"Germplasm","Plot","Rep","Row","Range","ndvi_62","ndvi_76","ndvi_90","ndvi_96","ndvi_104","ndvi_110","ndvi_114","yld1","ndvi_124","ndvi_130","ndvi_138","ndvi_144","yld2","ndvi_166","ndvi_174","yld3","ndvi_194","ndvi_200","ndvi_206","yld4","ndvi_222","ndvi_236","ndvi_240","yld5","ndvi_256","ndvi_264","ndvi_270","ndvi_284","ndvi_292","yld6"
"NUMEX_BILL_MELTON_CA_2019","232","3","17","5",-0.0131973115546238,0.00307008991415532,-0.003135410659316,-1.16135907002794e-08,0.033476796896701,3.58605228376252e-08,0.0412543594362857,3.10202568631668,-0.118997214967901,0.00955649260723013,0.064916659712833,0.0558307761929476,2.50133062080848,0.00291942839720479,0.022395376111008,1.7108787328318,0.013111287209264,0.0253961007973457,0.0544686458153502,1.51188571117806,0.00827449082951801,0.0696229653904384,0.00956385078938734,1.43187109434765,0.0130662899170335,0.0184658586345365,0.0237859645074267,0.0503277490940645,0.0339696884680831,0.744098455331712
"NUMEX_BILL_MELTON_CA_2019","233","3","17","6",-0.0048811192753315,0.0028025661055969,0.0053805650104298,1.14615953188869e-08,0.0428010794087668,3.55467634606585e-08,0.0481903995451939,3.05779920741892,-0.103811884262563,0.0170678442660667,0.0604458689570964,0.0571817751636658,1.84975387425949,0.00689602536989125,0.0115514834932059,1.70607146779052,0.0205489803745947,0.0284361924618205,0.0596457977592713,1.43376978329071,0.00167851029685143,0.0778497107938348,0.00918313201744797,1.92249879449781,0.0124951097084762,0.0189269748467524,0.02480562251209,0.0535828737875685,0.0371826648121419,0.990645971017035
"NUMEX_BILL_MELTON_CA_2019","234","4","17","7",-0.00844836444832286,-0.00196250126873302,-0.0112084084865219,-1.1429986989503e-08,-0.00373215881149919,3.51689261918651e-08,0.0293640066738744,1.57896462559903,-0.126867369687147,0.0126013236329619,0.0402342426628757,0.0411700659444054,1.18535704319007,0.00169514813584527,0.000345898752506758,1.03429869334965,0.0197688653652149,0.0224946347092713,0.0465350170645108,1.12139036270503,0.00404738867463824,0.0691927145529968,0.000924969485644143,1.29105119812904,0.012414460865656,0.0166685176542214,0.0187316556811735,0.0403766771260987,0.0207405121250397,0.686051267679174
"NUMEX_BILL_MELTON_CA_2019","235","4","17","8",0.000136990961580094,0.00182509891767692,-0.0357649059550857,1.11959819463506e-08,-0.025202203920786,3.46111412513572e-08,0.0170719390688198,0.3380233025951,-0.120651146374265,0.00789020661540936,0.0434098107784032,0.033433641039403,0.858812049408162,-0.00357320869038707,0.0118121553572572,0.843800443348123,0.0145031564246332,0.0164169931183431,0.0422997558152129,0.99147760252863,0.00111609248418271,0.0672557878844062,-0.00932827081151381,0.856547493210103,0.00969406056442663,0.0133660180393125,0.00805188053256168,0.0393410353437637,0.018524217515463,0.456164761820349
"SW_9720","236","4","18","8",-0.0102710394034005,0.0130857534300572,0.000716491143605581,1.09848314484723e-08,0.0447264275701317,3.36962079040072e-08,0.0550202380159736,2.79985775425821,-0.0922676018107882,0.0122706416899273,0.0661258689558462,0.0521808311646058,2.47158774594917,-0.00510162586455551,0.0583046735884853,1.63160762316085,0.012397225094211,0.0215413866337865,0.0485967181387842,1.61625764914504,0.00109801297333921,0.0780408824248214,0.0629806990715897,1.24744013087809,-0.0209226494664535,0.0317228112011135,0.0299968847232636,0.0673858105583078,0.0371921391565115,0.814312680701751
"NM1701PAR","237","4","18","7",-0.0124620764010973,0.0012709762148134,0.018774235773996,-1.10247733981042e-08,0.054885586477592,3.42444427380599e-08,0.060815463925153,3.74309366515938,-0.102175582847737,0.0216480190644936,0.0638435133167187,0.0626411399831333,2.9054852048888,-0.00243415158318226,0.0452333262090264,2.19354863399155,0.0141818302195517,0.0242068102160932,0.0621417778601337,1.95130251153244,-0.00186197414911597,0.076371690402957,0.0557008500043242,1.67808430679531,-0.0192373720416524,0.0318732601561017,0.0234446290892682,0.0647350069293444,0.039881641259088,1.01597831094551
"NUMEX_BILL_MELTON_FG2012","238","3","18","6",-0.0212820274404177,-0.00367649019383188,0.0213951949216146,1.1138982376257e-08,0.0583695533782188,3.46199981738163e-08,0.0617133693404383,3.55439434241597,-0.102766704737056,0.0255929301496013,0.0575882433800615,0.0609436014884403,1.97933895171532,0.00665269401901369,0.0316097251922594,2.07293768133667,0.0203744692799991,0.026096762415311,0.0573853259251964,1.71375294332102,0.00142420288023236,0.0758464859779013,0.0588119685861196,1.75868876902345,-0.0179349858964996,0.0310771944174272,0.0224650607206215,0.0614693375691565,0.0390976441338281,1.05521822599381
"SW_9812","239","3","18","5",-0.0224054243485619,0.00231552051725716,0.0187264008050229,-1.11491703993759e-08,0.0712654776659472,3.46941253690317e-08,0.0590742265702019,3.63026873511254,-0.10386587754782,0.0288059263358017,0.0600237901646732,0.0656515941621973,2.59469184538369,0.0126510435350741,0.0329533188000973,2.28346488984132,0.0231158710941472,0.0302817883318906,0.0598534788812896,1.76655213060872,0.00953720174079772,0.0837028496136311,0.0601358773798725,2.01022904550741,-0.0196657350053454,0.0325905554970606,0.0203818192992566,0.0639309671540265,0.0396474386714516,1.23672077416374
"NM1705PAR","240","2","18","4",-0.0218384543164811,-0.000941802691460759,0.011933939046582,1.13055330500084e-08,0.0973993702322784,3.45406723317709e-08,0.0705844955473841,5.04575357341233,-0.122484037800089,0.0309143444975938,0.0838014493196714,0.0810612908500268,4.21753485474865,0.0145532804658257,0.0563848199455472,3.02271980094655,0.0250502847558872,0.0327146063157962,0.0736498458830632,2.28903137670332,0.0250037354293445,0.087809063228581,0.0627486496926828,2.36311020725905,-0.024356504887092,0.0343863837566728,0.0282128065464965,0.0578438177262198,0.040419737470426,1.32703943694001
"NM1713PAR","241","2","18","3",-0.0106391287986734,0.00372492486005563,0.00761182915109583,-1.11488607657169e-08,0.0971200479523096,3.42357988445725e-08,0.0783959932945975,4.87204007628943,-0.11707516744175,0.0364091616966549,0.0750484387827972,0.0797720057694353,3.24539564655765,0.0187954731103412,0.0336997673424222,2.76811798024761,0.0298949586390615,0.0340504620460824,0.075507679149176,2.05456605474238,0.00862743345150416,0.0921162153161174,0.0633061166256523,2.64448246532782,-0.0286434404551707,0.0328176563716151,0.0259131690755447,0.0599110778413109,0.0454149100538299,1.52439692305973
"SW_8888","242","1","18","2",-0.0160733737232975,0.00096701456355934,-0.0134698008724151,1.11216602859215e-08,0.0627506024105152,3.38467055385585e-08,0.0630187113358085,3.5092725042358,-0.132392960001661,0.0324965811946305,0.0581581826963079,0.0664055536043413,2.44991798062778,0.0142641874449802,0.0192772526930459,2.05843480437581,0.027473644293799,0.0274426866229169,0.0607035509137804,1.70405443578808,0.00819953228499225,0.081306136177134,0.0548652547096521,1.93062855567323,-0.0295592407437587,0.0293246772501935,0.0180191821630679,0.0485711601595324,0.0328379160565184,1.19873096437269
"MESQUITE","243","1","18","1",-0.00969296867594057,0.00287745499282773,-0.0365942254406497,-1.08881267216414e-08,0.0333659617640857,3.33289284692122e-08,0.0521243586016144,2.31653517814517,-0.128454872677637,0.0278304291997447,0.0614846600535579,0.0598135400911322,2.17583715757116,0.00937887029258325,0.0262524685324357,1.82110760548969,0.0216775366820112,0.0209192685150974,0.0539476738752626,1.58734549575278,0.00342061318567577,0.0772912712301611,0.0429959157071608,1.50872125624789,-0.0329937819580682,0.0253661869512067,0.00686730596294691,0.0465264478024974,0.0296004490579055,0.963372419527282
