"Germplasm","Plot","Rep","Row","Range","GNDVI_62","GNDVI_76","GNDVI_90","GNDVI_96","GNDVI_104","GNDVI_110","GNDVI_114","GNDVI_130","GNDVI_138","GNDVI_144","GNDVI_150","yld2","GNDVI_166","GNDVI_174","GNDVI_180","yld3","yld4","GNDVI_256","GNDVI_264","GNDVI_270","GNDVI_278","GNDVI_284","GNDVI_292","yld5"
"SW_8421S","350","2","7","3",-0.379895635424259,-0.680887514893646,0.158343509377408,0.554703417302732,-0.360987739984038,-0.11398145289217,-0.660089573168374,0.511646815590323,-1.07001135901303,0.397392064081722,0.417836346744192,-0.61912596499948,-0.490254926502223,-0.176785260838431,-0.582321367041918,0.139330252196012,0.196478870911268,-0.473073324735227,-0.294748300560241,-0.273432483446243,0.380039061412252,-0.286383246316993,-1.18744104169649,0.656421086257861
"NM1713PAR","351","2","7","4",-0.529360111047555,-0.518457993413603,-0.0906310625960996,0.744382690986889,-0.467513080887748,-0.737749737845441,0.256208138059503,0.689101348647749,-1.03096786578798,0.830162481715091,0.545051102420783,-0.374977949215682,-0.265036866346688,-0.160441142623006,-0.446644420077475,-0.413879980672534,0.0995390496846617,-1.03868566597383,-1.14069649901169,-1.16285413846803,-0.0327916449455023,-1.09014668459281,-0.916329504283876,-0.591520982947855
"SW_9720","352","3","7","5",-0.63856526253953,-0.329582405027909,-0.111248064128912,0.926390935821454,-0.437160983097926,-0.977897613237978,0.51082214196187,0.894656683191896,-1.23164197696848,-0.00981734294588859,0.350364177036208,-1.29448711499247,-0.693905165963146,-0.440824034786145,-0.507405535286323,-1.06411569175053,-1.19318525574073,-0.767486559524719,-0.486475492563919,-0.634737890538654,-0.220238832213614,-0.6669471206081,0.122991382176733,-0.77964205392316
"AMERISTAND_803T","353","3","7","6",-0.543740003464348,-0.0538240849830913,-0.333796767973664,0.243928501812619,-0.887658595021628,-1.39906996301,0.299299438637444,-0.515343421556314,-1.24468233882112,-0.227437288458086,0.196028642341735,-1.05672339949437,-0.456516279903129,-0.635817972638421,-1.08810422289985,-1.24859443710289,-0.585202458099202,-0.860124867216497,-0.823326795447761,0.064886798112314,-0.397746135874469,-1.29554247741082,-0.465854534177259,-0.621027887806846
"TMA_990","354","4","7","7",-0.697248730231657,-0.112506617926672,-0.561797351747807,-0.00283883558878976,-0.731578288736408,-1.09278902054425,0.282571534577593,-0.649762561735263,-1.23635404562466,-0.259549903378496,0.0641878938791248,-0.643137096293484,-0.662528723574741,-0.671043681683341,0.159313085614737,-0.968391576272443,-0.348703103971843,-1.13578216401263,-0.724231848140749,-0.190716915310298,-0.0870816180322993,-1.48808534960984,-0.694578756886036,-0.180612346016941
"NUMEX_BILL_MELTON_FG2011","355","4","7","8",-0.885126267067344,0.371408734339794,-0.465639371586138,-0.0669244815463685,-0.63397568299156,-0.789128734337182,0.616294226857056,-0.899141658339389,-1.10135431949488,-1.02598486724623,-1.15604222111157,-1.78236765079223,-1.2044062133715,-1.14531697409393,0.593345324989271,-2.45155056753449,-1.73858593242319,-1.65406707226117,-1.32106991758803,-1.12129103017325,-0.30696635877031,-1.14097344960871,0.753742872606641,-1.30747213466943
"NUMEX_BILL_MELTON_CA_2019","356","4","8","8",-1.00204299884345,-1.67748468737876,0.385851558918783,0.868554412054933,-0.159949431667344,-0.290810912192979,1.27584103879321,0.200413995550709,-0.0834435081308454,0.0789564764556643,1.00535601105729,-0.0921905672767013,-0.639455103733977,0.231168127417893,0.648945266110623,0.522984801952273,-0.226847296590795,0.306519870449361,1.48198305711856,1.67420701285575,0.93939622005689,0.411875994387108,0.981940241392798,2.57236180876344
"NUMEX_BILL_MELTON_CA_2019","357","4","8","7",-0.350625640111105,-0.37555829758319,-0.0141937027012216,1.12636947861735,-0.28845093708502,-0.130574317758822,1.06521060380464,1.5342713627384,-0.559346902131412,1.5533513710708,1.76528066373178,0.617028837036765,-0.266151267187699,0.174058379829804,0.194752341483238,1.54726562134358,0.646212426754238,0.0326688358351347,0.805639777843835,1.98875597023037,0.387815215863726,-0.0216656663436009,-0.23333737389299,2.11429268628777
"NUMEX_BILL_MELTON_CA_2019","358","3","8","6",-0.229758486206994,-0.839841513697479,0.282761850158791,1.47109999468835,-0.24637794742843,0.14492190155022,0.495842742692048,0.485956222621142,-1.06635493430581,0.610910168014364,0.488224382010882,-0.193963063842554,-0.876528719624229,-0.270991168099941,-0.658444498598744,0.694993950858784,0.608453988424869,-0.121346295576964,0.140542886153034,0.360180064536376,0.220351736344768,0.0560279979176504,-0.532553403432289,1.27476061134731
"NUMEX_BILL_MELTON_CA_2019","359","3","8","5",-0.569865411239043,-0.886061056238545,-0.0997645720919689,1.16188321551571,-0.477330840479949,-0.426241459246505,1.08717402765283,0.247255924245689,-1.09739634124213,0.821343422378505,-0.058091497949013,-0.479581478040346,-1.02386311138624,-0.45440701350577,-0.739719446292708,-0.580784385397816,0.0351481868176847,-0.958426601402687,-0.712521066479361,-0.570655733687115,-0.0371144890299137,-0.152524866180502,0.312176858944069,0.0370254114103677
"NUMEX_BILL_MELTON_CA_2019","360","2","8","4",-1.25003904383927,-1.34920557968489,-0.312731544789067,0.937289637809515,-0.524623612389321,-0.656870095148133,1.09981923298461,-0.285550140164881,-1.47347317183689,-0.501975626883783,-0.36659558281456,-1.64536059292549,-1.00780525752022,-0.83828052432305,-0.721867800796209,-1.50884334305419,-1.85172994759538,-1.01949947417557,-0.726106289492685,-0.449610049879134,-0.438699540936263,-0.147486833159279,0.748429770302431,-0.643069855316279
"NUMEX_BILL_MELTON_CA_2019","361","2","8","3",-1.36349504966812,-1.0629030183688,-0.602977396469143,0.334961217677477,-1.03704274066327,-0.424661646528684,0.696222062672884,-1.71947185408683,-1.45283959209079,-0.671965418992856,-0.712364837233813,-1.39999858089003,-0.873973633300137,-0.943546783320772,-1.0593661432168,-1.21546038621614,-0.803373243835402,-1.14372276451515,-1.08812931210169,-0.184141973793304,-0.616786904672783,-0.734308993488052,0.224066792267273,-0.544881822757388
"NUMEX_BILL_MELTON_CA_2019","362","1","8","2",-1.65989046099055,-1.40869308570573,-0.90637904767757,-0.173843915044372,-0.997159057492595,0.0623542413918581,0.35779409680938,-1.90294579366417,-1.52847842809202,-0.913130773529275,-1.24266602575449,-1.43912179382106,-1.29600691780767,-1.13591038848538,-0.246122505520139,-1.18984104326953,-1.02179030340224,-1.46557531568482,-0.553044262678162,-0.0721989721801777,-0.351081831500911,-1.23784944384883,-0.440151950834627,-0.271255272043449
