"Germplasm","Plot","Rep","Row","Range","ndvi_62","ndvi_76","ndvi_90","ndvi_104","ndvi_114","yld1","ndvi_124","ndvi_130","ndvi_138","ndvi_144","ndvi_150","yld2","ndvi_166","ndvi_174","yld3","ndvi_194","ndvi_200","ndvi_206","yld4","ndvi_222","ndvi_236","ndvi_240","yld5","ndvi_256","ndvi_264","ndvi_270","ndvi_284","ndvi_292","yld6"
"NUMEX_BILL_MELTON_CA_2019","110","3","2","6",0.0550749863724361,0.00900526254963869,-0.0763244085694908,-0.00184365632859418,-0.0270591614155424,-0.425531775324833,-0.0177751239874811,-0.00891798863353127,-0.033168514973379,-0.0375798909133503,-0.0404155208260208,-0.946396534948501,0.00921195220788704,-0.0486041991535391,-1.51518488985667,-0.014010033250314,-0.0146455700624497,-0.0392061131610579,-0.951607346106199,-0.0197848996580557,-0.0184899449922978,-0.0699522587404387,-1.32634189827284,-0.065597687985989,-0.0232869542771155,-0.0185365358323953,-0.00486782743268309,-0.00520092792243395,-0.676482257540202
"NUMEX_BILL_MELTON_CA_2019","111","3","2","5",0.0493709146599039,0.00487629729466528,-0.073654497039323,-0.015143093530688,-0.0412874848905656,-0.965755195163909,0.0403764771346657,-0.011419600150849,-0.0444099302365747,-0.0413113989852126,-0.0317675878777562,-0.801090880969098,0.00741112727803073,-0.0547332325015339,-1.44652418379152,-0.0158852893197451,-0.0143847229742765,-0.0433899847813589,-1.10725457100263,-0.00936780437781905,-0.0214694301946523,-0.0673019740390162,-1.62816854959956,-0.0607876332149089,-0.0226313108027762,-0.0231410103287444,-0.00685865430724566,-0.00671556832818572,-0.679113605609507
"NUMEX_BILL_MELTON_CA_2019","112","2","2","4",0.0466176554912323,0.00745035792060348,-0.082125818825065,-0.0246479821009696,-0.0498328116823655,-1.38505615091184,0.0468782978629058,-0.0122241235915266,-0.0508654040279968,-0.0478263067813314,-0.0539784759655921,-1.68937384129773,0.00379912000979076,-0.0654710447047833,-1.7405274778946,-0.0166935447978142,-0.014399602138778,-0.0443088451588762,-1.35544667740618,-0.00890970653014524,-0.0207302257206226,-0.0687214436381748,-1.63811164429743,-0.0617414167271949,-0.0255725892463246,-0.0250896696561485,-0.00894112137906128,-0.0164618500065339,-0.767208257814191
"NUMEX_BILL_MELTON_CA_2019","113","2","2","3",0.0250282344353666,-0.0011359817601275,-0.078708666991379,-0.052487250214326,-0.061412681183399,-2.71446592520545,0.0255595649439739,-0.0152617405346509,-0.0621469429188352,-0.0565634999138192,-0.0540076533232667,-2.06556743458119,-0.0173364734593235,-0.0544184482110646,-1.85105454864553,-0.035592946768083,-0.0187052456559059,-0.0578577505235684,-1.57859686313129,-0.0128962303632196,-0.0227652355628269,-0.0748382108358644,-1.90786328835175,-0.0645188170545684,-0.0278119296729642,-0.0312112986858204,-0.0103137451928343,-0.0144658857670737,-0.853671712725212
"NUMEX_BILL_MELTON_CA_2019","114","1","2","2",0.021392284508951,-0.0130137825348127,-0.0924453573656067,-0.0540481234809716,-0.050302173835073,-2.12391767027082,0.0469207112109556,-0.0133510989441696,-0.0541811235341286,-0.0481400319669819,-0.0455246297110278,-1.84594663150797,-0.0148661567663192,-0.0486015145652101,-1.67569196287025,-0.0307264320762507,-0.0170125795951212,-0.0489713697893074,-1.59428999933006,-0.0150253530772528,-0.0188977322145043,-0.0667588631683293,-1.67640369134828,-0.0653131176027014,-0.0276267611683475,-0.0219836433663415,0.00313749211894169,0.00288716765242782,-0.6566698100342
"NUMEX_BILL_MELTON_CA_2019","115","1","2","1",0.0276869410570225,-0.00425994843793329,-0.0884368003305391,-0.0388765366385995,-0.0389193300454473,-1.8119862767576,0.0386454826464518,-0.0136391685379471,-0.0525533075824495,-0.0499398963739587,-0.0392237867086349,-1.60845124343553,-0.00984190395923721,-0.0561333304508841,-1.56563009171285,-0.0255614622026202,-0.0178109340362778,-0.040205079285591,-1.37844773658054,-0.0133508560586079,-0.0110396678194049,-0.0587767269752291,-1.51910320703774,-0.0704788122140694,-0.0291459620201832,-0.0276661693855054,-0.00182909092193484,-0.0104030164736109,-0.728184417357275
"AFX_779","116","1","3","1",0.00381991154144467,0.000964456168359728,0.0181146395974454,-0.0306340785351549,-0.00540730604130386,0.291351327239218,0.0438754173374559,-0.00421628829448497,0.00162754636833751,-0.0105064072065381,-0.0338832401839924,-1.14387177495639,0.0123456985596857,0.00087819177765018,-0.408821231807527,0.0122353693701355,-0.00679924090644722,-0.00825389804733572,-0.595624208133851,-0.0102116637317556,-0.0656727091266554,-0.0538620731431784,-0.587888916986333,-0.0455866419822102,-0.0349264339641265,-0.000930529299088275,-0.0180353034291505,0.00801642894962788,-0.424964406186124
"NM1703PAR","117","1","3","2",0.0214169163548003,-0.000963142626017202,0.0149180700340614,-0.0505244184125706,-0.019385179186172,-0.906241070960286,0.0278565418392999,-0.00948018765102353,-0.0428893665557997,-0.0345168461257378,-0.0431416986461092,-1.91668251823248,0.0180667362304555,-0.0611407818975907,-1.24849908630146,-0.00246379524378614,-0.0153859477989888,-0.0285280217185904,-0.939618482834314,-0.0272048800749304,-0.0867384394121921,-0.080069584101674,-1.26499892998694,-0.0424786888412372,-0.0418613860012998,-0.0210086005323134,-0.0442773377863565,-0.0201877096583482,-0.72900591347625
"SW_1011","118","2","3","3",0.0242078705421844,-0.00121941608043742,0.00720852561320543,-0.0328277025588698,-0.0171709538010421,-0.702092813862009,0.0219694591066405,-0.0122463276839336,-0.0514507636791954,-0.0329987401356653,-0.0228899363178324,-1.21104748449715,0.0136773251070373,-0.057446308485512,-1.31921497085988,-0.00592471673487899,-0.0164556382705896,-0.0273560361497763,-0.811119959294491,-0.0190796517313817,-0.0908204680447873,-0.08515319985461,-1.25302343138593,-0.0459685506603936,-0.043082811509546,-0.0189952219851434,-0.0466705083289301,-0.0260849357043496,-0.752221278001933
"NM1715PAR","119","2","3","4",0.0109417368905966,-0.00721587233853068,0.013488631651069,-0.0387326979353605,-0.027333163391403,-1.20067743071403,0.0708290414349241,-0.0147101475756595,-0.0620148856910731,-0.0377247321803829,-0.0124848055866837,-0.956476915606182,0.0123210256467712,-0.061141193409882,-1.26862890108465,-0.00608423871773314,-0.0172531336068293,-0.031488301855819,-0.969818737189483,-0.00250038633566534,-0.094713123156559,-0.082057252827644,-1.51735161920795,-0.0386710523505253,-0.0421547844249331,-0.0257786533134327,-0.0455440924977445,-0.0254912039087821,-0.740553433583362
"NM1703PAR","120","3","3","5",0.00724615350995388,-0.00830776993316766,0.00175815730207708,-0.0221773592515295,-0.0293071756308723,-1.36150914063681,0.0671241226111799,-0.0149991966686123,-0.0624098379839686,-0.0455801344971924,-0.0423186846747398,-1.94477669434642,0.00972436982546098,-0.0719457343963805,-1.67810825384381,-0.00497593580182826,-0.019618117497316,-0.0376599234930491,-1.2866227747202,-0.0117866121534151,-0.0912539621778467,-0.0836379826548522,-1.61331933917109,-0.0366304225260397,-0.0437934188829644,-0.0271741865438082,-0.0376637713937266,-0.0286671297335933,-0.79386624526986
"SW_9720","121","3","3","6",-0.00609159401919559,-0.0126442123641946,0.015052534010996,-0.0375776569000104,-0.0415331241220928,-2.51025283820626,0.0314346111619822,-0.0161955185014757,-0.0670793455811832,-0.0523309851152884,-0.0384772284817285,-2.17661357273394,-0.00928270169457982,-0.0607004569062157,-1.78329599829743,-0.0194535273117091,-0.0252619188009051,-0.0507552842589997,-1.48587386340381,-0.0262410079488623,-0.0962276326430811,-0.0904148232696575,-1.88471392094961,-0.0351031421024143,-0.0443427105811352,-0.033824952527541,-0.0390702731765807,-0.0234189331850966,-0.824870052919691
"NUMEX_BILL_MELTON_CA_2019","122","4","3","7",-0.00492376007532867,-0.00298846575541853,-0.00102340473818725,-0.0223482645299542,-0.0317285318478355,-1.82019412767685,0.051663898138205,-0.0118913036704089,-0.0503139794229422,-0.0424066614944193,-0.0243955924621787,-1.75051902494637,-0.00672427819255595,-0.0447626437758975,-1.50015128022134,-0.0135232706503808,-0.0222193058288477,-0.0399801191648693,-1.42192296549504,-0.025244411636282,-0.0916148536870968,-0.0818762407097556,-1.52229391526512,-0.0282469354795481,-0.0424216431210626,-0.0249881587640995,-0.0252607715719149,-0.00450196783492534,-0.556894155325155
"AMERISTAND_803T","123","4","3","8",0.00455072260226332,-0.00210683374949426,-0.00389020157541938,-0.00477948007950256,-0.0252314945723985,-1.49307009036861,0.0456778900381457,-0.0113319158596047,-0.0495603266852458,-0.0439223632821953,-0.0175213427860218,-1.36119892622984,-0.00353144291847293,-0.0497259369851031,-1.28953475196014,-0.0118882179798417,-0.022989145756578,-0.0313389535402069,-1.14804930474655,-0.0217688875398742,-0.0822179929536333,-0.0734532221152754,-1.34352077512514,-0.0324115294652389,-0.0429629665542329,-0.0284521523725143,-0.0293764958660309,-0.0135449530977733,-0.588990181519238
"NM1702PAR","124","4","4","8",-0.00943474041577907,-0.0017174074226838,0.00998585112860379,0.0146183662255602,0.00385326804078822,0.301902738318289,0.0809017569664007,-5.65870182756569e-05,-0.00911713009372894,0.00192289143453126,-0.0141555731782049,-0.938961841174641,0.00793227267451708,0.0180950199612668,-0.124308271082245,0.0170906576421417,-0.00783922036468202,-0.00542582790934312,-0.181073908392849,-0.00165918312777686,-0.0587910742860413,-0.0420072600600574,0.0925023459063654,-0.0253295223464097,-0.0216319792585769,0.011764821352024,-0.055173603460876,-0.0109108260971154,-0.169263878007586
"AFX_779","125","4","4","7",0.00403535404051396,0.000726442311850973,0.00491901054073728,-0.00096987782889122,-0.00339505400906025,-0.565566363769967,0.0777576447400003,-0.00378730730833494,-0.055859632863823,-0.0178398462012863,-0.0206416625209228,-1.64756673509049,0.0122413115328831,-0.0422795318232786,-0.842639402609393,0.00330081311116207,-0.0153456524823653,-0.021035415035296,-0.472489502613777,-0.0186680365587065,-0.0826159727893793,-0.0703179687793261,-0.612528674567343,-0.0190222852790903,-0.0275125655096398,-0.0100057852040088,-0.0847183991439441,-0.0452568950650258,-0.464821053673897
"AFX_149092","126","3","4","6",0.00354490202845314,-0.00121504694655905,-0.00080327054886968,0.00405876501393761,-0.000897744985975714,-0.681122933537018,0.0643389464801664,-0.0076604398920281,-0.0720010728824922,-0.0180511363430999,-0.00385768535873575,-1.19069075442696,0.00911901326141166,-0.0397844434542384,-0.930707802881074,-0.000607525928494353,-0.0164513220534799,-0.0177966175562723,-0.443090459498305,-0.015814607105783,-0.086329206420804,-0.0744562021518547,-0.797702806162862,-0.020464505087953,-0.027834079958882,-0.010677602510825,-0.0856372718746492,-0.0523896979664349,-0.532600621363321
"NUMEX_BILL_MELTON_FG2011","127","3","4","5",-0.00530735909136335,-0.00435096199317948,0.00505365347457483,-0.017012890310567,-0.0104349956789527,-1.29707096525789,0.106309943970444,-0.0113159352742564,-0.0880687732290319,-0.0259911217924205,0.00947353376361865,-0.88877320489745,0.00812481262795979,-0.0448155371331568,-1.0067960679462,-0.00273678612083234,-0.0170233845182513,-0.018769932767949,-0.620763202240097,-0.00120486396161353,-0.0905549632600495,-0.0699653082522678,-1.05674329658662,-0.0103143515085231,-0.025566615372495,-0.0168194752937469,-0.0761154048422757,-0.0405196730616329,-0.53009796088346
"NUMEX_BILL_MELTON_CA_2019","128","2","4","4",-0.00844051610267746,-0.00819196429093672,-0.000595560741758721,-0.0213270613132371,-0.0133741319746367,-1.50607511190394,0.101436473360314,-0.0120180803049837,-0.0906043115183654,-0.0386462278245601,-0.029946948638118,-2.05180539939303,0.00923376380266309,-0.060065502499043,-1.64154318021305,-0.00317973450927067,-0.0222650006397403,-0.0339481736148479,-1.07034163617113,-0.013385148428791,-0.0907842024882704,-0.0727360694684356,-1.32290535329184,-0.00792614380432788,-0.0261690675325984,-0.0185189243682962,-0.0603335504222398,-0.0390229767486057,-0.620309858348807
"AFX_149092","129","2","4","3",-0.0176757155872266,-0.00670008224030232,0.0165180352993019,-0.00669755988349402,-0.0185078248640807,-2.22351000826422,0.0660270076378715,-0.0111363001190029,-0.0798007490435146,-0.0408252132645232,-0.0246482039885599,-2.04005512735825,-0.00494408199707121,-0.0442172225762411,-1.68068390355244,-0.0151750132382963,-0.0267559079802435,-0.0454951911743426,-1.24667497193163,-0.0257171520149121,-0.0957998654187072,-0.0787576123064253,-1.5571936288576,0.000264109772263634,-0.0241254616467788,-0.0246746211847971,-0.0610887773257629,-0.0340757794171645,-0.623498523042788
"TMA_990","130","1","4","2",-0.013856095754766,0.00181445246990884,0.019212657175133,0.0130694441303455,-0.0139685169913298,-1.54024065362784,0.0748757587876659,-0.00613970450030094,-0.0568756611202387,-0.0340155632884799,-0.0181072495116794,-1.61475769083635,-0.00216298745110249,-0.0193468538426906,-1.46148701712857,-0.00977291095077161,-0.0219662300373685,-0.0358815903653153,-1.14589057283608,-0.0232112219872492,-0.0917039487231564,-0.0727263995768192,-1.14154166987144,0.0100802854671414,-0.0211631602464925,-0.0181254969742178,-0.0534671227430526,-0.0228734086338353,-0.361167884757085
"NM1704PAR","131","1","4","1",-0.00490173780145023,0.00204671630902627,0.0214265892812745,0.0226886452901444,-0.0120870614167953,-1.33967469838801,0.067001439931829,-0.0058874983646246,-0.0615052679616513,-0.0365551299328391,-0.012656498362005,-1.23264442704698,-0.00251608658077672,-0.0281606115926165,-1.15754716414518,-0.00989263016288353,-0.0231715736095851,-0.0288795761986951,-0.856392035056377,-0.0218799733560768,-0.081885099834422,-0.0659742269950484,-0.961632941370035,0.00628235598160508,-0.021087988907127,-0.0210805210270433,-0.0597959419525747,-0.0290924839793316,-0.386735841184024
"NUMEX_BILL_MELTON_CA_2019","132","1","5","1",-0.00992284193237933,-0.00488976908391604,0.0188862238068102,0.0120814166910114,-0.0309935168823304,-0.6857868882015,0.0908931644533717,-0.0039163012315653,-0.0207080684841373,-0.00969464741005748,-0.0343338297014265,-1.07661477044387,0.000686834012805535,0.0172103735747433,-0.166895489331996,0.00338659381894131,-0.00862672999844324,-0.0293853006779348,-0.155716343401036,0.0192535991471915,-0.0445956936902462,-0.0433944134787466,0.357996891505497,0.0125152272368972,-0.00551769366254517,0.018004511984016,-0.0473298425455919,-0.0095217070734195,-0.140960077683561
"NUMEX_BILL_MELTON_CA_2019","133","1","5","2",-0.00150177574555047,0.00453996787853124,0.0215722431644277,0.0010294349851511,-0.0408713705158602,-1.68209544326327,0.0941446409163005,-0.00642704339449435,-0.0671982879367566,-0.0287852105545231,-0.0513155570436301,-2.06046731953242,0.00177888465838896,-0.0468976358284033,-0.949162756555373,-0.0115904296059988,-0.0160538950429909,-0.0464081780631922,-0.509604017143862,-0.00637967567659356,-0.0713620270619363,-0.0740437227395573,-0.507398582096005,0.0223385374128136,-0.0103978325931859,-0.00562826143472973,-0.0765984057531436,-0.0441384695970919,-0.461950095064333
"NUMEX_BILL_MELTON_CA_2019","134","2","5","3",-0.00105348995067426,-0.00309392911552859,0.0218350678141391,-0.0042791920497565,-0.0452933173015751,-2.10256834583386,0.0660619225405447,-0.0101409311669571,-0.0717593345001247,-0.0306060003390234,-0.0429644496107689,-1.82268954645235,-0.00601582576939347,-0.0373441949534212,-1.09148041732655,-0.0154380214444277,-0.0169340289462281,-0.0431074133568502,-0.597962573431105,-0.00931027338385421,-0.0748538615576957,-0.0787347714144077,-0.993277564430334,0.0249881138001993,-0.0105702088819702,-0.0103326960518039,-0.0751730090320503,-0.0513443610751873,-0.588240591130752
"NUMEX_BILL_MELTON_CA_2019","135","2","5","4",-0.00637042476874612,-0.00475879603655794,0.0288160093987225,-0.0307654495552595,-0.0581120417378841,-2.81472102521996,0.104517202186425,-0.0133060856197,-0.0831525717694589,-0.0401396706504133,-0.0288430351769317,-1.61844049122832,-0.00845728501497796,-0.0411473348337263,-1.23851093991948,-0.0155535241905607,-0.0170490746366094,-0.0393073819287138,-0.825752568216518,0.00259153933506931,-0.0793956353482312,-0.0755254616056329,-1.39372498209496,0.0364045929909548,-0.00883938247004512,-0.0168373808662876,-0.064455841754049,-0.0395830032435247,-0.613139023276406
"NUMEX_BILL_MELTON_CA_2019","136","3","5","5",-0.00898823717286614,-0.00977873829296943,0.0349571966877452,-0.0269117830436786,-0.0580317574369526,-3.14934902693634,0.0993924635571077,-0.0136984780365622,-0.0847042435479304,-0.0533592524861136,-0.0625269435123434,-2.83757342312973,-0.00617112936924018,-0.0547563348163322,-2.05364722125176,-0.0128352127567789,-0.0213974931298188,-0.0548202756492465,-1.41954990067986,-0.00867230109966343,-0.0831115168885794,-0.0793038511701132,-1.87283905300445,0.0407454394724778,-0.0100905610310823,-0.0196332186375036,-0.0466841612052348,-0.0403885145158947,-0.753851814312267
"NUMEX_BILL_MELTON_CA_2019","137","3","5","6",-0.0158370057600254,-0.00782050644597416,0.0504931201263022,-0.00858751653460705,-0.0515143117032778,-3.33483858768802,0.069952656873166,-0.0108403245808555,-0.0617597690691651,-0.048881161439418,-0.0491220081561509,-2.54023697085859,-0.017273349142128,-0.038159497219877,-1.985463230976,-0.0197905322766397,-0.0237212089500589,-0.0609048042228855,-1.56445900409318,-0.0154957328769689,-0.086946256399475,-0.0837371408297791,-2.06763907293451,0.0476772291521878,-0.00875350592481676,-0.0264125330778121,-0.0472019203786052,-0.0346159218210955,-0.745913752311812
"NUMEX_BILL_MELTON_CA_2019","138","4","5","7",-0.0124780065941633,0.000570815359242791,0.0620118489929598,0.00448564949019964,-0.0395168403363421,-2.37717750851637,0.0750697957606435,-0.00423758262947746,-0.0269920340451573,-0.0407091600501225,-0.0403538771221973,-2.04195783407871,-0.010755935118544,-0.00564234626009468,-1.71389611249853,-0.013037306705402,-0.0152688366381751,-0.0479440998993874,-1.42541887409407,-0.00295956052690332,-0.0790715153665204,-0.0773896685399187,-1.57703832130613,0.0527773255169249,-0.00629321872675377,-0.0206083348715389,-0.042470614622057,-0.026746336767367,-0.503359959012595
"NUMEX_BILL_MELTON_CA_2019","139","4","5","8",-0.00587528299602321,0.00328664536112421,0.0652302317698244,0.0044787770259046,-0.0324906292385359,-1.98598760703775,0.0651355683224688,-0.00290633654478407,-0.0387823473590404,-0.0407445566125827,-0.0234571775158167,-1.47546254228387,-0.0126577823446214,-0.0164201820996865,-1.23614619336416,-0.0138676783033251,-0.0159310178068951,-0.0405111135353965,-1.11158586114852,-0.00538964124410745,-0.0672702028817847,-0.0715295652686616,-1.35990594194476,0.0461728552952034,-0.00606299855784012,-0.0226974368214246,-0.0519177151056288,-0.0347148921467359,-0.520342346110761
"NM1713PAR","140","4","6","8",-0.00511362468053606,-0.00705497420592174,0.0172899393710482,0.00162629142052538,-0.0191638565018306,-0.742594659856506,0.0586086287470932,-0.00620634198020751,-0.00603791870953118,-0.00610961153568398,-0.0165290895371867,-0.726066759973985,0.0104804890432752,0.00771002722791481,-0.0697235826945203,0.0129969116710856,0.00288620828535391,-0.0197382783358808,0.0995626107837619,0.0300829404138758,-0.0369040511062046,-0.0344257905550621,0.572685998979196,0.0116960303238919,-0.00859313353858243,0.0165503025024111,-0.0501248951724902,-0.015756240133449,-0.034178385091057
"AFX_149092","141","4","6","7",-0.0020668830863985,0.00514794871065672,0.0220806813084312,-0.00536949149749991,-0.0228655386898128,-1.49273823665892,0.0738076408719732,-0.00735695086890755,-0.0475105691893995,-0.0198817777617264,-0.033565366981477,-1.65328091308558,0.0130405047085131,-0.0590201228393091,-0.734056926819404,0.0021342742441638,-0.00351363034300039,-0.0333318109083775,-0.20756609748833,0.0115495389783314,-0.0610049318405926,-0.0632158006392518,-0.163699608447714,0.0231538427056437,-0.0124255558720321,-0.00613566803608396,-0.0788872178171379,-0.047197051686323,-0.304203003685867
"NM1705PAR","142","3","6","6",-0.0028782278357188,-0.0027928801726017,0.0238901231685609,-0.011575463211991,-0.0256016715421051,-1.73461651077254,0.0489907777296571,-0.011145270794465,-0.0424927533380114,-0.0186267988118566,-0.0202109932410378,-1.241589306994,0.00831123977782799,-0.0473664533133867,-0.753589635152165,-0.00120590432944869,-0.00469481907751994,-0.0279443485548173,-0.26309084850067,0.00984787375416421,-0.0610352583984646,-0.0653101512479888,-0.600236777653972,0.0299149535856981,-0.0123186803895808,-0.0108894785452397,-0.0765037453002747,-0.0469766401673907,-0.414285519422388
"DONA_ANA","143","3","6","5",-0.00822373677446481,0.000284746203083985,0.0318668175859666,-0.0195065549253449,-0.0387788985948605,-2.35208712603653,0.0832583941279901,-0.0146585970217685,-0.0445137801743141,-0.0281711787494725,-0.0089779232062682,-1.18536358983458,0.00854247452185661,-0.0512835548912779,-1.01311619799976,-0.00210992555939051,-0.00716906168779624,-0.0259849281141443,-0.511125574113909,0.0232806749195572,-0.0655331325454269,-0.0629572755398928,-1.10145265810331,0.0422024867597946,-0.0112405495483922,-0.019453114119537,-0.0695772369830387,-0.0370747474497005,-0.459508282744781
"NUMEX_BILL_MELTON_FG2011","144","2","6","4",-0.0112668160777334,-0.00211831436177582,0.04195482251571,-0.0139941914854204,-0.0429553435498576,-3.01292350360537,0.0837273837895252,-0.0154631156146956,-0.0463927965023959,-0.0440967054299454,-0.0401850293623181,-2.35343384006887,0.0116967035591099,-0.0565361700900824,-1.87435132860204,0.000770467505077513,-0.0127896068253049,-0.0445647239575148,-1.15803844071369,0.00687871122324265,-0.0723749483648784,-0.0666238512103241,-1.64268655403496,0.0475295124721224,-0.0124915113729148,-0.0241245672842094,-0.0559129889776908,-0.038926680690463,-0.596219811964918
"SW_8888","145","2","6","3",-0.0166149647570799,-0.00329826067418048,0.0501749723969639,-0.016960987813439,-0.0394711198121647,-3.10473402840167,0.0524519335362726,-0.0116493950868339,-0.0297315688476346,-0.0395462564675545,-0.0280898627026237,-1.99851210035759,0.00352083317084756,-0.0370220388891035,-1.75091603417259,-0.00499460843371163,-0.0170457217628271,-0.0524678756022482,-1.30133849118887,0.00188807625107062,-0.0729132375865333,-0.0701456695357863,-1.7335596815328,0.0522891979311235,-0.0115339278001007,-0.0323240254766278,-0.0570499832570206,-0.0313887398881953,-0.539604712151462
"DONA_ANA","146","1","6","2",-0.0136197439100134,-0.00430786674198028,0.0655452962437753,-0.00166781745210294,-0.0325179843211542,-2.24419313898138,0.0539896167205692,-0.00554314155772182,-0.0070952829632287,-0.0347175763866746,-0.0241237480567651,-1.59756570243,0.00638512215991978,-0.00303632125421175,-1.56459912792595,-0.00254840624561478,-0.00932724992710108,-0.0444552922289365,-1.20580870353102,0.0123388785171885,-0.0618577575839923,-0.0638792848066842,-1.3082574146996,0.0537739803352929,-0.00953849417493787,-0.028282307066813,-0.0541797314575206,-0.023447639139977,-0.36103175660292
"AFX_149092","147","1","6","1",-0.00864899478770568,-0.00404988256012998,0.070368017076271,0.000654077750072678,-0.0279350278393232,-1.8265147310826,0.0455532148580916,-0.00438529932979475,-0.0264275778887267,-0.0372517598095732,-0.00832401182241074,-1.19147791083876,0.000630406257451561,-0.0162114154670783,-1.18687464094568,-0.0065897949189643,-0.0109367153630292,-0.0404968563393323,-0.973813740161877,-0.000900730543041387,-0.0506849333758017,-0.0606545107265767,-1.22189213046828,0.0473161989047292,-0.00923345951515359,-0.0307834272977277,-0.0650289715943564,-0.0339953521747211,-0.44120345469547
"NUMEX_BILL_MELTON_CA_2019","148","1","7","1",-0.00314685288066381,-0.00654734722113877,0.0103284986211345,0.0124475078646252,-0.00172760140601104,-0.341178686620212,0.04825796417658,-0.00086929723464876,-0.002211213567965,-0.00237552857909922,-0.0181065621191515,-0.55049848242854,0.00980887027038553,0.0214566436919784,0.261201339820157,0.0068138091676005,0.000231853747132074,-0.0136460667693775,0.489770089485436,0.0414955200960074,-0.0327469576260344,-0.0254379778296961,1.02494041492574,0.000815208448754049,-0.00754512795821134,0.0270647548621017,-0.0409745681718439,-0.00142162305856571,0.0957523676532366
"NM170506PAR","149","1","7","2",-0.00184592550924847,0.00498929065578669,0.0173873568802715,0.0107505284219386,-0.00365940613945862,-0.874308077245331,0.068936077957573,-0.000655409886703745,-0.0374974760098538,-0.0113421654150337,-0.0334897209730367,-1.32160693703766,0.0123532941749578,-0.0475205502373477,-0.154614642950752,-0.000979183163784841,-0.00626188359761024,-0.0235655435918772,0.315940097927809,0.00564037467008687,-0.0568171106500017,-0.052673201083422,0.508030867333927,0.0118571440560497,-0.00983636375169512,0.00809563554380283,-0.0662379028070777,-0.0263388786305439,-0.113570756252459
"SW_9720","150","2","7","3",-0.00214013751235179,-0.00393532952378496,0.0196866976432249,0.00918388757154196,-0.00302408622632513,-0.592424302270969,0.0472859981952983,-0.00329479802538881,-0.0214399426952952,-0.00562879396392416,-0.0103376809943911,-0.642393682929411,0.00739399199953691,-0.0311794048529415,0.178891276890817,-0.00212808181529172,-0.00806216096674116,-0.0152095917511626,0.418310259661815,-0.000768199887417692,-0.0549219928329336,-0.0543369866198658,0.261467327392366,0.01981420902232,-0.00875495152858673,0.00555973848986359,-0.0634023535919258,-0.0197429612741408,-0.163662598202262
"AMERISTAND_803T","151","2","7","4",-0.00805219810975045,-0.00336442654993165,0.0281502624313679,0.00266000794104422,-0.0164006492711181,-1.17039064074947,0.063367975136109,-0.00696691508317826,-0.0202004155317822,-0.0155578502675498,-0.0048856722848597,-0.841424920842471,0.00767830862031175,-0.0419757151068098,-0.153190830646011,-0.003160886188165,-0.0116291885778503,-0.0142928126361513,0.200028456032795,0.00338333036220936,-0.0597948699699718,-0.0540982325918585,-0.278643693810908,0.0297956481466463,-0.00727824516800961,-0.00369854092660475,-0.0613681624033117,-0.0162518153816012,-0.193936182795802
"SW_8421S","152","3","7","5",-0.00870927709725947,-0.00508101506831174,0.0441776677813876,0.00480960947860568,-0.0254282040818623,-2.23677617312262,0.0609192202423216,-0.00876798859106409,-0.0246813989114406,-0.0323983448992338,-0.0301937521395343,-1.94602207372688,0.00625186069983639,-0.0465371607282924,-0.981928366074807,0.000338863223730279,-0.0167195782744524,-0.0324504019291484,-0.400627920971166,-0.00548484003441578,-0.0686479658612978,-0.0590394383094006,-0.900210927777347,0.0356788176962317,-0.0075687006058633,-0.00867505240865992,-0.0532305881909102,-0.022176951570105,-0.31692788841476
"NM1713PAR","153","3","7","6",-0.0124925922474724,-0.00763879267661711,0.0469115179959376,-0.00390529035507883,-0.0221635265623636,-2.27837908885806,0.0227850074473204,-0.00509928089749728,-0.0104654053875799,-0.0267017620377013,-0.0175435365603209,-1.54907000903884,-0.00179871074116869,-0.0289715769604873,-0.778180754087066,-0.00335604278628571,-0.0203594382111362,-0.037717388940964,-0.493949222054709,-0.000268577316361771,-0.0689289375644218,-0.0624939742723042,-0.877624407398937,0.0405559631731903,-0.00545878568820505,-0.0168461885659667,-0.0540680027592192,-0.0180189135110802,-0.2313152402404
"NUMEX_BILL_MELTON_FG2011","154","4","7","7",-0.00872391011457972,-0.00475415809838836,0.0599240216955524,0.00338987826136592,-0.0186686422904813,-1.65495928272652,0.035197539872215,-0.000894993332829775,0.00435119445422678,-0.0240868335521939,-0.0161721078314871,-1.21526255191579,0.00126801207680277,-0.00158609124006847,-0.676576541840525,-0.00337115363337407,-0.0136181404128788,-0.0315473941900229,-0.444118260288639,0.00617608263270557,-0.0594077669586097,-0.0574951097973978,-0.580878907927059,0.0415021072175825,-0.00345538283132925,-0.0150222602514676,-0.0524093007594661,-0.0158675623897558,-0.102740806144406
"TMA_990","155","4","7","8",-0.0048401349207372,-0.00710134865596592,0.0559373989092035,0.00197984609285211,-0.0144833869866239,-1.30107339919367,0.0378547586257309,-0.000393224665282882,-0.0157184941406143,-0.0270385670112403,-0.00164045368163473,-0.860047081748725,-0.00372419318207494,-0.0128432195895452,-0.45397616815417,-0.00976255253230219,-0.0162369527337045,-0.0307229809534001,-0.278187276523656,-0.00277328483491714,-0.0501516709856662,-0.0562801149055378,-0.606539056137906,0.0367952348514712,-0.00288753242345312,-0.0202447640925169,-0.0633830660388082,-0.0269791877697523,-0.206712503269342
