"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","yld4","yld5","yld6","NDRE_62","NDRE_76","NDRE_90","NDRE_96","NDRE_104","NDRE_110","NDRE_114","NDRE_124","NDRE_130","NDRE_138","NDRE_144","NDRE_150","NDRE_160","NDRE_166","NDRE_174","NDRE_180","NDRE_188","NDRE_194","NDRE_200","NDRE_206","NDRE_216","NDRE_222","NDRE_228","NDRE_236","NDRE_240","NDRE_250","NDRE_256","NDRE_264","NDRE_270","NDRE_278","NDRE_284","NDRE_292"
"NUMEX_BILL_MELTON",3,232,17,5,11.85,9.75,8.0325684902,7.45,9.3,7.05,0.490067540329243,0.453790030771281,0.343567068978284,0.421713299674898,0.344243285549514,0.474097400280468,0.425055677307391,0.140927499162632,0.368402267596674,0.353216570567481,0.448746849167017,0.44339210018703,0.327876619995231,0.405759439284312,0.268411227378229,0.423559209800243,0.348795796234126,0.302457783479413,0.225427310366378,0.405441636316816,0.328141381799918,0.312681347410759,0.211619593155614,0.259880743,0.338678187228199,0.494799459826917,0.284383722252846,0.279054897421932,0.412959223004357,0.358702526243031,0.253782864578712,0.261790644805276
"NUMEX_BILL_MELTON",3,233,17,6,12.4,9.35,8.5962820082,7.9,11,8.4,0.469439680390485,0.466721963365937,0.353013626273225,0.438759689922481,0.391466558274621,0.441407900599186,0.466231895445379,0.230534285514699,0.389690929453397,0.335211331391389,0.476477403613514,0.436842499720166,0.359292201849094,0.413557089586553,0.278205177918234,0.433993120700438,0.338432851146324,0.306126185157607,0.23968370681606,0.424298810263289,0.328546483823251,0.29602494997386,0.239829624733789,0.280744038909096,0.339267290799945,0.47436578008314,0.278300303610958,0.295309357830657,0.421480144081018,0.352622554224493,0.249511641760777,0.257758554402153
"NUMEX_BILL_MELTON",4,234,17,7,8.85,7.95,6.5643362828,6.3,8.6,6.6,0.449427812045534,0.448892399244438,0.32665852170755,0.430539453526098,0.343456698918884,0.470402363230523,0.402102325653305,0.207427587825118,0.386419002475141,0.313675320105032,0.450691590504815,0.441931430201902,0.335851157539213,0.410423236317574,0.279871426994813,0.406453849832616,0.333179720176624,0.314199453958799,0.229107920946156,0.38829136364386,0.326119663422389,0.307246053293112,0.213595358742748,0.279001700182561,0.311036049983205,0.469654563513961,0.266426227786965,0.284622579396364,0.413438905729172,0.32527966888603,0.231853851646239,0.241631969489699
"NUMEX_BILL_MELTON",4,235,17,8,7,7.15,6.1625725868,6.05,7.8,6.15,0.486193093727977,0.453709584067222,0.316624798436919,0.438170339241603,0.344166907,0.448298668798588,0.392571020779577,0.173334264737228,0.358638691384296,0.348422895,0.448080070640624,0.43314903954206,0.330707061305535,0.404579547286159,0.284184102118105,0.390175582428093,0.33855763148932,0.310294762968479,0.238950082024842,0.392853253871905,0.32545960866881,0.305726515756982,0.23666008157649,0.271069024624775,0.321964420105363,0.383330206378987,0.265583718582284,0.285357115502451,0.405077105071531,0.331640787977965,0.251362938337728,0.249455778266817
"SW_9720",4,236,18,8,10.1,9.75,8.2956867608,7.8,9.5,7.3,0.448801130000167,0.442064299068534,0.322305199727796,0.427343110287376,0.381378556324491,0.458830857889981,0.451739007852689,0.182977868734245,0.392318994781375,0.384982178789601,0.478585964,0.452231128241815,0.352400952469595,0.401316155086776,0.28111827981109,0.400396571386528,0.323464107050445,0.330548104555228,0.241947308804,0.432153674477921,0.308447677027304,0.281277904971366,0.225181464346038,0.279185398309656,0.360868144154429,0.42325295221278,0.277031547069546,0.287929831105234,0.406463226562206,0.33139894819682,0.221829304874288,0.226158835230597
"NM1701PAR",4,237,18,7,11.05,9.05,8.0858557188,7,9.45,7.35,0.423795905284932,0.446057703558832,0.325663180314287,0.430641478609178,0.373334775086505,0.450157576361056,0.444905400756794,0.22068558491269,0.402134030037943,0.35968399924641,0.477368514315702,0.44950662812718,0.358820122737603,0.413661907347033,0.274543077157456,0.425465364382151,0.327101283781446,0.326920824025813,0.243908924680983,0.426459869061165,0.31496984121688,0.300135344394168,0.220841203397714,0.279481754938983,0.400596025231798,0.471009270499945,0.282713392493402,0.301791804774944,0.435053793235747,0.359181875,0.250477288954798,0.273236380656269
"NUMEX_BILL_MELTON",3,238,18,6,13,9.8,8.7812905922,6.95,10.45,8.1,0.470928249965305,0.492795356409712,0.365542944385091,0.4552014372275,0.411093668236525,0.458872330414434,0.463607091300416,0.158986773266231,0.385390289717188,0.358773720256625,0.456876889012368,0.438551991662807,0.347181179,0.424449039285894,0.284464109300711,0.449506860905713,0.319456697635066,0.32677428642343,0.234929582944289,0.418267483353567,0.316228956975011,0.314073564268614,0.219108075689702,0.270425336111787,0.4218564868765,0.481560638459664,0.285809556308021,0.293340801164216,0.445796581,0.339660308379032,0.264022544160952,0.289044687642499
"SW_9812",3,239,18,5,15.1,13.05,11.6256483282,10,12.1,8.75,0.436717817561807,0.424810396445688,0.365508183615638,0.429664531029076,0.401738267950696,0.458103275165335,0.459107539723952,0.16262956813309,0.40400939,0.416186433923163,0.470971350832943,0.458654674867056,0.305461872016118,0.389187355813776,0.325295607321751,0.438416711443971,0.349136458102303,0.343187689252916,0.312249433637997,0.44601109297097,0.297919305534445,0.248493715434892,0.29293567251462,0.311848094749498,0.435340459861708,0.487839826362065,0.287937807876386,0.33347499733909,0.447197800814806,0.415281042975695,0.253836577365989,0.261630643732344
"NM1705PAR",2,240,18,4,11.4,8.9,8.8503849462,7.3,10.4,8,0.457210938936529,0.448211724587533,0.368996618607882,0.436792694905753,0.368607197781073,0.482559471017118,0.459592621522562,0.188657870079127,0.407134895336136,0.402954440865163,0.485661125764174,0.458074839764647,0.330859084139985,0.4001831344268,0.286052252065324,0.446545083324136,0.319147008954106,0.340500846772546,0.255458877995643,0.43085641761395,0.30509741141018,0.276653867185857,0.250624366600573,0.284912961768056,0.406615512507999,0.488559209800243,0.288718621763743,0.32058293996611,0.456392207015262,0.380653041580576,0.258145176622685,0.26791570015266
"NM1713PAR",2,241,18,3,9.05,5.55,6.1782938722,5.1,7.8,6.4,0.462088033730513,0.485309649024188,0.370998448199094,0.423898637587878,0.340641992,0.484290325525047,0.442092754167058,0.150246195125534,0.395437784645871,0.371158862658145,0.433341852556108,0.418614063785586,0.343269531192969,0.431800049640109,0.325513562114869,0.39077290953905,0.315007557275109,0.32263886820551,0.255249183,0.363347570595381,0.340904726420725,0.346471794871795,0.257848669555213,0.276631915811068,0.379709663557259,0.494179450391789,0.279565510034185,0.287719218926462,0.430775379270288,0.379627663339704,0.281255476549594,0.298557828928673
"SW_8888",1,242,18,2,12.7,9.7,9.2860116054,8.1,10.45,8.25,0.473529494673133,0.450473396519733,0.36368212738317,0.421395946123426,0.374049987642116,0.470072743474115,0.482914507831891,0.196924114,0.400549447456272,0.414193443599253,0.483556535736467,0.449303496989347,0.401857625961777,0.420725437787198,0.307668079,0.435802891513078,0.322233824496268,0.329036485480268,0.24690668697758,0.442146693272207,0.328135473042216,0.289829414039053,0.258398374580794,0.281074958305566,0.41716866,0.487532226235041,0.288797368121724,0.313954375524529,0.456335144499567,0.382706456972256,0.266058447511735,0.265822795428332
"MESQUITE",1,243,18,1,11.4,9,8.1818637934,7.5,9.65,7.35,0.501794961803988,0.44427100379332,0.356222078833332,0.409677784448228,0.356282096,0.464929924572453,0.459342385485635,0.220002077747149,0.383144620676728,0.406305704099822,0.463336111602219,0.437558019320556,0.477438570364855,0.395287551704327,0.314656536878759,0.413192778759493,0.422022680039758,0.318084884586746,0.231908068783069,0.419001581871022,0.307442873790343,0.286385319255907,0.262709912034989,0.270585767124688,0.406118420188441,0.412965272412905,0.296656604632036,0.298768382352941,0.452976055634064,0.35501880004497,0.245958212344767,0.233906798310831
