"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","GNDVI_125","NDRE_125","NDVI_125","GNDVI_142","NDRE_142","NDVI_142","GNDVI_145","NDRE_145","NDVI_145","GNDVI_150","NDRE_150","NDVI_150","GNDVI_152","NDRE_152","NDVI_152","GNDVI_156","NDRE_156","NDVI_156","GNDVI_164","NDRE_164","NDVI_164","GNDVI_166","NDRE_166","NDVI_166","GNDVI_172","NDRE_172","NDVI_172","GNDVI_178","NDRE_178","NDVI_178","GNDVI_184","NDRE_184","NDVI_184","GNDVI_187","NDRE_187","NDVI_187","GNDVI_193","NDRE_193","NDVI_193","GNDVI_198","NDRE_198","NDVI_198","GNDVI_213","NDRE_213","NDVI_213","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_251","NDRE_251","NDVI_251","GNDVI_255","NDRE_255","NDVI_255","GNDVI_265","NDRE_265","NDVI_265","GNDVI_277","NDRE_277","NDVI_277","GNDVI_300","NDRE_300","NDVI_300","GNDVI_306","NDRE_306","NDVI_306"
"99","SEEDWAY_9558",3,3,42,339,2.45,1.58,0.97,5.01,0.152403400068367,0.292391966,0.427752718,0.256467878030699,0.442791691,0.633283197,0.267051002135072,0.437048848,0.558662587,0.248003676291106,0.407592792,0.525510583,0.227263196380735,0.42108663,0.47945976,0.204796219650063,0.349226464,0.426981672,-0.0448874592185549,0.36122799,0.411793804,-0.0978387397111389,0.437374605,0.49036654,0.0188934208227696,0.433150762,0.353668746,0.170858271029546,0.310871311,0.461155722,0.193956626987258,0.342305407,0.449878392,0.187806856579638,0.351237445,0.458502855,0.233899693285047,0.385421356,0.477795605,0.305176224987312,0.461799855,0.474280755,0.0985999447159993,0.307973925,0.370681949,0.207987240374329,0.340781786,0.421645943,0.195382727277631,0.365067286,0.480068215,-0.0568519522340269,0.43234737,0.411106866,-0.0863076477464223,0.384579862,0.38358764,0.125949827685617,0.282455515,0.412162045,0.195809031673884,0.30492256,0.467621559,0.198277579098946,0.298382488,0.470377663,0.540126310993683,0.339492234,0.640504816
"100","SW5606",3,3,43,340,2.8,2.01,1.33,6.13,0.207801980439389,0.400742845,0.472990283,0.303654227744515,0.508660382,0.639876678,0.31036282476969,0.480565703,0.570329334,0.281988008941129,0.438467433,0.529297423,0.258565294051692,0.434212078,0.474800922,0.227267298036255,0.359897443,0.397186783,-0.0191695264843818,0.337185678,0.33535063,-0.046318537994813,0.400096753,0.386215204,0.137120356071665,0.251875512,0.442044933,0.251879303821748,0.422134928,0.493205875,0.249998427427571,0.423239377,0.470441953,0.245143287599944,0.417480927,0.477241509,0.275809091729711,0.424400978,0.474972602,0.322068138589679,0.462407117,0.461773856,0.178161513130506,0.329933428,0.467800045,0.274580297423221,0.412534724,0.453620282,0.250191541350346,0.441108226,0.496198948,-0.0572134943388176,0.434334761,0.412379483,-0.0371805872585987,0.348323851,0.347273537,0.209021117594507,0.343809494,0.515053128,0.256633762347785,0.393765248,0.517614744,0.219397567565377,0.328948978,0.474432699,0.549247043114406,0.341257207,0.646524202
"101","55V50",3,3,44,341,2.91,1.65,1.21,5.77,0.2028530852332,0.384090935,0.472457035,0.299326239416302,0.506008261,0.637112959,0.309954959201401,0.469907631,0.567979079,0.27625761902211,0.440293892,0.528079183,0.26173663830196,0.435526803,0.478792053,0.223353344698744,0.374031643,0.412341946,-0.0444128008175543,0.365463517,0.396128971,-0.0926288988124716,0.455402922,0.469676063,0.0957595775544704,0.280925197,0.393655049,0.218683489576612,0.394698768,0.478111244,0.237579484719929,0.40127584,0.469678635,0.227959241131818,0.401971238,0.474437879,0.25215592052796,0.408323429,0.468694418,0.318879997348735,0.463606826,0.474757153,0.145422067884523,0.296194222,0.414489169,0.253968908795249,0.38293153,0.443794797,0.232837501640825,0.403931733,0.500847389,-0.0637303116741075,0.423856811,0.413774786,-0.0619513595135842,0.366062574,0.368932686,0.180182525792288,0.312938365,0.471731186,0.243986605790195,0.368810038,0.50853999,0.219133839565899,0.314130424,0.466919989,0.547574635263375,0.343090078,0.647517248
"102","EZRA",3,3,45,342,2.93,1.53,1.23,5.69,0.20197456091146,0.346531689,0.48226313,0.290518158669411,0.487064785,0.633158959,0.295633300774163,0.465196451,0.570114789,0.26762829216271,0.42038751,0.527817203,0.251522312407417,0.416908482,0.486998478,0.231657667223385,0.388939704,0.451242946,-0.0665308776326428,0.381124369,0.45248632,-0.139608260062415,0.487294434,0.511346142,0.0504880261134816,0.323363792,0.375745157,0.18860399757125,0.345004669,0.456915211,0.220561331377553,0.356655166,0.470153068,0.200501529610821,0.363500955,0.47389259,0.24109596310701,0.385707613,0.473373394,0.311409647608755,0.447436633,0.47355057,0.110150647978224,0.301582267,0.381487317,0.223886680515297,0.337426792,0.446560935,0.207468193649727,0.355083171,0.507823826,-0.0695325011665234,0.414659759,0.394957425,-0.0835857439745806,0.365695084,0.371159103,0.143905798175932,0.279976875,0.428783279,0.228063927395937,0.334194505,0.499920163,0.224270302151917,0.324120759,0.472523356,0.553535891043986,0.350614533,0.659325416
"103","FSG_415BR",3,3,46,343,2.8,1.62,1.33,5.76,0.201454651187753,0.337374257,0.481591801,0.28396226190532,0.487442159,0.633700724,0.293796525145508,0.456201242,0.568115468,0.270578491449925,0.43335432,0.531990766,0.244698302756625,0.418003177,0.47832838,0.238061971303467,0.383294509,0.453424928,-0.0727029733119591,0.385786573,0.457045913,-0.158071822350084,0.486192587,0.520765268,0.0789785807631304,0.287602462,0.389924911,0.19409222361365,0.365932299,0.468101315,0.219962676409333,0.357683399,0.472950147,0.199563066226349,0.380014373,0.4724486,0.23983671327078,0.391111985,0.463866403,0.318448191263507,0.460730598,0.461501054,0.130782411555659,0.279318966,0.41204848,0.235536481021662,0.381516543,0.478457911,0.212897057583434,0.366004118,0.50552516,-0.0824020532828996,0.389191331,0.443752227,-0.0842524242294804,0.365950791,0.384700605,0.148122400326826,0.287828287,0.448912203,0.233960359225732,0.356177903,0.507185111,0.219417769760485,0.309312973,0.475693979,0.542880284984923,0.329027927,0.651707963
"104","FSG_421LH",3,3,47,344,2.83,1.82,1.38,6.03,0.22798102741746,0.402851075,0.474427525,0.311239686881665,0.507407803,0.650635559,0.32331728376998,0.499889529,0.570097965,0.289227854176785,0.464940425,0.522726617,0.276667067490745,0.470773966,0.471827138,0.269578152950535,0.424326553,0.450359513,-0.102664489251642,0.413567898,0.473174179,-0.187283406441806,0.452578431,0.522845351,0.057045431393176,0.307652251,0.366473425,0.205754829021518,0.391158241,0.456515643,0.238287109617337,0.39928744,0.474449368,0.204685910858373,0.385554486,0.453233117,0.26185463908206,0.431539452,0.470387052,0.329082749407702,0.485872912,0.469610893,0.145840236860396,0.28801982,0.404498608,0.255270002221614,0.400082311,0.485261613,0.236344242422852,0.430287903,0.485372381,-0.0700618822834885,0.347083696,0.391331877,-0.0816440651067783,0.350277799,0.368031245,0.127839301124074,0.286924896,0.412406384,0.220481435590958,0.352739477,0.465905509,0.233216373271805,0.378110854,0.47483898,0.541370247803271,0.289687314,0.638166386
"105","NY2003",3,3,48,345,2.99,1.44,1.1,5.53,0.201939659957471,0.344394034,0.461926801,0.295220435510363,0.513837915,0.640928298,0.317014710895426,0.48611467,0.563581136,0.279207267945338,0.448470588,0.523437007,0.270293356463078,0.467638624,0.479535151,0.236506663982813,0.389542378,0.435096965,-0.168902179248545,0.441429604,0.535644766,-0.234427720517501,0.450774668,0.558832701,0.00914089218023913,0.384614624,0.367668012,0.163417144454536,0.312986083,0.430407274,0.213552810045502,0.361142315,0.455669369,0.178756184581396,0.350403969,0.439753988,0.245148687625338,0.412610941,0.462349727,0.324572605054819,0.471626741,0.474480965,0.0899438466872934,0.317373126,0.354214039,0.222389628005763,0.336157316,0.456771309,0.216993036484235,0.381772866,0.460258979,-0.0848893810971203,0.352323276,0.432251861,-0.0966237234844265,0.362269497,0.423414469,0.0653896248894144,0.297911564,0.346145264,0.174704960496597,0.297326005,0.417805654,0.228624639081468,0.348726714,0.453141737,0.51232809634503,0.26935243,0.615418895
"106","ALFABAR",3,3,49,346,3.3,1.89,1.19,6.39,0.203276167660357,0.293501136,0.499212557,0.254670784449298,0.486821853,0.627874622,0.276852822847682,0.433524052,0.558866705,0.255800081874469,0.398804341,0.524027853,0.255554904657524,0.424431286,0.488045911,0.233810274038192,0.375329463,0.464842389,-0.179818878281068,0.436652255,0.533103761,-0.221686788144086,0.411699775,0.544116361,0.0593049597843131,0.322584081,0.371523288,0.200811795158018,0.30741378,0.480108191,0.199118717038325,0.310344227,0.474395269,0.173994328720523,0.347139769,0.492207103,0.222185078373171,0.36760792,0.479783684,0.290344698540813,0.41926565,0.460409877,0.101393021010391,0.31456617,0.384936769,0.224348901480158,0.366557772,0.495644395,0.203353313140276,0.340949958,0.468885762,-0.0907799306719305,0.402191252,0.459026177,-0.0856025341841827,0.396703164,0.3924084,0.126078451599047,0.28889341,0.422101461,0.210010966689703,0.33586154,0.488951578,0.231155082258359,0.284373939,0.472448767,0.524742563366835,0.263350166,0.629526602
"107","NY1517",3,3,50,347,2.87,1.44,1.17,5.48,0.22165313438126,0.346317735,0.490863145,0.27930661150059,0.50509077,0.639534767,0.296936864284511,0.467693616,0.567163429,0.267575250995774,0.436729927,0.522137225,0.258134634308945,0.443515577,0.484645248,0.242772792436092,0.416471252,0.479885373,-0.18690173132038,0.477291934,0.552008338,-0.22439543953276,0.374258697,0.562122865,0.0244842138060421,0.358975011,0.372482165,0.203443995039746,0.319174336,0.467817497,0.206246574321471,0.317968374,0.473532057,0.183955775684766,0.357359766,0.515848583,0.24893353628136,0.42845446,0.491253132,0.310097813805693,0.475614815,0.474708061,0.0768048870470201,0.327517661,0.350673344,0.214810413532674,0.331759302,0.479281409,0.199716099621971,0.348148987,0.464601338,-0.101171614714834,0.48263329,0.48753081,-0.117362677185517,0.449075348,0.441907848,0.0883379423232002,0.287051697,0.369927423,0.191707922656974,0.316769201,0.450795846,0.243500507880397,0.308232338,0.458701,0.543308195120537,0.287772636,0.6324928
"108","SW5210",3,3,51,348,2.82,1.92,1.34,6.08,0.242088729617909,0.370661823,0.506337349,0.286609725398993,0.499206134,0.639082903,0.306033334094818,0.487192967,0.566440216,0.266063624010906,0.417289231,0.51627346,0.264738514305355,0.426866484,0.471576714,0.249347665075736,0.391266077,0.448164696,-0.170788352983286,0.484598279,0.509149051,-0.197017361155611,0.408270331,0.496947445,0.0992776468640274,0.302116234,0.39892468,0.272637739672259,0.408295466,0.514515584,0.236635309447784,0.376082958,0.490360071,0.220013746537891,0.397342729,0.550662048,0.284599333426609,0.444885336,0.502211982,0.29318593483598,0.445756127,0.456643334,0.147346346297517,0.293928732,0.426111637,0.253299837323055,0.395278215,0.511561113,0.237085708447539,0.411886239,0.477105113,-0.0863552936437361,0.492068713,0.447080314,-0.086649819881238,0.448387324,0.373242048,0.163400704361469,0.312843947,0.459301274,0.244027919031618,0.368876561,0.504067233,0.266878595361739,0.342089376,0.469945745,0.572736915081973,0.310023395,0.641028409
"109","FSG_415BR",4,4,16,413,2.78,1.67,1.1,5.54,0.198746148845596,0.353236685,0.439088502,0.258059516501924,0.448363827,0.606914949,0.286837472787672,0.459192312,0.586731579,0.215645149796259,0.408091503,0.543636691,0.260294976501511,0.415273792,0.497547995,0.197030981162087,0.352056913,0.394587887,-0.0652755432088444,0.371550173,0.527786686,-0.143469809641512,0.501245731,0.486176945,0.0385602256016507,0.329798215,0.343840854,0.217185607814446,0.263533413,0.503162895,0.22596966382703,0.412662872,0.529653729,0.213290459420181,0.33313522,0.527041825,0.218551478574706,0.350089961,0.517411596,0.327119807249007,0.512027144,0.597123754,0.127691175310905,0.284272075,0.358161925,0.245821509680763,0.436304375,0.519752705,0.210906616085656,0.401096117,0.462594816,-0.0195641666393169,0.486674339,0.393676917,-0.0604151019592533,0.350990964,0.28191984,0.1567445310505,0.288495021,0.43969007,0.240889509078943,0.368164752,0.483042316,0.133496459035804,0.281909866,0.440375448,0.527718906061941,0.300077298,0.638277107
"110","ONEIDA_ULTRA",4,4,17,414,2.52,1.49,0.98,4.99,0.187166800122586,0.344000168,0.428255806,0.252550294728776,0.431344787,0.605419439,0.277557612518598,0.460169815,0.587060763,0.210411260062255,0.406385141,0.536686904,0.252371704297935,0.410407547,0.493128647,0.214029335840158,0.406650269,0.438668461,-0.0756895745321721,0.395190312,0.554737324,-0.155310150710345,0.527672292,0.518347477,-0.00387158932409934,0.375267139,0.344216516,0.18903703371119,0.305121752,0.478055222,0.211980211404272,0.404964264,0.522893812,0.200454536202985,0.3138897,0.522618717,0.228415572675077,0.355774099,0.526616454,0.332789575488773,0.507560058,0.580837618,0.100663336346682,0.294807286,0.343249162,0.225760051667563,0.407295913,0.498146778,0.194572651317876,0.381132823,0.452442994,-0.0255322905647492,0.485208363,0.392460835,-0.0786331643874325,0.329560844,0.24629265,0.121995473822735,0.286942879,0.391037165,0.212623995032647,0.334131247,0.44121338,0.132063568634067,0.284470903,0.448329507,0.520584692894196,0.285338131,0.632754836
"111","SW3407",4,4,18,415,2.6,1.79,1.13,5.51,0.216220375368992,0.399559753,0.452943209,0.279984318630302,0.495617527,0.617363503,0.291757013333622,0.463670701,0.594647669,0.247247790999884,0.441732626,0.557427595,0.282868454893433,0.451838268,0.506364941,0.241688768280498,0.419179688,0.434118672,-0.055541041087294,0.406159096,0.504878759,-0.114403081912777,0.505017868,0.43895272,0.0807103014815927,0.29461476,0.384148275,0.247483289760795,0.261954411,0.51781483,0.245740866971113,0.449294578,0.531125065,0.237255313962394,0.3700243,0.534208983,0.25432983524769,0.359642485,0.538543033,0.348416827943323,0.512492355,0.571032709,0.154368148485238,0.311794217,0.407450935,0.259091055148696,0.44295229,0.505244477,0.230174933213387,0.429377933,0.464046383,-0.00572714331697826,0.470702651,0.354192584,-0.00958015548924576,0.270875012,0.283244649,0.200466805567128,0.312707056,0.492225156,0.262486820078254,0.389516244,0.497071765,0.145741960948248,0.293522009,0.462169897,0.534358894251487,0.29913473,0.644715813
"112","PERSIST_III",4,4,19,416,2.53,1.55,1.05,5.13,0.20608178555414,0.375984738,0.446628453,0.259590497839234,0.459537306,0.606932287,0.275525384436794,0.465595995,0.59462769,0.242417197340629,0.419840799,0.557663399,0.278123238697611,0.429662536,0.510760054,0.218708526809314,0.389546625,0.424792445,-0.0677517053912623,0.378172855,0.549590859,-0.136816368556396,0.526639943,0.486899905,0.0360819605213832,0.346200532,0.35245545,0.212340158102833,0.2652212,0.505884872,0.221497033174678,0.416695923,0.52656594,0.218960028457875,0.333510139,0.536424262,0.237324385720371,0.332091019,0.537663449,0.351148735641949,0.514055919,0.568399419,0.12885135413705,0.279890976,0.35479875,0.241150516665985,0.413189639,0.497983262,0.213785336698482,0.391984074,0.460905556,-0.0253696394413591,0.49599868,0.387349344,-0.0466489531555093,0.311270634,0.233264896,0.163967574995272,0.281979087,0.443752655,0.252058043141779,0.371648036,0.493790977,0.160289455634828,0.317516276,0.464706041,0.53253716033236,0.299231146,0.646086959
"113","SW5210",4,4,20,417,2.7,1.67,1.07,5.45,0.226342298485906,0.407891519,0.455932329,0.282740872091049,0.505196729,0.617733854,0.292987161721545,0.461333542,0.595549898,0.25575825978471,0.441788896,0.549984073,0.287651975225642,0.446484252,0.49628527,0.245896513592159,0.40820411,0.428781603,-0.0614548671637192,0.395417281,0.526081663,-0.127769230772497,0.533262472,0.469723153,0.0640191912341391,0.318566929,0.37092093,0.236634075557458,0.276213893,0.508425296,0.247395340502424,0.444407337,0.526778794,0.242924124224765,0.367445263,0.537820756,0.257884185947821,0.364484843,0.539926289,0.350268418585051,0.519737981,0.543844735,0.152223159422894,0.304566467,0.397662872,0.260061290742469,0.425676991,0.494353516,0.240019132649962,0.433982814,0.464281462,-0.0211833384161922,0.492641714,0.401033153,-0.0225407503062795,0.306570851,0.256254289,0.188578403826374,0.310497661,0.4644596,0.262252596650396,0.384393335,0.493384183,0.171815504194982,0.3360977,0.489940678,0.541693563240881,0.309894021,0.646060818
"114","SW4602Z",4,4,21,418,2.48,1.75,1.36,5.58,0.18633951936784,0.405732071,0.392099073,0.281065787474591,0.499478457,0.616162247,0.289626897805223,0.453958128,0.588966485,0.251481597098253,0.437885658,0.548567951,0.280070505629709,0.444384505,0.492785705,0.235402885022315,0.392883654,0.418885866,-0.057842698503928,0.374966958,0.512925586,-0.132266780251204,0.515943707,0.477137729,0.0465046452968156,0.332815061,0.346266266,0.223299484881538,0.267584071,0.488704963,0.247135614664906,0.445206601,0.519677879,0.241922177905802,0.362988221,0.531773923,0.24129982873095,0.343087521,0.532696067,0.339194000830005,0.518093682,0.529114452,0.152239782066864,0.285326444,0.390182224,0.263018052188187,0.436392401,0.493703786,0.229039548361784,0.452819499,0.463593358,-0.0254653211929094,0.480341885,0.415109763,-0.037175720520063,0.339580798,0.261445604,0.167787969885372,0.290959522,0.443089587,0.253617736950763,0.384384471,0.485846675,0.175520381517939,0.361488499,0.486029293,0.546154445417777,0.307185416,0.649005304
"115","NY1614",4,4,22,419,2.74,1.54,1.05,5.33,0.118480096689299,0.320469453,0.336324196,0.258820580551167,0.461633156,0.600902996,0.267463245162856,0.472319608,0.587706459,0.23217261415211,0.406511063,0.543789201,0.250054861496676,0.421200643,0.490442676,0.212335197793788,0.37231806,0.42141476,-0.082454701234133,0.416214395,0.525946424,-0.157260543763645,0.53988172,0.489129507,0.00813284622835032,0.380494884,0.368946177,0.184155376118688,0.327994753,0.471145495,0.21802493937404,0.404750813,0.514898,0.212005189161201,0.319089277,0.527289377,0.228432110341801,0.335388476,0.539949065,0.327784702793125,0.49607665,0.515321429,0.119197674028191,0.297138234,0.373808494,0.233388409344754,0.402907789,0.488025039,0.191030772474042,0.389646786,0.450726873,-0.0526823603390113,0.500715613,0.48350655,-0.0741047326002621,0.372197303,0.358935622,0.112267113894816,0.324590988,0.383096982,0.21493118943118,0.308130169,0.460857733,0.142720085557562,0.285659389,0.479187878,0.527497541313008,0.294044581,0.627567334
"116","AMERISTAND_427_TQ",4,4,23,420,2.61,1.81,1.19,5.61,0.120150860286224,0.336509902,0.34022027,0.260067048799949,0.472448439,0.610671433,0.269993966511589,0.468710825,0.591882919,0.233253968294389,0.396669665,0.549083019,0.250903377614761,0.402824921,0.490429112,0.224666999135264,0.397108985,0.441556483,-0.0577282362848256,0.396979875,0.472411644,-0.110410332955757,0.505532305,0.41313163,0.0804214789081269,0.315912597,0.396912956,0.234280201012047,0.247438235,0.511876899,0.236917172221497,0.41058766,0.523001783,0.224256423681813,0.34854267,0.53510704,0.225298715424759,0.331691009,0.526276419,0.327420348606744,0.493979956,0.506666812,0.154485843150498,0.306943529,0.430304507,0.252823129371158,0.4461795,0.497515352,0.196076821109242,0.396903604,0.458515124,-0.0472643751454504,0.489073413,0.476093713,-0.0274209089291792,0.401561244,0.310436373,0.17146332044496,0.316477983,0.46496179,0.255840507912552,0.370033308,0.503665293,0.158137353879448,0.300399005,0.466328059,0.543564840831705,0.311543578,0.65059204
"117","WL_358LH",4,4,24,421,2.16,1.51,1.02,4.68,0.147308987855346,0.33935624,0.348797161,0.268432323351505,0.483848726,0.609324018,0.28290576539912,0.451180052,0.58675247,0.240204967048435,0.412951995,0.539934641,0.263315629116272,0.425614709,0.485668682,0.243681886386719,0.430699646,0.447799592,-0.0639509151748891,0.348603651,0.521342271,-0.131241169241761,0.520149273,0.470786528,0.0437918602138623,0.332778498,0.342253638,0.209055727699866,0.257139597,0.476444652,0.22833132431763,0.384157089,0.515466599,0.220530248872474,0.336190356,0.524109866,0.228809155548537,0.348554677,0.52576612,0.337999829285826,0.518924473,0.507905301,0.136398543866366,0.285461721,0.379277727,0.245722717479734,0.427136796,0.478448837,0.201671090461157,0.394672893,0.438256058,-0.0269037170289143,0.482977284,0.42298238,-0.0214917811953027,0.396328435,0.314053002,0.14971143439089,0.321455842,0.420984126,0.224416606014509,0.321693904,0.443933637,0.148130408260224,0.284969348,0.477593299,0.520231949844078,0.288807327,0.628579229
"118","55V50",4,4,25,422,3.01,1.89,1.36,6.26,0.20861614325759,0.410269927,0.453323744,0.281097651306159,0.493045522,0.61348102,0.284960951853596,0.461050963,0.582704602,0.247053802033813,0.414390504,0.545091879,0.265709624972965,0.419314291,0.494387722,0.209890707622853,0.359379917,0.40534824,-0.068584192513789,0.387715502,0.511198203,-0.125546232166654,0.536488107,0.468730794,0.0583301845281649,0.338919668,0.373751827,0.226171456774381,0.257028737,0.49848947,0.23107781754776,0.389797021,0.525944339,0.232260434645299,0.365938974,0.536934688,0.21513316820253,0.31238336,0.517602402,0.316013364852095,0.488977001,0.496424503,0.129848524058108,0.304969815,0.387427226,0.245459636507948,0.438116531,0.475887888,0.202125017253308,0.375284447,0.44505172,-0.0392238598922809,0.509553247,0.468305225,-0.0359715408934594,0.401449823,0.328726791,0.161013730311019,0.319703319,0.431564854,0.255095883621229,0.348543923,0.483334941,0.174967322412149,0.301567645,0.479871405,0.540765861094383,0.314214738,0.653808978
"119","VERNAL",4,4,26,423,2.44,1.16,0.94,4.54,0.209699850047111,0.353845519,0.462031677,0.257080875769877,0.464793461,0.604367405,0.28288446998115,0.449468171,0.585738204,0.226333463681927,0.399265455,0.548015081,0.242644612444536,0.414113473,0.489754359,0.223311255476542,0.409066259,0.449826999,-0.0720681785256505,0.39219224,0.54548842,-0.148693736790481,0.534648798,0.508978178,-0.00375183979364085,0.382555732,0.376250785,0.159706302542796,0.294208202,0.444546263,0.183393914186536,0.325387039,0.515318613,0.185181234772168,0.300715602,0.527547942,0.185198951533151,0.314269846,0.524691271,0.319206673623741,0.495825999,0.509169063,0.0860392182010748,0.338148789,0.351697149,0.186465792612562,0.339089162,0.410630002,0.156861593101012,0.302384271,0.408916826,-0.0336365941967276,0.504945058,0.463927601,-0.0706310865588321,0.353906562,0.429674137,0.0608277347736552,0.382424595,0.336992883,0.175762697697482,0.26717482,0.37883814,0.142826459563482,0.27620987,0.493612788,0.510114149195705,0.287065233,0.619240334
"120","SEEDWAY_9558_SBR",4,4,27,424,2.64,1.64,1.07,5.35,0.236648415014341,0.348586051,0.490035722,0.273219001070701,0.461850801,0.595568055,0.285199866112502,0.444756354,0.575929847,0.241371672354775,0.40469359,0.542239911,0.259080937567947,0.413030042,0.493783227,0.221177833414922,0.405499422,0.442509147,-0.0701884037612772,0.40637029,0.536230479,-0.141963024164824,0.526604267,0.490208539,0.0237621440418329,0.362459147,0.370966043,0.201534214833265,0.266479332,0.48189661,0.208927738768144,0.350274623,0.523436946,0.203555453710279,0.3345452,0.531656084,0.218361872457035,0.341615551,0.521646928,0.325486545336952,0.489017893,0.504738741,0.112755393406715,0.328181583,0.396941767,0.220182946987167,0.403877394,0.455317335,0.186833100902774,0.332036405,0.443100664,-0.0277737970990975,0.507939843,0.437744004,-0.0501550725280748,0.334908505,0.357071996,0.122511382419946,0.329012872,0.392495162,0.227160635228988,0.317428796,0.46010896,0.17593122162998,0.320227164,0.474746439,0.524999868376007,0.312534935,0.639234804
"121","NY0651",4,4,28,425,2.63,1.85,1.2,5.68,0.242807026375668,0.343687422,0.495891856,0.280690435868648,0.493817521,0.611672116,0.295729538605268,0.454584564,0.586328976,0.242652230344545,0.413246788,0.552504094,0.255777948914831,0.41939161,0.493162875,0.224324564105199,0.417790554,0.445907604,-0.0557435870038896,0.399967532,0.503482793,-0.120289102370066,0.503434587,0.44814963,0.0539719973454357,0.338460278,0.379488472,0.21188891184305,0.321402783,0.499263113,0.218861686806762,0.352864355,0.540294635,0.205108169567702,0.348144198,0.533812277,0.201764777104184,0.322989459,0.500851843,0.317838906964002,0.473360058,0.490297313,0.137642911443728,0.313569826,0.410579089,0.224102145231682,0.418735318,0.477031846,0.194318137498308,0.329417428,0.448910417,-0.00670132788530011,0.474140235,0.440751749,-0.025599199041771,0.301211102,0.323975,0.140571412846924,0.323264796,0.410255999,0.231572124968574,0.31430918,0.47657579,0.178414265387133,0.321706416,0.479530081,0.52770689029551,0.32137717,0.649080539
"122","NY2003",4,4,29,426,2.35,1.33,1,4.68,0.235544827239636,0.385410003,0.458136038,0.290980584596437,0.512290267,0.60949096,0.304042823198605,0.476442003,0.577083985,0.258428424661661,0.440747051,0.544010217,0.269611874781628,0.454308421,0.484366941,0.224500534985736,0.413612123,0.419565136,-0.0720193497703259,0.394749546,0.538578887,-0.145554320421895,0.522739325,0.50729454,0.00285948657345189,0.397275502,0.37868993,0.183805797163211,0.334252368,0.4511203,0.209695526076826,0.345426478,0.513714399,0.198930652672263,0.328745601,0.508955326,0.16331958717096,0.33560265,0.458274815,0.330686923005632,0.515833696,0.508606245,0.113836526053845,0.30741782,0.350746393,0.215935932075792,0.39971491,0.446852172,0.203276025645738,0.362102442,0.431508456,0.00338209370593773,0.46098784,0.432248152,-0.0467798653024923,0.308373229,0.363605259,0.0842786718178791,0.36456013,0.331075085,0.193182181133987,0.277604973,0.392113215,0.166218509018258,0.332774853,0.482469139,0.514221948229523,0.311585352,0.63201349
"123","NY0465",4,4,30,427,2.72,1.62,1.36,5.7,0.22897423036729,0.349173361,0.473215594,0.280545906235911,0.496454589,0.617614457,0.293885645749092,0.464343219,0.584725081,0.25180707488993,0.419539336,0.550331594,0.264292941662181,0.426971349,0.497238903,0.236780244563598,0.447289783,0.463689946,-0.0733601945483763,0.37390866,0.544840912,-0.139104023135908,0.531746996,0.506772929,0.0202452596102563,0.375960881,0.380476519,0.197507363031755,0.337484772,0.485289375,0.203857185338623,0.337479731,0.525450635,0.199181372876906,0.333846762,0.52581448,0.104978560826751,0.38220374,0.417667945,0.332576777322576,0.506240959,0.507979811,0.106323244112869,0.325819969,0.381607921,0.201364455974151,0.401858539,0.454077028,0.190690508816241,0.343091517,0.460881307,-0.0030569424498759,0.493711375,0.450951108,-0.0507576788776213,0.328199552,0.387006637,0.130778853780034,0.314361193,0.399758379,0.238185623311657,0.339612193,0.477310312,0.188749879452183,0.35308798,0.488117586,0.53640855229464,0.330822209,0.661025024
"124","NY1615",4,4,31,428,2.66,1.76,1.36,5.77,0.228284936301218,0.344031892,0.487717141,0.277910569536559,0.487317777,0.612874456,0.290128865672796,0.436824693,0.576152446,0.243815898923918,0.407167656,0.541723032,0.257555853180479,0.417399417,0.492944307,0.222976879729298,0.416616816,0.440876126,-0.0748961255061084,0.403340822,0.524364388,-0.134542997552007,0.523407586,0.485599807,0.0395070183721006,0.357310179,0.367878902,0.212448514030652,0.362645503,0.497891453,0.21152467037656,0.384457347,0.52154735,0.201364046892219,0.32300067,0.522247959,0.0780765814674834,0.413092626,0.375423838,0.333615143584383,0.496331881,0.508015686,0.114986145827216,0.301792617,0.38354419,0.220449834888773,0.415668667,0.472449913,0.217725568794403,0.400130825,0.46833313,-0.00709547233266792,0.495103359,0.459294813,-0.0616954507983972,0.379307871,0.4002754,0.143951776150475,0.314298865,0.410572994,0.239864921822748,0.332468694,0.48090206,0.181082215402412,0.334680629,0.522853465,0.528716388442575,0.318307547,0.651032779
