"","Germplasm","Rep","Plot","Row","Range","GNDVI_125","NDRE_125","NDVI_125","GNDVI_136","NDRE_136","NDVI_136","GNDVI_144","NDRE_144","NDVI_144","GNDVI_150","NDRE_150","NDVI_150","GNDVI_152","NDRE_152","NDVI_152","GNDVI_156","NDRE_156","NDVI_156","GNDVI_164","NDRE_164","NDVI_164","GNDVI_166","NDRE_166","NDVI_166","GNDVI_172","NDRE_172","NDVI_172","GNDVI_177","NDRE_177","NDVI_177","GNDVI_179","NDRE_179","NDVI_179","GNDVI_186","NDRE_186","NDVI_186","GNDVI_192","NDRE_192","NDVI_192","GNDVI_195","NDRE_195","NDVI_195","GNDVI_198","NDRE_198","NDVI_198","GNDVI_213","NDRE_213","NDVI_213","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_244","NDRE_244","NDVI_244","GNDVI_248","NDRE_248","NDVI_248","GNDVI_251","NDRE_251","NDVI_251","GNDVI_255","NDRE_255","NDVI_255","GNDVI_263","NDRE_263","NDVI_263","GNDVI_274","NDRE_274","NDVI_274","GNDVI_278","NDRE_278","NDVI_278","GNDVI_300","NDRE_300","NDVI_300","GNDVI_305","NDRE_305","NDVI_305"
"159","REGEN",4,2124060,4,46,0.374357190513099,0.425845051825444,0.624483867621123,0.187248832746641,0.393698875763963,0.504895249174721,0.234364355372695,0.351405155226132,0.523200786582714,0.368743893439343,0.534144276544699,0.633515971410986,0.117100281186046,0.299658752582589,0.392400189947085,0.121384317294512,0.290012004801921,0.406496013790131,0.0848405076811243,0.386322703753991,0.336396340195467,0.115339756688375,0.320558339514061,0.38684459391525,0.218125412354755,0.288381045751634,0.571905664488017,0.143836858153347,0.308958896333864,0.530924616542652,0.169438199913817,0.301712387769033,0.468004169747089,0.235721953683114,0.384661206254654,0.555364597657971,0.204058743672963,0.292849962435055,0.520009417690444,0.223707632246696,0.346152599628535,0.433682775928765,-0.119585005943304,0.427790216432594,0.473837594659903,0.165139762320577,0.364777006454756,0.529451223967848,0.203643749015197,0.398317325590053,0.523379626588183,0.177095126746472,0.381468581584681,0.463812445055995,0.178167517526075,0.282666776784424,0.482124905654317,0.159241272391057,0.282503291697804,0.450073840788584,0.131063610610353,0.247401821615303,0.287360884515413,0.121713335634983,0.212523239384249,0.315942589425151,0.151331078954824,0.207653647018046,0.388547118333913,0.136088572780499,0.112626538987688,0.247581878168504,0.0909074664595971,0.273532146968443,0.275437156910314,0.122849988518693,0.174636742676834,0.256973395522914,0.0387475000227386,0.307024252590539,0.295122285113505
"160","WL_349HQ",4,2124070,4,45,0.398116422979298,0.424055329202388,0.650432075186977,0.186728442884264,0.378639756176068,0.494584372736783,0.229947455194414,0.345621782410596,0.529776658690191,0.387143143440492,0.521583700744872,0.642072577910088,0.0864990198801111,0.334274568737385,0.405863426232871,0.107197893391906,0.32600345377839,0.407734714844689,0.158069187155619,0.336471745965131,0.363290316434096,0.176526331508706,0.329184588206094,0.435818356133717,0.274429718826596,0.322120806100218,0.589218082788671,0.165365201823966,0.351230262016311,0.523975112168761,0.177399417339676,0.293859287417048,0.473961944032816,0.232034731731874,0.389596148643059,0.557630601562098,0.219304013319154,0.283934372453785,0.521612541400802,0.218413771432642,0.337827188291585,0.438777729447586,-0.112930717283388,0.441577712165947,0.354591061649885,0.208945118786466,0.390572646449884,0.528557788332724,0.212182706121978,0.371236976992151,0.505164669056091,0.177693662826086,0.361261121188564,0.450883155024124,0.157959426176947,0.244396815965443,0.431242867517377,0.111573778493198,0.284878920829438,0.370478835310948,0.114075899870753,0.247754668585058,0.24175926758561,0.11476127302816,0.148799332909172,0.271284728247248,0.183677723653164,0.187750290861779,0.407801849536851,0.161760527403541,0.104900971626169,0.247836915791262,0.0665669188586634,0.272996998411203,0.298467572375869,0.102957029185471,0.188516218833212,0.277247155652384,0.00514294597844464,0.285152546093064,0.318535142912887
"161","SW5606",4,2124080,4,44,0.404394999157446,0.45600029170866,0.643024755783662,0.219752367219912,0.422372860570868,0.499289812273794,0.253394279836555,0.398137916690302,0.523346422036081,0.394092479359003,0.54088254135735,0.635537802564972,0.122061611844415,0.264989244643005,0.386553620510558,0.128464329188298,0.277444393141872,0.406829808846616,0.129627119817844,0.367067159467726,0.335506929248724,0.160515536764655,0.323453203025618,0.391231283565967,0.279629887913712,0.321397811317509,0.587833354833161,0.156299432729023,0.363882622862321,0.531785624771049,0.194183793817835,0.274281340163693,0.474811924223689,0.233309339773474,0.380433983251059,0.54924069018137,0.217573205514489,0.296112664781196,0.533599827252953,0.224158885695931,0.356748064769455,0.443205398285612,-0.0952916238029417,0.378899518284823,0.361108414619508,0.225159063515194,0.419683622241167,0.528951406649616,0.221143409938181,0.400238363821473,0.500101810377622,0.179335531926773,0.356102617258357,0.424257867611068,0.165477005040349,0.224585624585625,0.439317545199898,0.134576308963866,0.240762110995377,0.375920088445443,0.114735837946666,0.245807587066274,0.245718518899152,0.110629481871312,0.142733695248011,0.237981210183188,0.203402118498092,0.171272923285126,0.389969633138236,0.172485602451004,0.11022522268197,0.237645284358087,0.0954012732408595,0.24932511820837,0.267238681013405,0.111234037968834,0.168468747123262,0.242652796956028,0.00456377156804475,0.233838936088071,0.297816328439166
"162","GUARDSMAN_II",4,2124090,4,43,0.403951099114622,0.442828612926652,0.659597610087806,0.211134238485851,0.403994982036087,0.492044173991436,0.236994865703038,0.369234275218603,0.523057532015239,0.389741509701628,0.488120988305636,0.643007624574493,0.107277185691729,0.305194780857693,0.39633374390041,0.109026375988873,0.333622251576216,0.36501491120417,0.0913863966034768,0.407213983446875,0.322479254325508,0.117172753496865,0.305002306805075,0.379819588619762,0.254191359080314,0.292025163398693,0.581652287581699,0.138097623255402,0.343608386085712,0.526623477584867,0.173389934672745,0.282410688505657,0.47694044150458,0.218695648884544,0.374820390010263,0.566005022147986,0.220622608335919,0.310430885791985,0.549876194406527,0.2164592620769,0.359297624538266,0.426502374630717,-0.121518507551081,0.401475256769374,0.421201705907588,0.212951016296471,0.390850643287618,0.52590684758752,0.23609165633817,0.417479720384285,0.523906088172625,0.190400330674811,0.374633612622729,0.433602065397867,0.197372608424456,0.254230242465537,0.48459475518299,0.16568593335184,0.222366269324108,0.427384567096761,0.140991231491222,0.182572669418645,0.265242518059855,0.112955519866728,0.208341527368076,0.318231727302524,0.19795831646377,0.189331075251963,0.415858688962034,0.174291726686139,0.121955151417612,0.264903838416351,0.0785305901565648,0.258682310491082,0.288066579113348,0.115147050442536,0.175810727151483,0.277162352402314,0.00660232524457195,0.229713320651644,0.28458077260755
"163","SEEDWAY_9558_SBR",4,2124100,4,42,0.400730531668794,0.423874718237463,0.634945863867433,0.212182895503177,0.397299227488533,0.484800317185698,0.235632267209304,0.387649416142584,0.514976889854267,0.376688202495796,0.471664665866347,0.630832833133253,0.117985978817365,0.287868395932036,0.385529753620003,0.105342511301402,0.330599932280605,0.374680087419583,0.0789031551774063,0.403367064274507,0.32404411915452,0.117274387236654,0.300121380267037,0.367097059042101,0.257247772256556,0.284019285345717,0.572558909528724,0.144686883634871,0.384710077863745,0.527070669677563,0.192322823270018,0.275973727738434,0.477273209037915,0.215506470992617,0.357993734613243,0.549480232279934,0.229770475164727,0.290351629048813,0.543656815127562,0.219067006664238,0.330538623586752,0.425803073931416,-0.145245718748928,0.499628406060321,0.549890661614659,0.20967942764943,0.375168734160331,0.515072938266216,0.216527405507118,0.379391399177495,0.489396348219878,0.18493360668071,0.361584353039461,0.405558504103396,0.17758304587823,0.234670575847046,0.449093249093249,0.136070996665042,0.259390316850554,0.375259682808282,0.109324256079559,0.262438080495356,0.26296568627451,0.0788795115732845,0.186456954463201,0.299563719293027,0.162639170975978,0.216460291792027,0.362609001487122,0.177633327675916,0.136433155698933,0.265445957626369,0.0905121301582176,0.248424641569389,0.28173490405381,0.121807454267476,0.180522465206827,0.272975329575043,0.00788011408015814,0.231161959808799,0.26995927226612
"164","SW5606",4,2124110,4,41,0.409765778802372,0.455618038461176,0.658515948466929,0.217785184330146,0.392458388020523,0.474436639091066,0.241872725794069,0.394760677993825,0.509489903017168,0.385480741466076,0.511799204976108,0.627369624320316,0.110819225923603,0.300184953937554,0.379251200610569,0.0871981205576901,0.384811244453188,0.407529361800462,0.149508074115429,0.33309884652551,0.345729575673064,0.173705945538175,0.320639286739764,0.401845930727714,0.270879542780582,0.312903376906318,0.57166339869281,0.146021059280367,0.391793956520661,0.515178106640886,0.19752462058183,0.301540063999313,0.469545776689646,0.224989648281338,0.369973547635499,0.54955402163146,0.213720108898574,0.289395543336862,0.516152902203052,0.220856692357866,0.335442869667469,0.436144663417391,-0.144485031509149,0.407740177151942,0.424728594140359,0.223333098672703,0.418817223859241,0.515322250112166,0.218567813017194,0.407332106331374,0.482390762742239,0.18940540020042,0.360245409960362,0.395022698261879,0.155555878575441,0.198444127855893,0.395554454377984,0.108880405373414,0.275029343112895,0.323617108917206,0.0989288993597995,0.242423030615755,0.222424320605435,0.0746094151101121,0.152112132955444,0.264008907397767,0.181424145795039,0.176994203153413,0.374742365913676,0.176805592417172,0.13007772696354,0.263359573913207,0.0737024488521449,0.241191216904035,0.298156591603162,0.087422341688094,0.184263033538924,0.265061094234251,-0.0185105427534397,0.23207540626329,0.278066315116359
"165","GUARDSMAN_II",4,2124120,4,40,0.359925047373362,0.403560818266701,0.615898009035264,0.201451299219861,0.386373609619642,0.483017639104323,0.225054721439053,0.344899014135495,0.516481701310838,0.353628484653942,0.474728366682996,0.620266043637186,0.127805311983734,0.314699365671938,0.375046665102663,0.0877245746935621,0.426114199525964,0.404425770308123,0.120766482717935,0.362507401632158,0.357683044925947,0.141963374947377,0.297487151614591,0.388642809299895,0.216937947787331,0.281335076252723,0.545034640522876,0.129668113560524,0.370829677003545,0.521071862373268,0.161812857306273,0.2897481359355,0.462370213350606,0.191868985997288,0.341930724469816,0.53522195563645,0.20154605374454,0.274663238204078,0.525574320391945,0.236286393801066,0.361894770957535,0.45155481070201,-0.138874130264293,0.356281868616491,0.402858976968482,0.181327372456079,0.353698812858477,0.472046758097178,0.199533806650079,0.421746960531437,0.469451829178458,0.17975903239137,0.365923074075445,0.395401720159429,0.184148205109992,0.255794641088759,0.434253364645522,0.160698500927523,0.261435937325864,0.397167882348392,0.124813150760032,0.225336039635334,0.273244864663489,0.0697430097748817,0.228355767085595,0.332351701742644,0.150737958588997,0.222544878092915,0.37082385563571,0.164464500030412,0.150189141884644,0.277169351217794,0.121412351836209,0.232017700335835,0.295918957102492,0.126440701925243,0.154939887692166,0.274759826935469,0.00928059288574105,0.250721027216857,0.24459296653985
"166","BORDER",1,2124121,4,39,0.386792317356841,0.422072970602382,0.649308443916287,0.200397330187497,0.393670452106971,0.48038251723398,0.23915684560745,0.367539035078752,0.518136402979683,0.380793877746093,0.48410094082476,0.624031854894424,0.139920806904879,0.323853221551161,0.413607135306068,0.104866405807892,0.385910083096784,0.384375056600121,0.159800898556429,0.35386163198904,0.388695216077697,0.17212076855765,0.29743146501589,0.418676555755089,0.227419320684615,0.330923632610939,0.547797772617819,0.157751685346338,0.391634645047446,0.533615172941423,0.177862174944733,0.293202328028692,0.473254085862165,0.214190468336863,0.357271940592864,0.556460257726081,0.217842517718003,0.276535457107502,0.526541180831521,0.247408825093036,0.368115544586133,0.458978514058728,0.217100817631607,0.373385822797588,0.458919928331693,0.1216081385112,0.256041962678791,0.357199488491049,0.200876098773129,0.391391195931103,0.455718202947883,0.178651920484499,0.355041605482134,0.402039484418339,0.193080297727609,0.283347212758978,0.412656659715483,0.166701038609547,0.252557425579738,0.394108510132851,0.141302647706493,0.211750574875069,0.279925405410035,0.0581088985956148,0.219363468101105,0.341818497310429,0.0792394344736012,0.321655391251726,0.296156273113308,0.177150491685828,0.210367451388747,0.393909522156659,0.207788830542535,0.328100888584449,0.51185175671433,0.169576750484511,0.196021791323083,0.432886613625495,0.0799543995763375,0.303422592917764,0.3346536923227
"167","BORDER",1,2124122,4,38,0.393301937150781,0.436019037244527,0.652376000905413,0.204603199989511,0.413105867769691,0.495648805499211,0.244721252573756,0.371184721204927,0.529693211763022,0.377727430057844,0.479324716433659,0.627520317544058,0.138682173180047,0.34815419260589,0.397523321217973,0.118414529374994,0.412549512112537,0.394827961954012,0.170481864431537,0.343113979708373,0.380939304807353,0.175305882967021,0.299626436321017,0.419864009415106,0.229642956223907,0.3579348583878,0.562004466230937,0.16057663556383,0.358764051876257,0.533654660101926,0.169363572813557,0.278538431479608,0.480352437999497,0.211533520449577,0.360807568551426,0.55644728868854,0.222532116109987,0.287246738609492,0.51659003649808,0.223631856064346,0.300627111665601,0.417777612258368,0.266661827109002,0.296410360790577,0.512205712734921,0.114019521882546,0.249197418097674,0.355176714163926,0.199127106742198,0.388251060978334,0.464266600095477,0.180185403727011,0.36124527003784,0.403972676790014,0.204999741648168,0.311966359025183,0.441134488193312,0.18331866737088,0.265642719215049,0.42649481089269,0.15001384399015,0.232084666144248,0.298448586685165,0.067503113291431,0.226247738033266,0.345567536749213,0.0694548281328609,0.319299714426617,0.295780369728967,0.175401464861649,0.211022638877713,0.409000160939889,0.19309648141827,0.321761280931587,0.520243123935649,0.190931394443851,0.199097528521418,0.469358160177971,0.111627742847009,0.337977715677452,0.369229065629417
"168","BORDER",1,2124123,4,37,0.410428507271598,0.462836436324423,0.667760215481839,0.212315134476557,0.408764350473432,0.488884669804994,0.24668274379118,0.368993862751913,0.521312880383297,0.37285022459258,0.486963359334765,0.628239816105814,0.0683538021256586,0.419945269080438,0.402211042834696,0.0851167031531772,0.442976370035194,0.399700089623363,0.188230216457748,0.329821574143881,0.397856683154662,0.197903231214583,0.319384559979365,0.451953435630892,0.23977833592473,0.353639324618736,0.557768845315904,0.166808985017199,0.342632598762219,0.546115545529913,0.179807155713077,0.296871582189324,0.482896947266189,0.221407528050855,0.382037174926229,0.559230762159529,0.226986506746627,0.284903124768526,0.504685036453869,0.234004217857704,0.341289437585734,0.438961613979769,0.297761666827275,0.333339894516365,0.540700027758851,0.132840494471328,0.257833637802947,0.371202046035806,0.211445324901401,0.419907163564268,0.479516462623486,0.197651981394593,0.411677367961379,0.42864587832196,0.197886475738921,0.32762831586361,0.419546360722831,0.172417529597102,0.255288613531481,0.38286036604643,0.154648281162413,0.228793859649123,0.303917268661851,0.0834858719345723,0.234824165654462,0.350847841594848,0.0808459516262164,0.293791040820045,0.287077453975026,0.178398887409507,0.230301120204544,0.418338992000098,0.193035083999991,0.325788571129568,0.521749983350934,0.188546246320952,0.202410997575869,0.454259535426064,0.113337161501604,0.338658208381392,0.365322952710496
"169","SW5606",4,2124130,4,36,0.405422673062559,0.459088079676315,0.64915082194494,0.210057294759268,0.392578368399422,0.482143058372774,0.250621323435989,0.386041977117167,0.519584606706573,0.371118663050412,0.520460684273709,0.625849839935974,0.0969774522174397,0.365533376604718,0.356124632945651,0.110980804707654,0.406233016283436,0.403547634438391,0.178884489774693,0.327062055525205,0.381837389608651,0.184879639473945,0.320682002643263,0.428540925647179,0.249700293241296,0.344366615067079,0.550973297213622,0.172622059006655,0.342690562950844,0.534336778959371,0.189418941652167,0.300377810966046,0.478231600584542,0.226396738221239,0.383054387224156,0.555391430149435,0.233504483821906,0.306174407161677,0.512244584827995,0.217764672453634,0.324227282978191,0.424836187508664,0.311221646060959,0.369744842307431,0.54225941640963,0.15716329188631,0.319525514553648,0.403274631591767,0.223826761136237,0.428579470366144,0.496576048833798,0.205955210785373,0.408251829366108,0.413453275583361,0.198163255952517,0.327868739633446,0.406233123880183,0.172407355464325,0.26267511748318,0.353941278341018,0.153654668259191,0.235673374613003,0.279498624011008,0.0820575958830979,0.209834659527528,0.323115936640143,0.105113103668249,0.275623170565425,0.30156447319293,0.189096765996861,0.238013889224962,0.410774903681478,0.202054401344762,0.341482337719173,0.525043763259792,0.188159502682391,0.201072621641249,0.431440934398451,0.109641347706659,0.359826114525412,0.326503999609794
"170","PLUSS_III",4,2124140,4,35,0.395350387877108,0.449646912637109,0.659406978279527,0.191970141114886,0.379555360007424,0.486609758846067,0.233160193039184,0.348133438290158,0.517243332856257,0.364470227734157,0.476514105642257,0.641240496198479,0.100426311444823,0.325737489955811,0.385241587531493,0.111036446375128,0.407804040233708,0.374843002975995,0.179736679240369,0.326572602840263,0.380483774295744,0.179298724738982,0.301037380948905,0.419804846237328,0.236702945327057,0.3141151416122,0.545445860566449,0.16442787582224,0.309389454897003,0.548546144121365,0.168309561371449,0.284580150668032,0.488307697019013,0.216424141221374,0.367546995990779,0.558879206831552,0.204307998253069,0.284066191612288,0.485895835637505,0.228771036146523,0.354371100833662,0.428159784598266,0.280207709416794,0.341626668685492,0.530245034950917,0.153197221008596,0.289491657532578,0.39663329679698,0.226124397973313,0.423732592734301,0.501257127276166,0.203860286437122,0.408669968232031,0.428731296728187,0.203163065501207,0.338891718303483,0.426270171368211,0.182532818377007,0.274277357387683,0.377901203399815,0.161219690851205,0.219319745442036,0.29922213622291,0.093356832939202,0.232949108847079,0.350105847648794,0.103777376192971,0.289421041699321,0.322222477084679,0.194382774425683,0.224950462839736,0.426152125460084,0.219626524168396,0.349813649380179,0.55466958738857,0.189455601999879,0.196156443902317,0.451611350639378,0.117606207642578,0.337034894014701,0.363183836230368
"171","WL_349HQ",4,2124150,4,34,0.396488378056491,0.446216836903111,0.659904247894444,0.202312844763355,0.395083705506827,0.494310188165553,0.230868471302028,0.340120257348682,0.511868044054605,0.357538113124441,0.469697403625127,0.632697993995805,0.105935717685429,0.281865043251243,0.387581929161726,0.120161227043524,0.3758025662885,0.378719978515375,0.16633243983727,0.336138027806432,0.384737342405141,0.166850228530231,0.315883472276972,0.430792927744441,0.219847372347109,0.306035620915033,0.513110348583878,0.153579788658523,0.300267772307161,0.528023297424697,0.16468368964657,0.286412602280781,0.488774778257415,0.213112386142095,0.36312429331789,0.552898890451633,0.201968469346865,0.310499137593516,0.474858470101478,0.235987004855545,0.304566473629654,0.433343471397211,0.25171345086468,0.325673726504176,0.509350672395655,0.150559160870176,0.309660564562525,0.414361165341558,0.218910962840364,0.425468426688832,0.488687613657104,0.192981199574401,0.407685682202396,0.415727736028332,0.184042378847078,0.335105770399888,0.40442627501451,0.165980430449336,0.277131644829414,0.354534656360214,0.148842763949026,0.210284804028622,0.288675924617499,0.0841854245138697,0.238630535793472,0.349647656506064,0.104086871252564,0.284654094301658,0.327102455982068,0.197239098079531,0.238420074728954,0.442583933955394,0.210502369818248,0.359983493640057,0.543748275632427,0.17774152413844,0.20924662797882,0.428923298497126,0.1138348681423,0.325635669690762,0.373351502292459
"172","SW4602Z",4,2124160,4,33,0.399046194933781,0.443551056786351,0.65562581935131,0.208486067921792,0.387291940102613,0.47737292685837,0.233974762162742,0.363610234132296,0.500904200237416,0.365219626003396,0.523982866689277,0.62557234553014,0.12788292501933,0.287544185930542,0.390070164821029,0.138663693316231,0.288878135869733,0.394810970542063,0.103801142839922,0.352008488985114,0.330780766455054,0.110898810458779,0.295429855659968,0.362625466347455,0.185093409417795,0.288184554523564,0.475146091331269,0.133783328132118,0.260566393958464,0.506448500104888,0.160909636957127,0.296381943440767,0.471081348728408,0.233883119527591,0.414779783506515,0.564035070066343,0.219489738273167,0.311685343322434,0.492101308953155,0.218539734711654,0.304039294307994,0.408911978846619,0.271391322860794,0.394128038072675,0.527174579423714,0.107681360740052,0.295952562843319,0.345283810493895,0.209050625152135,0.419806680769248,0.454392165622112,0.185704938052125,0.412523888697779,0.395850533195734,0.180716547994167,0.331370943135649,0.380498604028016,0.161300413588438,0.281131573381005,0.345549740601495,0.148829911051265,0.192164142354911,0.281217750257998,0.0739429635167921,0.217679779876552,0.323035621328177,0.0634513458903039,0.288373302138169,0.284188970317444,0.172932880783645,0.216260561680212,0.377037230760977,0.168684319678837,0.32720802294717,0.48793537308179,0.187459810892754,0.225957352742165,0.417572536650274,0.110988779945555,0.315042069066433,0.361683006535948
"173","EZRA",4,2124170,4,32,0.378432904786411,0.412755354667119,0.631411925039376,0.197534838341592,0.378634129446234,0.495332199817046,0.212956184859129,0.301753341239172,0.500668247834414,0.343665068464428,0.472079383058948,0.622467040100134,0.119020220094904,0.279709298066587,0.384259891798823,0.131443892697299,0.300655218609183,0.370188209062889,0.0714006686706,0.395829037070268,0.352186963720847,0.0798392799546169,0.326283756490931,0.361891872162119,0.161194891759906,0.261597276688453,0.474748910675381,0.122640897480176,0.230180213678392,0.510623930988324,0.1381918177415,0.302128557804202,0.471552003219851,0.202479695776296,0.361073657425109,0.559928804455982,0.212086179716237,0.305506312113887,0.498681750433184,0.242652489414938,0.348058767666611,0.455722109462124,0.239281106365388,0.358043525102349,0.490136760586588,0.0807928518234386,0.269543938787636,0.347092048940788,0.188677979337299,0.352616614662014,0.465040339338606,0.175106944289769,0.385623712039882,0.408238996038944,0.190685381458469,0.347721594780418,0.426511767688238,0.184295209564468,0.340510063206352,0.406195086780797,0.163091445530574,0.237428620571035,0.336108961128311,0.0742662175061122,0.248532303776968,0.3750496462105,0.0519389855327165,0.306806739073091,0.288716729299115,0.171215634982272,0.238992130514622,0.401473344033898,0.184032600370935,0.30986469066035,0.499111058785474,0.184714194790462,0.22676397966594,0.429412732994432,0.0999499097173814,0.380724724183899,0.365305428343181
"174","LANDER",4,2124180,4,31,0.374759216581919,0.410297182846202,0.657974940818078,0.179568955441358,0.365351486011641,0.486260679032215,0.198411169495919,0.286568837925896,0.503621515587772,0.343792242512889,0.481316903442992,0.639079524186356,0.119499057363103,0.290811758686503,0.372867024535784,0.128862641687926,0.293593868316557,0.389276941545849,0.0904738534729009,0.378452289212628,0.330334544298069,0.104371514097886,0.301105536717895,0.358957538278013,0.158990980325912,0.232750217864924,0.48952908496732,0.127714259091819,0.225577947993357,0.533270370094941,0.1333067636663,0.283185431420725,0.478801796448855,0.2019130716854,0.389148580200951,0.572446521974941,0.201277707786207,0.288783424864819,0.48589145318138,0.222138606570674,0.305306873756072,0.439819420033324,0.220635090832962,0.372756320334175,0.474379916248428,0.0991315511112181,0.268143136042296,0.347055185710648,0.192673586038447,0.376816699540644,0.471133129712578,0.17218348454384,0.381530429107522,0.406728858944459,0.180018151863095,0.345885088041951,0.398301879674429,0.175113698284461,0.336857164370153,0.361849967002839,0.167195847688935,0.239717062263502,0.315906002751978,0.0670309694905761,0.23425943828859,0.368532758236038,0.0599182715613629,0.313340647885852,0.286583403101931,0.172259338202412,0.223956728083155,0.393774170420351,0.185151839662428,0.303768991827687,0.474833628259649,0.183122876084557,0.230682500230139,0.429120500782473,0.0746297791923703,0.42303738659643,0.3348769632231
"175","N-R-GEE",4,2124190,4,30,0.366847759768682,0.367616273995727,0.625870254204968,0.189517493474154,0.367862493205531,0.487832183245171,0.194990192169548,0.29816957748491,0.498501221982418,0.32439961974842,0.438699677180289,0.614982854128198,0.109509135226305,0.311836313777734,0.381744927111567,0.119522200883001,0.279063794971723,0.4237919738687,0.109730510390074,0.348319461541204,0.343638403985504,0.141624117186615,0.31335688805182,0.412943317808632,0.177010057120785,0.256047149122807,0.480990282077743,0.138844459969249,0.256391504227731,0.51780829806225,0.162759971455681,0.301164443871744,0.477828962910465,0.206717669933947,0.376686589791579,0.539088455544152,0.205740253980332,0.3030268880353,0.474737309926669,0.234965553650353,0.316697370553267,0.449413214611638,0.220855332981784,0.384352763729926,0.439332294003574,0.0885067133749247,0.254747046644745,0.359437340153453,0.180471393121611,0.326738747534452,0.431606514984597,0.166478757725923,0.334037685558805,0.35860412887622,0.178202225780694,0.291209161797397,0.370494405788523,0.184884737546896,0.321914340495507,0.368727070923486,0.164906782178334,0.231324389404885,0.309935500515996,0.0669853779882871,0.236283667842752,0.348116336013265,0.0666979155945132,0.31886300760637,0.305646350305899,0.193840398941603,0.248405353933639,0.412990933719589,0.195352668174749,0.31484549666543,0.491159345834404,0.207969660808337,0.260922519596515,0.444635536360636,0.106657624633031,0.399103229527105,0.383930699730873
"176","ONEIDA_VR",4,2124200,4,29,0.372525889156376,0.355424223561479,0.63525521319639,0.18479618237895,0.356141617043534,0.489859613476033,0.195319579638279,0.319904954588714,0.50449272347962,0.333670261607195,0.435166066426571,0.629264705882353,0.115534198464655,0.305942449647463,0.377512685805687,0.134345570736799,0.253216979099332,0.449352541016407,0.101971263921634,0.356620185191981,0.328316759018018,0.134387228389253,0.303196055602751,0.399785119527263,0.167913123170301,0.243605991285403,0.484762962962963,0.135666433829456,0.24307358185565,0.524718715680105,0.136613636587221,0.293496982821602,0.472853027319258,0.19053436562403,0.375292194651837,0.555424970763765,0.195547790874994,0.282192323449374,0.478451992392363,0.213087149782104,0.329480739106408,0.457720354511798,0.215967275384622,0.380992757463346,0.455417874622027,0.0876277216241952,0.253132045088567,0.346035332007199,0.202753879856641,0.355773955773956,0.488038208359064,0.184631419292345,0.38729216832932,0.429590929939227,0.20471640668174,0.359347735818324,0.440120946003299,0.217557110285679,0.391117080569413,0.439101931546151,0.199571237904571,0.296979390139983,0.381922159560483,0.0857912213970899,0.261097642596862,0.414270345306264,0.031001389461482,0.333129953092565,0.298681341646947,0.190776495644432,0.240422375128462,0.397019689514126,0.187680205742954,0.323052297095452,0.49590111881725,0.21256530911782,0.263284084266868,0.469379592191644,0.113237306441842,0.382577634026273,0.392006702454464
"177","PERSIST_III",4,2124210,4,28,0.395526567628404,0.401100760169388,0.642783224400871,0.196880790833248,0.37508368797147,0.495898046507312,0.208459809130665,0.337153622833469,0.507200427226142,0.353048586206318,0.505575360188919,0.623507806710128,0.0946722469237657,0.334079181640866,0.390242998534597,0.123974032694267,0.253842219161912,0.442356938316018,0.113775019957327,0.339308425258288,0.334825719450705,0.14127211597342,0.309649550562345,0.414399914346478,0.174078335196704,0.262216339869281,0.488414596949891,0.142009499006803,0.290956595027392,0.531096403163035,0.150450752379485,0.28927302794064,0.477305800743079,0.207907445511063,0.393988031218113,0.551067721978618,0.202539718962105,0.320207824090241,0.489098758769563,0.197837740384094,0.301597214431439,0.430948314905534,0.221867309588386,0.365229603153479,0.450776582126063,0.0994968833271016,0.282455242966752,0.377893557422969,0.22928051124125,0.421699232215271,0.499097756595541,0.216894871199814,0.447561791236318,0.441709300460272,0.229370941447554,0.398255092372739,0.456615668380374,0.232195145412452,0.414955273374864,0.44387189512158,0.211684976673096,0.337535381044753,0.384579217142197,0.0876254050536048,0.295738619931749,0.423169838240114,0.0348940123875905,0.324234998477197,0.287251907326913,0.204373440012443,0.251092640539007,0.424155851837513,0.198978271126552,0.351355590756438,0.51549897251477,0.213546046503201,0.258408297278223,0.464127282211789,0.123011977869946,0.385651643742074,0.405026582772412
