"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","sca_yld1","sca_yld2","sca_yld3","GNDVI_125","NDVI_125","GNDVI_136","NDVI_136","GNDVI_144","NDVI_144","GNDVI_150","NDVI_150","GNDVI_152","NDVI_152","GNDVI_156","NDVI_156","GNDVI_164","NDVI_164","GNDVI_166","NDVI_166","GNDVI_172","NDVI_172","GNDVI_177","NDVI_177","GNDVI_179","NDVI_179","GNDVI_186","NDVI_186","GNDVI_198","NDVI_198","GNDVI_213","NDVI_213","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228","GNDVI_244","NDVI_244","GNDVI_248","NDVI_248","GNDVI_251","NDVI_251","GNDVI_255","NDVI_255"
"SW315_LH","3","3","16","333",1.81,1.72,0.63,4.16,0.215940218188294,0.212842532785421,0.165320817893519,0.336275531507786,0.576701539201539,0.226372780763726,0.483179712047091,0.238793380791978,0.499995924224184,0.313079394829422,0.610730677921393,0.12394756525087,0.356728047296419,0.17324883182589,0.393133499553668,0.0800791584330589,0.345209350115592,0.0939807655547429,0.381627708914293,0.136207770915411,0.449772424320605,0.153718249804723,0.458716938102675,0.219763949956118,0.492408632350754,0.217137146593367,0.498716736095738,0.220202826100703,0.454501387200349,0.0475397396696342,0.301173547679942,0.170564061405117,0.419874793025879,0.139702883465816,0.352548635704894,0.21160230891535,0.400249141425612,0.168091089898763,0.361581728155826,0.190936551856164,0.345216718266254,0.0785576746319263,0.382460427632213
"N-R-GEE","3","3","15","334",1.93,1.92,0.61,4.46,0.230256696742214,0.237591664504656,0.160072537960391,0.333964558606797,0.587650902111686,0.209358937521949,0.478703629194496,0.213655050007756,0.488815416877133,0.29699550060776,0.607376950780312,0.119964542337471,0.366653066636747,0.16824852287954,0.364307917146792,0.120125919348707,0.410555208983157,0.1365957185448,0.45318213985785,0.154008501560436,0.478223965141612,0.162696299461955,0.480735448364368,0.219223409481954,0.498033862739745,0.202827817683589,0.491125911217745,0.198300832472642,0.416143072613661,0.0805036231284834,0.346558031908416,0.165685848641819,0.411243999674559,0.121573805604827,0.323624921334172,0.184735039146598,0.360532419355949,0.143611813877984,0.320035908119072,0.164630807539501,0.340850600996022,0.0544753541455534,0.341114003123373
"NY2003","3","3","14","335",1.62,1.45,0.52,3.6,0.19327246047792,0.179431204964454,0.136455278261317,0.335835993286344,0.559486791349536,0.220212265674489,0.462157707910751,0.244252845343452,0.489187555017721,0.314566860390227,0.608831532613045,0.122445014817467,0.375705246551542,0.16917037929567,0.385929633391818,0.0629834063716879,0.351425824436472,0.0727355954546305,0.37368276076874,0.139489153290719,0.441809259259259,0.170581559144729,0.460211009513938,0.225660156508534,0.471851899576917,0.21706054878683,0.490662963782845,0.235141258922342,0.441030476843626,0.02229425242763,0.371199610278894,0.152683439851145,0.372938229906743,0.122499258079864,0.283405315136334,0.198837324963252,0.353227023815259,0.174821887470489,0.352317073448101,0.162129892292008,0.324099362391823,0.0520355738561738,0.354348140436115
"LIGHTNING_BOLT","3","3","13","336",2.22,2.26,1,5.48,0.26485485324752,0.279665188427355,0.262413996656379,0.342123166468823,0.596888351300116,0.209043852752536,0.487554562682765,0.226353232267022,0.490997226141065,0.308445867476765,0.612594741932648,0.0975633645323142,0.372948783357694,0.164586149820461,0.369693687954557,0.191314344170702,0.475409098137071,0.187563275651888,0.512460784556583,0.192072071329129,0.507553857069143,0.202099582106836,0.499561240425374,0.2399128012724,0.498050992168639,0.216487614157413,0.508215885282155,0.221315987611381,0.437509157509157,0.147389174232745,0.415395316375709,0.215228769204795,0.477825224349289,0.178445648256132,0.389803430143987,0.256731401210973,0.453174947292594,0.218452774035625,0.421962296715419,0.212159809153222,0.390785298613877,0.0868081985751241,0.379508688431125
"PLUSS_III","3","3","12","337",1.95,2.04,0.9,4.89,0.2326427765012,0.252441143536197,0.236172596990742,0.344310078962342,0.594943600335757,0.20352959687845,0.481584507260671,0.225325144705788,0.49302241978801,0.31433690922207,0.611710944467473,0.0937788393533932,0.392250219906086,0.161939061679862,0.388217810201003,0.196973868244316,0.471721363371599,0.187438329192597,0.504440843103188,0.202106537303069,0.512840631808279,0.208203492884919,0.499620733249052,0.252550912161493,0.499137512617314,0.233326834304213,0.503353465155401,0.239909307254931,0.436529609193969,0.168392441220562,0.419500163701844,0.233540191522078,0.490070739521557,0.203698839441955,0.418303532866891,0.259460103277632,0.455439077988098,0.204972442515611,0.407462398020338,0.221870017364027,0.375173718610251,0.100025782820779,0.378991458923786
"NY1517","3","3","11","338",2,1.65,0.78,4.43,0.238607975898667,0.204180336683689,0.204682917391976,0.333377362963762,0.567166636180721,0.204662831283737,0.47378669362926,0.217422404458531,0.480754053446196,0.306972823977979,0.59529160543141,0.105759887042941,0.38022645358065,0.155247518501526,0.359410421916816,0.0883837942572984,0.366687996861764,0.0862315106101564,0.392585457973722,0.140038408019363,0.468113180827887,0.182322869356188,0.489878878619485,0.218536324958805,0.483772970831794,0.217824344909241,0.499658556546122,0.231774418881365,0.443993054235269,0.059619443695412,0.333640365237004,0.183599793268981,0.452981416857424,0.167822992883153,0.384969212354545,0.235878777899327,0.445387327740269,0.191545748166551,0.411697837701372,0.219449133801635,0.377759287925697,0.0913747808456843,0.414903943878436
"NY1614","3","3","10","339",1.91,1.8,0.69,4.4,0.227870616983227,0.222742185473115,0.181065657692902,0.322356091670229,0.560708508992823,0.19297910335681,0.488323230294892,0.203076369130284,0.487788413776846,0.298453819918404,0.595921669116077,0.10128649914251,0.373557776668546,0.1491702497106,0.361337765875581,0.100468747820465,0.399402321971903,0.0976769673244982,0.434621834834703,0.139118208697615,0.475084601823185,0.175470153873783,0.475085822875406,0.210450443376478,0.489874093323184,0.204539932344164,0.50224386709867,0.214001198392071,0.442011388551181,0.0706069518779042,0.358833472783053,0.160061254323039,0.435834614209034,0.145740971523777,0.352154655303139,0.216554934314523,0.413411884000119,0.188256043233437,0.389100486500133,0.200803874720557,0.362463020295838,0.0649949817553282,0.37135123075779
"NY0465","3","3","9","340",2.06,1.87,0.97,4.9,0.245766215175627,0.231404381574847,0.254541576756688,0.341392462712057,0.581596898018467,0.203509605337414,0.483966147884863,0.205491006979576,0.491222815160127,0.319577296673327,0.611867115614381,0.10773556414493,0.354775027171726,0.159734030061815,0.351097995496972,0.0980290686021199,0.382620209655915,0.103111299764976,0.415911323433483,0.136789396392159,0.474443790849673,0.177492632637891,0.485338489378052,0.212101930896472,0.49608774549951,0.216584813808835,0.515312632066169,0.218145544640699,0.443611797660241,0.0893824889606913,0.36384703446596,0.181873444162841,0.448872485053177,0.16264656393739,0.376976264189887,0.230138556586185,0.449090954973308,0.186519643043015,0.399889007917284,0.198296650536837,0.390879505329103,0.0811467102593112,0.404518287157538
"ALGONQUIN","3","3","8","341",1.88,1.89,0.73,4.5,0.224291497344747,0.233879294746771,0.191562217559157,0.337460795832039,0.577120292561469,0.206734409971119,0.492635862317088,0.205512402400664,0.492010961533604,0.316132916671006,0.606127951180472,0.106363340611428,0.370762090584007,0.157220231914085,0.354523347800659,0.0794857089540634,0.377496988093472,0.082472824157736,0.404643491549015,0.121364976947086,0.469489164086687,0.16625649209749,0.485939862670732,0.202056959061325,0.495413462127377,0.207557104694148,0.51591471093829,0.219406779974205,0.457960555711421,0.0816308126454159,0.357035142559439,0.168845201815716,0.450870005959095,0.149749659491253,0.357544652711794,0.213108072098203,0.4176092058445,0.179694999712231,0.387048948435999,0.183571293463869,0.338024399539244,0.0641684557500054,0.37989340869091
"FSG_415BR","3","3","7","342",2.05,2.12,1.01,5.19,0.244573175296134,0.262340796223891,0.265038136622943,0.35425836811473,0.595511487423252,0.210130037484662,0.490891451950953,0.207837092185641,0.492512625488151,0.339742767812873,0.615113489341925,0.100665835091776,0.379297694454928,0.150221127588312,0.335828422784945,0.0977060219302865,0.385731447940226,0.10984752057366,0.423624806260288,0.13907187077828,0.480383006535948,0.18963630743828,0.502782117252187,0.225888604854092,0.501833812422048,0.227476448073726,0.519129553976911,0.223382398310592,0.437262760307743,0.123201983210322,0.38824016563147,0.198507987406548,0.48108723808016,0.17760536880214,0.393959451622058,0.240032840663041,0.450891737166247,0.198587114669646,0.41547156851373,0.206086614026759,0.405212628838388,0.0922917012332207,0.40392012262132
"LANDER","3","3","6","343",1.57,1.81,0.88,4.26,0.187307261080454,0.223979642059077,0.230924317057614,0.338732779600144,0.588235294117647,0.185044062073325,0.480489544758112,0.190777281462543,0.492186413423248,0.329770351100694,0.616827825300524,0.107579657433634,0.368124321755115,0.152736290585201,0.357653461384554,0.0888336648249994,0.369198959490309,0.0870416687086525,0.399387869319979,0.115116748993155,0.471949346405229,0.167305692001273,0.495130492725725,0.209722678461346,0.493027511113975,0.217175257579815,0.515532211287982,0.236679930652406,0.466023982459969,0.116237470775292,0.362799658994032,0.191272314155196,0.473224310471076,0.181006887948425,0.394715575902412,0.23338551009857,0.44737403560933,0.19762435822362,0.413650661517362,0.202380166528184,0.370182318541452,0.0909925021849461,0.384828338415012
"ONEIDA_VR","3","3","5","344",1.71,1.76,0.89,4.37,0.20400981939336,0.217792359129268,0.233548457024178,0.347819362295637,0.578812518273303,0.190922242840857,0.478637449432515,0.186543802953421,0.479137701309234,0.329438599101537,0.614892414364849,0.100411093865983,0.377818815556574,0.140840082778839,0.357483800655156,0.0922663962048878,0.374971682996343,0.0805649305743778,0.398344876358728,0.110950329120957,0.450513523391813,0.166810964250115,0.490546590317543,0.204641532606174,0.492137453357497,0.216587111657288,0.532733974977708,0.231536195457387,0.440985588805658,0.0949785534718898,0.354146992130185,0.182814946863554,0.468269630836476,0.180664095135664,0.394314708339476,0.231493853297651,0.464294546647488,0.204491439062081,0.423967011697383,0.215631386727285,0.400808823529412,0.108343417263808,0.415267896735882
"WL_358LH","3","3","4","345",1.94,1.7,0.7,4.34,0.231449736621707,0.210367619613497,0.183689797659466,0.380750480155316,0.598578637601007,0.223055387243515,0.504326710542912,0.219875750513194,0.494713880399734,0.363397946358417,0.627075152931128,0.103812566150546,0.375133377513304,0.134044823538132,0.383208175577923,0.144003044154721,0.402382165304868,0.110199997660568,0.423454367599609,0.143145359862156,0.467655010893246,0.191400774984891,0.514487053425107,0.234229024745015,0.492361316925456,0.252462611633059,0.526941386658438,0.248394595928936,0.43088001496306,0.157994743442061,0.40415487407084,0.21210011710452,0.464698625889741,0.203744141662113,0.377116025068863,0.230616531062765,0.415329309446957,0.207559076159056,0.393095291706753,0.205590277460972,0.327612229102167,0.0990622667000187,0.335487965097543
"FSG_421LH","3","3","3","346",2.28,1.96,0.76,5,0.27201309252448,0.242541490848503,0.199434637458848,0.399662294971886,0.600134750870045,0.248423786952238,0.514244230645965,0.2291006719598,0.482969732905328,0.392847135489637,0.62953159739232,0.0817511043477851,0.371835328130315,0.0944222747817317,0.402070768106574,0.137201387910771,0.379072449940675,0.10477250546799,0.390313864404787,0.133260875104744,0.441125381263617,0.195948655716292,0.521189057120646,0.24743676281133,0.503040366569778,0.283561691370976,0.537907378711548,0.290143602654869,0.450033841590935,0.138209917144726,0.357481443755954,0.220828352517095,0.447153817229482,0.217467091267744,0.35928084008934,0.257618038220009,0.424067943675787,0.236172764913902,0.410190028824597,0.233995297654786,0.330546527412013,0.125608223401999,0.358495286020013
"AMERISTAND_427_TQ","3","3","2","347",2.28,2.05,0.9,5.22,0.27201309252448,0.253678600122159,0.236172596990742,0.4035876792472,0.62767815880561,0.235606995544159,0.537837991607994,0.217851422898075,0.502379797775701,0.386291995054046,0.644959983993597,0.0406437840477139,0.399986513303663,0.071862239476817,0.421281620340444,0.189200665489289,0.43993432295115,0.167758076959213,0.465947371750885,0.158778075401978,0.478207666838665,0.206215555135935,0.538318587346833,0.2401945386009,0.50972539395053,0.258242890269483,0.530609102525211,0.280816320342054,0.446802685037979,0.190726250374112,0.433941334109401,0.242086638996315,0.48427084638947,0.231665083091184,0.407786991448562,0.259560347402736,0.440428358075417,0.244000805989119,0.429883708500219,0.212577226095335,0.339515434913865,0.122779271245777,0.365945316179569
"WL_349HQ","3","3","1","348",2.17,1.94,1.02,5.13,0.258889653850054,0.240066577676579,0.267662276589507,0.410259836462208,0.635340213526488,0.221149439037083,0.531658082435138,0.208964516884153,0.497504804841645,0.412916545966871,0.664398994892075,0.0233944784228573,0.438346397089346,0.0736536497524573,0.430422443576973,0.224795554521448,0.45101765870462,0.213175762258347,0.483214794501119,0.161509391952048,0.477066339869281,0.21714467546891,0.547511198311924,0.247086041012704,0.512188552188552,0.265837027292096,0.527861293907459,0.295616822976583,0.453161228455346,0.206869359657328,0.439049316696375,0.248751996890955,0.48718618545321,0.231193039803342,0.417386690358963,0.27376659644198,0.454740454740455,0.263631015183008,0.44055350477971,0.231130963352895,0.374033203584994,0.150839515331355,0.377926179321286
"SW5606","4","4","36","413",1.83,1.59,0.54,3.96,0.21832629794728,0.196755597167918,0.141703558194445,0.405422673062559,0.64915082194494,0.210057294759268,0.482143058372774,0.250621323435989,0.519584606706573,0.371118663050412,0.625849839935974,0.0969774522174397,0.356124632945651,0.110980804707654,0.403547634438391,0.178884489774693,0.381837389608651,0.184879639473945,0.428540925647179,0.249700293241296,0.550973297213622,0.172622059006655,0.534336778959371,0.189418941652167,0.478231600584542,0.226396738221239,0.555391430149435,0.311221646060959,0.54225941640963,0.15716329188631,0.403274631591767,0.223826761136237,0.496576048833798,0.205955210785373,0.413453275583361,0.198163255952517,0.406233123880183,0.172407355464325,0.353941278341018,0.153654668259191,0.279498624011008,0.0820575958830979,0.323115936640143
"PLUSS_III","4","4","35","414",1.58,1.43,0.54,3.55,0.188500300959947,0.17695629179253,0.141703558194445,0.395350387877108,0.659406978279527,0.191970141114886,0.486609758846067,0.233160193039184,0.517243332856257,0.364470227734157,0.641240496198479,0.100426311444823,0.385241587531493,0.111036446375128,0.374843002975995,0.179736679240369,0.380483774295744,0.179298724738982,0.419804846237328,0.236702945327057,0.545445860566449,0.16442787582224,0.548546144121365,0.168309561371449,0.488307697019013,0.216424141221374,0.558879206831552,0.280207709416794,0.530245034950917,0.153197221008596,0.39663329679698,0.226124397973313,0.501257127276166,0.203860286437122,0.428731296728187,0.203163065501207,0.426270171368211,0.182532818377007,0.377901203399815,0.161219690851205,0.29922213622291,0.093356832939202,0.350105847648794
"WL_349HQ","4","4","34","415",1.73,1.51,0.61,3.84,0.206395899152347,0.186855944480224,0.160072537960391,0.396488378056491,0.659904247894444,0.202312844763355,0.494310188165553,0.230868471302028,0.511868044054605,0.357538113124441,0.632697993995805,0.105935717685429,0.387581929161726,0.120161227043524,0.378719978515375,0.16633243983727,0.384737342405141,0.166850228530231,0.430792927744441,0.219847372347109,0.513110348583878,0.153579788658523,0.528023297424697,0.16468368964657,0.488774778257415,0.213112386142095,0.552898890451633,0.25171345086468,0.509350672395655,0.150559160870176,0.414361165341558,0.218910962840364,0.488687613657104,0.192981199574401,0.415727736028332,0.184042378847078,0.40442627501451,0.165980430449336,0.354534656360214,0.148842763949026,0.288675924617499,0.0841854245138697,0.349647656506064
"SW4602Z","4","4","33","416",1.55,1.5,0.51,3.56,0.184921181321467,0.185618487894262,0.133831138294754,0.399046194933781,0.65562581935131,0.208486067921792,0.47737292685837,0.233974762162742,0.500904200237416,0.365219626003396,0.62557234553014,0.12788292501933,0.390070164821029,0.138663693316231,0.394810970542063,0.103801142839922,0.330780766455054,0.110898810458779,0.362625466347455,0.185093409417795,0.475146091331269,0.133783328132118,0.506448500104888,0.160909636957127,0.471081348728408,0.233883119527591,0.564035070066343,0.271391322860794,0.527174579423714,0.107681360740052,0.345283810493895,0.209050625152135,0.454392165622112,0.185704938052125,0.395850533195734,0.180716547994167,0.380498604028016,0.161300413588438,0.345549740601495,0.148829911051265,0.281217750257998,0.0739429635167921,0.323035621328177
"EZRA","4","4","32","417",1.82,1.56,0.63,4.02,0.217133258067787,0.193043227410033,0.165320817893519,0.378432904786411,0.631411925039376,0.197534838341592,0.495332199817046,0.212956184859129,0.500668247834414,0.343665068464428,0.622467040100134,0.119020220094904,0.384259891798823,0.131443892697299,0.370188209062889,0.0714006686706,0.352186963720847,0.0798392799546169,0.361891872162119,0.161194891759906,0.474748910675381,0.122640897480176,0.510623930988324,0.1381918177415,0.471552003219851,0.202479695776296,0.559928804455982,0.239281106365388,0.490136760586588,0.0807928518234386,0.347092048940788,0.188677979337299,0.465040339338606,0.175106944289769,0.408238996038944,0.190685381458469,0.426511767688238,0.184295209564468,0.406195086780797,0.163091445530574,0.336108961128311,0.0742662175061122,0.3750496462105
"LANDER","4","4","31","418",1.75,1.54,0.65,3.94,0.208781978911334,0.190568314238109,0.170569097826647,0.374759216581919,0.657974940818078,0.179568955441358,0.486260679032215,0.198411169495919,0.503621515587772,0.343792242512889,0.639079524186356,0.119499057363103,0.372867024535784,0.128862641687926,0.389276941545849,0.0904738534729009,0.330334544298069,0.104371514097886,0.358957538278013,0.158990980325912,0.48952908496732,0.127714259091819,0.533270370094941,0.1333067636663,0.478801796448855,0.2019130716854,0.572446521974941,0.220635090832962,0.474379916248428,0.0991315511112181,0.347055185710648,0.192673586038447,0.471133129712578,0.17218348454384,0.406728858944459,0.180018151863095,0.398301879674429,0.175113698284461,0.361849967002839,0.167195847688935,0.315906002751978,0.0670309694905761,0.368532758236038
"N-R-GEE","4","4","30","419",1.93,1.62,0.55,4.09,0.230256696742214,0.200467966925803,0.144327698161009,0.366847759768682,0.625870254204968,0.189517493474154,0.487832183245171,0.194990192169548,0.498501221982418,0.32439961974842,0.614982854128198,0.109509135226305,0.381744927111567,0.119522200883001,0.4237919738687,0.109730510390074,0.343638403985504,0.141624117186615,0.412943317808632,0.177010057120785,0.480990282077743,0.138844459969249,0.51780829806225,0.162759971455681,0.477828962910465,0.206717669933947,0.539088455544152,0.220855332981784,0.439332294003574,0.0885067133749247,0.359437340153453,0.180471393121611,0.431606514984597,0.166478757725923,0.35860412887622,0.178202225780694,0.370494405788523,0.184884737546896,0.368727070923486,0.164906782178334,0.309935500515996,0.0669853779882871,0.348116336013265
"ONEIDA_VR","4","4","29","420",1.71,1.72,0.73,4.16,0.20400981939336,0.212842532785421,0.191562217559157,0.372525889156376,0.63525521319639,0.18479618237895,0.489859613476033,0.195319579638279,0.50449272347962,0.333670261607195,0.629264705882353,0.115534198464655,0.377512685805687,0.134345570736799,0.449352541016407,0.101971263921634,0.328316759018018,0.134387228389253,0.399785119527263,0.167913123170301,0.484762962962963,0.135666433829456,0.524718715680105,0.136613636587221,0.472853027319258,0.19053436562403,0.555424970763765,0.215967275384622,0.455417874622027,0.0876277216241952,0.346035332007199,0.202753879856641,0.488038208359064,0.184631419292345,0.429590929939227,0.20471640668174,0.440120946003299,0.217557110285679,0.439101931546151,0.199571237904571,0.381922159560483,0.0857912213970899,0.414270345306264
"PERSIST_III","4","4","28","421",1.85,1.67,0.84,4.36,0.220712377706267,0.206655249855612,0.220427757191359,0.395526567628404,0.642783224400871,0.196880790833248,0.495898046507312,0.208459809130665,0.507200427226142,0.353048586206318,0.623507806710128,0.0946722469237657,0.390242998534597,0.123974032694267,0.442356938316018,0.113775019957327,0.334825719450705,0.14127211597342,0.414399914346478,0.174078335196704,0.488414596949891,0.142009499006803,0.531096403163035,0.150450752379485,0.477305800743079,0.207907445511063,0.551067721978618,0.221867309588386,0.450776582126063,0.0994968833271016,0.377893557422969,0.22928051124125,0.499097756595541,0.216894871199814,0.441709300460272,0.229370941447554,0.456615668380374,0.232195145412452,0.44387189512158,0.211684976673096,0.384579217142197,0.0876254050536048,0.423169838240114
"NY0465","4","4","27","422",1.75,1.66,0.87,4.27,0.208781978911334,0.20541779326965,0.22830017709105,0.402061386921405,0.643794386441445,0.181159861371918,0.474485443264527,0.2012943101551,0.49028213192488,0.348172370024299,0.611447664267501,0.107772700977577,0.398140309242014,0.13804157761803,0.447735524979222,0.106842375379598,0.342726097003353,0.122656775493824,0.400169514658647,0.158948974813092,0.481805448056416,0.133499576663421,0.524937904365286,0.143299106604773,0.47102910397028,0.206468624612588,0.558023250353853,0.214622727615403,0.457257603624386,0.0716686229119533,0.330706125928632,0.211942416775104,0.49314967884653,0.204265699649581,0.450380063919841,0.223788943699888,0.459739342092283,0.240054637151474,0.457529740694041,0.202774530319855,0.402863455930527,0.0882515135801859,0.418753129570412
"ALGONQUIN","4","4","26","423",1.95,1.67,0.84,4.46,0.2326427765012,0.206655249855612,0.220427757191359,0.4074339734092,0.637885625630724,0.195197760894444,0.499204641959195,0.216466565919942,0.504763438222004,0.339140964974857,0.599428219718381,0.0958402362770771,0.411145504858377,0.13149759438597,0.432871055872133,0.104120839804824,0.387566102152775,0.0863885954014508,0.432542195309496,0.167487978849727,0.491764270152505,0.140473633212757,0.527272547785634,0.144136844623323,0.472608735595979,0.199875033978836,0.546940089754684,0.212644360938055,0.453310518777647,0.0739379812439368,0.355666630288479,0.195648808207292,0.473103809203394,0.21062371020123,0.425311681206991,0.227362908988561,0.450498448537664,0.240781475041219,0.442318748145294,0.194016633281067,0.362422600619195,0.078187159929944,0.407819340125431
"NY1615","4","4","25","424",2.18,1.96,0.95,5.09,0.260082693729547,0.242541490848503,0.24929329682356,0.42942606396059,0.660136259891162,0.209989332398501,0.489903294440206,0.230955275069667,0.493250322026621,0.34037201470978,0.596784866412933,0.0860161143181314,0.405545778796908,0.122816547586502,0.417884048356185,0.107927537902381,0.36075995316018,0.100656808747166,0.403781682605416,0.181147508221287,0.491189155486756,0.153694956815615,0.523368254790903,0.172262907017468,0.480539362892304,0.215888807645502,0.55513339102319,0.199383859858786,0.432077579309413,0.0912710096315716,0.35991075217966,0.21029120850224,0.484947903664481,0.220055615040791,0.454742247776304,0.230495215509019,0.448261401202578,0.246848612526118,0.442414896593134,0.222594863892871,0.402368851049192,0.0902628359761744,0.415768214857231
"LIGHTNING_BOLT","4","4","24","425",1.87,1.8,0.84,4.52,0.223098457465254,0.222742185473115,0.220427757191359,0.427731353538824,0.666686118892001,0.19960528775278,0.495463543637428,0.229827258721388,0.503181077783912,0.341300710524164,0.608096575480627,0.0921721666514913,0.397068108137576,0.127329618818911,0.399789862550665,0.145115595741257,0.390671168030531,0.132368024986463,0.445842446186715,0.196377261184898,0.507131917211329,0.144141146940608,0.522734191021541,0.17357133941556,0.487556643687048,0.212583136258595,0.55087191932563,0.175841766329347,0.412200210400902,0.130182043330162,0.392012805122049,0.234201883366934,0.509894517412213,0.236032351346079,0.456868023763593,0.232122671299155,0.457034115857645,0.229687284552223,0.436263478828488,0.200763467857068,0.368924148606811,0.0822335208857938,0.385479289060757
"VERNAL","4","4","23","426",1.62,1.4,0.65,3.68,0.19327246047792,0.173243922034645,0.170569097826647,0.410884630049147,0.659350625772194,0.167813543799182,0.46776465568092,0.201200011917675,0.493792421219239,0.318934079758638,0.605029511804722,0.0958012611143921,0.388572548100347,0.129247802865494,0.383513071895425,0.0457499696909752,0.315089561256571,0.0505442719908563,0.344829924340119,0.136454813529181,0.445561437908497,0.11373075537345,0.520650950645745,0.120362076898767,0.463470878285693,0.181407369733059,0.550579917221764,0.186137227398646,0.452067811756393,0.0561907355790312,0.285445019758745,0.190286330691473,0.476116780681096,0.19422709710991,0.434556694924666,0.202712580891373,0.442366430601725,0.210872607103516,0.431717352292964,0.157229771747476,0.360726076846987,0.0650275837619289,0.400927853934101
"HI-GEST_360","4","4","22","427",1.6,1.54,0.8,3.94,0.190886380718934,0.190568314238109,0.209931197325104,0.427690899604003,0.668639406253325,0.186711048403095,0.484136194180298,0.220950868456391,0.497203905893258,0.332174212136188,0.606928271308523,0.0911703121000939,0.376474328243522,0.133628548387284,0.415640034300015,0.154301698928605,0.389103519136912,0.142127276185872,0.421853328077322,0.198834584691125,0.491748366013072,0.148389107041705,0.521321969806033,0.159988907247308,0.475101045894809,0.206360013599099,0.54631310387081,0.201524700083778,0.445899844100536,0.120551364680615,0.369960784313725,0.224823459603895,0.498451734624544,0.214961597187495,0.439338535218297,0.228423824820561,0.453464006405183,0.225903547872806,0.435137419366628,0.18601448098364,0.344692950340215,0.0907163423415019,0.398807168885253
"SW4412Y","4","4","21","428",1.58,1.5,0.71,3.79,0.188500300959947,0.185618487894262,0.186313937626029,0.439952026553455,0.665391190146092,0.189867741336405,0.465203796901735,0.213153877565333,0.488713072176058,0.328511077410748,0.601413874967027,0.100313524287283,0.363203645714687,0.141469962714865,0.408573271413829,0.157194846090577,0.405446274702759,0.147318894310564,0.442013406715209,0.189517325381411,0.492960893246187,0.157557864698996,0.526474907143474,0.176183499070458,0.478144882850765,0.218460880163185,0.552848790711784,0.196473199294034,0.43732711950705,0.123605741912046,0.381895506028498,0.237412574402429,0.50237466440675,0.226734122450005,0.463667993513195,0.229593114248381,0.446689584924879,0.218276056318407,0.420819215420526,0.18847791250584,0.367067901631061,0.0896387790196726,0.383268263057435
"FSG_415BR","4","4","20","429",1.67,1.51,0.74,3.91,0.199237659875387,0.186855944480224,0.194186357525721,0.438978844372122,0.668610238708278,0.205772375911704,0.501370088476179,0.208939672193129,0.501376110054727,0.327910109091846,0.614144276544699,0.0882416899175985,0.374567783034324,0.121744313853019,0.410914185150287,0.138646388434717,0.403746268748199,0.125069496117818,0.448180787331065,0.180585947850755,0.500256862745098,0.154451740108346,0.526537269775167,0.153771366275066,0.472803632831982,0.202594717289569,0.552306588047467,0.215296670220572,0.466183505076239,0.100443160685316,0.339270247229326,0.22016437870827,0.497560902500332,0.215870963116196,0.443835958269749,0.226729386978573,0.455369961252314,0.218491040473897,0.419507313422991,0.176572862903398,0.354591073271414,0.081890807171072,0.401176966361766
"REBOUND_6XT","4","4","19","430",1.82,1.86,0.85,4.53,0.217133258067787,0.230166924988885,0.223051897157923,0.457938713102714,0.68773354459629,0.212495968263416,0.49800770418892,0.228921707952708,0.499355441618468,0.343811925272542,0.622778259285777,0.0876120227883913,0.383585721351589,0.136210879407849,0.420581601061477,0.212876224870073,0.455697538256338,0.198520392477078,0.492201111413874,0.214558056579571,0.519561403508772,0.181823609328008,0.538808656205845,0.20138255339212,0.49243018419489,0.232984528258791,0.554865513316742,0.191724053752899,0.415668090235564,0.170234283048865,0.425505784922665,0.259452093678667,0.524630415135663,0.246135839880963,0.461581707572897,0.247734349562737,0.451855828326417,0.218705193958477,0.413239899834194,0.199326878628352,0.356109391124871,0.105049690416631,0.377195519309002
"NY1517","4","4","18","431",1.85,1.76,0.78,4.39,0.220712377706267,0.217792359129268,0.204682917391976,0.430877460284398,0.649436357034396,0.206923466143472,0.474133125834076,0.248334376093103,0.494455434241823,0.324787776129604,0.58990641996709,0.0977943204982772,0.381648442311758,0.134327304654768,0.382675251641465,0.0623258676161321,0.365097182977995,0.0555726067365813,0.387662875524993,0.145159821700606,0.459861111111111,0.144639416591497,0.507818348578369,0.176774208922731,0.464529578007017,0.198791693515616,0.534692001507588,0.217346020191852,0.445210844518803,0.0504156645467557,0.305430046414701,0.200473344338831,0.466426103916951,0.204421818600687,0.415752497768564,0.232426088682674,0.455923302982127,0.201067862488905,0.397462193321825,0.209073293635817,0.365946422428621,0.109216605512781,0.395740313824645
"NY2003","4","4","17","432",1.54,1.41,0.57,3.51,0.183728141441974,0.174481378620607,0.149575978094136,0.433846159676601,0.647627653755105,0.192090649470787,0.453533402393964,0.231704713827325,0.483486934919953,0.324463198881034,0.600170830664104,0.121841172498997,0.334090288331968,0.154238120876309,0.438438576549359,0.0793190698625421,0.332141525516423,0.0715766003562258,0.361081667713002,0.151308567951469,0.452804357298475,0.156576969238698,0.509743210059354,0.191390524814036,0.455933251723471,0.2357576218774,0.539946200854615,0.212209600375621,0.432846796376208,0.0360040657089709,0.307470867134733,0.183216516992189,0.414803624713315,0.189558132398779,0.375519441256679,0.191059247744582,0.368098822020391,0.162906158542838,0.319540229885057,0.17411708629464,0.294965079283515,0.0815291548616481,0.340972101721711
