"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","sca_yld1","sca_yld2","sca_yld3","GNDVI_125","NDVI_125","GNDVI_142","NDVI_142","GNDVI_145","NDVI_145","GNDVI_150","NDVI_150","GNDVI_152","NDVI_152","GNDVI_156","NDVI_156","GNDVI_164","NDVI_164","GNDVI_166","NDVI_166","GNDVI_172","NDVI_172","GNDVI_178","NDVI_178","GNDVI_184","NDVI_184","GNDVI_187","NDVI_187","GNDVI_193","NDVI_193","GNDVI_198","NDVI_198","GNDVI_213","NDVI_213","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228"
"SW4412Y","4","4","37","434",2.56,1.77,1.12,5.45,0.230191124644815,0.308444842363411,0.203551544602337,0.243732269035522,0.505107223,0.272033926098979,0.651446323,0.277173038635582,0.572719039,0.243175883691646,0.519238675,0.255898687556453,0.488625538,0.213955893488838,0.437894384,-0.0597940143361333,0.486965106,-0.119244162565976,0.437763125,0.0794734747038938,0.392320248,0.244574223327975,0.51587183,0.254701699324566,0.551433845,0.244934675112272,0.551007274,0.281293028666582,0.527328941,0.291450365575592,0.464321569,0.135807492791169,0.408616615,0.259912297010955,0.489510009,0.236608576090469,0.469416034
"LIGHTNING_BOLT","4","4","38","435",2.3,1.63,1.18,5.11,0.206812338548076,0.284048075170825,0.214456091634605,0.22253619210066,0.48548099,0.248188628088332,0.636448431,0.265071286889726,0.571162891,0.235231940523051,0.521626174,0.25335227847825,0.492637364,0.208976110905871,0.442781003,-0.0685503390525463,0.516621564,-0.132840430894738,0.457336496,0.0694288543483642,0.376088067,0.227008607774119,0.510062247,0.246471493164129,0.548708067,0.225848563859366,0.551151691,0.277503809664798,0.547543704,0.299665972739404,0.49105679,0.12493714981065,0.393133479,0.24264340271736,0.487782296,0.221374409018629,0.469635286
"SW4107","4","4","39","436",2.65,1.89,1.38,5.92,0.238283781370609,0.329356357099913,0.250804581742165,0.234921857604388,0.496117977,0.267924007013583,0.621489086,0.277589678395083,0.572348624,0.241194970485804,0.520148558,0.265424012954303,0.496888309,0.218507870595216,0.45274985,-0.0745557058953437,0.507844209,-0.141348928738284,0.459132915,0.0632309132437889,0.392226108,0.237893612109952,0.513923792,0.261809871076174,0.546327476,0.231101804582282,0.545916709,0.281677174726916,0.55241277,0.279816060488385,0.470780957,0.145765119686435,0.425664351,0.262337549542208,0.495050612,0.240153347016467,0.474045889
"ALGONQUIN","4","4","40","437",2.46,1.64,0.89,4.99,0.221199283838377,0.285790701398867,0.161750780978642,0.238925799352349,0.465571693,0.283307068836894,0.618521471,0.287921907984466,0.586803951,0.236577086552618,0.525447323,0.26485183857874,0.50351831,0.195417656558788,0.431329264,-0.0699474818801957,0.535926782,-0.16394698676637,0.514872707,0.0162725429895343,0.352981752,0.186996589651146,0.47315504,0.226218294876596,0.540805014,0.194344667329938,0.546270374,0.233864069305971,0.552692594,0.28013347209579,0.488098184,0.111239342098268,0.362736425,0.217277046401532,0.460326434,0.202703355107892,0.463474729
"NY1517","4","4","41","438",2.83,1.73,1.19,5.75,0.254469094822197,0.301474337451244,0.216273516139983,0.248708998831069,0.491551958,0.286467424472873,0.604362048,0.285139660336597,0.57352033,0.238065594098899,0.509729246,0.269799471655831,0.4972036,0.205752574221627,0.438802129,-0.0771718849098019,0.543250892,-0.180599875756373,0.530778005,-0.00134646409880713,0.384763007,0.198262984942208,0.477526418,0.234720777976383,0.538010808,0.205169521190876,0.546707367,0.269628677529307,0.546406665,0.333176801130043,0.507738126,0.0946164213791436,0.364289147,0.222364158677433,0.461533674,0.218275985331721,0.47164297
"FSG_421LH","4","4","42","439",2.55,1.9,1.36,5.81,0.229291940564171,0.331098983327955,0.247169732731409,0.268589531164928,0.479105972,0.291327527691846,0.615678603,0.31026235890924,0.587412481,0.253490996853484,0.516037713,0.285903099583609,0.482718838,0.226351217406886,0.426648093,-0.0653054363194943,0.534154832,-0.172104174748528,0.51724241,0.0236976672519561,0.369533598,0.224424716886456,0.483191647,0.261334474838946,0.542028636,0.234780601561058,0.555680529,0.28744182094369,0.543617828,0.33400487454035,0.502215556,0.151296661131459,0.402740475,0.261359579983582,0.484427756,0.245383694665006,0.474965152
"REGEN","4","4","43","440",3.05,1.98,1.27,6.3,0.274251144596361,0.34503999315229,0.230812912183007,0.258807936869067,0.503871448,0.267552924975636,0.60598162,0.290734068093697,0.581318207,0.231149902740494,0.516977724,0.263572084933066,0.483717404,0.195011339777181,0.425352126,-0.074153052847099,0.529661859,-0.173043697671994,0.51738112,0.0293097574154141,0.374347778,0.215353620120424,0.503001645,0.243580807363156,0.545982175,0.212106189518563,0.561406306,0.258370517562819,0.557314751,0.321726596116171,0.515015396,0.118728817124223,0.384478955,0.222356258540769,0.479033064,0.208333277025949,0.474382608
"LANDER","4","4","44","441",2.73,1.8,1.06,5.59,0.245477254015759,0.313672721047537,0.192646997570069,0.243454828834111,0.503956045,0.236986232061025,0.606492113,0.280738300018097,0.584042661,0.210607609625279,0.512464772,0.240340111821705,0.475236216,0.184138073944395,0.434503344,-0.081106370939953,0.527678793,-0.171820566889077,0.511564931,0.0244412476887392,0.354258001,0.199725187698176,0.497394365,0.234036868242383,0.547400956,0.191724278999461,0.55417506,0.233561788656795,0.544318596,0.306679915501988,0.505671774,0.119593061017448,0.38638174,0.211059780125728,0.4860158,0.191235153886525,0.472711063
"SW315_LH","4","4","45","442",2.75,1.5,0.97,5.22,0.247275622177047,0.26139393420628,0.176290177021666,0.270316452298051,0.487816078,0.260114412635007,0.615022024,0.304757145848722,0.59355657,0.238485705151283,0.514148148,0.254286673781626,0.458179384,0.213586538723626,0.437713819,-0.0866124164140542,0.544718073,-0.175298053281741,0.524545699,-0.00394940276321033,0.364911011,0.187043101302934,0.457118848,0.236263540366398,0.54257501,0.200689057388516,0.551978142,0.267571017412584,0.559408627,0.335048595720924,0.522447349,0.107948926010424,0.349629836,0.216971554101852,0.483735209,0.207386807371599,0.463874756
"PLUSS_III","4","4","46","443",2.84,1.78,0.92,5.54,0.255368278902841,0.310187468591453,0.167203054494776,0.26695980032452,0.51740761,0.254863291778119,0.616559865,0.301572020871429,0.591985648,0.235124883310706,0.516299301,0.23293856237928,0.447710795,0.219415618157955,0.443498942,-0.0790754851585778,0.486204367,-0.132567361060408,0.429713947,0.0933124292976224,0.413858672,0.262506448583716,0.53732945,0.271736432723705,0.554965226,0.241898590590556,0.571093036,0.293297062924365,0.574253394,0.336126664861083,0.517092956,0.157857422715611,0.452165834,0.256026791973894,0.521979483,0.232766464996496,0.477571787
"HI-GEST_360","4","4","47","444",2.9,1.68,0.82,5.4,0.260763383386704,0.292761206311034,0.149028809440996,0.271295244887184,0.524071043,0.246475751586854,0.607135936,0.294671117022226,0.592518877,0.237840002955262,0.512270192,0.226997247317032,0.440245902,0.237247846283264,0.451320804,-0.11073902617695,0.533651274,-0.146694279597236,0.474357281,0.0786326894969859,0.37026065,0.258450429709354,0.526868081,0.256039604142133,0.552155943,0.240176015454755,0.573490975,0.283138800721546,0.568889326,0.346114184353759,0.525564561,0.156990045198351,0.424564208,0.246979200544438,0.51440882,0.224123702593996,0.466813755
"N-R-GEE","4","4","48","445",2.99,1.73,1.01,5.73,0.268856040112498,0.301474337451244,0.183559875043178,0.27480202315368,0.537691066,0.243272881323375,0.598703769,0.283444028395194,0.575137046,0.239380108220519,0.508084787,0.22859439222357,0.44548456,0.23871467544562,0.465950724,-0.141763141079656,0.56353275,-0.166125629399088,0.502578784,0.0497907288917166,0.376561374,0.240704878851383,0.521020705,0.239076879909578,0.544956908,0.242653249471322,0.575699801,0.270907152121216,0.563935618,0.328951247193803,0.518070443,0.139856118107425,0.411903389,0.224672742814736,0.479536629,0.204535453554531,0.437977128
"SEEDWAY_9558","4","4","49","446",2.78,1.61,1.03,5.42,0.249973174418978,0.280562822714741,0.187194724053935,0.269429891069871,0.542279993,0.230785530164504,0.612784871,0.279948389490148,0.583117259,0.229958557312213,0.513064082,0.222811917216842,0.454901265,0.243962843168935,0.484720449,-0.147653281891971,0.582109126,-0.17607774481681,0.520108486,0.0193149807037459,0.370920278,0.224368715193513,0.512642094,0.214873471519163,0.551206601,0.246540067245745,0.58848117,0.256011703951144,0.568947896,0.324001577189371,0.523040303,0.116210189425402,0.380628902,0.219860703674255,0.493328103,0.194566636899459,0.455322461
"GUARDSMAN_II","4","4","50","447",2.83,1.78,1.11,5.72,0.254469094822197,0.310187468591453,0.201734120096959,0.280065895217244,0.543320209,0.242301955521495,0.613158652,0.277659684113449,0.584893028,0.240641164240185,0.513326422,0.238620234767817,0.462371201,0.238797016884786,0.466251035,-0.157816612773683,0.584013398,-0.180163798522028,0.513211595,0.03729513099298,0.373592095,0.243067420463594,0.529619552,0.213176978388717,0.558008165,0.261703227208785,0.60103414,0.251029873842262,0.565067038,0.312353365949972,0.516323583,0.133793321573761,0.408471539,0.238421662335212,0.505776624,0.211001572588181,0.463603086
"ONEIDA_VR","4","4","51","448",2.73,1.54,0.89,5.15,0.245477254015759,0.268364439118448,0.161750780978642,0.269604411886154,0.540002405,0.234234160115673,0.602199593,0.268061117862535,0.582877011,0.24121442878714,0.515951318,0.24158467923552,0.478677971,0.253950680887891,0.487041368,-0.156663093999501,0.59160644,-0.193104322338125,0.542971221,0.00681684544717138,0.381424755,0.218203491834636,0.507464171,0.187267398962643,0.546472456,0.250270174196785,0.597028171,0.258250791957454,0.569282891,0.32952721494008,0.523946841,0.10638788878013,0.379696683,0.210204346433895,0.476324761,0.197336645194875,0.456919518
