"plotNumber","germplasmName","replicate","rowNumber","colNumber","name","value","trait","doy","harvest","GDD_sum","loc","year"
2124390,"ONEIDA_ULTRA",4,4,10,"GNDVI_124.5",0.383790518863579,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124400,"SW4107",4,4,9,"GNDVI_124.5",0.415204507656794,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124410,"NY1614",4,4,8,"GNDVI_124.5",0.406776075751624,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124420,"SEEDWAY_9558_SBR",4,4,7,"GNDVI_124.5",0.420333281578173,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124430,"GUARDSMAN_II",4,4,6,"GNDVI_124.5",0.395435250386513,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124440,"FSG_421LH",4,4,5,"GNDVI_124.5",0.422533752200668,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124450,"NY0651",4,4,4,"GNDVI_124.5",0.415217535753828,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124460,"SW5210",4,4,3,"GNDVI_124.5",0.446541745401891,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124470,"SW3407",4,4,2,"GNDVI_124.5",0.453100281087724,"GNDVI",125,"1",263.75,"NY-mus","2023"
2124480,"55V50",4,4,1,"GNDVI_124.5",0.435864972723814,"GNDVI",125,"1",263.75,"NY-mus","2023"
2121010,"SW5606",1,1,51,"NDRE_day.124.5.COMP.0003333",0.379777348649898,"NDRE",125,"1",263.75,"NY-mus","2023"
2121020,"VERNAL",1,1,50,"NDRE_day.124.5.COMP.0003333",0.298840765262334,"NDRE",125,"1",263.75,"NY-mus","2023"
2121030,"SEEDWAY_9558_SBR",1,1,49,"NDRE_day.124.5.COMP.0003333",0.331122499504852,"NDRE",125,"1",263.75,"NY-mus","2023"
2121040,"REGEN",1,1,48,"NDRE_day.124.5.COMP.0003333",0.327768871099443,"NDRE",125,"1",263.75,"NY-mus","2023"
2121050,"WL_349HQ",1,1,47,"NDRE_day.124.5.COMP.0003333",0.347236251402918,"NDRE",125,"1",263.75,"NY-mus","2023"
2121060,"GUARDSMAN_II",1,1,46,"NDRE_day.124.5.COMP.0003333",0.344923204972225,"NDRE",125,"1",263.75,"NY-mus","2023"
