"Germplasm","Rep","Plot","Row","Range","NDVI_125","NDVI_136","NDVI_144","NDVI_150","NDVI_152","NDVI_156","NDVI_164","NDVI_166","NDVI_172","NDVI_177","NDVI_179","NDVI_186","NDVI_192","NDVI_195","NDVI_198","NDVI_213","NDVI_223","NDVI_228","NDVI_244","NDVI_248","NDVI_251","NDVI_255","NDVI_263","NDVI_274","NDVI_278","NDVI_300","NDVI_305"
"EZRA",4,2124170,4,32,0.631411925039376,0.495332199817046,0.500668247834414,0.622467040100134,0.384259891798823,0.370188209062889,0.352186963720847,0.361891872162119,0.474748910675381,0.510623930988324,0.471552003219851,0.559928804455982,0.498681750433184,0.455722109462124,0.490136760586588,0.347092048940788,0.465040339338606,0.408238996038944,0.426511767688238,0.406195086780797,0.336108961128311,0.3750496462105,0.288716729299115,0.401473344033898,0.499111058785474,0.429412732994432,0.365305428343181
"LANDER",4,2124180,4,31,0.657974940818078,0.486260679032215,0.503621515587772,0.639079524186356,0.372867024535784,0.389276941545849,0.330334544298069,0.358957538278013,0.48952908496732,0.533270370094941,0.478801796448855,0.572446521974941,0.48589145318138,0.439819420033324,0.474379916248428,0.347055185710648,0.471133129712578,0.406728858944459,0.398301879674429,0.361849967002839,0.315906002751978,0.368532758236038,0.286583403101931,0.393774170420351,0.474833628259649,0.429120500782473,0.3348769632231
"N-R-GEE",4,2124190,4,30,0.625870254204968,0.487832183245171,0.498501221982418,0.614982854128198,0.381744927111567,0.4237919738687,0.343638403985504,0.412943317808632,0.480990282077743,0.51780829806225,0.477828962910465,0.539088455544152,0.474737309926669,0.449413214611638,0.439332294003574,0.359437340153453,0.431606514984597,0.35860412887622,0.370494405788523,0.368727070923486,0.309935500515996,0.348116336013265,0.305646350305899,0.412990933719589,0.491159345834404,0.444635536360636,0.383930699730873
"ONEIDA_VR",4,2124200,4,29,0.63525521319639,0.489859613476033,0.50449272347962,0.629264705882353,0.377512685805687,0.449352541016407,0.328316759018018,0.399785119527263,0.484762962962963,0.524718715680105,0.472853027319258,0.555424970763765,0.478451992392363,0.457720354511798,0.455417874622027,0.346035332007199,0.488038208359064,0.429590929939227,0.440120946003299,0.439101931546151,0.381922159560483,0.414270345306264,0.298681341646947,0.397019689514126,0.49590111881725,0.469379592191644,0.392006702454464
"PERSIST_III",4,2124210,4,28,0.642783224400871,0.495898046507312,0.507200427226142,0.623507806710128,0.390242998534597,0.442356938316018,0.334825719450705,0.414399914346478,0.488414596949891,0.531096403163035,0.477305800743079,0.551067721978618,0.489098758769563,0.430948314905534,0.450776582126063,0.377893557422969,0.499097756595541,0.441709300460272,0.456615668380374,0.44387189512158,0.384579217142197,0.423169838240114,0.287251907326913,0.424155851837513,0.51549897251477,0.464127282211789,0.405026582772412
"NY0465",4,2124220,4,27,0.643794386441445,0.474485443264527,0.49028213192488,0.611447664267501,0.398140309242014,0.447735524979222,0.342726097003353,0.400169514658647,0.481805448056416,0.524937904365286,0.47102910397028,0.558023250353853,0.492191782271462,0.440765117235705,0.457257603624386,0.330706125928632,0.49314967884653,0.450380063919841,0.459739342092283,0.457529740694041,0.402863455930527,0.418753129570412,0.294111148066167,0.389093490131552,0.497928856161582,0.443257909110436,0.410546044288362
"ALGONQUIN",4,2124230,4,26,0.637885625630724,0.499204641959195,0.504763438222004,0.599428219718381,0.411145504858377,0.432871055872133,0.387566102152775,0.432542195309496,0.491764270152505,0.527272547785634,0.472608735595979,0.546940089754684,0.493658392715131,0.451874981821506,0.453310518777647,0.355666630288479,0.473103809203394,0.425311681206991,0.450498448537664,0.442318748145294,0.362422600619195,0.407819340125431,0.311131756844125,0.367770722311833,0.481073529110273,0.426809341622828,0.374953774602589
"NY1615",4,2124240,4,25,0.660136259891162,0.489903294440206,0.493250322026621,0.596784866412933,0.405545778796908,0.417884048356185,0.36075995316018,0.403781682605416,0.491189155486756,0.523368254790903,0.480539362892304,0.55513339102319,0.489259071140599,0.432930344821704,0.432077579309413,0.35991075217966,0.484947903664481,0.454742247776304,0.448261401202578,0.442414896593134,0.402368851049192,0.415768214857231,0.307199991844401,0.421407016979158,0.507650008086689,0.464148466294484,0.42558994244464
"LIGHTNING_BOLT",4,2124250,4,24,0.666686118892001,0.495463543637428,0.503181077783912,0.608096575480627,0.397068108137576,0.399789862550665,0.390671168030531,0.445842446186715,0.507131917211329,0.522734191021541,0.487556643687048,0.55087191932563,0.485581410113965,0.441227578125974,0.412200210400902,0.392012805122049,0.509894517412213,0.456868023763593,0.457034115857645,0.436263478828488,0.368924148606811,0.385479289060757,0.32853121491659,0.439220929013317,0.513596578854735,0.427774525146522,0.396464491269144
"VERNAL",4,2124260,4,23,0.659350625772194,0.46776465568092,0.493792421219239,0.605029511804722,0.388572548100347,0.383513071895425,0.315089561256571,0.344829924340119,0.445561437908497,0.520650950645745,0.463470878285693,0.550579917221764,0.493662079389908,0.444661755356943,0.452067811756393,0.285445019758745,0.476116780681096,0.434556694924666,0.442366430601725,0.431717352292964,0.360726076846987,0.400927853934101,0.275541996872838,0.31354348509748,0.44246154065702,0.389582425562818,0.32238221878257
"HI-GEST_360",4,2124270,4,22,0.668639406253325,0.484136194180298,0.497203905893258,0.606928271308523,0.376474328243522,0.415640034300015,0.389103519136912,0.421853328077322,0.491748366013072,0.521321969806033,0.475101045894809,0.54631310387081,0.488862787424738,0.436521529569658,0.445899844100536,0.369960784313725,0.498451734624544,0.439338535218297,0.453464006405183,0.435137419366628,0.344692950340215,0.398807168885253,0.309828515795738,0.399301118532228,0.500843156282406,0.434205248883851,0.384632232795079
"SW4412Y",4,2124280,4,21,0.665391190146092,0.465203796901735,0.488713072176058,0.601413874967027,0.363203645714687,0.408573271413829,0.405446274702759,0.442013406715209,0.492960893246187,0.526474907143474,0.478144882850765,0.552848790711784,0.486512597483678,0.454577033186659,0.43732711950705,0.381895506028498,0.50237466440675,0.463667993513195,0.446689584924879,0.420819215420526,0.367067901631061,0.383268263057435,0.295307727302268,0.40492190211732,0.509529330897813,0.448033918917181,0.406338284069847
"FSG_415BR",4,2124290,4,20,0.668610238708278,0.501370088476179,0.501376110054727,0.614144276544699,0.374567783034324,0.410914185150287,0.403746268748199,0.448180787331065,0.500256862745098,0.526537269775167,0.472803632831982,0.552306588047467,0.474705197684768,0.464912707144624,0.466183505076239,0.339270247229326,0.497560902500332,0.443835958269749,0.455369961252314,0.419507313422991,0.354591073271414,0.401176966361766,0.299808470863487,0.415436370626682,0.51626554309254,0.460447470346163,0.41024533684762
"REBOUND_6XT",4,2124300,4,19,0.68773354459629,0.49800770418892,0.499355441618468,0.622778259285777,0.383585721351589,0.420581601061477,0.455697538256338,0.492201111413874,0.519561403508772,0.538808656205845,0.49243018419489,0.554865513316742,0.45738230532364,0.48495236195771,0.415668090235564,0.425505784922665,0.524630415135663,0.461581707572897,0.451855828326417,0.413239899834194,0.356109391124871,0.377195519309002,0.375558053207635,0.471119230634802,0.548848479226722,0.456792782840836,0.429378475270705
"NY1517",4,2124310,4,18,0.649436357034396,0.474133125834076,0.494455434241823,0.58990641996709,0.381648442311758,0.382675251641465,0.365097182977995,0.387662875524993,0.459861111111111,0.507818348578369,0.464529578007017,0.534692001507588,0.499164336293316,0.488740136868479,0.445210844518803,0.305430046414701,0.466426103916951,0.415752497768564,0.455923302982127,0.397462193321825,0.365946422428621,0.395740313824645,0.286560210618335,0.367623967097189,0.485821893046399,0.451731247447294,0.437077236367184
"NY2003",4,2124320,4,17,0.647627653755105,0.453533402393964,0.483486934919953,0.600170830664104,0.334090288331968,0.438438576549359,0.332141525516423,0.361081667713002,0.452804357298475,0.509743210059354,0.455933251723471,0.539946200854615,0.479481548192739,0.540635478603393,0.432846796376208,0.307470867134733,0.414803624713315,0.375519441256679,0.368098822020391,0.319540229885057,0.294965079283515,0.340972101721711,0.26863293052322,0.334633325286339,0.448106406560683,0.418297061181051,0.409013511384012
"WL_358LH",4,2124330,4,16,0.653311358213319,0.470375098473429,0.493771373727679,0.600229591836735,0.341709138426771,0.420457270627549,0.393563049674018,0.444284805998002,0.500301105091159,0.519623391206703,0.4750832115538,0.525145845771311,0.489834714241876,0.560937636338706,0.435686065749164,0.372833254513927,0.484154742978272,0.421315885028475,0.411858305975953,0.349859817430473,0.332465775128571,0.363390595176124,0.317343390205891,0.408637107373729,0.511708693666695,0.432356201904265,0.401564969271291
"SEEDWAY_9558",4,2124340,4,15,0.661144765204417,0.473218957734577,0.492934412207705,0.617165008973782,0.349957608807374,0.414863049211548,0.373934918699628,0.4240369088812,0.500434640522876,0.534014402221065,0.478156197775853,0.549316988867746,0.486307312995355,0.535821627476567,0.447674565321624,0.331481441061273,0.508057092972885,0.454114685521786,0.452007699066523,0.376711222709708,0.375958462332301,0.404569544632012,0.272552715113471,0.398265221267855,0.524036256909363,0.45886685691491,0.43316753171857
"AMERISTAND_427_TQ",4,2124350,4,14,0.661594587329882,0.490680578041614,0.501237508313759,0.610287523080981,0.377546126330865,0.416536930561698,0.419673406480496,0.467762537649011,0.516908169934641,0.530595176123547,0.50054418054418,0.537872943680836,0.486732710811964,0.509036892994112,0.412199971817314,0.392582730061722,0.512899572748242,0.452068757018226,0.458527129115364,0.38234543556432,0.357200722394221,0.386953168681435,0.328257874931346,0.449020145559938,0.547902336577523,0.449565436190126,0.441481232701601
"SW315_LH",4,2124360,4,13,0.65727159550689,0.483909196373488,0.485999499982142,0.612103352551783,0.357707259554045,0.414438038118883,0.33377713399287,0.353057879394001,0.452291236670107,0.512242747319192,0.476911281489595,0.558922586026086,0.503413119160238,0.441918568656537,0.473030004794711,0.299642417353415,0.488477835902781,0.437532546058071,0.448228365875425,0.388961291511153,0.35359348125215,0.412746337473042,0.285423164253831,0.338533325166235,0.472222697909829,0.426531696689516,0.407442078821578
"ALFABAR",4,2124370,4,12,0.664594002584199,0.495704487001021,0.504450873245473,0.611197950032031,0.356745104839231,0.371126836699592,0.356724890829694,0.378816107681151,0.472133333333333,0.516859289971495,0.491681877956388,0.558260481876764,0.51000338613589,0.543531397997629,0.460101666431811,0.369099987821215,0.498818799353559,0.452948343079922,0.482361429420253,0.430732507355225,0.416603077133889,0.414967609462664,0.313700386244054,0.420628470266356,0.52488761880298,0.457441715638818,0.44607928494781
"REGEN",4,2124380,4,11,0.65473030963227,0.461697341208289,0.492376853595111,0.609796133700117,0.360435926292371,0.394451424098752,0.359729091218257,0.379244983672297,0.473376252723312,0.519947943779282,0.491810235594786,0.55506183771262,0.485636188399614,0.531203512321886,0.460842859666389,0.347351601510169,0.494015304309101,0.465831513222029,0.478764937588467,0.412558852318881,0.413647555549846,0.407067747452964,0.305303687732323,0.404055728969224,0.523781526196116,0.465034827702599,0.456623206579308
"ONEIDA_ULTRA",4,2124390,4,10,0.617345136707882,0.469061821034844,0.488846702508283,0.588474889955982,0.368530097432881,0.417284141726866,0.354694052675775,0.387483406749209,0.453180792053664,0.506028110359188,0.466808412690766,0.527461042576456,0.471089277589071,0.570715892139276,0.443689426795472,0.332820850079162,0.479420010686791,0.435450558098913,0.461421849657144,0.376213840615463,0.3720308826741,0.392375209670889,0.301393333052985,0.378161844009078,0.502220152981134,0.425276688453159,0.399367500731636
"SW4107",4,2124400,4,9,0.660103957407879,0.472938955839266,0.493500940522194,0.613681972789116,0.369925251805956,0.395161479287876,0.394733052825042,0.437789407920031,0.502049128540305,0.518391885388517,0.484871512192561,0.542514517495902,0.487116811106526,0.504092717875541,0.442243924596866,0.417005590114834,0.497226491807893,0.448531091340109,0.441450617921206,0.350654011749695,0.366455108359133,0.384342480354974,0.329637827705333,0.424872186904858,0.536844872643688,0.44313468306032,0.441988708418691
"NY1614",4,2124410,4,8,0.646454006271736,0.494007278367737,0.500157940376666,0.614668827172124,0.382257251032901,0.398468966533982,0.368605743545958,0.405566006530929,0.475477833677331,0.508582150432371,0.472957021192315,0.535799711351958,0.476825737905512,0.48469214424189,0.463418351104083,0.348649426100407,0.462656190463677,0.421822693989877,0.449661732014673,0.367714950497076,0.35359993120055,0.394273333718935,0.320098198504722,0.404098334272149,0.518385801676323,0.441593415105651,0.452786030640702
"SEEDWAY_9558_SBR",4,2124420,4,7,0.653876769563044,0.472981210267965,0.489955836349138,0.628404218453406,0.360147963150043,0.40090673187658,0.376564285102687,0.409766740153495,0.496782135076253,0.516385315188022,0.48260764985074,0.535471435694816,0.484641228320794,0.48930599780273,0.443366896308073,0.353273915626857,0.473982500929047,0.444461720077164,0.453519791755086,0.395028555442592,0.392389060887513,0.408599687662676,0.31499062743314,0.425826850936596,0.526931410604028,0.451357661583152,0.461823358696713
"GUARDSMAN_II",4,2124430,4,6,0.624411599656698,0.46982816622254,0.495382348731678,0.626454133222796,0.359833898301243,0.411972209936606,0.375311652430208,0.410789680880155,0.499319607843137,0.516207828264049,0.476223282105635,0.529473479436249,0.472772822026814,0.48219629449576,0.452650477279014,0.346974668655341,0.482646717989652,0.433973765717741,0.454650984062749,0.374183818546619,0.364335050464825,0.384300339604868,0.335059389324067,0.43545059323606,0.538922543787044,0.464631746908466,0.474128377719247
"FSG_421LH",4,2124440,4,5,0.643204571390846,0.468414960033261,0.499799116726983,0.65348205649973,0.325442029305798,0.455915007752402,0.342514403141169,0.369749414782046,0.489667075163399,0.531951776305236,0.481966368146382,0.545959387036577,0.48176359987992,0.476621833306325,0.449220985691574,0.367450493240775,0.487067003542473,0.436287946407148,0.442359089417913,0.354093342835736,0.377570237529386,0.374152640407195,0.279579018193357,0.418162538878793,0.53118572271218,0.455300106364022,0.457293208654051
"NY0651",4,2124450,4,4,0.638320883909119,0.512011129671612,0.508337500736662,0.650985894357743,0.357297492721151,0.441804756990516,0.387986743993372,0.431051199741211,0.511780936819172,0.545418872394773,0.487736078324314,0.547096165413366,0.510289091351597,0.501428157169784,0.480837338928118,0.37287346242845,0.472249887223149,0.41734139269743,0.447887918476154,0.381312390401004,0.378038701831464,0.366476785404427,0.316274242198342,0.453389662294466,0.542448340325941,0.456806708887053,0.463366378889864
"SW5210",4,2124460,4,3,0.655929745635628,0.513868091185088,0.510277760739332,0.660195078031212,0.387799909721934,0.410241147056331,0.418682676571723,0.45481679393028,0.511873420479303,0.553760194343224,0.495227314486705,0.562306163199685,0.496918616340222,0.51964731643876,0.446475887652358,0.414360140191342,0.49027743877634,0.436976572322517,0.468210112327759,0.408283921386673,0.391811145510836,0.381743208591204,0.315011398723394,0.473193069905873,0.542929736183653,0.457235263432447,0.455111696419861
"SW3407",4,2124470,4,2,0.668037046468419,0.527084674499075,0.532688017242105,0.663716823052091,0.358567819377744,0.424098112929382,0.430586498699363,0.468016275350091,0.523107047643619,0.553356634689274,0.503530696471873,0.553111239807691,0.490375145491987,0.443198750150622,0.454744346500911,0.419780294726586,0.493947450012864,0.441939313170202,0.489346795229148,0.435149918916645,0.397853887168903,0.367919982152153,0.316841693459082,0.497948895315006,0.545593348935887,0.458640400135015,0.445122680592391
"55V50",4,2124480,4,1,0.641433628509022,0.515857959140384,0.518545410865076,0.66888997751567,0.376975149345329,0.421667993841907,0.393415532151725,0.421148049192375,0.50797037037037,0.553469175280732,0.496948578628238,0.550158199897589,0.49164365152429,0.360923924560288,0.456620150322572,0.385899403239557,0.491920477959043,0.447978750971754,0.487864334923158,0.454381571675184,0.395254557963536,0.35370707771801,0.30815153019794,0.475793737212422,0.534327520430783,0.460667539868138,0.452180031216467
