"","Germplasm","Rep","Plot","Row","Range","GNDVI_73","NDRE_73","NDVI_73","GNDVI_88","NDRE_88","NDVI_88","GNDVI_95","NDRE_95","NDVI_95","GNDVI_101","NDRE_101","NDVI_101","GNDVI_107","NDRE_107","NDVI_107","GNDVI_117","NDRE_117","NDVI_117","GNDVI_131","NDRE_131","NDVI_131","GNDVI_138","NDRE_138","NDVI_138","GNDVI_145","NDRE_145","NDVI_145","GNDVI_152","NDRE_152","NDVI_152","GNDVI_160","NDRE_160","NDVI_160","GNDVI_161","NDRE_161","NDVI_161","GNDVI_165","NDRE_165","NDVI_165","GNDVI_173","NDRE_173","NDVI_173","GNDVI_179","NDRE_179","NDVI_179","GNDVI_187","NDRE_187","NDVI_187","GNDVI_192","NDRE_192","NDVI_192","GNDVI_201","NDRE_201","NDVI_201","GNDVI_206","NDRE_206","NDVI_206","GNDVI_215","NDRE_215","NDVI_215","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_237","NDRE_237","NDVI_237","GNDVI_242","NDRE_242","NDVI_242","GNDVI_257","NDRE_257","NDVI_257","GNDVI_263","NDRE_263","NDVI_263","GNDVI_270","NDRE_270","NDVI_270","GNDVI_278","NDRE_278","NDVI_278","GNDVI_283","NDRE_283","NDVI_283","GNDVI_293","NDRE_293","NDVI_293","GNDVI_299","NDRE_299","NDVI_299","GNDVI_307","NDRE_307","NDVI_307"
"11","NUMEX_BILL_MELTON_CA_2019",3,110,2,6,0.0375392416918383,0.441908281,0.446824177,0.0159070569076076,0.416473403,0.444241912,0.163234220534168,0.424647928,0.451636241,0.134725211205781,0.405264883,0.4493516,0.228600475465268,0.418549175,0.46772798,0.197813433355525,0.379637865,0.441856134,0.0230795893548987,0.386746145,0.307713417,0.0113383741374066,0.4334112,0.435672424,0.222640116485242,0.355539606,0.461167502,0.248563201135743,0.427327005,0.487413632,-0.0342756765546925,0.360209702,0.229346755,0.00649321561112393,0.561924305,0.522845417,0.000893652955520684,0.430270826,0.397112138,0.157779709048852,0.272721626,0.323702384,0.184490657106122,0.334624941,0.396738611,0.0665295000049459,0.165902395,0.408452254,0.0382442175040371,0.425001247,0.420232611,0.129982099986906,0.274942947,0.302392818,0.167249448841402,0.392813147,0.395530106,0.0129120257133101,0.299986907,0.227534246,0.111431745776477,0.359152404,0.408214167,0.13643236053771,0.302021213,0.322109891,0.322405492323325,0.357648233,0.472015602,0.258517898905977,0.314760228,0.393619843,0.0376271206338065,0.337338755,0.317254565,0.151480635089283,0.352543245,0.373721339,0.16425214330398,0.323662918,0.482721386,0.325379139106831,0.289890985,0.458424841,0.0195954037432364,0.434632684,0.277282704,0.18817884387082,0.315522345,0.345911637,0.130856554716449,0.271827792,0.413999531,0.278934432589318,0.255092533,0.434046178
"12","NUMEX_BILL_MELTON_CA_2019",3,111,2,5,0.0600867698455627,0.441558508,0.450971577,0.046659276118155,0.408002409,0.446469571,0.18852104258125,0.414476992,0.456557341,0.163265945615537,0.41360045,0.455931158,0.232613133502225,0.407276692,0.467362867,0.252887403492544,0.411780702,0.495933961,0.0331469910346844,0.391296537,0.343477753,0.016265254117161,0.444774408,0.438049902,0.208122799617617,0.355983856,0.467923739,0.236920406021387,0.419970896,0.483345497,-0.0319296515286747,0.341396963,0.218602643,0.00588949311408346,0.560829913,0.495645235,0.0105170632437148,0.414756312,0.387961048,0.151118828788216,0.262415296,0.342794577,0.180236708460387,0.32520359,0.396423061,0.0572656329393477,0.188218866,0.37327003,0.0368232847770825,0.426257571,0.425304011,0.129624281720242,0.304564076,0.319338238,0.154032390808271,0.39670448,0.411077629,0.00190972638033566,0.286989988,0.246569593,0.127361618743233,0.364382912,0.424392196,0.140576900453506,0.29544909,0.360488251,0.312046734448526,0.349792303,0.456313827,0.282542876514405,0.342685282,0.434147972,0.0564913973279416,0.319735475,0.307244041,0.172530440791574,0.352350401,0.401377824,0.215324938636415,0.324970758,0.500415112,0.328298675684984,0.286969041,0.468542813,0.0187275646808889,0.463638714,0.312546382,0.187031920619999,0.326486026,0.369525401,0.122242192359366,0.289498319,0.422030597,0.264798951779569,0.255367769,0.447077289
"13","NUMEX_BILL_MELTON_CA_2019",2,112,2,4,0.0785830568467992,0.433329175,0.446694821,0.0805874984690549,0.399643853,0.442378446,0.198476348468191,0.396548826,0.451405873,0.189420904734498,0.397539229,0.463243486,0.279917247424108,0.425982126,0.49265377,0.21562430375761,0.387938777,0.466689061,0.0412128170867021,0.399566557,0.395576835,0.0348125431322697,0.440590158,0.427523926,0.237664396871219,0.347296064,0.463536499,0.26383366626605,0.424136148,0.49506121,-0.0291885351457576,0.372411539,0.257975023,0.0102211150255825,0.555540356,0.500843593,0.0171933277545592,0.426811556,0.387212923,0.169415839322163,0.275840551,0.347826127,0.20131442743806,0.327937712,0.406979069,0.0581561805967187,0.17614773,0.388109413,0.0544450439681682,0.428420968,0.428170348,0.140549246732989,0.307634142,0.349826022,0.171005262331074,0.413062621,0.417088994,-0.00141981793559694,0.288561856,0.255121992,0.137337346581973,0.366583669,0.435347099,0.153373899208064,0.309554977,0.340714543,0.299072366927692,0.338359652,0.442504939,0.297094025505876,0.351809039,0.44032964,0.0533581806313357,0.303326109,0.310183319,0.168876275786752,0.365971411,0.418663243,0.212467094013191,0.334874118,0.504505135,0.326859589960446,0.32210589,0.470193019,0.0154178556573739,0.480879914,0.291034324,0.19317104801658,0.313043831,0.3657832,0.126587405318192,0.285695569,0.422489426,0.277965203517286,0.251458491,0.447873102
"14","NUMEX_BILL_MELTON_CA_2019",2,113,2,3,0.0464625211915106,0.436527339,0.431995265,0.0405527669968767,0.408495488,0.430518522,0.118251251576796,0.400295798,0.424311736,0.145796563950576,0.39775714,0.440615479,0.223388951937795,0.426938121,0.467261433,0.216798371559832,0.420876586,0.47992103,0.0542187805035084,0.394364911,0.407964857,0.0404241520037214,0.447654233,0.412835036,0.235021549782076,0.327403132,0.443936664,0.275698343106227,0.397537844,0.472568428,-0.0303701434562589,0.409354268,0.304411495,0.0155430702489522,0.568285454,0.526926585,0.0319394287835853,0.404102591,0.350665994,0.170680401296938,0.274339661,0.341881507,0.211732010098161,0.317309642,0.409877471,0.0744166179191704,0.182169677,0.453757835,0.0670944682713669,0.420048887,0.422960654,0.143594233115383,0.300472034,0.360267376,0.195913089320467,0.411670474,0.414530635,0.00624045743088225,0.288868622,0.272145003,0.150072247317879,0.353928786,0.439506015,0.1647341525034,0.290855566,0.365140392,0.287987615747885,0.321892251,0.418856747,0.305849192499253,0.356685409,0.459631904,0.0625120931464584,0.312685407,0.316351207,0.190492071379549,0.3772309,0.423466428,0.241595627785682,0.352846626,0.530325752,0.357321794835547,0.324680989,0.501704214,0.0154410587406971,0.478073568,0.327632147,0.210406559315085,0.337858343,0.417120286,0.154264725075752,0.28394378,0.44047594,0.307897965005969,0.268711415,0.477747467
"15","NUMEX_BILL_MELTON_CA_2019",1,114,2,2,0.0556027889145516,0.438840525,0.44546086,0.0854153430663441,0.418398315,0.435189247,0.149410899249739,0.417124129,0.421720898,0.188174013433288,0.397071055,0.447922316,0.242917912520923,0.422860589,0.478853402,0.195023677853638,0.414454407,0.469784389,0.0653242261012638,0.412119169,0.411683184,0.0679635062996996,0.427425829,0.442971703,0.280303678401122,0.343323644,0.457205092,0.312295743764241,0.412410866,0.489937926,-0.0491167224777937,0.452884337,0.340793515,0.0193273328510956,0.583584131,0.517008664,0.027234128806175,0.416657049,0.365807423,0.17479245142708,0.288685866,0.368254021,0.243545998012028,0.341594091,0.425632483,0.0694763417475469,0.17431796,0.441895656,0.0565067127549306,0.438779064,0.442323517,0.131140599527284,0.308753772,0.358177696,0.17753493601545,0.389483681,0.422759233,-0.02786736952701,0.307895414,0.331616411,0.119430952558546,0.369792636,0.441420594,0.142169313853865,0.356086624,0.36828601,0.331339977089344,0.347465241,0.456929936,0.301168477904242,0.362815385,0.455030578,0.0409046941686154,0.312126891,0.306821913,0.181913392890303,0.37499021,0.417394584,0.262346667579497,0.350013146,0.520828404,0.353442230592325,0.321710012,0.489627893,0.0150063854463944,0.485491311,0.30871901,0.197985067433804,0.344691877,0.408485803,0.151423104073037,0.286549474,0.428788475,0.304304237272273,0.279901148,0.462973784
"16","NUMEX_BILL_MELTON_CA_2019",1,115,2,1,0.0776829620460264,0.454282784,0.455950084,0.125297245967972,0.415541069,0.439661428,0.178546084671319,0.403423492,0.423757516,0.23032254465654,0.395811495,0.463029937,0.262033518449779,0.422096825,0.490906327,0.220244058761948,0.425311292,0.48876519,0.0737605349875261,0.410772557,0.406858962,0.110525984587287,0.391026867,0.424740824,0.323288628795224,0.352199226,0.501972396,0.358483209810986,0.438530681,0.524192198,-0.0484711186015642,0.549261236,0.417693987,0.0189309839032062,0.563634291,0.528203374,0.0567361666425761,0.394247491,0.353178815,0.197177790792655,0.307623883,0.40152577,0.277140687377617,0.330650768,0.453699361,0.0603269934673462,0.248876136,0.363570701,0.0787465186666871,0.435468986,0.443595599,0.16929484409431,0.33696072,0.370992551,0.198895817005777,0.367192084,0.428560802,-0.0076914100175909,0.291191306,0.308502007,0.119339306905177,0.372794569,0.436466914,0.157860539443468,0.353655571,0.384358213,0.342101783312081,0.353724648,0.472124534,0.310835408724618,0.357807994,0.453906352,0.0464761503432908,0.358984669,0.357711885,0.194139330109824,0.38332901,0.42851468,-0.0171549218328541,0.442601381,0.474235905,0.344971042515623,0.311368732,0.484557683,0.01142146733452,0.481261303,0.366390893,0.206835748284961,0.354481315,0.40509215,0.181650267585634,0.292749478,0.438287497,0.318762172384123,0.28581776,0.487470212
"17","AFX_779",1,116,3,1,0.0728185933185495,0.445988581,0.461530635,0.116156856284946,0.417525196,0.454829015,0.161317603289168,0.404290437,0.439409485,0.213478990493902,0.407071579,0.475053108,0.253432232161607,0.431769186,0.495643748,0.250929160525068,0.40262639,0.484069238,0.084947018571412,0.417035662,0.42393059,0.118825136795765,0.364301046,0.438227197,0.344020551704917,0.377178829,0.516563116,0.343924901734333,0.414511331,0.522725695,-0.0610748538176327,0.599525568,0.521198638,0.527156262473612,0.493296854,0.688508892,0.0966243883298619,0.411121384,0.389750252,0.183447269529973,0.319889019,0.404035715,0.299387712823053,0.346204734,0.483077125,0.0622591468309771,0.270718639,0.335601948,0.0861381151299609,0.435779294,0.437411151,0.166447969385149,0.336872761,0.385964066,0.216500415960712,0.392631988,0.438115551,0.0060553838527729,0.302965242,0.279031561,0.14153565702785,0.378353871,0.443431829,0.186355733640425,0.30519306,0.376999003,0.320421927575366,0.384023712,0.48838171,0.267665360125737,0.335026919,0.42039857,0.0477693016592049,0.342264085,0.334095348,0.203018918286331,0.378581341,0.430050621,-0.0325491344500295,0.4423072,0.479726764,0.345109478301086,0.299738376,0.489085612,0.0255892938786019,0.439545271,0.34005428,0.189716062197628,0.369583052,0.428105702,0.178987213749893,0.290471523,0.441228128,0.310743741772774,0.281222682,0.480824501
"18","NM1703PAR",1,117,3,2,0.0796172172963151,0.434336997,0.453925623,0.102535549323236,0.411970037,0.449832398,0.151720685627124,0.410097073,0.437159217,0.202491700269317,0.403136399,0.467895249,0.249815688391333,0.439778429,0.498085229,0.249301057578917,0.391782017,0.478827516,0.0865765239799134,0.408795906,0.414986384,0.0859286602973367,0.348699333,0.423697101,0.310635490258587,0.354626162,0.513100536,0.314676082310207,0.41805899,0.508789144,-0.0546533866942695,0.516521217,0.442646789,0.526542261745441,0.501481988,0.645736434,0.103915634865319,0.398322794,0.385923623,0.169445652405343,0.288413031,0.379938104,0.267409617314084,0.325729115,0.4644665,0.0813765329196205,0.196148281,0.412371734,0.102646331770519,0.43157425,0.442182052,0.154986048065464,0.305218658,0.384514878,0.220609591109542,0.407399162,0.44052764,-0.00705774260705078,0.308952242,0.3279631,0.169241021401875,0.357993222,0.443253058,0.179402645524853,0.307963423,0.393677601,0.321928824519147,0.377244451,0.474507141,0.283433667840868,0.337120522,0.426422128,0.0447458807994859,0.310486993,0.336632999,0.190768754176945,0.375164587,0.450155784,0.256801546703713,0.376454746,0.530064348,0.37460891568142,0.31459646,0.518149962,0.0182100309197336,0.464610944,0.366344573,0.214376251229125,0.381856306,0.454575485,0.168543681535585,0.298273042,0.437964596,0.314019296818826,0.259811238,0.490438041
"19","SW_1011",2,118,3,3,0.0774334189710382,0.429645261,0.439043683,0.0845805382242562,0.397756186,0.431553283,0.148000187585034,0.401463505,0.42583438,0.189120808320596,0.394255591,0.452430481,0.246661567564374,0.431681504,0.487186094,0.247713726169598,0.404163362,0.481457328,0.0888220007423667,0.38132006,0.399418687,0.067855078225065,0.389570804,0.408335393,0.279986085640325,0.345663416,0.479326857,0.28360066110293,0.413182795,0.491635514,-0.0194875658021699,0.434823771,0.363439605,0.526148486896558,0.469174647,0.609439124,0.0844493745731758,0.398136628,0.386995399,0.149406831076382,0.285389766,0.353075268,0.232234386028152,0.308615366,0.434441691,0.0718551102397736,0.181401099,0.417565752,0.0814951542687867,0.419865311,0.429070916,0.129834601611506,0.282983437,0.359608878,0.181403317733542,0.399634998,0.425814153,0.00141131091544515,0.286518834,0.297656404,0.148601234630096,0.369308001,0.438873361,0.139350971204125,0.295699936,0.371350856,0.286815405144167,0.375165112,0.450182647,0.247534331993286,0.340876665,0.411849485,0.0305916054168194,0.30207852,0.323500958,0.161042589715243,0.365301561,0.420988371,0.251296322545225,0.385743842,0.550355514,0.319313745600229,0.29560308,0.447303881,0.0444797919318768,0.448606382,0.379780735,0.190145037351398,0.36240784,0.438725834,0.138500756138759,0.276375123,0.429439145,0.288376764089809,0.263237599,0.459288806
"20","NM1715PAR",2,119,3,4,0.00148134972925077,0.460853416,0.452971702,0.0103080653839313,0.435522084,0.453749576,0.128055379621515,0.435142227,0.457379108,0.114406362079676,0.415406071,0.455711402,0.196791389424793,0.440120799,0.481082892,0.201392614061322,0.426491215,0.472989165,0.0627834725264713,0.425275477,0.415601982,0.00256616399110106,0.417018454,0.442044067,0.189816521618765,0.375901564,0.422688641,0.171261735127744,0.394199893,0.412099465,-0.0349910350060161,0.523077323,0.346297401,0.527151504317774,0.444642043,0.637414501,0.00777355127180989,0.441983708,0.404932847,0.047788822613524,0.301285934,0.296965466,0.0843917215127003,0.396097166,0.374306779,0.041527544161652,0.215471736,0.333593884,0.0226218097278832,0.458955137,0.432694646,0.0456412534394238,0.298366987,0.369523953,0.0709518109738142,0.434667275,0.393188835,-0.00680122972249661,0.26597078,0.25894692,0.0657539851722196,0.417166458,0.437003448,0.0730168142245232,0.34011173,0.312295098,0.187521327540374,0.338772624,0.375668366,0.137250763194453,0.292686304,0.337343112,-0.0204106989255846,0.318032468,0.320202826,0.0878445934898674,0.399454265,0.390325113,0.191835258944541,0.335801083,0.497576576,0.242342234927365,0.242035672,0.360632315,0.0540296462722538,0.416306249,0.36589932,0.0868507374898252,0.350811359,0.357147687,0.0316089767561448,0.283099689,0.382906385,0.161138447910821,0.258266093,0.355716167
"21","NM1703PAR",3,120,3,5,0.0844169402914695,0.4365788,0.455024135,0.0735338429126565,0.39420913,0.450173697,0.20491289686837,0.425947712,0.468716636,0.177906758390117,0.415846924,0.473356868,0.236399055598204,0.40991331,0.492738246,0.239591841772877,0.416487933,0.498751252,0.0733836818984634,0.367647879,0.350747309,0.0544306230620806,0.384791432,0.427059582,0.236417413198386,0.361386167,0.483808939,0.237791144382694,0.406086797,0.474898386,-0.0411812645725326,0.425111148,0.326250957,0.531040043314648,0.427336981,0.666917465,0.066825682770655,0.404838373,0.390557238,0.135185136330414,0.292869672,0.358122824,0.212409875747847,0.34159908,0.450805583,0.0554955079570263,0.189851891,0.341166454,0.0628599263671138,0.424165727,0.436593762,0.125998555137851,0.31899176,0.379973428,0.200841936892044,0.420095611,0.448130374,0.00951753698389709,0.290535356,0.272467732,0.163613270871006,0.37285001,0.450881484,0.164394753424492,0.291985536,0.389196452,0.329157642437509,0.368478713,0.490624218,0.288274611194907,0.352131248,0.462202006,0.0470040895196822,0.299331698,0.322256424,0.187021137817457,0.375943086,0.45251112,0.21134316093658,0.350230908,0.519803485,0.34545255438357,0.324519482,0.504415783,0.0257179854993477,0.435912873,0.381847764,0.20491795214337,0.355138929,0.450079687,0.144672204266983,0.304404737,0.459707361,0.303557347052222,0.263733087,0.490933777
"22","SW_9720",3,121,3,6,0.0276987522003569,0.445331005,0.444856403,-0.0102473932111914,0.410051251,0.440991961,0.130708799453525,0.430717926,0.447052657,0.107684088725428,0.415872171,0.452113833,0.197681953569724,0.428107538,0.470869846,0.202898058768277,0.432462809,0.478120206,0.0435422788399117,0.383818058,0.333497851,0.00405219978895504,0.448362409,0.445436508,0.20116877216143,0.359577771,0.448840673,0.219305571323925,0.430651757,0.474075999,-0.0295702890287776,0.391964308,0.268584122,0.537530932372039,0.437916097,0.668399453,0.0337733784889358,0.423938651,0.41654693,0.113895934711293,0.278037786,0.309173781,0.153600866082003,0.337956172,0.415952923,0.0554153368357262,0.158135564,0.341851316,0.0316770994229423,0.422897113,0.424441536,0.0977939971901302,0.26870654,0.308706836,0.149666643465596,0.396818696,0.410809325,0.0173064670559043,0.271847952,0.224948501,0.0989814657226941,0.367265695,0.418622038,0.110523509658886,0.308569636,0.337630914,0.257743215291336,0.335975616,0.405555334,0.207763880897925,0.328015958,0.381296813,0.0144985184875164,0.3020562,0.291255018,0.121862293864762,0.369398214,0.385867733,0.146207622084566,0.342159559,0.473725423,0.304150921389924,0.269042097,0.428488822,0.0277064643208324,0.397549891,0.332755864,0.157580323199166,0.367075727,0.376864355,0.0994166746332169,0.273507508,0.401538217,0.239887724721561,0.262686219,0.405419332
"23","NUMEX_BILL_MELTON_CA_2019",4,122,3,7,0.049611683616795,0.4455046,0.450278399,0.0503663365539115,0.412059502,0.446042642,0.165390612822473,0.426272095,0.459068708,0.164821436889481,0.420775331,0.465429808,0.255267366113023,0.4392992,0.490357752,0.250787787334962,0.441171756,0.506359373,0.0800374408428901,0.379251343,0.332333269,0.0560473818247816,0.393887653,0.427876469,0.268749122290426,0.384826618,0.501844061,0.287004431879869,0.466108178,0.522251205,-0.0332300510699343,0.443248447,0.310473206,0.54040427364098,0.444231646,0.669129047,0.0473830765725018,0.426795083,0.408262926,0.156275002463463,0.288552956,0.361948276,0.24827847963638,0.380536102,0.47994539,0.0327715658526797,0.178071406,0.317144621,0.0115558869504801,0.428424685,0.425244663,0.157705943606553,0.286207432,0.353174379,0.231346251629316,0.424972561,0.450231149,0.0107029006053313,0.337896487,0.212260672,0.173035083367556,0.361140909,0.430089362,0.155212584003241,0.267319886,0.381162472,0.336821880255476,0.362028272,0.470752228,0.298180349897251,0.370264517,0.44729106,0.0754755226299687,0.269307285,0.315570413,0.182313416989553,0.37138084,0.443536454,0.226964613915943,0.358464204,0.502574941,0.350760216279207,0.312142625,0.502243076,0.0322364703152441,0.377643796,0.359912565,0.184866484640422,0.383324811,0.424071126,0.134638138996953,0.288866133,0.44155742,0.293514470717166,0.268768404,0.462918106
"24","AMERISTAND_803T",4,123,3,8,0.050912434278645,0.436245773,0.449126973,0.0443898545362151,0.419015351,0.447161463,0.143554354470551,0.427030864,0.445888625,0.155648231640209,0.418600783,0.461888503,0.249444812689922,0.430081836,0.488054527,0.248203646625163,0.442928464,0.510481146,0.0673253587332261,0.371993683,0.328085929,0.0580397244711433,0.384856164,0.428402029,0.27146326687988,0.386835834,0.516750156,0.28664641175131,0.456364718,0.535877016,-0.0236255841209184,0.492230659,0.354163465,0.537719521056128,0.45120839,0.670519836,0.0747796119709509,0.414302838,0.413692452,0.169815708809084,0.292042525,0.360997598,0.261205370008854,0.381258073,0.479474315,0.0251613672633402,0.206473674,0.291245119,0.0193524985234133,0.41599487,0.423854638,0.179371105830856,0.291445614,0.374675743,0.230816537055991,0.389486964,0.459823619,0.0156982579896613,0.275110369,0.20766455,0.195946935773538,0.359302818,0.445908335,0.17187956807248,0.260864066,0.388152539,0.354705027336442,0.374485429,0.488538076,0.31653585479317,0.386612127,0.457969675,0.0964251374003284,0.284371656,0.332360949,0.19311731779177,0.379119677,0.460093843,0.173159890261379,0.331441402,0.469159462,0.356139004847129,0.331532229,0.516506414,0.0240339170426571,0.379921645,0.379949517,0.213949431400202,0.371465437,0.448260086,0.155116444123034,0.296132644,0.461806689,0.290938872348977,0.266399794,0.470870786
"25","NM1702PAR",4,124,4,8,0.033714210892011,0.44889091,0.457047682,0.0364117325777771,0.419046074,0.449082084,0.152292578319205,0.443806482,0.463502928,0.161111036206446,0.433665946,0.473104924,0.238637688391524,0.43943682,0.485267025,0.314644555334754,0.420608188,0.524005085,0.0750660289706177,0.337912063,0.34602386,0.0343275512347783,0.427999146,0.427769681,0.228904409241952,0.362629186,0.477768726,0.236176911848131,0.430862098,0.489533734,-0.0329791634639741,0.545705333,0.456071788,0.532545866109725,0.43381213,0.658390333,0.0797549067130968,0.421401421,0.421819438,0.096924280727924,0.282357156,0.391115545,0.212992099201242,0.363341746,0.444198106,0.0639578723683748,0.191691012,0.34661755,0.012031521691172,0.431386292,0.422856211,0.137169624217187,0.276268985,0.346259062,0.207651195671417,0.389367376,0.438860276,0.0314671546304217,0.205472144,0.201076752,0.16249963719167,0.354214566,0.422112967,0.131379289068202,0.300589042,0.357407501,0.325616450884706,0.412996456,0.493916494,0.266007889809197,0.358415116,0.427090027,0.0781968436608063,0.302981167,0.295854486,0.176438003781989,0.374763605,0.412543493,0.236994050684784,0.368449979,0.508218137,0.321383184763944,0.328642055,0.48811232,0.0579879596384082,0.341990154,0.378058587,0.168324415717633,0.376193306,0.450140079,0.118665358907017,0.284583331,0.449602614,0.245092022807476,0.264780267,0.444737182
"26","AFX_779",4,125,4,7,0.0578639166939516,0.443583012,0.453808183,0.0707918829816245,0.408475277,0.454316678,0.188613434471055,0.438483209,0.472046267,0.191662403368519,0.430906847,0.47930889,0.265105089282747,0.43130538,0.494536707,0.298599284493676,0.410838448,0.504297729,0.0958942652501299,0.35026252,0.358999356,0.0702266787189752,0.406008678,0.433466352,0.272458225171057,0.390019575,0.495008673,0.285565826942329,0.432432024,0.50347008,-0.0342364048490731,0.537943066,0.431651075,0.527811105909024,0.431988144,0.653328773,0.0871963203701845,0.432698868,0.424706591,0.134524739361707,0.314293242,0.368368806,0.239553376526285,0.372868518,0.459200127,0.0640176047499387,0.170611886,0.350579814,0.0365520573972971,0.434966651,0.431352105,0.152220313255084,0.307361126,0.338701955,0.231652028712207,0.414692017,0.44449323,0.0220740087184025,0.319960779,0.24451603,0.174751242822115,0.391103532,0.432883921,0.143030117722304,0.291763048,0.350660047,0.34554543951648,0.41784427,0.505935535,0.255727148489888,0.338145805,0.394972139,0.0617541021537499,0.312247956,0.307577097,0.185890306409737,0.380696426,0.412034866,0.198231552930062,0.340490969,0.479839826,0.324791885294739,0.311458041,0.471804476,0.0623613364572698,0.324341179,0.375498558,0.167265500169003,0.403997167,0.440070028,0.13842075207661,0.29819684,0.442533183,0.278779527476947,0.272223616,0.455371776
"27","AFX_149092",3,126,4,6,0.0973264935548151,0.437019459,0.448111724,0.081172310692624,0.38615883,0.452081722,0.213752009363958,0.432628407,0.476597554,0.220211933892419,0.428507218,0.484729955,0.2838852673378,0.436220563,0.500555691,0.286480190773999,0.429678142,0.507077009,0.109019571933929,0.333948272,0.33841146,0.0960256063873651,0.348945117,0.43828627,0.313594831665446,0.411084632,0.548092106,0.326996786535733,0.447840512,0.542014507,-0.0202409703218825,0.472551151,0.381372105,0.526296764661018,0.45376197,0.66128591,0.131182609966527,0.406597066,0.426941152,0.167673039964821,0.320246784,0.386608866,0.261471055903437,0.379230765,0.508661563,0.0797928191402978,0.182412258,0.38202716,0.101825209511533,0.418670164,0.429594847,0.16132310945997,0.31504968,0.373672345,0.261835741878764,0.425668736,0.472497544,0.0237157750212895,0.315385709,0.267011784,0.184410971182777,0.359984516,0.426380045,0.142207231287539,0.295800142,0.36999544,0.326909020214477,0.411039614,0.487708084,0.268277595797164,0.34600434,0.418069867,0.0511225181731497,0.311199834,0.315684669,0.209628308190546,0.372317299,0.442805013,0.18154736270527,0.313419423,0.48678552,0.348576445013944,0.334876735,0.502987064,0.0465030677717677,0.384709506,0.376093099,0.230857235551982,0.369570124,0.450664789,0.177033642187234,0.309690647,0.47374663,0.32494285319447,0.250997254,0.503635535
"28","NUMEX_BILL_MELTON_FG2011",3,127,4,5,0.0414975899339939,0.441523777,0.445019234,0.0490175431336508,0.396336654,0.436692797,0.17978581464219,0.427118592,0.459720377,0.165111626887874,0.413341546,0.459193758,0.204661409615154,0.396062786,0.460006151,0.280523980444243,0.419253443,0.505250567,0.0619854624922555,0.356430216,0.332755325,0.0186491995848792,0.437690861,0.440526995,0.198420878117297,0.361493771,0.446583218,0.215964362291648,0.378583215,0.446452681,-0.0666626569434106,0.50257063,0.391110668,0.526586308071084,0.438075695,0.669425445,0.0250765606368235,0.422688595,0.401230317,0.0619202206763834,0.297260052,0.337496781,0.160353384766673,0.345332506,0.402962926,0.0458724275191189,0.164835973,0.319604702,0.0150380906547743,0.442760472,0.429593596,0.0526487770027726,0.316708521,0.363322375,0.14194171483721,0.40949201,0.412550466,-0.0259522176169925,0.315242162,0.273319223,0.101455215162563,0.388031408,0.429284807,0.105640959591953,0.320446839,0.334687061,0.305641941280723,0.387328737,0.479689676,0.214311170819946,0.302509114,0.38360163,-0.00299724126399937,0.324516287,0.322928969,0.117923379574314,0.365483517,0.379555551,0.229059236382724,0.375335698,0.531381114,0.276707837642221,0.280940416,0.442185925,0.0201019202293914,0.42296294,0.377453757,0.0975856151158743,0.369939999,0.390848294,0.0747583766124972,0.274000898,0.416793893,0.223767588937163,0.278895961,0.416835466
"29","NUMEX_BILL_MELTON_CA_2019",2,128,4,4,0.069698403966122,0.441531891,0.445802952,0.0902589631137097,0.407760065,0.444185615,0.203062952723984,0.435299892,0.463935669,0.185259036999273,0.390314282,0.46513429,0.260959532203736,0.427106041,0.494110152,0.215606677604147,0.410627468,0.469464468,0.0877647004542483,0.333344034,0.373196962,0.0381126914187304,0.408186989,0.418479471,0.255034861494209,0.35206778,0.477345403,0.247447430065209,0.413666343,0.473488551,-0.0460271788685247,0.535215786,0.46404015,0.527499597500666,0.435795714,0.676972184,0.05540675845284,0.422504637,0.412749422,0.0904444966417652,0.289320954,0.355129904,0.194901070804315,0.326507084,0.430553754,0.0309642187856617,0.179220232,0.332196888,0.0376481129083228,0.433613864,0.432834571,0.109121559126268,0.307744461,0.393754908,0.196966876496498,0.41939174,0.443621214,0.00235413330086048,0.269691818,0.286316169,0.139459089519705,0.371862237,0.438254485,0.131818931527905,0.28486013,0.375628893,0.248107751988237,0.342264276,0.424985803,0.284097067873528,0.33513828,0.439571184,0.0474058114074457,0.302800158,0.320814117,0.195304522198707,0.364041382,0.432804782,0.227497154354503,0.357854935,0.526425588,0.344608939567242,0.324461759,0.507496453,0.0631855949141283,0.381295379,0.363017545,0.178011498381056,0.362845565,0.441214325,0.140938589354655,0.276813924,0.451676673,0.289515529323647,0.252678152,0.481380936
