"","X.1","Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","GNDVI_131","NDVI_131","GNDVI_138","NDVI_138","GNDVI_145","NDVI_145","GNDVI_152","NDVI_152","GNDVI_160","NDVI_160","GNDVI_165","NDVI_165","GNDVI_173","NDVI_173","GNDVI_179","NDVI_179","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_206","NDVI_206","GNDVI_263","NDVI_263","GNDVI_278","NDVI_278","GNDVI_293","NDVI_293","GNDVI_299","NDVI_299","GNDVI_307","NDVI_307","sca_yld2","sca_yld3","sca_yld4","sca_yld5","sca_yld6","GNDVI_153","GNDVI_182","GNDVI_208","GNDVI_279","GNDVI_311","spa_int_yld2","spa_slp_yld2","PEE_153","spa_int_yld3","spa_slp_yld3","PEE_182","spa_int_yld4","spa_slp_yld4","PEE_208","spa_int_yld5","spa_slp_yld5","PEE_279","spa_int_yld6","spa_slp_yld6","PEE_311"
"80",80,"AMERISTAND_803T","1","379","10","1",10.9,10.1,1.25,6.3,5.65,0.0946453363499767,0.329529303115756,0.165853011616841,0.490695081451384,0.418866932512004,0.622929787872156,0.421968521132732,0.624049348134315,-0.0141749368654342,0.290449581629828,0.165486039950178,0.434644951024674,0.222387177759851,0.448463009969466,0.335214618615183,0.542692966220188,0.0770386530211845,0.445210913465239,0.0433878076154499,0.405166453101442,0.0866409035757943,0.370483645347688,0.0670170927883599,0.446161314333179,0.361021536741447,0.565819426239312,0.205128935394345,0.445215824845839,0.159150644438307,0.441944940329511,0.281937865903703,0.506601471734171,0.255973144678782,0.288976127179526,0.124045291552019,0.303781707304906,0.390579370478415,0.255973144678782,0.288976127179526,0.124045291552019,0.303781707304906,0.390579370478415,0.0105856671943936,0.00208373713528422,0.0141948057665524,0.0088293502799808,3.65199256070231e-06,0.00883567571661716,0.0186529139559284,-0.00334469434782343,0.0128597334350254,0.032460077200245,0.00173384949530707,0.0354631926056712,0.010029216704261,-0.00112463455897768,0.00808129251667602
"81",81,"NUMEX_BILL_MELTON","1","380","11","1",11.55,10.4,0.8,5.85,4.65,0.118552444367942,0.366405250707453,0.180003936467796,0.499634375620535,0.43702885574505,0.634071480338102,0.429362771697587,0.6358759553204,-0.036592290407629,0.354205815830825,0.120044696995946,0.427102811070634,0.20297884493868,0.436352154573102,0.343670192192614,0.570048839439649,0.0569192728923721,0.461050631386422,0.0431834228514984,0.416460348862122,0.0906966513903468,0.391330295317828,0.0387530321463105,0.436954114123185,0.34067385415663,0.564171362441375,0.146135946198473,0.427017000182662,0.136871214370467,0.441366247752517,0.250838017110293,0.487945601126023,0.271237598260544,0.297559576501691,0.0793889865932923,0.282083013925984,0.321450278358342,0.271237598260544,0.297559576501691,0.0793889865932923,0.282083013925984,0.321450278358342,0.0284162975709459,7.2064022640874e-05,0.0285411161190122,0.0251908996283761,5.26425205674492e-06,0.0252000175803624,0.025666305814052,-0.0050963855983152,0.0168391070613816,0.0325977434026317,0.00174245552395594,0.035615764886864,0.0132229401465127,-0.00148528955134522,0.0106503431908736
"82",82,"NUMEX_BILL_MELTON","1","381","11","2",9.4,9.1,1,5.8,4.3,0.10615686429077,0.295530083412762,0.127385029956694,0.479631803701873,0.408788199931022,0.605799268860086,0.385875132048971,0.601804534852071,-0.064217240103362,0.379295249661023,0.0864312869687595,0.42943468864565,0.170163795758372,0.435732826843938,0.301265650038419,0.539770043187634,0.0633881212650202,0.457822706692246,0.0583572469014121,0.417023880854089,0.109871579926383,0.349538709044967,0.0593531044685715,0.445335354574411,0.333800328433142,0.561896829363096,0.133500274683973,0.438890311121225,0.127458230834968,0.425441094330117,0.215857834070033,0.503307875928649,0.220747482567023,0.260364629438979,0.0992362332416154,0.279672047994993,0.297255096116316,0.220747482567023,0.260364629438979,0.0992362332416154,0.279672047994993,0.297255096116316,0.000523571046878214,-0.00587768823905234,-0.00965688356972299,-0.00227574555820967,2.86790677028387e-06,-0.00227077819799388,0.0352955212609946,-0.00327182253365926,0.0296285584241121,0.0349729508709589,0.00186542540358441,0.0382039624335776,0.00199926945857697,-0.000226949862838472,0.0016061807670877
"83",83,"NUMEX_BILL_MELTON","2","382","11","3",9.35,9.5,1.25,5.6,3.8,0.0979609188029878,0.322995221092383,0.127456789643254,0.472768936634483,0.359354129677502,0.607611502840875,0.393693925128845,0.610714804440295,-0.0999759895805588,0.360443432828844,0.0889562636294395,0.422554531852902,0.150673959263531,0.431504432917632,0.293381551807738,0.547976208010794,0.0522779842544858,0.450007237732959,0.0484616364461276,0.401705634715927,0.0813846451288968,0.373925504609534,0.0521506376943389,0.444611349032553,0.329661920874573,0.566242277281998,0.0978133962590042,0.428749141802561,0.109111370200679,0.437051878970446,0.193589832968565,0.473815272377608,0.219573293829964,0.271809228535198,0.124045291552019,0.270028184271027,0.262690550056279,0.219573293829964,0.271809228535198,0.124045291552019,0.270028184271027,0.262690550056279,0.0162919395136714,-0.004045869704608,0.00928428765510935,0.00259607030246903,6.81900045982963e-07,0.00259725138798919,0.00728755087603096,-0.00437763011063919,-0.000294726859205741,-0.00370837050897954,-0.000198786434372995,-0.00405267871166444,-0.0213788789474287,0.00240001371783014,-0.01722193326745
"84",84,"NUMEX_BILL_MELTON","2","383","11","4",10.25,9.5,1.05,5.1,3.8,0.101008673623251,0.369724724036992,0.123576077567815,0.487948683747003,0.351451118977072,0.60419464498072,0.396592652556171,0.613644522999852,-0.104052152381108,0.430461922596754,0.100630783906297,0.424780868644973,0.16623966237491,0.435722585330428,0.296044224328597,0.555190229894615,0.0432018526888976,0.452091661464437,0.028112879225175,0.411389633191151,0.0852281845070684,0.387843341300382,0.0242529675557458,0.440079574833785,0.30645601379665,0.533258804164846,0.106582118375413,0.42722343997027,0.115571989191859,0.432388143269748,0.218039174778075,0.467160379787491,0.240708691097019,0.271809228535198,0.104198044903696,0.245918524961114,0.262690550056279,0.240708691097019,0.271809228535198,0.104198044903696,0.245918524961114,0.262690550056279,0.0202917472796612,-0.0020171305902469,0.0167979746271195,0.00679982486090476,2.49965069289041e-08,0.00679986815612458,-0.00160603282802859,-0.00427224194788963,-0.00900577291166439,-0.026495852680615,-0.00141512577945214,-0.0289469224190157,-0.0151070400963167,0.00169501381670966,-0.0121711900590736
"85",85,"NUMEX_BILL_MELTON","3","384","11","5",10.1,9,0.85,4.95,3.95,0.111388191076468,0.321058635863043,0.119169181219806,0.478585280265952,0.348058344303734,0.59260892022727,0.406972463371558,0.627082512017153,-0.103210518935293,0.457583521213363,0.098697573879144,0.427429281395735,0.150938439900545,0.426309851560928,0.277613995736627,0.523756885658797,0.0161338463082026,0.461301940008774,0.0136189773469371,0.424299776199208,0.080263131200422,0.391550725514016,0.0213404597598542,0.435916908483547,0.29955055515949,0.524215217108588,0.0887809726498974,0.436876350283126,0.0992258104968471,0.437839559581047,0.210221811689579,0.460167300751146,0.237186124885844,0.257503479664925,0.0843507982553731,0.23868562716814,0.27305991387429,0.237186124885844,0.257503479664925,0.0843507982553731,0.23868562716814,0.27305991387429,0.0177213503185694,-0.00296536179653318,0.0125851930465947,0.000665024131643702,-4.11866000075897e-06,0.00065789040329446,-0.0162591040272327,-0.00403546387723527,-0.0232487324641692,-0.023742098562894,-0.00126812969428328,-0.0259385636143811,-0.0254497521810619,0.00286074828426201,-0.0204947908267072
"86",86,"NUMEX_BILL_MELTON","3","385","11","6",10.3,9.55,1.5,4.9,3.85,0.109415872164619,0.303176664839389,0.119843808677923,0.475783304774901,0.346682524203171,0.599987187033278,0.40588291711854,0.626206669629721,-0.103779137501179,0.448555876173435,0.111816438041917,0.428886721184717,0.151931289334694,0.447153045453699,0.271761170481519,0.526708978136032,0.043599063720061,0.458738386797886,0.0695778118529568,0.406869654819972,0.0982549424806958,0.370046596341555,0.0208696553803094,0.441365781471355,0.282558394892376,0.514662800262642,0.0972756498570015,0.421629151338163,0.111704985370792,0.411254704823654,0.210601117227886,0.454361079083674,0.241882879834078,0.273239803422225,0.148854349862423,0.236274661237149,0.266147004662283,0.241882879834078,0.273239803422225,0.148854349862423,0.236274661237149,0.266147004662283,0.0179385349762756,-0.00228428746791469,0.013982033040044,0.0053561831189877,-4.51466416827508e-06,0.00534836349130331,0.014474250539667,-0.00214867220760187,0.0107526411235524,-0.0271775814086323,-0.00145224408247368,-0.0296929419334761,-0.0192956003945339,0.00216707318385607,-0.0155421195527774
"87",87,"NUMEX_BILL_MELTON","4","386","11","7",10.45,10.2,1.85,6.2,4.2,0.104602747150828,0.310324448812352,0.125358624264112,0.470195655939601,0.353753420401127,0.605392857571863,0.41106276645495,0.628728948369471,-0.103225066301195,0.474289561781067,0.121899320466478,0.43348330139731,0.167834123911767,0.457913769635434,0.29312582658376,0.541681623034079,0.0515351001166789,0.452425063890413,0.102538367423967,0.404716710923367,0.153435781023776,0.371182842372084,0.0665312508860884,0.449598889620033,0.320209673593236,0.571438166400806,0.102920622964725,0.443445733577723,0.113313605332405,0.43682741763185,0.217662766816702,0.471473340580013,0.245405446045254,0.291837276953581,0.183587031496988,0.298959775442923,0.290342186904309,0.245405446045254,0.291837276953581,0.183587031496988,0.298959775442923,0.290342186904309,0.0199744599097006,-0.00091803650664865,0.0183843740439306,0.011992690585308,-4.37499410973549e-06,0.0119851128732602,0.0383598735361665,0.00151905117373621,0.0409909473368773,0.0166066208559968,0.000889845365330132,0.0181478782328931,-0.0164589925187071,0.00185215831494092,-0.0132509602275871
"88",88,"NUMEX_BILL_MELTON","4","387","11","8",9.6,9.4,2.05,6.35,3.9,0.109224717289982,0.346895848167256,0.134030649708379,0.471945954852529,0.373056218743375,0.605228891638338,0.406624979609592,0.611765394964874,-0.112918059695653,0.494548600476091,0.102923193610303,0.427319211486469,0.157697371835797,0.439093905368415,0.339125368152984,0.560045901312179,0.0335614541433221,0.451564147725218,0.099666934773313,0.404762050508676,0.0978925117683863,0.382881697213202,0.102321713168206,0.450572090196798,0.342159644145564,0.576714191216135,0.110059511347396,0.447549806944943,0.141984351425651,0.436200400845499,0.242382552299786,0.463267478373507,0.225444237515257,0.268948078761143,0.203434278145312,0.306192673235897,0.269603459268287,0.225444237515257,0.268948078761143,0.203434278145312,0.306192673235897,0.269603459268287,0.0200343587311495,-0.00381582790291011,0.0134251509592517,0.00968658101994229,2.15492481353379e-06,0.00969031345918951,0.0208148487922112,0.00176649389039365,0.0238745059482626,0.0312118723591649,0.00166548041324795,0.0340965690413154,-0.00595988999415813,0.000669898748184268,-0.00479959133144657
"89",89,"NUMEX_BILL_MELTON","4","388","12","8",9.25,8.7,1.45,6.65,3.75,0.0939925798663039,0.378235475199231,0.135910387048112,0.483133937335618,0.385816325098506,0.605617084489503,0.400292363380571,0.6081279178338,-0.114075285030155,0.473202437420977,0.0845778727888927,0.427871690481611,0.149577265631267,0.442072618916234,0.342720260092317,0.562019158808562,0.0163152665927889,0.454665955719733,0.0555931698291045,0.408801965514459,0.0591714360278454,0.40472028452536,0.104347407626452,0.464005125289877,0.346066695176763,0.58307792599031,0.0938906219895632,0.449694792754121,0.127693247222145,0.436582434113726,0.235683198811197,0.468661768189863,0.217224916355847,0.24892003034276,0.143892538200342,0.320658468821845,0.259234095450276,0.217224916355847,0.24892003034276,0.143892538200342,0.320658468821845,0.259234095450276,0.0157544618919246,-0.00285364055238914,0.0108118114902466,0.00186390077670044,2.57162051378334e-06,0.00186835495406863,-0.00418976534493831,-0.0027126505129722,-0.00888821383605222,0.0404911910511377,0.00216286082587966,0.0442373758748912,-0.0172470746657185,0.00193900735182565,-0.013888615430783
"90",90,"NM170506PAR","4","389","12","7",10.2,11.3,2,6.8,5.1,0.0803694457865821,0.373305611389044,0.131747165193019,0.472095553907838,0.368312776835247,0.599057446135489,0.41333601593129,0.62562353354626,-0.0648188267851664,0.336925055374084,0.177032047122883,0.450174554426858,0.202837264262386,0.479907919123605,0.341344332205135,0.574653850649775,0.0888611555909987,0.453973881861875,0.118731046437288,0.413518384033998,0.158988294999804,0.367739317014536,0.111192840133486,0.468831332276171,0.349481422247391,0.588666941039284,0.184605386372189,0.480110732505175,0.16731974426856,0.478327706542046,0.270971033868093,0.508371149214946,0.239534502359961,0.323309924468183,0.198472466483231,0.327891366614819,0.352558369812375,0.239534502359961,0.323309924468183,0.198472466483231,0.327891366614819,0.352558369812375,0.00688151025651932,0.00182918396575387,0.0100497498077505,-0.00355411203590747,3.5084899150244e-06,-0.00354803515314336,0.023041764741129,-0.000713757509799777,0.0218055004752743,0.00116111059850559,6.2339238108952e-05,0.00126908532574359,-0.00702879561387803,0.000790278851654673,-0.00565999249664647
"91",91,"NM170506PAR","3","390","12","6",10.65,11.45,1.75,6.35,5,0.0888808005423301,0.386067912178724,0.12994586458577,0.480362914396528,0.371154293287207,0.602506136209844,0.426317194212032,0.628480824428537,-0.0569557849656038,0.346758614099491,0.203140087772194,0.449693749225074,0.208220609978338,0.484108450134275,0.323048772117341,0.580078756599238,0.107501448648976,0.453771890435564,0.141111322997654,0.410117691407917,0.1634894326491,0.376824328899054,0.101059392312003,0.455570238364922,0.343567829288203,0.580437756497948,0.181156559518838,0.472321778197125,0.162785250886825,0.454337016877129,0.262702322323965,0.505111348021796,0.250102200993488,0.327601649129265,0.173663408172827,0.306192673235897,0.345645460600368,0.250102200993488,0.327601649129265,0.173663408172827,0.306192673235897,0.345645460600368,0.0126631301803728,0.00269878898228916,0.0173375697961779,0.00586208362941036,7.81810961131664e-07,0.00586343776571104,0.0286889992197009,-0.00267462607660791,0.0240564109840113,-0.00739288310522858,-0.000397562500999065,-0.00808148155313401,-0.00847340757586316,0.000950629798881491,-0.00682686847220664
"92",92,"NM1702PAR","3","391","12","5",8.65,8.65,1.15,5.65,4.35,0.0722522308134523,0.359374414450427,0.0834502521381726,0.454224766829809,0.350712312815509,0.573713397958734,0.398938216841049,0.608903336375674,-0.0752991420854294,0.401984230597756,0.1348052270699,0.430387318756249,0.159074119991788,0.443632013109137,0.281002421535216,0.537037960976493,0.0413197917683716,0.454975620750122,0.0473227711888743,0.416754174353153,0.100824045083013,0.38537533192525,0.053320834450296,0.454478017137535,0.315699855334996,0.550587486747884,0.13450247839566,0.467941356158369,0.122519264849875,0.430549501498607,0.246295653688752,0.480637332321133,0.203134651511143,0.247489455455733,0.114121668227858,0.272439150202019,0.30071155072232,0.203134651511143,0.247489455455733,0.114121668227858,0.272439150202019,0.30071155072232,0.000752645499237154,0.00144666519480594,0.00325834310723294,0.00142860175587852,-1.45627391764871e-06,0.00142607941547443,0.0027399055964844,-0.00102479643200893,0.000964906116586188,0.00149759440561297,8.05237056871834e-05,0.00163706555446742,-0.0110080775358657,0.00123802862821001,-0.00886374905995164
"93",93,"AMERISTAND_803T","2","392","12","4",8.5,9.2,1.25,5.6,4.65,0.0639545530086039,0.381435351405275,0.10022408577937,0.463419394907284,0.3524302425662,0.60096637797451,0.391179858724521,0.601549261679981,-0.0684851150118532,0.336937085199135,0.149154086199955,0.429354907274563,0.186379755123568,0.449432365816871,0.301551916822212,0.552464214134732,0.0714292612505807,0.444891489541278,0.0359034550811735,0.401197432528754,0.0965713437892774,0.369465378899901,0.0447600694092458,0.445586205029642,0.309068593398893,0.539210418446616,0.154130642225046,0.455424950779931,0.144313463045987,0.439245186907582,0.224963421946107,0.474381070836295,0.199612085299967,0.263225779213034,0.124045291552019,0.270028184271027,0.321450278358342,0.199612085299967,0.263225779213034,0.124045291552019,0.270028184271027,0.321450278358342,-0.00409000237130101,-0.000446580199760754,-0.00486350196356078,-0.00457637084849031,-1.98324203481452e-06,-0.00457980592444331,-0.00323751682893201,-0.00409442217409,-0.0103292640311023,-0.0289690841892928,-0.00154723711348147,-0.0316489774694881,-0.022568825927859,0.00253470799511634,-0.0181785829171514
"94",94,"NM1701PAR","2","393","12","3",9.05,9.3,1.2,5.55,4.05,0.0813584954816898,0.347568156638862,0.111040836825246,0.476205685894267,0.372821173856055,0.612071416273269,0.391272346786359,0.619650049441671,-0.0871221863672883,0.318769638483167,0.106114525758642,0.422177357138561,0.162026746990851,0.454549227098247,0.308085673588988,0.556236855160785,0.0585747946545071,0.453114507512552,0.046634461764816,0.404973696795791,0.0998996962495313,0.353423447689514,0.0437982247201607,0.443646678709531,0.303012788267621,0.548165776954377,0.105780991413652,0.438242728703027,0.121458143677376,0.418502962532993,0.201293626418751,0.480319874758031,0.212528161407612,0.266086928987089,0.119083479889938,0.267617218340036,0.279972823086298,0.212528161407612,0.266086928987089,0.119083479889938,0.267617218340036,0.279972823086298,0.00874209329234278,-0.000746976653356608,0.00744829178231514,0.00266717414640049,1.07924145245757e-06,0.00266904344742162,0.0120712338566475,-0.00256830582120396,0.00762279770438649,-0.00852635403258588,-0.000454042561688302,-0.00931277881479215,-0.0175887031514686,0.00197476409164936,-0.014168311426716
"95",95,"NM1705PAR","1","394","12","2",8.95,9,1.2,4.8,4.15,0.0931102342325556,0.375619998650119,0.117108796156875,0.467250888288951,0.40264097855652,0.600335339363436,0.385558407126023,0.600313829235398,-0.0300715574967634,0.328489105131697,0.154223274253523,0.432451600332997,0.183034623478226,0.439530772909539,0.3122478562911,0.545994630063881,0.0889782408081903,0.455304115875573,0.0602056687520449,0.410956500286127,0.110711920912821,0.345798471699356,0.0512704700571038,0.443359834305995,0.315997863829141,0.540740063971185,0.168554452120085,0.45958862998886,0.155551779274203,0.436362191658305,0.229607299321572,0.499242582605181,0.210179783933495,0.257503479664925,0.119083479889938,0.231452729375166,0.286885732298305,0.210179783933495,0.257503479664925,0.119083479889938,0.231452729375166,0.286885732298305,-0.00544716929659158,-0.0025714873073017,-0.00990111594439334,-0.00261934221491535,-9.96347699333964e-07,-0.00262106793974506,0.0292762932915973,-0.00356038214148928,0.023109530555125,-0.0166352686421694,-0.000894344089706996,-0.0181843180382217,-0.00760384915694438,0.000849659128905783,-0.00613219638299582
"96",96,"NM1713PAR","1","395","12","1",8.4,7.4,0.2,3.25,2.8,0.105055908214545,0.409063661990598,0.149560029605484,0.483573429371749,0.428322384437935,0.606477355083344,0.390846654912694,0.588838008862016,-0.0264166698223595,0.357816937808732,0.117200271627348,0.437188405036267,0.182649238245399,0.397029774872912,0.321750619571086,0.525777171673495,0.0464882020810666,0.462105862639228,0.00669314480380094,0.433933690783915,0.0680966923651449,0.399923946684771,-0.0174638081169927,0.445378870418514,0.232961261738559,0.472759019371888,0.0935913673337073,0.448754607429074,0.0981304808903149,0.419762997360553,0.197542070277009,0.457742669289186,0.19726370782585,0.211725083280049,0.0198472466483231,0.156712785514435,0.193561457936206,0.19726370782585,0.211725083280049,0.0198472466483231,0.156712785514435,0.193561457936206,0.00932571505834556,-0.00251943496794028,0.00496192570657663,0.0107199953716397,4.2849552002581e-07,0.010720737547648,0.0172131919033172,-0.0052066047622206,0.00819508795962925,-0.02566613664616,-0.00137521205601924,-0.0280480737879578,-0.0111433240724146,0.00125079441365159,-0.00897688460761385
"97",97,"NM1712PAR","1","396","13","1",8.55,6.95,0.4,3.1,2.6,0.0793851112020352,0.41136747873526,0.118583738458324,0.465530314689979,0.397396956260871,0.601207221708369,0.365864275155668,0.578904796486496,-0.0456432956525885,0.36689949407234,0.0951543850600466,0.423393793037072,0.154883737907798,0.396557594692458,0.304572298504828,0.527119863026201,0.00881060390788955,0.466033012703686,-0.000222971228824444,0.438736364892677,0.0368543119431954,0.443792498776915,-0.0708778934453853,0.458536585365854,0.178928462267559,0.430059049058294,0.0542727753866881,0.438838236868792,0.075310432353582,0.408879873788596,0.158381632206871,0.42691514416712,0.200786274037026,0.198849909296803,0.0396944932966462,0.149479887721462,0.179735639512191,0.200786274037026,0.198849909296803,0.0396944932966462,0.149479887721462,0.179735639512191,-0.00874697829368666,-0.000319019032370894,-0.0092995354639199,-0.00809373930002522,3.01561241691696e-06,-0.00808851610612601,-0.00525896558283634,-8.65312684486138e-05,-0.00540884213557778,-0.0284695864592052,-0.00151995456389388,-0.0311022249775613,-0.0311072506709384,0.00349506968702548,-0.0250536124234702
"98",98,"SW_9812","1","397","13","2",9.45,9.5,1.3,6.4,5.05,0.0942765482810029,0.382662319546634,0.144324645831583,0.471330925532606,0.405695880991114,0.611741482380169,0.399057637866857,0.604382909375312,-0.0280384569539261,0.324722683446266,0.167857603138917,0.437417479773664,0.190437094981661,0.440605893389251,0.326618440358629,0.540817973065227,0.0693792126751363,0.442751547867068,0.0690538250409057,0.400111112038591,0.0963068385069802,0.3966336296223,0.0613929372546964,0.458055828236301,0.327978106272132,0.558898302671415,0.19183541498519,0.459795890730208,0.183668700754936,0.45090098970141,0.23293066205023,0.512142069047284,0.221921671304081,0.271809228535198,0.1290071032141,0.308603639166888,0.349101915206371,0.221921671304081,0.271809228535198,0.1290071032141,0.308603639166888,0.349101915206371,-0.00508032147999517,-0.0042810256864146,-0.0124952754449701,-0.00125219951899167,-8.23251454741002e-07,-0.00125362543233245,0.0313892058291534,0.000380203556617135,0.032047737703555,0.0104349570053251,0.000558802045214136,0.0114028305347799,0.00326172014887151,-0.000370569148050603,0.00261987555953515
"99",99,"SW_1011","2","398","13","3",9,9.15,1.15,5.15,4.5,0.0463169859326471,0.331725731702747,0.099679243235757,0.454791660253845,0.367138639049773,0.602222849523718,0.374563588555352,0.597825846387938,-0.0793150611278439,0.314990848714325,0.118639770081751,0.411028164947371,0.163196392108975,0.443595629621455,0.314473976762759,0.550046658942533,0.0572348743896022,0.443246775530171,0.0514188374220351,0.384942556560016,0.085532952475395,0.370120692901351,0.0410718765096187,0.44605577789524,0.281302332578058,0.543763303323176,0.136357251616746,0.439462437721635,0.146895447981158,0.435364028314733,0.208280514048448,0.477895536323982,0.211353972670554,0.261795204326007,0.114121668227858,0.248329490892105,0.311080914540331,0.211353972670554,0.261795204326007,0.114121668227858,0.248329490892105,0.311080914540331,-0.000170012488405312,0.003694732262217,0.00622945148215345,-0.00948849844913515,6.5656121412769e-06,-0.00947712647537336,-0.0036572868109468,-0.00246664833629021,-0.00792964703513693,-0.0171509033588587,-0.000918675153652386,-0.0187420953936824,-0.0151811313843902,0.00170628867088868,-0.0122257527269465
"100",100,"SW_9813","2","399","13","4",8.85,8.6,1.3,5.6,4.55,0.0332074565536576,0.381390904107424,0.0698534378008299,0.44765045724172,0.355409711694698,0.596491849751949,0.375301624991554,0.588187402882432,-0.0821960960896703,0.32320109189195,0.1161964524033,0.425717160581323,0.16758496413442,0.428964426295847,0.292284086574389,0.555338519015549,0.0450921183446366,0.444300972421489,0.035339346243215,0.401846240601155,0.0780377124850496,0.406580652222102,0.0459556667411519,0.439937541126849,0.306343175312063,0.546749827700529,0.135205319801072,0.440749800887473,0.133381441133437,0.42760905516554,0.218629105116374,0.471770135855097,0.207831406459378,0.246058880568706,0.1290071032141,0.270028184271027,0.314537369146335,0.207831406459378,0.246058880568706,0.1290071032141,0.270028184271027,0.314537369146335,-0.00809969669029086,0.00485411722221231,0.000307880927735744,-0.0140300766050786,5.01583545429557e-07,-0.0140292078368975,-0.0102343469497411,-0.00163052301103991,-0.0130584956354312,-0.0252573113249644,-0.00135007496866123,-0.0275957097544941,-0.0254802565272512,0.00286419765769117,-0.0205193206828891
"101",101,"AFX_779","3","400","13","5",8.75,8.3,0.8,5.05,3.65,0.0648054543831069,0.402331672321351,0.103479367500944,0.455801530265198,0.381187312509954,0.589115584971992,0.414322139907064,0.599691530933361,-0.096362089357167,0.440879638119689,0.124137896075761,0.436545574527326,0.174820033120665,0.4313937836176,0.319281053256855,0.542609182939607,0.0321870422131347,0.456494573252872,0.0573696230204886,0.419922532408979,0.0929682769932253,0.397494095292542,0.0470280519494407,0.453802369544228,0.318927754580847,0.541091033004588,0.0936404682056033,0.456931558360575,0.126488185753426,0.443038385592163,0.225030992365073,0.477030638125897,0.20548302898526,0.237475431246542,0.0793889865932923,0.243507559030123,0.252321186238268,0.20548302898526,0.237475431246542,0.0793889865932923,0.243507559030123,0.252321186238268,0.0040144811171136,0.00314380642784962,0.00945971355551568,-0.00602915865583969,3.33300818855736e-06,-0.0060233857163403,-0.0147993391477951,-0.00238663999716486,-0.0189331208641965,-0.0179271233784305,-0.000959599895237048,-0.0195891991446557,-0.0350367056728145,0.00393771396131192,-0.0282163850559531
"102",102,"SW_8421S","3","401","13","6",10.1,11,2.15,6.5,5.05,0.0537145391462958,0.413334998896564,0.116433637159547,0.454256900346866,0.375462847185372,0.612654005853924,0.421417956694125,0.617936818023642,-0.0575181276380204,0.321938860498982,0.202397207260311,0.447218766132066,0.205801568258925,0.46301364823603,0.341494443129824,0.578344121115212,0.113304300009622,0.438787561758538,0.12661333405288,0.399296228590296,0.160630229775931,0.368703126517404,0.0781267699631369,0.458561216527689,0.330754741967652,0.572521518670126,0.174674327810932,0.466253314689191,0.172360697731695,0.459388290784569,0.255087207998924,0.507106549131091,0.237186124885844,0.314726475146019,0.213357901469473,0.313425571028871,0.349101915206371,0.237186124885844,0.314726475146019,0.213357901469473,0.313425571028871,0.349101915206371,0.00717446792833413,0.00672569866224453,0.0188237196768337,0.0161232411949571,2.28073040098332e-06,0.0161271915358727,0.0425547204523687,-0.00191182574041461,0.039243341149223,-0.00312779865067198,-0.000164992042463692,-0.00341357324981485,-0.00910005379167593,0.00102481450235714,-0.00732502301301664
"103",103,"DONA_ANA","4","402","13","7",11.7,11.8,2,7.3,5.2,0.0720017812694328,0.413257217093675,0.155077175327836,0.47647041722672,0.388211103895996,0.61941364661037,0.42691672867319,0.63079399661099,-0.0588020382311475,0.325723922431617,0.205797502769998,0.45515947009222,0.213707078451194,0.482171577824376,0.373924408932677,0.595609254916744,0.107456376299694,0.436821861803706,0.126382488161274,0.403403664100331,0.170972406924613,0.381180277218794,0.12216807244665,0.471937735299511,0.340923777044175,0.582044937864324,0.187089666222606,0.476141008925253,0.18226213547209,0.482987248148189,0.26041313812395,0.504244185236284,0.27476016447172,0.337615673338457,0.198472466483231,0.352001025924732,0.359471279024382,0.27476016447172,0.337615673338457,0.198472466483231,0.352001025924732,0.359471279024382,0.0146048722903936,0.00669643691043825,0.0262034411982677,0.0068380237215814,3.79804435157072e-06,0.00684460212733898,0.0374174962705586,-0.00359493467074834,0.0311908867981412,0.0152324944043649,0.000814490771748875,0.0166432337971651,-0.0115782571438992,0.00130192156464385,-0.00932326285632061
"104",104,"SW_9812","4","403","13","8",10.15,10.15,1.8,7.65,5.15,0.0556812800563809,0.363826319714352,0.148086337161159,0.464389003464634,0.405096036290259,0.619859698014391,0.417921174169237,0.618994042881605,-0.070662127255738,0.338518566282821,0.180655925618414,0.438081563727678,0.192469442660317,0.470878490232866,0.387801109830228,0.596461881001755,0.0650894023840636,0.444209763822596,0.0751564072063901,0.398305495037521,0.0632160883151907,0.381458572738967,0.157360577417988,0.48049301877362,0.366238312369922,0.605106387133467,0.205528813253111,0.476099227569816,0.203056292679324,0.507183629271141,0.276673601866283,0.503209501747111,0.238360313622902,0.290406702066554,0.178625219834908,0.368877787441671,0.356014824418379,0.238360313622902,0.290406702066554,0.178625219834908,0.368877787441671,0.356014824418379,0.0109619541227536,0.005263997259674,0.0200794647875698,0.0169880554911179,2.74259735049658e-06,0.0169928058090529,0.0251658711983109,-0.00455733125564497,0.017272341951106,0.0413648992457066,0.00220830824001227,0.0451898012994665,0.0139073561169671,-0.00156489178221984,0.0111968840536598
