"","X","Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","yld4","yld5","GNDVI_62","NDRE_62","NDVI_62","GNDVI_76","NDRE_76","NDVI_76","GNDVI_90","NDRE_90","NDVI_90","GNDVI_96","NDRE_96","NDVI_96","GNDVI_104","NDRE_104","NDVI_104","GNDVI_110","NDRE_110","NDVI_110","GNDVI_114","NDRE_114","NDVI_114","GNDVI_124","NDRE_124","NDVI_124","GNDVI_130","NDRE_130","NDVI_130","GNDVI_138","NDRE_138","NDVI_138","GNDVI_144","NDRE_144","NDVI_144","GNDVI_150","NDRE_150","NDVI_150","GNDVI_160","NDRE_160","NDVI_160","GNDVI_166","NDRE_166","NDVI_166","GNDVI_174","NDRE_174","NDVI_174","GNDVI_180","NDRE_180","NDVI_180","GNDVI_188","NDRE_188","NDVI_188","GNDVI_194","NDRE_194","NDVI_194","GNDVI_200","NDRE_200","NDVI_200","GNDVI_206","NDRE_206","NDVI_206","GNDVI_216","NDRE_216","NDVI_216","GNDVI_222","NDRE_222","NDVI_222","GNDVI_228","NDRE_228","NDVI_228","GNDVI_236","NDRE_236","NDVI_236","GNDVI_240","NDRE_240","NDVI_240","GNDVI_250","NDRE_250","NDVI_250","GNDVI_256","NDRE_256","NDVI_256","GNDVI_264","NDRE_264","NDVI_264","GNDVI_270","NDRE_270","NDVI_270","GNDVI_278","NDRE_278","NDVI_278","GNDVI_284","NDRE_284","NDVI_284","GNDVI_292","NDRE_292","NDVI_292"
"110",110,"NUMEX_BILL_MELTON",2,409,14,3,9.9,6.6,7.75,0.85,6.4,-0.0882038733033982,0.494972583,0.486044478,-0.0396768308461047,0.477011852,0.472688264,0.00162606939220695,0.340549154,0.436401168,0.196652915518383,0.40066051,0.505208069,0.15369767656785,0.333319315,0.423583063,0.322915206979526,0.441929841,0.562924929,0.298373101931117,0.43084318,0.563381532,0.0383609563738396,0.347119902,0.254774072,0.20732513860267,0.400468944,0.492519596,0.160947363967999,0.317031373,0.441905153,0.32927079836996,0.412083603,0.563498739,0.310774204038492,0.358501257,0.494113187,-0.0154602825559744,0.329072442,0.158318074,0.0709263301212554,0.424564097,0.443031013,0.073520341793757,0.285269467,0.365076657,0.31792540399258,0.370192112,0.563926796,0.017977758104612,0.419386023,0.390502162,0.0502228272349721,0.418226657,0.431120774,0.0076807801830049,0.48559117,0.424687287,0.0377261687804456,0.400249605,0.396533495,-0.0182930442991092,0.307396793,0.334483735,-0.0504053707117119,0.476799801,0.474160139,-0.0518939838125189,0.504312177,0.448246925,-0.035527162284474,0.427870907,0.295995406,-0.00711144786339994,0.451399609,0.41205782,-0.0586059004175495,0.468021437,0.435611545,-0.00385489200131334,0.279136287,0.373631364,0.12576436884458,0.306255055,0.394137102,0.280534173240305,0.392649791,0.555270071,0.116697624042831,0.307805517,0.399176661,0.165075134403085,0.266495135,0.42555771,0.251920852648323,0.256415736,0.502009546
"111",111,"NUMEX_BILL_MELTON",1,410,14,2,10.3,5.95,7.75,0.7,6.75,-0.0645919796292837,0.455373388,0.478325847,-0.0512334143794276,0.454417282,0.472235644,-0.00232139430169496,0.320114563,0.457914496,0.217050084657112,0.407738086,0.517632621,0.179872832402739,0.365819319,0.454713167,0.334028772395735,0.468267114,0.568410541,0.336160294409695,0.44975468,0.578775447,0.0466357233842648,0.427218649,0.290552036,0.251051099085842,0.423263414,0.503470512,0.197298083917227,0.285756255,0.405125327,0.33125626253585,0.452984693,0.550091554,0.280000322895195,0.37630137,0.454020654,0.00189395834794507,0.454926262,0.180699975,0.0729235207944255,0.423067924,0.452515038,0.094608538445846,0.294589449,0.388718133,0.323524924379807,0.355817894,0.54551294,0.0285629664103951,0.436886476,0.413231574,0.0337764611778021,0.419841409,0.445693424,0.00161171189682589,0.446176471,0.460332439,0.0420341258276974,0.413051971,0.408197866,-0.0215137367380809,0.298625403,0.36810532,-0.0344753686263744,0.461017268,0.478899285,-0.031761393140663,0.496967225,0.40070639,0.0329967995386291,0.275150717,0.246132033,0.0269475114033372,0.480980824,0.342679194,-0.0513641147487952,0.479203592,0.446340027,0.00626025887780702,0.26522769,0.443224941,0.13874468340953,0.290809682,0.425172236,0.287718113770451,0.398437836,0.53230442,0.130416383829406,0.293842649,0.386313122,0.179036116625858,0.251282051,0.385065592,0.268107356632912,0.263140683,0.488640865
"112",112,"NUMEX_BILL_MELTON",1,411,14,1,10.7,6.65,8.5,0.95,7.15,-0.0364233480039175,0.452951206,0.477473213,-0.0290877344646906,0.459319325,0.471818531,0.0441272441551093,0.340860246,0.451847664,0.237306740922277,0.409242322,0.520219893,0.197888559526113,0.340811766,0.438664404,0.326671779190995,0.456018195,0.562149312,0.357412523237148,0.476846353,0.596042534,0.0355562712837403,0.328995857,0.258772481,0.274001164285072,0.429777312,0.505355236,0.239372674334216,0.294215937,0.438421324,0.366433150600539,0.450855553,0.56288639,0.321637345877184,0.38197697,0.463584537,-0.00157103682044223,0.511229496,0.223468566,0.087355692299414,0.416011249,0.442759745,0.129684914892221,0.286599861,0.396438496,0.338751057748405,0.369842144,0.542614527,0.0303237072592894,0.435326094,0.404637707,0.0428460664581269,0.417697295,0.430249293,0.0199772222208383,0.441042915,0.461619331,0.0530650649305435,0.404537741,0.399719149,-0.0229931214280499,0.285239,0.342598365,-0.0410288870546699,0.455904651,0.461965096,-0.0468649625230986,0.504932134,0.429301096,-0.0181689258459468,0.423723375,0.304884982,0.00155391891851972,0.478004692,0.405963798,-0.0162052564538447,0.475170761,0.443202237,0.0356343606518354,0.267306308,0.422214298,0.162267952225301,0.303968308,0.428373233,0.319524038892752,0.40883263,0.551496999,0.146358757764293,0.289169965,0.40110876,0.174507686994805,0.25124859,0.392351716,0.273167736580602,0.253377617,0.483715472
"113",113,"NM1715PAR",1,412,15,1,8.2,4.85,7.3,0.5,6.45,-0.0874361370899878,0.462062752,0.497159287,-0.0815624847166198,0.469737281,0.456023757,0.0175202325849609,0.378233622,0.499665461,0.203485006773281,0.419744315,0.507527045,0.152163750711216,0.382144482,0.438388689,0.308843122955207,0.465029918,0.559865089,0.348032338218333,0.464198643,0.574153923,0.11636020130917,0.286738817,0.270961244,0.215244915942149,0.404111473,0.488671212,0.23528436653216,0.360258612,0.414006456,0.33604757415988,0.42883273,0.5368019,0.252772916489617,0.383625524,0.435660334,-0.04953657629814,0.512848567,0.263467358,0.0782294897415393,0.437630158,0.452734146,0.109493734244304,0.31091278,0.386607523,0.330669752004155,0.365749886,0.545978259,0.0280210379993936,0.448569188,0.422657092,0.0191807085643127,0.44043889,0.451749517,-0.0323527341412875,0.462806163,0.463771585,0.0343427263637993,0.427576978,0.421895302,-0.05391962278307,0.249672458,0.330999944,-0.0574762104052026,0.485299426,0.493182424,-0.107030129279086,0.515932985,0.524752446,-0.0608212312252543,0.455951285,0.393577471,-0.00984893299301379,0.505361616,0.416422624,-0.0411602336045787,0.468746261,0.434745235,-0.0141757107937239,0.267519743,0.442179746,0.120252499609607,0.279054704,0.385421912,0.249299914522937,0.404299551,0.507797124,0.160774964128948,0.35085265,0.39993154,0.217109250063975,0.304740949,0.440302166,0.323992249880904,0.330495505,0.534219697
"114",114,"NM1701PAR",1,413,15,2,9.6,5.6,8.25,1,7,-0.037128208803956,0.423711607,0.481910706,-0.0435174066906663,0.445679914,0.464162235,0.00513588109288318,0.327535301,0.466267803,0.233339320181235,0.430302434,0.520595124,0.195176908117201,0.382823775,0.436045756,0.296330983526765,0.459260573,0.541512581,0.335075535353647,0.455358511,0.584594644,0.116733958998135,0.297892878,0.273684795,0.263505266816737,0.413531645,0.511095348,0.226705207125031,0.366079063,0.442217951,0.34927248886298,0.43329907,0.555441176,0.271239257357617,0.401789565,0.462348171,-0.023496127978133,0.473617622,0.185042768,0.09099497750024,0.430741665,0.456562828,0.103141813727818,0.309997425,0.384821948,0.318170261837845,0.362051465,0.554570159,0.0261568528411826,0.446256786,0.423391087,0.0617965395453205,0.417741574,0.44695994,0.0168006496257913,0.451304432,0.462333203,0.0525269524510029,0.416385609,0.409045175,-0.0404530183235429,0.250015828,0.348549988,-0.0493514495543951,0.486166516,0.504104374,-0.0939994142141233,0.515684899,0.510577227,-0.040782950894938,0.436539774,0.356418897,0.0276657815780066,0.489783212,0.375360997,-0.0240856726939452,0.46210568,0.432197422,0.00237199056800311,0.284045843,0.465059544,0.13773364758971,0.295372511,0.429732013,0.292980828844726,0.411785862,0.539964952,0.13238059746638,0.335617484,0.398644525,0.192780626108951,0.27619656,0.441982838,0.297990067691163,0.291041169,0.522570821
"115",115,"MESQUITE",2,414,15,3,8.5,6.15,7.4,0.85,6.25,-0.0676665006988278,0.489667946,0.487980539,-0.0482879820688653,0.463333468,0.460756336,-0.0214205953005589,0.315354567,0.458476161,0.172030322332062,0.392086495,0.490970944,0.151628068825595,0.328815287,0.436195504,0.330340496157432,0.443753513,0.562578125,0.282760773624618,0.394497745,0.541835863,0.0949959955129769,0.280553608,0.272353409,0.222342200662059,0.38683972,0.487172429,0.188546595315792,0.340427771,0.448016209,0.309577963512191,0.392302876,0.531501409,0.29080675977487,0.36504216,0.479073604,-0.014480617407273,0.299564741,0.157477062,0.113464667664647,0.401370344,0.43870643,0.0901977738600152,0.293050378,0.351204556,0.315712659611335,0.351554234,0.541194298,0.0220877515757163,0.434445158,0.417054268,0.0772054033613713,0.403463535,0.429464668,0.00669272435409572,0.493076387,0.425128729,0.0457929065329269,0.408138838,0.400490848,-0.0245465521754481,0.25560248,0.343677076,-0.0539381743454181,0.49663628,0.489092599,-0.116114659601546,0.525950471,0.544503591,-0.0799207706830471,0.464418049,0.387411086,-0.00872708408069817,0.44891227,0.414007532,-0.0417115652158244,0.476759548,0.440740008,-0.000324558539010877,0.246272174,0.399842042,0.124252106955911,0.305251458,0.381046788,0.268095967075594,0.37175539,0.527161547,0.132266447758864,0.338491645,0.396831588,0.173919056759453,0.250484894,0.456444732,0.26311756543777,0.246715235,0.504623592
"116",116,"SW_8888",2,415,15,4,8.8,5.6,7.55,0.7,6.25,-0.0780042878312929,0.472772679,0.487665781,-0.0363855845122429,0.443010393,0.456588892,0.00149427136880561,0.369350856,0.47726982,0.189999657353744,0.398238509,0.505997828,0.191709439006567,0.380787792,0.431540599,0.320133088914483,0.430582406,0.55861092,0.326663927050513,0.447820675,0.58207547,0.0893015840166631,0.301733486,0.262952156,0.237949837281176,0.410593752,0.499353536,0.208499470120988,0.360675492,0.44487462,0.34258206183979,0.417440122,0.550278464,0.280572289370556,0.388743864,0.479156273,-0.0220622421190981,0.362995176,0.165106008,0.090819191889681,0.41171645,0.43341076,0.104972607159169,0.298626163,0.373437075,0.328115767123876,0.358481438,0.561176133,0.0347782208575486,0.429268755,0.416932417,0.0633819388024875,0.40761797,0.434149218,0.00818660528322932,0.447461657,0.468760416,0.0571842692613825,0.410001126,0.407673076,0.0073016844640939,0.40641547,0.391320783,-0.0549468201639532,0.484934425,0.501273338,-0.085651529752841,0.511246673,0.501024752,-0.0668854722907626,0.459350482,0.380465582,0.0290680751733769,0.4715861,0.376652189,-0.0317136634305594,0.464429994,0.44558976,0.00840747055470554,0.271263427,0.453353726,0.147612238764448,0.294686809,0.427470245,0.295116001181781,0.397443022,0.541135784,0.12874788088101,0.339070474,0.389199174,0.180962931230215,0.266116582,0.43266943,0.256818119099241,0.245506938,0.485251514
"117",117,"NM1703PAR",3,416,15,5,9.9,5.95,7.8,1.1,7.2,-0.054626635032677,0.449019021,0.482676062,-0.0148194032265005,0.437365896,0.462029988,0.0238258660787592,0.367455988,0.473164038,0.215430700967446,0.426799955,0.520540175,0.187927280825702,0.381675493,0.445237925,0.285526975388577,0.424320579,0.533144777,0.334085714777977,0.449589392,0.595308034,0.0689914340420054,0.268358707,0.251301002,0.253862633109203,0.414047158,0.502056164,0.217581163402115,0.349220867,0.450530231,0.364478202828544,0.435385265,0.56759986,0.29666764855602,0.407483102,0.498650156,-0.0166108205486134,0.375542425,0.177377652,0.116715370646257,0.400175654,0.436928299,0.102188577039743,0.312597565,0.386784357,0.327055208576895,0.351292264,0.570085252,0.035829768693929,0.429390171,0.418847364,0.0838834382315516,0.41013034,0.426517509,0.0361227212585741,0.437871619,0.458519918,0.0797672283505226,0.400672847,0.401171504,0.0152370212347856,0.368435655,0.426104314,-0.0456697024353834,0.494722768,0.506847021,-0.100151515240034,0.503172902,0.515141844,-0.08155525548372,0.480203716,0.417564259,0.0384146608699452,0.476682636,0.366300744,-0.0206967471824046,0.469203323,0.460245541,0.0144670969094634,0.290107162,0.497215779,0.143304804306468,0.295467308,0.449304189,0.297841347229424,0.428613841,0.549154652,0.143435001588542,0.331908737,0.416265539,0.198858756777457,0.278767845,0.469250795,0.302890296754718,0.298009749,0.556593506
"118",118,"SW_9812",3,417,15,6,9.2,6.7,8.45,1.2,6.85,-0.0588390345761625,0.47613564,0.48287386,-0.030310354408584,0.452393456,0.467933328,0.00552641154364788,0.357258423,0.482793744,0.200676328727911,0.407599556,0.496077119,0.164662282139777,0.354510046,0.447505168,0.31034498156052,0.437000745,0.558165553,0.32091083666236,0.407727492,0.560344925,0.0557683820984863,0.269195428,0.270072739,0.2532108756624,0.398445296,0.503478708,0.21237502927956,0.341995073,0.441472979,0.361137368312785,0.412739331,0.562085114,0.297140899374118,0.378968688,0.489328734,-0.00633146295749058,0.265029242,0.168072098,0.145765977511715,0.375101555,0.431917819,0.076101458854631,0.296701431,0.350404481,0.341077080097382,0.331176063,0.537942048,0.0462781001918894,0.430588436,0.415109904,0.115172732068833,0.373400248,0.416722561,0.0630306896622584,0.470549626,0.429477361,0.0583013287385869,0.396207556,0.397943752,0.00183032919126006,0.432509357,0.426778392,-0.0647173753816229,0.498116934,0.501927934,-0.0974773923660398,0.516912477,0.517111603,-0.119192176518496,0.476997719,0.45972223,-0.0297313555929486,0.454914121,0.421173621,-0.0102443142160558,0.470288514,0.457689261,0.040302018955022,0.290303999,0.46371917,0.160843754886599,0.314625391,0.444160754,0.307966947447937,0.408211247,0.548515043,0.148777713459707,0.305063148,0.396313246,0.187367705840438,0.235935122,0.417312868,0.271043607099016,0.230555906,0.49330454
"119",119,"SW_1011",4,418,15,7,10.2,5.9,7.9,0.85,6.8,-0.034107117194244,0.453774468,0.473738863,-0.00848166996604913,0.435909099,0.457203751,0.0406248163889207,0.396770515,0.470296077,0.218840894788343,0.429465238,0.524232433,0.188665927899572,0.394601772,0.446887644,0.233688860986515,0.413118075,0.512524817,0.344047448465709,0.440352346,0.582545193,0.0768762618353871,0.290358249,0.250609127,0.273224360635809,0.417521519,0.513711416,0.23491322165021,0.400237671,0.457563983,0.365620498525199,0.439185605,0.566804145,0.263558978898363,0.412728922,0.474515405,-0.0267933795482662,0.362832979,0.192043079,0.10379543845558,0.407929068,0.437395125,0.0834225327755749,0.300780879,0.36672797,0.324291301098946,0.339679001,0.539340288,0.0373779403603565,0.434637719,0.422695943,0.0846926412178085,0.398984257,0.424755186,0.0135116584124096,0.450998712,0.463505655,0.0588285318054043,0.409982683,0.401569558,0.0035821160995057,0.3889576,0.428381468,-0.116301693733241,0.536073823,0.526667913,-0.107605731725426,0.515580286,0.518322486,-0.138132926693083,0.477591697,0.481070049,-0.0447865711693606,0.49063406,0.438632837,-0.0676903668568722,0.470547557,0.46655581,0.00908395896697186,0.24463576,0.457343156,0.123560201436656,0.298492981,0.431486801,0.266285774008967,0.403757397,0.511939406,0.133065198458029,0.33429716,0.379084298,0.183531908234628,0.256645838,0.412648052,0.287401417156325,0.25948945,0.496486175
"120",120,"NM1705PAR",4,419,15,8,8.9,5.25,7.25,0.65,6.4,-0.0607503780678633,0.43117408,0.47217733,-0.0466299593508677,0.455202347,0.470798857,0.0161765178224039,0.420426274,0.506102489,0.214424848576853,0.440785265,0.522458312,0.178605154476492,0.425821883,0.450653292,0.268170184740774,0.417073352,0.542927592,0.345968337106563,0.451314097,0.580841718,0.0494362326449396,0.296101358,0.236288391,0.268063441646587,0.420188816,0.518715929,0.244936615370994,0.395577633,0.470752822,0.361574352571574,0.450410028,0.562562328,0.24420720479669,0.421876609,0.471421687,-0.0312755948398318,0.418468691,0.208607595,0.119703175595112,0.409236388,0.447618155,0.085661929646672,0.308659456,0.370312511,0.325313973698729,0.365864263,0.547769652,0.0165196172299465,0.442551634,0.424077627,0.036300556706227,0.423500621,0.44841658,-0.0463879458195686,0.453286648,0.469020191,0.0474971469262177,0.425219686,0.423608072,0.00182321991017458,0.415099715,0.398563581,-0.137947636818078,0.540207997,0.534505517,-0.147898799866978,0.542979662,0.539027924,-0.162302941544211,0.479022234,0.48165968,-0.067177794752742,0.492892404,0.436528591,-0.0415120669696586,0.474396899,0.464814353,0.0569780377428317,0.255350294,0.418401113,0.14110369299593,0.297706695,0.423506893,0.300804980811238,0.4361446,0.551740401,0.148706576945608,0.333436227,0.440726727,0.204389041889968,0.270271366,0.464821054,0.324410042030638,0.281593716,0.527547799
"121",121,"MESQUITE",4,420,16,8,9.05,5.85,7.45,1,6.3,-0.0471075050325569,0.430785698,0.47766803,-0.0387254901562764,0.455044882,0.473536153,0.00995704170124755,0.388576292,0.500655718,0.198294695074465,0.438642968,0.513713707,0.216058486690654,0.394639883,0.478152732,0.165917471666757,0.382538402,0.472333579,0.34136799475638,0.445597183,0.572912343,0.0901491784551255,0.327951335,0.274222321,0.259681981673973,0.420646565,0.508331053,0.290611648418354,0.41321639,0.490101152,0.363067155893465,0.449477166,0.55679447,0.268797301129392,0.433169676,0.486418001,-0.0243331593693839,0.418979934,0.213353361,0.134492818009974,0.393424564,0.432526138,0.0944721832910652,0.312892617,0.377147666,0.321334366655789,0.342677181,0.533501088,0.0195228801484832,0.443738426,0.431543468,0.0454699221898838,0.406158933,0.429114221,-0.021028065941243,0.436689359,0.470684167,0.0403824169779931,0.422676645,0.420628845,-0.0169112783695184,0.413911765,0.382579563,-0.144394384792315,0.53640181,0.529751634,-0.17024112934979,0.564117786,0.563231374,-0.162999013660395,0.486328378,0.476894426,-0.0703853606862716,0.477872167,0.43702878,-0.011023795632565,0.470544975,0.455036124,0.0738828717447059,0.256265697,0.357129843,0.167730211271089,0.309848554,0.433626879,0.308391640891577,0.431516408,0.54231888,0.18107846447169,0.341656683,0.453694485,0.204715504654039,0.255901335,0.467072812,0.300788128938391,0.258946016,0.497848995
"122",122,"NM1715PAR",4,421,16,7,8,4.2,5.8,0.35,5.2,-0.121949988961438,0.466645103,0.487249219,-0.0765925394843291,0.467248204,0.468714394,-0.011994699802284,0.371183434,0.502493251,0.178697405750512,0.432528275,0.50230946,0.212937625634885,0.397464886,0.456120712,0.220105505301598,0.387195226,0.514975845,0.328157759831482,0.445354668,0.567592991,0.107290132680932,0.28627451,0.24941223,0.165270119036952,0.420039445,0.48918219,0.239342600084179,0.359576758,0.430762974,0.309341533716131,0.437444037,0.526605685,0.209589361428051,0.408147931,0.443233252,-0.0487659055237176,0.420618141,0.229536757,0.0633727947728345,0.419339353,0.431329409,0.0528304368648057,0.317877915,0.35647543,0.292005415867253,0.312071299,0.519985801,0.0213519276690189,0.445282811,0.427690553,0.00207337297451224,0.424140382,0.436589129,-0.0506252889756555,0.454865913,0.471619843,-0.00273624782015139,0.430826252,0.417834492,-0.0185407136844443,0.408286576,0.439673643,-0.129979747052787,0.53651117,0.526482306,-0.166349117267187,0.552594231,0.578033122,-0.158309890579505,0.511605055,0.5038581,-0.0601058403357282,0.474752052,0.443275574,-0.066570385075797,0.483121265,0.457439545,-0.0222719783724396,0.241310804,0.368713927,0.0840268097586113,0.273951968,0.366486168,0.205600937797951,0.398829911,0.487803893,0.15119723111005,0.357960586,0.413788741,0.201410901991472,0.287287223,0.464725035,0.288811688580971,0.324083129,0.524971291
"123",123,"NM1704PAR",3,422,16,6,10.6,7.15,8,1.05,6.85,-0.0261950493191563,0.448017951,0.479715298,-0.0130817391537583,0.445877143,0.468339558,0.019937725809186,0.345809057,0.469196814,0.22155984133536,0.430126044,0.516633392,0.229203521852388,0.367296897,0.479523264,0.260836133150707,0.40645489,0.543946968,0.349853007411967,0.471154736,0.609355943,0.045754176259531,0.259556711,0.236950339,0.228664285158082,0.41223046,0.509876356,0.244631509289901,0.38404952,0.505091362,0.378919274742295,0.447071353,0.58399757,0.333909393087682,0.422440806,0.532922112,-0.035067258803778,0.316884489,0.175642786,0.143372146370595,0.380616823,0.435148757,0.0832496451472702,0.29714299,0.382265981,0.332308055125927,0.367414838,0.572147443,0.0109940113179499,0.425895095,0.41248969,0.0838036482402962,0.385827848,0.422150959,0.0493305148553459,0.441773925,0.439471372,0.0421539667181537,0.408131001,0.403639039,-0.0199588662381289,0.421015837,0.438292421,-0.0852691260334519,0.50872568,0.50487502,-0.153741042765138,0.569820316,0.583996951,-0.15220911707659,0.494837496,0.492722217,-0.0381276846119813,0.460640295,0.427729222,-0.0189835241245288,0.476863817,0.441664495,0.0306449895159576,0.267642195,0.409347772,0.155173729111179,0.320824369,0.428068399,0.313561563294519,0.429988151,0.566473943,0.173067942492957,0.355394508,0.47185361,0.206467915278015,0.276007155,0.511810878,0.30817632559415,0.303459748,0.564847175
"124",124,"NM1701PAR",3,423,16,5,10.3,5.9,7.25,0.8,6.75,-0.0344047358837449,0.43224578,0.487057649,-0.0299267940729845,0.449123596,0.470243067,0.012961838622642,0.351132842,0.480163262,0.225596170831774,0.412024595,0.51700829,0.235059971347985,0.380039442,0.454611897,0.279152028434435,0.408616732,0.552986176,0.343608267385676,0.457549271,0.599010834,0.048842201160745,0.256701182,0.213984492,0.235386249244851,0.41984954,0.499012383,0.256371472267945,0.386440263,0.504301081,0.354998382614657,0.433888741,0.556545031,0.275865616477996,0.393478796,0.482973153,-0.0334304507462424,0.365242585,0.185663866,0.088870559775431,0.405259478,0.420177814,0.085895856326697,0.313063155,0.377008654,0.314736127041699,0.330911864,0.564178745,0.0191067601135376,0.441700754,0.427584917,0.052537922243257,0.412642745,0.426398235,0.0362675345724361,0.429805537,0.475908591,0.0522411338891475,0.408544863,0.407953316,-0.00742312319313605,0.418010558,0.447860106,-0.0664650885504376,0.508085108,0.506760844,-0.154427507898957,0.556505084,0.581025904,-0.106529841345011,0.484932178,0.457677065,0.0159396431793542,0.481920589,0.373362682,-0.0204149086948881,0.474637151,0.451600089,0.00314821174517836,0.258140615,0.451640641,0.139147829773672,0.293381446,0.40750725,0.281623767882859,0.423604162,0.537189848,0.154297239317249,0.333864442,0.452018681,0.192600495636482,0.265542969,0.503066526,0.28151547466963,0.267339012,0.531262544
"125",125,"NM1712PAR",2,424,16,4,9.05,4.8,6.85,0.6,5.8,-0.0986854061070451,0.449451883,0.485972619,-0.0634680111664112,0.458412985,0.46778296,-0.005123577255086,0.356423181,0.495903508,0.186836513246264,0.400209438,0.506159004,0.222121112794513,0.382542365,0.454049077,0.293489600289368,0.424966714,0.566057735,0.327842453885497,0.441069406,0.590164152,0.0784851884713085,0.275295124,0.221657983,0.196651037712132,0.406227071,0.49215067,0.24477553336178,0.372369454,0.475498046,0.319337191867965,0.418985428,0.535707737,0.223803544667622,0.386367585,0.44809254,-0.0359237320202497,0.369373045,0.183801595,0.0719003545965459,0.423442309,0.434712522,0.0905740999221446,0.30426443,0.366347533,0.302754385233981,0.345997798,0.548256463,0.0191724347726602,0.438478029,0.418848869,0.0138294383993574,0.423405608,0.441051579,-0.0268935428084794,0.447346421,0.47089297,0.0131918980637502,0.418686287,0.414138321,-0.0155581485845059,0.44493948,0.423030354,-0.0696853944891949,0.499207594,0.494661274,-0.153281433345202,0.551505173,0.585982943,-0.078884113199429,0.475149845,0.411372496,0.00870666711602077,0.473443936,0.355332061,-0.0614518955787286,0.469007305,0.443216657,-0.0324007449148723,0.269314462,0.386534024,0.106715056553976,0.2891495,0.365918402,0.227301331529159,0.409902472,0.512495284,0.159318709913007,0.372547201,0.443079709,0.211206378830823,0.309095433,0.512907556,0.301940399101817,0.328125174,0.546535162
"126",126,"NUMEX_BILL_MELTON",2,425,16,3,10.3,6.15,7.45,0.9,6.6,-0.047156800415808,0.441266142,0.471978526,-0.0419162091188073,0.450636879,0.455568594,-0.00341437305740327,0.316883131,0.447568286,0.202480652179833,0.409117357,0.508376856,0.204659919900195,0.347581751,0.448679614,0.330053336102685,0.423051098,0.575270084,0.33744702920675,0.471656663,0.608121891,0.0723733878895031,0.26657675,0.233882683,0.227805957675246,0.392130643,0.499870991,0.240078058019694,0.369147718,0.493220403,0.320805607888158,0.404780716,0.543141017,0.270557061435242,0.375308585,0.477008807,-0.0441337461001518,0.329721466,0.181095767,0.06585352638963,0.427911998,0.429431411,0.0747259306229273,0.292692319,0.36904561,0.303976649664122,0.334964354,0.554251517,-0.00214262895962629,0.44571825,0.415743791,0.0502729856419304,0.403370365,0.429819211,-0.00663174044637571,0.484716539,0.455696737,0.0185862426953707,0.408695324,0.404706802,-0.0409157826779534,0.275767345,0.394877828,-0.0629378595028719,0.483000727,0.481723183,-0.154966138645043,0.573312104,0.58810143,-0.0985863228848306,0.483851874,0.422664021,-0.0145275004984616,0.444652493,0.405340097,-0.040498698699529,0.464327563,0.440701694,0.00744857351521654,0.261793517,0.323083173,0.141186184915142,0.307739757,0.407160296,0.284724045318829,0.395895412,0.530043902,0.159679691130251,0.350615024,0.45727243,0.190696116214567,0.247359457,0.504242723,0.292408297936782,0.274123119,0.531495088
"127",127,"SW_9813",1,426,16,2,10.2,5.3,7.7,0.75,6.8,-0.0116668703486826,0.425270672,0.482368376,-0.0421126562142222,0.456423286,0.458989586,0.0251640026059408,0.334325891,0.448399458,0.2537150485509,0.446599943,0.538391934,0.231093367615502,0.379847509,0.457704293,0.328194802974052,0.443048147,0.57870211,0.348076583906979,0.473135066,0.610899396,0.0399129101323097,0.376885003,0.295079701,0.287812529747418,0.416974699,0.527893841,0.262579885645351,0.391947881,0.48142299,0.349423297416198,0.42964502,0.548051574,0.233625793405466,0.406938606,0.447108077,-0.0372009840208708,0.476664378,0.22728027,0.11656909071952,0.417184009,0.438476486,0.0879817325687188,0.327455822,0.379979517,0.309006558503146,0.328572018,0.520950874,0.0207011082322,0.430574519,0.42401943,0.0486391122963081,0.400708212,0.419310398,0.00313423881075925,0.435231871,0.457834864,0.0306104265866371,0.418501453,0.407882316,-0.0531089653865139,0.278147624,0.348710596,-0.060551602713771,0.479469068,0.49191153,-0.151535858586352,0.554440892,0.566578145,-0.0784020431469071,0.462202678,0.418042985,0.00835605257591019,0.491477083,0.375102174,-0.0136425428476667,0.475427645,0.454721053,0.0115899304654541,0.278288413,0.417553605,0.143109816962383,0.294028191,0.411408217,0.268701802844513,0.403172623,0.529978872,0.169207927491655,0.378809725,0.449285781,0.20489827408587,0.273030409,0.494755509,0.306967455307008,0.292095909,0.516202022
