"Germplasm","Plot","Rep","Row","Range","gndvi_131","gndvi_145","gndvi_152","yld2","gndvi_160","gndvi_165","gndvi_173","gndvi_179","yld3","gndvi_192","gndvi_201","gndvi_206","yld4","gndvi_263","gndvi_270","gndvi_278","yld5","gndvi_293","gndvi_299","gndvi_307","yld6"
"NUMEX_BILL_MELTON_CA_2019","363","1","8","1",-1.24402549418025,-1.01156602448072,-0.503383822584815,-1.54368719821188,-0.694467082097115,0.231774631887132,-0.61655336497136,0.0802407216547434,-0.712720856196249,-0.732849341978458,0.0404460819571692,-0.650536063074284,0.286207278267012,0.345043912197181,-0.330980386080388,0.548621631464025,0.0566538737647454,-0.23907147866766,0.170398536139902,-0.481378535304884,-0.857289364412445
"SW_9720","364","1","9","1",0.773946236945167,1.8936922041244,0.902077724447685,1.94624486161169,0.72776228544716,1.27059403189591,0.61369031104722,0.366392430311098,1.5714712480408,1.29296819565319,0.372479749231433,0.68432837572868,0.602083164873494,1.32548075005392,0.251846034650711,1.34717597944451,1.41912768365669,0.392607588969892,-0.768491279088271,-0.0961672291190534,1.74811617850147
"NUMEX_BILL_MELTON_FG2011","365","1","9","2",0.895099046156477,0.912121701508493,0.521333176904949,1.11901774781755,0.0631958829804435,0.58776751376116,0.180347072550441,-0.0136606941193316,1.74219476668469,1.17546783075705,1.52299367404242,1.31156386616254,1.60629515180692,2.34021872604548,-0.159308139517391,1.83355242654851,2.06075389025245,0.579990669391637,-1.00174139990255,-0.194868216614769,1.36424688852229
"NM1702PAR","366","2","9","3",0.995697088973507,1.07295600273954,0.293335191086889,0.83466742186209,0.000877249077082426,0.867151097221326,-0.0912190338642831,-0.413467443141094,0.881091259229385,-0.117000000412986,0.185758784736393,-0.291929220494165,0.35445452949375,1.58810731202583,0.0978540463421839,0.538643566895496,1.10812539047325,0.146062871267234,-1.03599902659341,-0.524816849348024,0.820695666423571
"AFX_779","367","2","9","4",0.506293926963088,0.0569734888701367,-0.571404199444221,-0.234188663355958,-0.469423566892596,0.158415659446882,-0.327500743940481,-1.38548378920183,-0.261855982735799,0.0570283913237667,-0.644222143127245,-0.223043118553333,-0.62508759723959,0.593993421204833,-0.0834222400534476,0.404998065516269,0.143600886536904,-0.0641103337123025,-0.00133075264466006,-0.688280857642256,0.0667219410981557
"NM1712PAR","368","3","9","5",0.374992371706661,-0.0543655927791336,-0.770212388227773,-0.389191223223627,-0.502641410435379,-0.327013936793136,-0.606054511496507,-2.12473658748254,-0.897436655067798,0.0300100605736878,-1.16594815857404,-0.535472802919843,-1.30890733080716,-0.556274404198885,-0.1490177909311,-0.372871383691324,-0.774517927214263,-0.564326093052057,-0.522678423183372,-1.03330849674637,-0.450404497074808
"NUMEX_BILL_MELTON_FG2012","369","3","9","6",-0.115979394368009,-0.700049048226214,-0.95054958968414,-0.464957308396916,-0.700188201840439,-0.981599502520083,-0.578850396118922,-1.85224238040626,-0.484112260601575,-0.0979779605695059,-0.911425523090179,-0.555995539404946,-0.785177071322625,-0.456594010978085,0.266753188617188,-0.802929301686544,-0.899013569225366,-0.786890590711668,-0.901984833272832,-1.14952401668321,-0.886089444786643
"SW_8888","370","4","9","7",-0.460821947821029,-1.31898566470058,-1.27683620021455,-0.910449800985565,-0.686223738561941,-0.864151591667462,-0.471349288908282,-1.96517063370848,-0.346830860543503,0.88851278957099,-0.0296752439294399,0.507477939467935,0.0274537434028048,0.622423633579096,0.189420302992725,0.289224685788059,0.392273054215469,-0.624975875411296,-1.45620835467759,-0.887534771610435,-0.2362755141934
"SW_8421S","371","4","9","8",-1.15454784362468,-0.722343290173347,-1.06943559547202,-1.63543579816982,-1.09318909233439,-1.20830952978947,-0.712239969255567,-0.471920271462714,-0.917220477898189,-0.688034739978009,0.0526567536895209,-0.902329508697034,0.325703471941577,0.630284901493337,0.1889200794316,0.279019469632155,0.00844455514465084,-0.408565571717399,-0.279047770880227,-0.736910785802475,-0.640810569395895
"SW_9813","372","4","10","8",0.922596438233177,2.24604536481821,1.19607035797069,2.36219148195935,0.554312326967772,1.21150468469218,0.419115923609919,0.512554107894222,1.70263845011782,1.0105923035961,0.0581856780510464,0.479261488721662,0.354554709620892,1.22508963537737,0.157864605566621,1.41471045597514,1.25845409427,0.642250613423468,0.142203956381003,-0.0725406889943595,1.74249717493459
