"","Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","GNDVI_131","NDVI_131","GNDVI_138","NDVI_138","GNDVI_145","NDVI_145","GNDVI_152","NDVI_152","GNDVI_160","NDVI_160","GNDVI_165","NDVI_165","GNDVI_173","NDVI_173","GNDVI_179","NDVI_179","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_206","NDVI_206","GNDVI_263","NDVI_263","GNDVI_278","NDVI_278","GNDVI_293","NDVI_293","GNDVI_299","NDVI_299","GNDVI_307","NDVI_307","sca_yld2","sca_yld3","sca_yld4","sca_yld5","sca_yld6","sca_yld2_pred_slr","sca_yld3_pred_slr","sca_yld4_pred_slr","sca_yld6_pred_slr"
"62","NUMEX_BILL_MELTON_CA_2019","2","361","8","3",9.75,9.3,1.5,6.9,4.6,0.060845236393172,0.379783722741048,0.116306818997361,0.468564690833598,0.377969313570785,0.60113014370543,0.398166255333389,0.607278763357195,-0.0853773805733069,0.396600719877168,0.0681690403655882,0.422853068045603,0.163620260661024,0.433761542140308,0.293217020589368,0.548819297769056,0.0233251292855135,0.44841830804511,0.0860277429909934,0.404250675861712,0.107698657337521,0.388666992822734,0.100238182255687,0.459185805259202,0.372039849746856,0.618508513303735,0.128897087809099,0.437214117899007,0.0858472620555681,0.425788639790304,0.251130239290102,0.501979249411207,0.228966803726433,0.266086928987089,0.148854349862423,0.332713298476802,0.317993823752338,0.00545437220689902,-0.0390394873636726,0.0273743506912682,-0.0345185467881053
"63","NUMEX_BILL_MELTON_CA_2019","1","362","8","2",11.25,10.35,1.7,6.85,4.75,0.0926594376593236,0.384416283514497,0.163678929056784,0.483585296863844,0.400934111702325,0.620015655843714,0.433488892524336,0.621057155949711,-0.0554820318451792,0.352021594241058,0.0976300587341194,0.434499304407171,0.195640107814925,0.458708755440782,0.302727212768764,0.544742905044796,0.0520687256375963,0.454657477200236,0.107475019506723,0.408811054813108,0.133407878670207,0.377357815081001,0.0817899627696635,0.453571698255682,0.361513431956727,0.587869627277864,0.141456869027123,0.447963473857259,0.0832694246981965,0.413427959156107,0.264866078172069,0.514382728455525,0.264192465838192,0.296129001614663,0.168701596510746,0.33030233254581,0.328363187570349,0.0557355162840927,-0.0255018984065104,0.0610798228014726,-0.0165104971332606
"64","NUMEX_BILL_MELTON_CA_2019","1","363","8","1",12.4,10.7,1.3,6.55,5.4,0.0979970038350553,0.400993314797164,0.183623239058807,0.500379820103004,0.421631003264337,0.639276748069046,0.431473582832495,0.633921049901442,-0.0325068167430175,0.280760725342769,0.123980795877234,0.431655164177439,0.230121710960287,0.468377110694184,0.324654272172857,0.551777154727093,0.064860272405629,0.452661912406985,0.0703486896031453,0.402368782525545,0.10352053545475,0.365430429302415,0.0678822118756199,0.439253765012678,0.359150389655628,0.582129881589106,0.138409737051451,0.43955928018493,0.102995206198838,0.415876287904191,0.275862076546123,0.521943329570634,0.291198806790541,0.306143025823855,0.1290071032141,0.315836536959862,0.373297097448397,0.052866758879943,0.0057108795954943,0.0218967219147898,-0.0020944511657646
"65","SW_9720","1","364","9","1",10.35,9.7,1.35,5.95,4.8,0.0777191452104396,0.376358828942492,0.132958702342571,0.436914423889214,0.386325914896771,0.587739192062367,0.391630814478555,0.594789674787504,-0.0159580450706787,0.263118341046303,0.139840409738055,0.422716224374623,0.211191667395783,0.429892929631492,0.313592978192364,0.520614013204943,0.0778678094853445,0.445286403506361,0.0520653517011401,0.405516091304787,0.085717251485921,0.361980646851769,0.0411072213962996,0.435913132903996,0.337687171486859,0.537165564595065,0.154675023737231,0.428318468408886,0.105835810935946,0.40013544051022,0.253414735099338,0.471603073189326,0.243057068571137,0.277531528083307,0.133968914876181,0.286904945787967,0.331819642176353,-0.0038487112931661,-0.0100346751122926,-0.00144385629706397,-0.0315235120965572
"66","NUMEX_BILL_MELTON_FG2011","1","365","9","2",10.2,9.3,1.45,5.8,4.05,0.0903565927045178,0.391757495542924,0.124671112265246,0.498144331639141,0.394689336549315,0.62443192510821,0.402573560209193,0.616747933741398,-0.0664995177943903,0.337247379083176,0.0836654970181111,0.426714089473362,0.17984132455602,0.434872162748777,0.290429519807691,0.534557132245942,0.0473544567657773,0.459683448877596,0.103465326092219,0.417197100308411,0.115581937625109,0.386799657719363,0.0665923824608406,0.44659352829707,0.344176189398238,0.568346583415307,0.11687870390138,0.451453896688775,0.0825022417287824,0.422393620425324,0.251736989169381,0.505853435901724,0.239534502359961,0.266086928987089,0.143892538200342,0.279672047994993,0.279972823086298,0.0117280920952095,-0.0430074450125062,0.0377095405607648,-0.0337230815785889
"67","NM1702PAR","2","366","9","3",8.55,8.8,1.3,6.7,4.45,0.0683521703890147,0.387510309303807,0.0937331186506459,0.456237879767292,0.366703898412164,0.590172854929188,0.372658530170093,0.58913902584404,-0.0622285130278518,0.351578551831516,0.123137425204104,0.427785899403998,0.171181217968959,0.433758821667318,0.284174575835793,0.530026905567664,0.0420320428796624,0.445758780103014,0.0733441668876589,0.402592490569853,0.0589612350995292,0.397790187452872,0.12473991987235,0.468984416592224,0.363545619716362,0.604838863218635,0.149611884058672,0.441844919786096,0.11177554370136,0.428680531978198,0.249797342069049,0.512609745390694,0.200786274037026,0.251781180116815,0.1290071032141,0.323069434752836,0.307624459934327,-0.0308554196436896,-0.0519112462022539,-0.0365217045298748,-0.0362660104521585
"68","AFX_779","2","367","9","4",8.5,8.65,1,6.15,4.2,0.0857277223487136,0.396213254842698,0.117033172632772,0.466298084844798,0.381535414748405,0.599699896295051,0.393459394149388,0.595513884566172,-0.0785906462707338,0.468014157339194,0.139283479479565,0.431352774934159,0.19307043907623,0.441708812727464,0.288241250112818,0.546018560095794,0.0526686362207277,0.453052949055522,0.0500567647570956,0.419047831042923,0.0832909913433687,0.40965302066146,0.0845351775546961,0.457722498498758,0.377738567263235,0.587802927303956,0.140560190797285,0.4520558946354,0.149921408763881,0.43620094844864,0.262243800610069,0.501871246010842,0.199612085299967,0.247489455455733,0.0992362332416154,0.296548809511932,0.290342186904309,-0.00124576074367129,-0.0461224078963043,-0.00462474779543568,-0.0199483726755601
"69","NM1712PAR","3","368","9","5",7.3,6.35,0.6,3.7,2.7,0.0830682959554402,0.381437797459183,0.0884904462643026,0.446418567426971,0.347652300137154,0.556120393838565,0.351705366204818,0.564274516694747,-0.102911075563931,0.497473058543058,0.080425418607192,0.431047567740029,0.137343697555102,0.409798521497868,0.231229480484677,0.46747659199388,0.0165890996608573,0.461005689619171,-0.00488997596527322,0.431840555152102,0.0602957378667102,0.413863648440406,-0.00537330495729103,0.451785669338339,0.271997502477205,0.483517581479664,0.0613256072725746,0.460321831912977,0.0940924496134357,0.42031040669967,0.192144812333828,0.45590578303731,0.17143155561056,0.181683010652474,0.0595417399449692,0.178411478893357,0.186648548724199,-0.0606818748575454,-0.127277645181448,-0.0347721359521979,-0.111850008424228
"70","NUMEX_BILL_MELTON_FG2012","3","369","9","6",9.2,8.1,1.25,5,3.45,0.0733517708702675,0.325471758680804,0.102819494015434,0.443932957798504,0.360744475554713,0.591877980516282,0.381833838063133,0.600551751564824,-0.118016091677602,0.473198673824147,0.0556003756368191,0.429044981669598,0.150640222508218,0.410048191884634,0.256865982853407,0.490916772285594,0.0151974592314181,0.452351577781673,0.0396344297830191,0.406684529920951,0.0752482811306342,0.396418857991903,0.0374918168623702,0.439086237832745,0.302258375274462,0.538735070774233,0.0816085597378881,0.451287926028105,0.103957508578022,0.423332435487979,0.211988176255917,0.473486733001658,0.216050727618788,0.231753131698432,0.124045291552019,0.241096593099132,0.238495367814254,-0.0177945324956373,-0.0907845412756101,-0.0151689545319163,-0.0858348312007049
"71","SW_8888","4","370","9","7",7.3,7.6,1.25,5.4,3.75,0.0704273070872931,0.304317314197948,0.0854120494368864,0.435431599110232,0.328276683980194,0.561589528602946,0.35967719599319,0.577578632929186,-0.0993513384064642,0.417720952309037,0.0955916526156744,0.431986595619953,0.168711158091013,0.430587676666108,0.266237987251212,0.519517306084601,0.0572285416845746,0.448058646380836,0.0549955681157034,0.39353771225339,0.111341263258887,0.362636861186933,0.077158884373539,0.457911985779125,0.31328210202194,0.561735798767283,0.105170588600676,0.457577653885539,0.105521924174631,0.451522519266504,0.220909617131013,0.484387934278189,0.17143155561056,0.217447382828158,0.124045291552019,0.260384320547062,0.259234095450276,-0.0493341173279709,-0.0774436601610228,0.0321499038168299,-0.0741385852231543
"72","SW_8421S","4","371","9","8",7.7,8.3,1.85,6.1,4.7,0.0426783304332432,0.405858647715656,0.117727847777749,0.448696572646152,0.339649641768477,0.576248163141099,0.387035985378408,0.595214752567694,-0.0900423719157856,0.490701365044054,0.144263564871752,0.435252797602391,0.174296869455151,0.453193406564999,0.33770988891013,0.549055019512925,0.0398367231567965,0.447503659814326,0.088537991516613,0.417485080192249,0.0724291805038492,0.381789311912268,0.11295843277067,0.473930751755363,0.340856020861826,0.586729902550671,0.185527904811481,0.471375729861492,0.175260174302622,0.473023924488276,0.262308188984992,0.498825027523447,0.180825065507029,0.237475431246542,0.183587031496988,0.29413784358094,0.324906732964346,-0.0103893685704146,0.0242953171796646,-0.0188648703405821,-0.0198639578056151
"73","SW_9813","4","372","10","8",8.4,8.8,2.2,6.65,4.75,0.061697578749836,0.339034604690671,0.118179321547246,0.457994992868942,0.34593112351044,0.57294441975279,0.377441959146929,0.582312285307727,-0.0989672204427718,0.473760023786623,0.12824683041144,0.432083891120036,0.161609920879345,0.438077290953905,0.3230744830811,0.527194679587036,0.0355699372639382,0.444241054986615,0.0646187971827986,0.404646486568706,0.0573105737156702,0.382209102686023,0.0933060024050944,0.463668372088826,0.326029969691417,0.565652609797172,0.158071627554786,0.460304038094518,0.158407686196553,0.479089408990183,0.238116894819532,0.489928682915952,0.19726370782585,0.251781180116815,0.218319713131554,0.320658468821845,0.328363187570349,-0.0240462938055725,0.00346207799824067,-0.0386857654524947,-0.0515793870771743
"74","NM1703PAR","4","373","10","7",10.2,10.15,1.9,6.8,4.55,0.0733064658756215,0.305932819507077,0.121259935192508,0.461626530954262,0.35064777587274,0.605563593771531,0.409343810583062,0.627505273714424,-0.0931690219956341,0.461255542011413,0.150699267921207,0.435409707038247,0.186241796845383,0.464493801272854,0.299755052818563,0.553044632395511,0.0699429601237411,0.447974050912489,0.11080693034568,0.403122823321656,0.150543017105336,0.380351845438671,0.103461170582102,0.470738359528664,0.316943587047112,0.582335285249001,0.15149639889706,0.465134036267896,0.131364999068433,0.473000974733591,0.242333714084878,0.516422317893171,0.239534502359961,0.290406702066554,0.188548843159069,0.327891366614819,0.314537369146335,0.0213654227578937,-0.0297327150884206,0.083544444469942,-0.0460510250041778
"75","MESQUITE","3","374","10","6",10.05,10.15,1.75,5.9,4.4,0.0733231268865208,0.321333783035406,0.105395279095982,0.464785902294553,0.359005490320698,0.594464197768141,0.410914963955538,0.618181342692236,-0.0791903956948506,0.418981115786042,0.149548073675991,0.436231199307032,0.184755159002517,0.451710493030436,0.287642200723635,0.524348391698589,0.0591199203730611,0.450305175803617,0.0670627133612048,0.40117214853398,0.0866089729067778,0.385168861546795,0.0371637128327486,0.440897796859437,0.287543329711111,0.547985796619042,0.129419949788927,0.450466334180352,0.134985887655893,0.442049506998296,0.215533821592957,0.479245830666849,0.236011936148785,0.290406702066554,0.173663408172827,0.284493979856975,0.304168005328324,0.0236019315627652,-0.0469751440180168,-0.000274785826518516,-0.0811863959768679
"76","TMA_990","3","375","10","5",11.3,9.8,1.55,6.85,6.1,0.0746387437024093,0.352766515051995,0.145896824670752,0.476096176026972,0.391913263697133,0.61665126571505,0.414763936820116,0.628840993187398,-0.0630186518730341,0.407944898113289,0.193203982699797,0.433055918794482,0.194252066413202,0.453874480373763,0.293793369873926,0.51806414988263,0.0558879143306825,0.442478853392036,0.0478740501311694,0.394677937396992,0.0985543655306184,0.373830425221505,0.0697787892532181,0.453479286451423,0.326895644329539,0.576708983937988,0.198071517946804,0.478220681141072,0.16722386486951,0.497254135316387,0.243350125005153,0.505287171513094,0.265366654575251,0.280392677857362,0.153816161524504,0.33030233254581,0.421687461932448,0.0290808757907079,-0.0382190644360472,0.0153859412222784,-0.0447184832876272
"77","TMA_990","2","376","10","4",10,10.1,1.5,7.5,6,0.0674714121307447,0.362733903904942,0.129879236924983,0.471359916515626,0.375773769605382,0.612952908343243,0.401968961895387,0.608358054168777,-0.0682000753526302,0.398679555863635,0.170962022845439,0.420846435852342,0.192809916307286,0.451950851635213,0.300668172954633,0.547294428090716,0.0806689615557861,0.436025156952711,0.0588309194221011,0.401562060896446,0.0911178591255587,0.388533781889543,0.1238774268541,0.463455239435857,0.342859818214326,0.584961537699003,0.212212777575443,0.474414063730214,0.177940747805576,0.485030172933072,0.250586455372906,0.50364372117006,0.234837747411726,0.288976127179526,0.148854349862423,0.361644889648697,0.414774552720441,0.0108674571782589,-0.0284329048598319,0.0056364837809351,-0.0352314619486949
"78","NM1704PAR","2","377","10","3",10.1,9.95,1.45,6.9,4.55,0.0747175102353582,0.352743141002419,0.115794873369811,0.491319433756409,0.372265618011456,0.620707592669147,0.402627257566769,0.624804094477297,-0.0860078735159494,0.387647562234136,0.122167841107791,0.429267407053156,0.177241962623032,0.454874002133687,0.305267368659911,0.561079034251827,0.0510776661522897,0.451558582848493,0.0852668756943623,0.407318925867495,0.0687976173240398,0.390699238297319,0.126761128046087,0.465488506057108,0.360937502666268,0.601719052698468,0.14596408034773,0.449843319917109,0.128699079786695,0.452206459815101,0.242614139933806,0.519231271001477,0.237186124885844,0.284684402518444,0.143892538200342,0.332713298476802,0.314537369146335,0.0118045293260495,-0.021886031798056,-0.0236259461386223,-0.0456833792669649
"79","NUMEX_BILL_MELTON_FG2012","1","378","10","2",11.3,10.15,1.65,6.05,4.25,0.104764089846979,0.347026927993538,0.142399716221619,0.503145360708386,0.403639336096295,0.624582077061987,0.41259006460073,0.626961765010988,-0.0742676312847177,0.35593152031983,0.0862596206882355,0.430563234051901,0.178095854243564,0.454117019253318,0.306464601481,0.553785841921351,0.0551650362559805,0.458047789844427,0.104645533000597,0.421305872521659,0.126063603991228,0.365030129170064,0.0707705842602653,0.456248584157668,0.343943459042278,0.587832634523039,0.118709267744022,0.454148809749561,0.113169213423238,0.432716202077504,0.249478924378429,0.520493290949338,0.265366654575251,0.290406702066554,0.163739784848665,0.291726877649949,0.293798641510312,0.0259864074564928,-0.0201817922293709,0.0514512836030766,-0.0366834645030497
"80","AMERISTAND_803T","1","379","10","1",10.9,10.1,1.25,6.3,5.65,0.0946453363499767,0.329529303115756,0.165853011616841,0.490695081451384,0.418866932512004,0.622929787872156,0.421968521132732,0.624049348134315,-0.0141749368654342,0.290449581629828,0.165486039950178,0.434644951024674,0.222387177759851,0.448463009969466,0.335214618615183,0.542692966220188,0.0770386530211845,0.445210913465239,0.0433878076154499,0.405166453101442,0.0866409035757943,0.370483645347688,0.0670170927883599,0.446161314333179,0.361021536741447,0.565819426239312,0.205128935394345,0.445215824845839,0.159150644438307,0.441944940329511,0.281937865903703,0.506601471734171,0.255973144678782,0.288976127179526,0.124045291552019,0.303781707304906,0.390579370478415,0.0393364730690385,0.0207433444168855,-0.000232923871227486,0.00587107008007063
"81","NUMEX_BILL_MELTON_CA_2019","1","380","11","1",11.55,10.4,0.8,5.85,4.65,0.118552444367942,0.366405250707453,0.180003936467796,0.499634375620535,0.43702885574505,0.634071480338102,0.429362771697587,0.6358759553204,-0.036592290407629,0.354205815830825,0.120044696995946,0.427102811070634,0.20297884493868,0.436352154573102,0.343670192192614,0.570048839439649,0.0569192728923721,0.461050631386422,0.0431834228514984,0.416460348862122,0.0906966513903468,0.391330295317828,0.0387530321463105,0.436954114123185,0.34067385415663,0.564171362441375,0.146135946198473,0.427017000182662,0.136871214370467,0.441366247752517,0.250838017110293,0.487945601126023,0.271237598260544,0.297559576501691,0.0793889865932923,0.282083013925984,0.321450278358342,0.0498620568748149,0.0327797026028221,0.005084269251056,-0.0349016578284623
"82","NUMEX_BILL_MELTON_CA_2019","1","381","11","2",9.4,9.1,1,5.8,4.3,0.10615686429077,0.295530083412762,0.127385029956694,0.479631803701873,0.408788199931022,0.605799268860086,0.385875132048971,0.601804534852071,-0.064217240103362,0.379295249661023,0.0864312869687595,0.42943468864565,0.170163795758372,0.435732826843938,0.301265650038419,0.539770043187634,0.0633881212650202,0.457822706692246,0.0583572469014121,0.417023880854089,0.109871579926383,0.349538709044967,0.0593531044685715,0.445335354574411,0.333800328433142,0.561896829363096,0.133500274683973,0.438890311121225,0.127458230834968,0.425441094330117,0.215857834070033,0.503307875928649,0.220747482567023,0.260364629438979,0.0992362332416154,0.279672047994993,0.297255096116316,-0.0120418225815457,-0.0275824068868107,0.0302231099270606,-0.0807616070123123
"83","NUMEX_BILL_MELTON_CA_2019","2","382","11","3",9.35,9.5,1.25,5.6,3.8,0.0979609188029878,0.322995221092383,0.127456789643254,0.472768936634483,0.359354129677502,0.607611502840875,0.393693925128845,0.610714804440295,-0.0999759895805588,0.360443432828844,0.0889562636294395,0.422554531852902,0.150673959263531,0.431504432917632,0.293381551807738,0.547976208010794,0.0522779842544858,0.450007237732959,0.0484616364461276,0.401705634715927,0.0813846451288968,0.373925504609534,0.0521506376943389,0.444611349032553,0.329661920874573,0.566242277281998,0.0978133962590042,0.428749141802561,0.109111370200679,0.437051878970446,0.193589832968565,0.473815272377608,0.219573293829964,0.271809228535198,0.124045291552019,0.270028184271027,0.262690550056279,-0.000911910077173951,-0.0388052801086668,-0.0071240183230337,-0.109955547986374
"84","NUMEX_BILL_MELTON_CA_2019","2","383","11","4",10.25,9.5,1.05,5.1,3.8,0.101008673623251,0.369724724036992,0.123576077567815,0.487948683747003,0.351451118977072,0.60419464498072,0.396592652556171,0.613644522999852,-0.104052152381108,0.430461922596754,0.100630783906297,0.424780868644973,0.16623966237491,0.435722585330428,0.296044224328597,0.555190229894615,0.0432018526888976,0.452091661464437,0.028112879225175,0.411389633191151,0.0852281845070684,0.387843341300382,0.0242529675557458,0.440079574833785,0.30645601379665,0.533258804164846,0.106582118375413,0.42722343997027,0.115571989191859,0.432388143269748,0.218039174778075,0.467160379787491,0.240708691097019,0.271809228535198,0.104198044903696,0.245918524961114,0.262690550056279,0.00321437671806134,-0.035015013262849,-0.0020850360979777,-0.0779018113986549
"85","NUMEX_BILL_MELTON_CA_2019","3","384","11","5",10.1,9,0.85,4.95,3.95,0.111388191076468,0.321058635863043,0.119169181219806,0.478585280265952,0.348058344303734,0.59260892022727,0.406972463371558,0.627082512017153,-0.103210518935293,0.457583521213363,0.098697573879144,0.427429281395735,0.150938439900545,0.426309851560928,0.277613995736627,0.523756885658797,0.0161338463082026,0.461301940008774,0.0136189773469371,0.424299776199208,0.080263131200422,0.391550725514016,0.0213404597598542,0.435916908483547,0.29955055515949,0.524215217108588,0.0887809726498974,0.436876350283126,0.0992258104968471,0.437839559581047,0.210221811689579,0.460167300751146,0.237186124885844,0.257503479664925,0.0843507982553731,0.23868562716814,0.27305991387429,0.0179898522942805,-0.061250114968278,-0.00859435287530402,-0.0881505820691089
"86","NUMEX_BILL_MELTON_CA_2019","3","385","11","6",10.3,9.55,1.5,4.9,3.85,0.109415872164619,0.303176664839389,0.119843808677923,0.475783304774901,0.346682524203171,0.599987187033278,0.40588291711854,0.626206669629721,-0.103779137501179,0.448555876173435,0.111816438041917,0.428886721184717,0.151931289334694,0.447153045453699,0.271761170481519,0.526708978136032,0.043599063720061,0.458738386797886,0.0695778118529568,0.406869654819972,0.0982549424806958,0.370046596341555,0.0208696553803094,0.441365781471355,0.282558394892376,0.514662800262642,0.0972756498570015,0.421629151338163,0.111704985370792,0.411254704823654,0.210601117227886,0.454361079083674,0.241882879834078,0.273239803422225,0.148854349862423,0.236274661237149,0.266147004662283,0.0164389026347006,-0.0695815073362903,0.0149933896499175,-0.0876533024324675
"87","NUMEX_BILL_MELTON_CA_2019","4","386","11","7",10.45,10.2,1.85,6.2,4.2,0.104602747150828,0.310324448812352,0.125358624264112,0.470195655939601,0.353753420401127,0.605392857571863,0.41106276645495,0.628728948369471,-0.103225066301195,0.474289561781067,0.121899320466478,0.43348330139731,0.167834123911767,0.457913769635434,0.29312582658376,0.541681623034079,0.0515351001166789,0.452425063890413,0.102538367423967,0.404716710923367,0.153435781023776,0.371182842372084,0.0665312508860884,0.449598889620033,0.320209673593236,0.571438166400806,0.102920622964725,0.443445733577723,0.113313605332405,0.43682741763185,0.217662766816702,0.471473340580013,0.245405446045254,0.291837276953581,0.183587031496988,0.298959775442923,0.290342186904309,0.0238123257846838,-0.0391693004042495,0.0873369348107686,-0.0783952922349642
"88","NUMEX_BILL_MELTON_CA_2019","4","387","11","8",9.6,9.4,2.05,6.35,3.9,0.109224717289982,0.346895848167256,0.134030649708379,0.471945954852529,0.373056218743375,0.605228891638338,0.406624979609592,0.611765394964874,-0.112918059695653,0.494548600476091,0.102923193610303,0.427319211486469,0.157697371835797,0.439093905368415,0.339125368152984,0.560045901312179,0.0335614541433221,0.451564147725218,0.099666934773313,0.404762050508676,0.0978925117683863,0.382881697213202,0.102321713168206,0.450572090196798,0.342159644145564,0.576714191216135,0.110059511347396,0.447549806944943,0.141984351425651,0.436200400845499,0.242382552299786,0.463267478373507,0.225444237515257,0.268948078761143,0.203434278145312,0.306192673235897,0.269603459268287,0.0174952153563461,0.0263102266374007,0.0145182333584239,-0.0459869968070888
"89","NUMEX_BILL_MELTON_FG2012","4","388","12","8",9.25,8.7,1.45,6.65,3.75,0.0939925798663039,0.378235475199231,0.135910387048112,0.483133937335618,0.385816325098506,0.605617084489503,0.400292363380571,0.6081279178338,-0.114075285030155,0.473202437420977,0.0845778727888927,0.427871690481611,0.149577265631267,0.442072618916234,0.342720260092317,0.562019158808562,0.0163152665927889,0.454665955719733,0.0555931698291045,0.408801965514459,0.0591714360278454,0.40472028452536,0.104347407626452,0.464005125289877,0.346066695176763,0.58307792599031,0.0938906219895632,0.449694792754121,0.127693247222145,0.436582434113726,0.235683198811197,0.468661768189863,0.217224916355847,0.24892003034276,0.143892538200342,0.320658468821845,0.259234095450276,0.00848084909383536,0.0314274911996817,-0.0362461255290479,-0.0547700271931143
"90","NM170506PAR","4","389","12","7",10.2,11.3,2,6.8,5.1,0.0803694457865821,0.373305611389044,0.131747165193019,0.472095553907838,0.368312776835247,0.599057446135489,0.41333601593129,0.62562353354626,-0.0648188267851664,0.336925055374084,0.177032047122883,0.450174554426858,0.202837264262386,0.479907919123605,0.341344332205135,0.574653850649775,0.0888611555909987,0.453973881861875,0.118731046437288,0.413518384033998,0.158988294999804,0.367739317014536,0.111192840133486,0.468831332276171,0.349481422247391,0.588666941039284,0.184605386372189,0.480110732505175,0.16731974426856,0.478327706542046,0.270971033868093,0.508371149214946,0.239534502359961,0.323309924468183,0.198472466483231,0.327891366614819,0.352558369812375,0.0270482558718221,0.0294688823913633,0.0946164281310348,-0.00850673804294696
"91","NM170506PAR","3","390","12","6",10.65,11.45,1.75,6.35,5,0.0888808005423301,0.386067912178724,0.12994586458577,0.480362914396528,0.371154293287207,0.602506136209844,0.426317194212032,0.628480824428537,-0.0569557849656038,0.346758614099491,0.203140087772194,0.449693749225074,0.208220609978338,0.484108450134275,0.323048772117341,0.580078756599238,0.107501448648976,0.453771890435564,0.141111322997654,0.410117691407917,0.1634894326491,0.376824328899054,0.101059392312003,0.455570238364922,0.343567829288203,0.580437756497948,0.181156559518838,0.472321778197125,0.162785250886825,0.454337016877129,0.262702322323965,0.505111348021796,0.250102200993488,0.327601649129265,0.173663408172827,0.306192673235897,0.345645460600368,0.0455267316406986,0.00342547889987381,0.10051753915806,-0.0193472385284128
"92","NM1702PAR","3","391","12","5",8.65,8.65,1.15,5.65,4.35,0.0722522308134523,0.359374414450427,0.0834502521381726,0.454224766829809,0.350712312815509,0.573713397958734,0.398938216841049,0.608903336375674,-0.0752991420854294,0.401984230597756,0.1348052270699,0.430387318756249,0.159074119991788,0.443632013109137,0.281002421535216,0.537037960976493,0.0413197917683716,0.454975620750122,0.0473227711888743,0.416754174353153,0.100824045083013,0.38537533192525,0.053320834450296,0.454478017137535,0.315699855334996,0.550587486747884,0.13450247839566,0.467941356158369,0.122519264849875,0.430549501498607,0.246295653688752,0.480637332321133,0.203134651511143,0.247489455455733,0.114121668227858,0.272439150202019,0.30071155072232,0.00655324564544989,-0.0564267512751107,0.0183615514075265,-0.0408568169380272
"93","AMERISTAND_803T","2","392","12","4",8.5,9.2,1.25,5.6,4.65,0.0639545530086039,0.381435351405275,0.10022408577937,0.463419394907284,0.3524302425662,0.60096637797451,0.391179858724521,0.601549261679981,-0.0684851150118532,0.336937085199135,0.149154086199955,0.429354907274563,0.186379755123568,0.449432365816871,0.301551916822212,0.552464214134732,0.0714292612505807,0.444891489541278,0.0359034550811735,0.401197432528754,0.0965713437892774,0.369465378899901,0.0447600694092458,0.445586205029642,0.309068593398893,0.539210418446616,0.154130642225046,0.455424950779931,0.144313463045987,0.439245186907582,0.224963421946107,0.474381070836295,0.199612085299967,0.263225779213034,0.124045291552019,0.270028184271027,0.321450278358342,-0.00449063876643064,-0.0271749112255269,0.0127861470421364,-0.068823939424775
"94","NM1701PAR","2","393","12","3",9.05,9.3,1.2,5.55,4.05,0.0813584954816898,0.347568156638862,0.111040836825246,0.476205685894267,0.372821173856055,0.612071416273269,0.391272346786359,0.619650049441671,-0.0871221863672883,0.318769638483167,0.106114525758642,0.422177357138561,0.162026746990851,0.454549227098247,0.308085673588988,0.556236855160785,0.0585747946545071,0.453114507512552,0.046634461764816,0.404973696795791,0.0998996962495313,0.353423447689514,0.0437982247201607,0.443646678709531,0.303012788267621,0.548165776954377,0.105780991413652,0.438242728703027,0.121458143677376,0.418502962532993,0.201293626418751,0.480319874758031,0.212528161407612,0.266086928987089,0.119083479889938,0.267617218340036,0.279972823086298,-0.00435898365988921,-0.0178742249947774,0.017149705532311,-0.0998556701286231
"95","NM1705PAR","1","394","12","2",8.95,9,1.2,4.8,4.15,0.0931102342325556,0.375619998650119,0.117108796156875,0.467250888288951,0.40264097855652,0.600335339363436,0.385558407126023,0.600313829235398,-0.0300715574967634,0.328489105131697,0.154223274253523,0.432451600332997,0.183034623478226,0.439530772909539,0.3122478562911,0.545994630063881,0.0889782408081903,0.455304115875573,0.0602056687520449,0.410956500286127,0.110711920912821,0.345798471699356,0.0512704700571038,0.443359834305995,0.315997863829141,0.540740063971185,0.168554452120085,0.45958862998886,0.155551779274203,0.436362191658305,0.229607299321572,0.499242582605181,0.210179783933495,0.257503479664925,0.119083479889938,0.231452729375166,0.286885732298305,-0.0124926748607087,-0.0119494321490683,0.0313248192832066,-0.0627356928249861
"96","NM1713PAR","1","395","12","1",8.4,7.4,0.2,3.25,2.8,0.105055908214545,0.409063661990598,0.149560029605484,0.483573429371749,0.428322384437935,0.606477355083344,0.390846654912694,0.588838008862016,-0.0264166698223595,0.357816937808732,0.117200271627348,0.437188405036267,0.182649238245399,0.397029774872912,0.321750619571086,0.525777171673495,0.0464882020810666,0.462105862639228,0.00669314480380094,0.433933690783915,0.0680966923651449,0.399923946684771,-0.0174638081169927,0.445378870418514,0.232961261738559,0.472759019371888,0.0935913673337073,0.448754607429074,0.0981304808903149,0.419762997360553,0.197542070277009,0.457742669289186,0.19726370782585,0.211725083280049,0.0198472466483231,0.156712785514435,0.193561457936206,-0.00496494845001897,0.00157758190227501,-0.0245448773791941,-0.104774059887265
