"Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","NDVI_73","NDVI_88","NDVI_95","NDVI_101","NDVI_107","NDVI_117","NDVI_131","NDVI_138","NDVI_145","NDVI_152","NDVI_160","NDVI_165","NDVI_173","NDVI_179","NDVI_187","NDVI_192","NDVI_201","NDVI_206","NDVI_215","NDVI_223","NDVI_228","NDVI_237","NDVI_242","NDVI_257","NDVI_263","NDVI_270","NDVI_278","NDVI_283","NDVI_293","NDVI_299","NDVI_307"
"NUMEX_BILL_MELTON",2,431,17,4,9.9,8.3,0.75,5.2,3.5,0.424247330808141,0.449333752752438,0.520130846828011,0.555046910384989,0.606199431445441,0.655951768339312,0.334555190519614,0.45728582031103,0.62691563862629,0.619023156618121,0.446022994929222,0.419267693740013,0.440048973055509,0.559016650786176,0.320790116065274,0.461314958653305,0.412163522047578,0.417173580562257,0.452753452824662,0.473681001949834,0.481547227143728,0.223961686976581,0.381246864797649,0.560737628384687,0.446993739729525,0.489802876625981,0.537079582063705,0.398730632128338,0.444908882315015,0.438177248184696,0.532398994524031
"NUMEX_BILL_MELTON",3,432,17,5,10.35,9.3,1.7,6,4.3,0.42815458497731,0.481429715843557,0.536648936507634,0.576076458316791,0.618467045527397,0.651291684094452,0.297280483849992,0.471777428920286,0.630335699728125,0.630733651485285,0.422203643973636,0.42431092561969,0.467181694441379,0.584373042403277,0.45690791334745,0.461040657735854,0.40681382055684,0.403454139341934,0.45833995028573,0.468515085348604,0.468459112327101,0.279821473346372,0.291135647433415,0.568584537621277,0.448896631823461,0.513374889135947,0.562234703417032,0.396470056857431,0.448715695722555,0.447445263499288,0.556311056761013
"NUMEX_BILL_MELTON",3,433,17,6,9.25,8.45,1.45,5.65,4.05,0.429178711892475,0.471826389752518,0.518333136829813,0.549783072319837,0.612524340591255,0.644062004892455,0.282268326690932,0.453926869893256,0.609538653116954,0.592121030454002,0.406652014966944,0.394828717954082,0.443472043472043,0.549718027379003,0.38952616002174,0.456402758459556,0.398040606905456,0.394764095713979,0.481849958602839,0.469146627051925,0.468099107347219,0.408308356925658,0.375707768037197,0.544156489585453,0.444370071520264,0.536761250830055,0.571804280439403,0.386523658596775,0.44554508922104,0.443163357318351,0.54900585661346
"NUMEX_BILL_MELTON",4,434,17,7,9.45,8.1,1.35,4.85,3.85,0.439999330068298,0.485135082800832,0.536765969119271,0.566396935507545,0.606231442279066,0.645720031602385,0.335787153413964,0.448327650819,0.599744541475974,0.59353235121209,0.478654311532058,0.408691673010123,0.430555678181216,0.541812055300616,0.287045260098196,0.459033698518189,0.409807802114343,0.399554253374402,0.495563630121309,0.471780466093657,0.468568894483864,0.257670294034067,0.281454429517557,0.532072448889058,0.452758542901744,0.477477337930288,0.532286995880555,0.415183234578375,0.449617669104262,0.444535103186685,0.515447796033836
"NUMEX_BILL_MELTON",4,435,17,8,9.2,8.4,1.65,5.25,3.7,0.44801387075338,0.47884710076544,0.506815961583598,0.531289765987275,0.573829829329501,0.626850056261821,0.351018616833015,0.447400534874583,0.592601112325674,0.588762614516901,0.469567094216877,0.420256538135111,0.427910358825391,0.547861062131052,0.326927232744477,0.43653884888231,0.415589631150696,0.387222102110093,0.434429628122566,0.470682425320476,0.474763744187208,0.293369105527974,0.316191680634137,0.234413103476685,0.455583183209099,0.469073574074636,0.5406923242809,0.419237413243615,0.458090447655529,0.439398995862599,0.517484434322441
"NM1701PAR",4,436,18,8,9.95,8.65,1.45,5.7,4.1,0.448531968083043,0.491379343609101,0.539727156866755,0.554791364821791,0.594840679139036,0.651504788944235,0.260525037821358,0.484839918873532,0.614151721542201,0.638097658816613,0.386869712715633,0.446415311778915,0.468014232720115,0.570444470314749,0.445985173313448,0.450415813318439,0.411709057115112,0.409787613765252,0.452682620821783,0.474196817178151,0.476663996337835,0.438489711315046,0.555304555282189,0.219245030192008,0.4674174676289,0.459101012246054,0.572452196779787,0.412985420799753,0.470394707834949,0.467832513753966,0.558887983053918
"SW_9720",4,437,18,7,7.8,7.35,1.2,4.9,3.9,0.441101879412122,0.464718213274615,0.49386565043358,0.509881154014501,0.548150528868264,0.646478150838012,0.283074798217499,0.45141000027462,0.547423993080998,0.577177242360659,0.37966544769384,0.437062760847311,0.417375379401523,0.515990989742424,0.443060567927105,0.450780427586578,0.416722269059935,0.417924108247168,0.508104707031489,0.493386745379155,0.492782011685397,0.444490320441073,0.597613022013893,0.462790216432594,0.454165363192774,0.494810854475577,0.54099061580321,0.429837434145065,0.448509974589449,0.447161772919929,0.514986691193891
"NM1705PAR",3,438,18,6,7.95,7.85,1.4,5.35,3.95,0.420017382964695,0.469324106113033,0.512297992375663,0.535960064068168,0.601573931852492,0.657827969800288,0.253026943293479,0.45352978798357,0.598943530853223,0.617546425977799,0.311187056351727,0.426544347323936,0.471955266158996,0.561298921868664,0.461147607427626,0.435254421526427,0.412123009603427,0.40105194719674,0.504599653186922,0.498206904667343,0.499841245714479,0.469551175969109,0.524921945036941,0.497683865933917,0.457916131792897,0.525553654037534,0.58093810743103,0.38713302009782,0.453330435932805,0.455740031218958,0.564148619646864
"NM1713PAR",3,439,18,5,8.1,7.9,1,4.85,2.5,0.431595190373583,0.473938896488828,0.516069095450182,0.545245575502928,0.594368255356666,0.652918277416547,0.274624061559217,0.470152847463772,0.599353545788338,0.620648874555972,0.329879037622751,0.440466620116237,0.466588272535985,0.559207216679262,0.478759143788067,0.450154759858896,0.423720287036341,0.414303031652091,0.485829925956067,0.489444012505454,0.486686312657359,0.448035203851362,0.4532243018695,0.538607408775476,0.460290733872933,0.563267835059273,0.566819549098531,0.387882252824989,0.45771149449179,0.451505178500371,0.537297041163532
"NUMEX_BILL_MELTON",2,440,18,4,9.1,7.75,1.05,5.05,3.45,0.4211834167222,0.469677403308046,0.525291715654669,0.556604964561192,0.608056718454838,0.641242479897942,0.303759747539348,0.462615646560283,0.613631394971711,0.636950755610886,0.402383319272717,0.435983585759159,0.443352555260733,0.553713589855884,0.482758181021914,0.456158577812959,0.425565505147952,0.425105038744776,0.495054852416059,0.479446298356198,0.491319523918517,0.444980191565117,0.453197389500175,0.491193262772237,0.449699550080019,0.539711940839194,0.544874614437667,0.405341110780318,0.44297443358969,0.432596584011043,0.524223072313503
"SW_9812",2,441,18,3,9.35,8.05,0.7,5.95,4.5,0.412877850294946,0.462477173115235,0.524397155270666,0.562306945505475,0.624037570418502,0.643915343915344,0.30345454276077,0.462018919181549,0.61629869427861,0.635378874797151,0.323219994030989,0.433722038141714,0.462826843937955,0.55370231779452,0.470139149742485,0.449854054321476,0.415165890671753,0.426660326779062,0.47599972496084,0.491894083880823,0.497290581698405,0.466163578327737,0.526345150854955,0.36224387678947,0.456016116331,0.472697338013566,0.584002590620878,0.404241764784921,0.457895443799699,0.462405584091764,0.569347938180247
"MESQUITE",1,442,18,2,9.05,6.85,0.7,4.15,3.65,0.408674168611748,0.47582384091464,0.516678719368692,0.558382158442794,0.608759463833905,0.606024461066478,0.328114562087113,0.476579844607526,0.606695575922834,0.616419234360411,0.317296886782483,0.435832217759929,0.423243939226723,0.511442666652119,0.483740513451635,0.453758017822657,0.43321118428924,0.435845524714456,0.521254216246714,0.489866494119586,0.499442671125298,0.442182939672033,0.492685290753601,0.4879505054617,0.445718133209638,0.5403017167793,0.499281314251913,0.411468094600625,0.451454684025875,0.443834825772193,0.522664165168555
"SW_8888",1,443,18,1,11.1,7.6,0.55,3.25,3.4,0.417486292382573,0.47815522701059,0.529345996180613,0.576992026186081,0.624592067310195,0.641127884034458,0.340009576988578,0.529674604884689,0.632556947631003,0.644275791497411,0.324210993768496,0.432325904926897,0.451383907789137,0.527839231019162,0.483426405896543,0.45391964467312,0.443942492563933,0.432609064627696,0.444868306163797,0.498275943140011,0.497053292133974,0.427400665295956,0.103320222645304,0.500143989219619,0.450753724407388,0.500343189303753,0.457490628933427,0.428199041519237,0.444901677342958,0.423734526323959,0.525049220687026
