"Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","tot22","GNDVI_133","GNDVI_159","GNDVI_164","GNDVI_168","GNDVI_171","GNDVI_175","GNDVI_178","GNDVI_181","GNDVI_187","GNDVI_189","GNDVI_192","GNDVI_194","GNDVI_196","GNDVI_207","GNDVI_223","GNDVI_231","GNDVI_236","GNDVI_238","GNDVI_243","GNDVI_245","GNDVI_252","GNDVI_258","GNDVI_259"
"WL_349HQ",4,430,4,33,1.78,1.61,1.27,4.66,0.346481239699888,0.238839714284717,0.169251180101408,0.0780989449672084,0.242791913408484,0.302647257765488,0.176387902638902,0.171292060253173,0.233771769001924,0.229478998597869,0.257420410020383,0.212318032666866,0.228452191202091,0.238568681138018,0.214223654895591,0.218170975067092,0.229272013986274,0.198336370853535,0.240100946336849,0.294438367583949,0.256831590371668,0.22556720766728,0.109561896341683
"ALFABAR",4,431,4,34,2.05,1.75,1.46,5.26,0.356848114682192,0.242235470472062,0.180171995427562,0.0315884965415157,0.174304419088104,0.237826365942124,0.139388777719729,0.155042157204346,0.201694479952496,0.210348796150489,0.261098028530837,0.206885854868261,0.208676241238639,0.254193496338405,0.191145370730413,0.202232501426683,0.219368694870269,0.182305205371049,0.233420464832263,0.274280727474223,0.246638334685164,0.247122247469015,0.0976336998800597
"WL_349HQ",4,432,4,35,1.65,1.6,1.27,4.52,0.384232911349206,0.236039457404238,0.161408687413858,0.0812766929323602,0.249960946436521,0.335860054727821,0.201978362879423,0.224532277535647,0.238122739488751,0.235916776266746,0.230912702602002,0.235039010116515,0.229168304655087,0.228579469699465,0.21998964008886,0.219954438073116,0.226650741835218,0.20860597500284,0.246060557993729,0.294052292260471,0.250193885539626,0.230787379997073,0.101518766432572
"SW5606",4,433,4,36,1.63,1.55,1.22,4.39,0.379045736241093,0.259082286129615,0.175759456744449,0.0801836816836956,0.241029675840878,0.330107595763895,0.215299053160413,0.219288713469155,0.248893479514334,0.243414768939584,0.243883761652962,0.250351917963834,0.237445379182059,0.245609801971465,0.231382520852374,0.229994174625362,0.234581739552287,0.231564702930754,0.257931242895324,0.300513545146677,0.267627783696128,0.24895211302301,0.12876403294531
"SW4412Y",4,434,4,37,1.91,1.76,1.41,5.07,0.383282591212022,0.243000571997213,0.164218419778312,0.0612152292416395,0.221034849398728,0.308580002497201,0.200043311693347,0.188108874891209,0.236804705789404,0.227975447323378,0.254550259405303,0.241747351407725,0.226858586073976,0.25305192534572,0.218838490563556,0.214971685728882,0.229686331426076,0.233670486029437,0.251911638539337,0.272763167887838,0.248423063509569,0.245450419203727,0.124995087696693
"LIGHTNING_BOLT",4,435,4,38,1.69,1.67,1.31,4.68,0.365383377447584,0.232544302096343,0.154554280393682,0.045602502421442,0.20500122017797,0.283275990283686,0.184826977447464,0.165317625816251,0.218088817201806,0.213481558169715,0.251993771730577,0.227182395233617,0.216346040701574,0.236327028082002,0.204456160653515,0.208359054364238,0.222013258946094,0.231183550618512,0.232259686604152,0.272734980439989,0.234796482173991,0.204174397678514,0.0789342904659851
"SW4107",4,436,4,39,1.9,1.84,1.27,5.01,0.386003960651931,0.246400750697305,0.173459844847602,0.0528259785086374,0.227872943020405,0.313320608034772,0.21477909211717,0.195314337917266,0.237800081189412,0.223882262029858,0.253060067208665,0.24029181312957,0.233594764743597,0.241894826718818,0.212903754851551,0.214103552848105,0.233957289834068,0.243418203607225,0.253220536340197,0.282334486916795,0.251396561741579,0.221263910113722,0.10644380567648
"ALGONQUIN",4,437,4,40,1.53,1.48,1.21,4.21,0.304357864270574,0.224714896654321,0.180755999532883,0.0373312973011032,0.181769906469789,0.183051962839024,0.12717265735903,0.121829128266847,0.196938917398327,0.188026616312886,0.231924472310187,0.213060652467521,0.21002625776155,0.235647530040053,0.170448423159069,0.191222841939757,0.211446118350606,0.217228691628872,0.231363369783766,0.262882371296567,0.250992058403645,0.224291549095509,0.106410374033728
"NY1517",4,438,4,41,2.3,1.73,1.37,5.39,0.372154499734946,0.249418011861467,0.17618055146409,0.0202544948124183,0.170468192459284,0.179436920796576,0.139954199136804,0.142876439880091,0.216607683432582,0.210111585829164,0.239439948250031,0.237234236393881,0.208617352195167,0.246343640699474,0.18305070179322,0.204351577334547,0.216295014070083,0.226183007483098,0.245367292568463,0.274546456480075,0.264019325197424,0.259564875622304,0.134568075411267
"FSG_421LH",4,439,4,42,1.7,1.57,1.1,4.38,0.332948076584689,0.263728868203065,0.199270674872345,0.0385059063833815,0.181861102563666,0.167343003446571,0.14491584375359,0.130140361735295,0.219583450721833,0.212968361768856,0.263579040114232,0.247933065416677,0.214395049666178,0.243070024993228,0.195871096481911,0.214928519057452,0.231645216847815,0.23709358772184,0.257005859121347,0.277610910659133,0.252855292466511,0.252400151911642,0.122406792123548
"REGEN",4,440,4,43,2.23,1.9,1.49,5.62,0.366856734565552,0.241149985622753,0.166002999907026,0.0236816442114613,0.172343306245567,0.185119101904438,0.164438254337213,0.154096755172508,0.223413208178258,0.217622759232582,0.245541359892585,0.248178498116033,0.215212190201034,0.235577705512731,0.189153437649899,0.199438583580382,0.214819940836771,0.221344464750105,0.244349829078852,0.261539988737056,0.242371077776063,0.247724354047769,0.104450025047656
"LANDER",4,441,4,44,1.89,1.78,1.35,5.02,0.360216331514058,0.231675623726281,0.154649288307129,0.039884214778855,0.197597289659227,0.202465066171562,0.172783190585313,0.170675498877448,0.220920351316901,0.210950396647491,0.260022781305512,0.24491996706031,0.21434767672849,0.229233647515853,0.187239568245547,0.189653571820865,0.202251243153622,0.209003260433538,0.232134539444824,0.261435683206479,0.232228348308706,0.200407153758315,0.0850002203004643
"SW315_LH",4,442,4,45,2.1,1.65,1.26,5.01,0.365423752611135,0.259032072507694,0.176441740958104,0.0387741130246626,0.165133173025144,0.129553774000628,0.123265320656341,0.146668645789016,0.219614809409502,0.211197940590789,0.24078907919324,0.246163286320018,0.21347428428344,0.226541711839178,0.183627503028254,0.199890282627731,0.215856586268701,0.223982445721026,0.239861786520871,0.262863989164974,0.247067579965483,0.256591910669621,0.100321545305632
"PLUSS_III",4,443,4,46,1.92,1.88,1.11,4.91,0.37886405470739,0.224960575448615,0.136029724217492,0.0835744169549095,0.237396644621422,0.261906276573153,0.207967792742555,0.231010427798955,0.252041982778586,0.244020548649894,0.276614781733442,0.261621835560904,0.233055591043244,0.213429484063277,0.235605600604918,0.23139876889099,0.218457076547186,0.240823120394785,0.245887786459964,0.262650941847085,0.220106767910894,0.200459137833425,0.0858418416437121
"HI-GEST_360",4,444,4,47,1.91,1.72,1.27,4.89,0.373960731998102,0.249653311062081,0.160411991103337,0.0543428149101394,0.18643543167094,0.225066411316624,0.175943478472027,0.21364386728113,0.252022894541057,0.242661662709901,0.251565743262896,0.254177889266037,0.237137932951576,0.230013929177699,0.229191999308582,0.229719774447375,0.228977421590921,0.246109026327571,0.255558868489183,0.276471072623409,0.243944745344413,0.220317900348488,0.0979878341319925
"N-R-GEE",4,445,4,48,1.81,1.87,1.26,4.95,0.371949914119489,0.243687002923296,0.165382955110625,0.0702840166866766,0.196838102730189,0.241575957238008,0.16814059506125,0.203535453162882,0.239854146003459,0.232636444174394,0.284393706213707,0.239955399725405,0.219578782995245,0.202772440754406,0.208544277709949,0.216865443739407,0.212206848334323,0.245138804691194,0.252367225437052,0.273383916390482,0.248166128190646,0.225221561422302,0.0944598897786232
"SEEDWAY_9558",4,446,4,49,2.08,2.05,1.44,5.56,0.372022309740521,0.250710714296316,0.141992346742966,0.064994252972783,0.178212412629343,0.218813151859724,0.143597389467171,0.182645481752371,0.238270353185974,0.231073034766308,0.257142211117769,0.234859606108221,0.22084236547824,0.223087923599234,0.198577429753427,0.214876841167691,0.210793278194565,0.233136928667164,0.246774691194642,0.264498594955504,0.241108621496934,0.2049668832042,0.0896349923395077
"GUARDSMAN_II",4,447,4,50,1.93,1.87,1.33,5.14,0.377694270708485,0.268461495795556,0.179907395800917,0.0620367516106575,0.165947142703099,0.211331016872564,0.134535851189689,0.173552342144931,0.243062430931657,0.245184442413274,0.280899244895697,0.246479567706251,0.218936367592439,0.198809273133077,0.205520820596735,0.230725379921092,0.217580029302547,0.240152583274282,0.240130509560651,0.277536025512608,0.239657045513802,0.185028432728353,0.0878193460119774
"ONEIDA_VR",4,448,4,51,2.17,1.89,1.28,5.34,0.373269517876564,0.286017119394261,0.198154659355298,0.0594356200351728,0.162432473696171,0.219219961109912,0.134652689142558,0.183225151910504,0.247103471832184,0.258800691793733,0.280781062932596,0.259616955209696,0.21849529271306,0.215467201674661,0.193905370463859,0.228006689836703,0.208385758163394,0.225326348190512,0.24689656533205,0.257608097982001,0.239785490645162,0.16672921864712,0.0989726594314698
