"","Germplasm","Rep","Plot","Row","Range","GNDVI_133","NDRE_133","NDVI_133","GNDVI_159","NDRE_159","NDVI_159","GNDVI_164","NDRE_164","NDVI_164","GNDVI_168","NDRE_168","NDVI_168","GNDVI_171","NDRE_171","NDVI_171","GNDVI_175","NDRE_175","NDVI_175","GNDVI_178","NDRE_178","NDVI_178","GNDVI_181","NDRE_181","NDVI_181","GNDVI_187","NDRE_187","NDVI_187","GNDVI_189","NDRE_189","NDVI_189","GNDVI_192","NDRE_192","NDVI_192","GNDVI_194","NDRE_194","NDVI_194","GNDVI_196","NDRE_196","NDVI_196","GNDVI_207","NDRE_207","NDVI_207","GNDVI_223","NDRE_223","NDVI_223","GNDVI_231","NDRE_231","NDVI_231","GNDVI_236","NDRE_236","NDVI_236","GNDVI_238","NDRE_238","NDVI_238","GNDVI_243","NDRE_243","NDVI_243","GNDVI_245","NDRE_245","NDVI_245","GNDVI_252","NDRE_252","NDVI_252","GNDVI_258","NDRE_258","NDVI_258","GNDVI_259","NDRE_259","NDVI_259"
"110","SW5210",3,2113080,3,8,0.354986882448945,0.334923941742932,0.56364246565632,0.236398952422044,0.420691877980881,0.494935716930602,0.172183138033274,0.422818384409446,0.45271698000329,0.124745544511113,0.22562970778745,0.349375421319499,0.166393167519828,0.348378552370315,0.355687929180111,0.201294196930174,0.34655927829102,0.450799410887501,0.213680785349461,0.312897489236383,0.452055040114742,0.233545189790939,0.335169367594831,0.515427671829767,0.258046022207879,0.39659274614101,0.493927435335836,0.258265243993391,0.423200303088789,0.517385144360333,0.274107933609667,0.311794476244604,0.50066366858069,0.319745955551173,0.450961119220489,0.548002091587521,-0.111519005093374,0.514139260597524,0.423061160955793,0.141734887797957,0.17338977350821,0.355823573277186,0.286367464975383,0.442465939060366,0.482601631827638,0.270458039161939,0.354901545657077,0.438948482709951,0.259057976760931,0.231114183565164,0.395251382604324,0.299574993966469,0.456720189900172,0.457711963060514,0.21853834334569,0.207637254525162,0.317954827882189,0.247313317072631,0.275279069444155,0.35497494283073,0.21186398688864,0.243418160752393,0.341567326960932,0.219644038831625,0.217056721938507,0.36761805686905,0.0767855047602993,0.253679100599516,0.281928083450575
"111","SW3407",3,2113090,3,9,0.35355772489285,0.341709308095379,0.556402675604586,0.252479809128102,0.439783783517799,0.508192631466289,0.188780120808858,0.411317083408287,0.473551298195119,0.121884439917149,0.224016383833055,0.344263606788007,0.171471482224751,0.328978956804709,0.362554797288894,0.204161417593259,0.339152985897703,0.464258367856312,0.219259616978916,0.32709584696978,0.46171497678875,0.22352354060074,0.348524102241965,0.510485335247753,0.259498649333361,0.414822825406758,0.494880579891531,0.251366699688087,0.437393858609795,0.517131162299043,0.285485495569743,0.338651074887786,0.519251417434444,0.316934340125076,0.467814158769797,0.547271891490637,-0.110467239411659,0.50534239724,0.412046294311582,0.135804649707636,0.190563378222281,0.363681770993259,0.281038731494755,0.448701082532102,0.472925802517334,0.270948542465315,0.363528858261724,0.436662100267065,0.272158603137647,0.232942576280914,0.401905981739474,0.29623510800288,0.483079297603428,0.466233486048077,0.23231407139817,0.222633987681702,0.344932850729746,0.265812422781399,0.347793161929784,0.393615808606321,0.222025330969939,0.281175288324555,0.360376078076693,0.219192282714422,0.199461522243306,0.367240565043222,0.0744337735444137,0.271110942114402,0.289128230477711
"112","NY2003",3,2113100,3,10,0.335142981080055,0.334570013179793,0.53991658025465,0.229445941533202,0.425349048207237,0.491603858945816,0.177042641730711,0.388715962205128,0.461044847110046,0.08022058375021,0.203286585187139,0.29022905126176,0.110655977924871,0.41221870604782,0.319772275999007,0.0955605038978249,0.39003211682418,0.35340788366709,0.144375444462258,0.304228426318811,0.372572934028569,0.154183453592769,0.287554540842212,0.435279046169457,0.23195792342442,0.381042057780559,0.4848462922403,0.22241337398387,0.424784942777694,0.499672320988184,0.259286197130071,0.302335018816974,0.49835541301867,0.298679971006102,0.465217563016183,0.541586415423404,-0.102688331880241,0.526817422556927,0.389910205542418,0.0615543631537518,0.239514556008832,0.257438698074308,0.263192558299986,0.410296686457677,0.452945495050758,0.243797409855535,0.286354352609075,0.394574425394717,0.261357684351972,0.242127851676098,0.395235465594412,0.276572533064819,0.454279890994393,0.43072010574665,0.21962451850536,0.186903386590041,0.291679760416408,0.232722966766109,0.306547641194365,0.347113924633737,0.204681691879708,0.252321672178737,0.323191124840383,0.230474735497993,0.228026185822668,0.371080217724818,0.0676231196311548,0.263861684379634,0.26262345011534
"113","ALGONQUIN",3,2113110,3,11,0.290491497414448,0.27054166619722,0.514041709386302,0.211523332047821,0.392445093979621,0.503565062388592,0.172076642417964,0.363718610251118,0.460794783206952,0.0671411491998461,0.213157478237932,0.299609455142296,0.115212407072377,0.412420973582552,0.340499328585702,0.0986343244858487,0.368959826335796,0.381055832918824,0.119061012345085,0.316551586188264,0.384879516194395,0.136533727660203,0.307755121242058,0.445318838006528,0.198710061287406,0.316068392782645,0.490094649561952,0.210283929562946,0.381701282408698,0.516299455208624,0.224847741153887,0.25611386723364,0.499158398299079,0.277540901559792,0.399459409932197,0.542440280404891,-0.101255523490852,0.51838018393198,0.386912964040379,0.0398979838654223,0.2298897515755,0.251952303665687,0.243512060348401,0.417432023314376,0.475242473384888,0.236043149311221,0.322078957200382,0.432075359430999,0.242368996683895,0.218077290527134,0.400523249099747,0.248886319695599,0.421602185152668,0.446067700712126,0.20872134179927,0.211060846184048,0.338163287914036,0.212520402158984,0.296681401286754,0.380185941848759,0.187313151941285,0.273665785880225,0.367162035148699,0.197257616261405,0.217393396801379,0.384779858352773,0.0314623584362012,0.283986218941018,0.299306946098277
"114","LIGHTNING_BOLT",3,2113120,3,12,0.327937706307264,0.289586924599374,0.540123783664011,0.202350853540213,0.368542199488491,0.484348293555455,0.149803114904043,0.386582418900282,0.447685734844396,0.0808555108480756,0.223324980216302,0.315193147513116,0.159183654662823,0.32635348008125,0.358922501347262,0.186509876748334,0.343664449807483,0.456121540379384,0.180677142543872,0.322315027933992,0.45242626296182,0.195364412852202,0.280678272834687,0.497403718161559,0.22136822613433,0.380594232373801,0.498581038798498,0.235806513920907,0.406275367602382,0.519196242842744,0.229110501254502,0.294148728331913,0.491243961352657,0.289069519522979,0.426956271821676,0.539323908616032,-0.0549366935284067,0.412809147604904,0.294082815322902,0.09829642337812,0.138609173721689,0.264629410302525,0.256767663180549,0.404112926403948,0.466921313980138,0.244480583609063,0.341720564019539,0.436146235487844,0.226599308131619,0.196916468607645,0.377184425958936,0.262733801779653,0.431105778298052,0.45141091925991,0.200217955671228,0.188090715213288,0.317350541749267,0.236761058367386,0.334736847592635,0.391203056905144,0.181077208081926,0.261324371774637,0.364103873686948,0.185208631000812,0.190321753567451,0.377039488893092,0.0391337493932101,0.290483161590428,0.297016616601392
"115","BORDER",1,2113121,3,13,0.337786164824258,0.301907705558122,0.539567708587617,0.220237121854133,0.387889982519139,0.491687425958526,0.167676447098627,0.399449391377346,0.443554895964502,0.0915394209950462,0.223058559746769,0.30359374542044,0.178383059140407,0.311527234839083,0.357132275378506,0.207631528256147,0.336313060661043,0.466694675672639,0.191802194182559,0.328621176262299,0.450424910370469,0.212364091100604,0.288054436386427,0.493446294804071,0.242817563046854,0.408446234876929,0.50952766478932,0.250960603760826,0.412532234457764,0.520197791794443,0.237817300023313,0.29239092691963,0.486235511607588,0.294866726910787,0.449200331115366,0.54895294244027,0.205060514465034,0.38489593080074,0.457157061224181,0.196148553777645,0.190976736705122,0.353736310333231,0.219306409042905,0.348726688974367,0.440204790049991,0.218476304349526,0.317412373559163,0.413898598253698,0.23255921837962,0.210503056835799,0.387410665854777,0.268749930687517,0.420503343403907,0.460494900531583,0.222051178035021,0.232567456003032,0.354541503694046,0.258158981437132,0.335572318257328,0.40513897866839,0.216655212555389,0.27955239497065,0.36566942725236,-0.0170647094358108,0.322261227071474,0.382354838709677,-0.0407927070487083,0.379688581314879,0.317494961785619
"116","BORDER",1,2113122,3,14,0.347894844053423,0.316700028667535,0.551107580873121,0.215241568811622,0.373956468841379,0.47857124404439,0.155996224840245,0.39319808159619,0.442357179226845,0.109177235160911,0.233216975878543,0.32197602508866,0.198001432472499,0.29462248165651,0.368575762757534,0.222256815992413,0.345881214113461,0.477491224101288,0.197884457641169,0.334007165077547,0.455372850262035,0.217690005790946,0.314668576715313,0.511623690572119,0.241864380083969,0.409813308302044,0.511174775761368,0.249888634847817,0.403835645815016,0.520683808339231,0.225229293043058,0.294422687553282,0.472456071800701,0.2857894069377,0.445467482556216,0.543619955982867,0.279681035066269,0.358573668152536,0.486513501970503,0.200007682072249,0.16328742085947,0.341590413943355,0.217676538758621,0.365339373388909,0.455689580457382,0.215774290077027,0.338868363153306,0.427890323384117,0.234435063771999,0.211615346120601,0.390469531378498,0.273118495057856,0.413909621289596,0.463887949222836,0.222572225198702,0.221670433646271,0.344640437661375,0.262928352419785,0.332449502012461,0.412407556873223,0.212777133696506,0.274281745257645,0.36152251916745,-0.0403602546615786,0.357217073324507,0.346319694008364,-0.0859098532213012,0.425657928612622,0.432391173381117
"117","BORDER",1,2113123,3,15,0.330918905059488,0.30981493791413,0.53727004943585,0.222279380993931,0.386031291681768,0.485604519690436,0.156134966728054,0.398461135789175,0.431364173434439,0.102151600766828,0.255667516632961,0.34599988276327,0.188040227840945,0.309081037478282,0.369491886944651,0.212669582777214,0.336331220346234,0.461813721642805,0.180323602964533,0.309112097171799,0.440651274628448,0.209140566822371,0.333926803368182,0.506244447435725,0.23822745399152,0.39680173133083,0.507812239257405,0.241295087976054,0.389707276275439,0.516132615641955,0.224530297048476,0.314746792960826,0.468557329223523,0.272543483307491,0.419766765874897,0.5405322489937,0.32315812074107,0.388741270523857,0.556684069036105,0.219193488590079,0.196157535348218,0.359810355163691,0.222031257361606,0.37977886323537,0.457220007929086,0.218296263192961,0.333119681182282,0.428877219201018,0.240197833680647,0.219789258555466,0.393823476918878,0.276778786491844,0.414481839170162,0.474448021331252,0.227001984941705,0.242554388117698,0.367940522324429,0.277739584589922,0.365780108569482,0.434933030284074,0.243668489199536,0.325322196409465,0.387936181406539,-0.0494069315967404,0.376029674463569,0.348109408822479,-0.0845947918595655,0.426178423434151,0.433471588473446
"118","VERNAL",3,2113130,3,16,0.306448709203466,0.24806352396671,0.528654600977224,0.200092720303569,0.370514424478619,0.495638149858099,0.154823676806864,0.379471427714817,0.460048719793728,0.0770348933398206,0.279368680207509,0.350928221811894,0.131943493644428,0.335344510425735,0.316398380176595,0.107296239055891,0.356726239667832,0.354016291392155,0.0898007190093648,0.333869769423403,0.3585172542785,0.129537579616318,0.325271286596831,0.455657176112454,0.166109834062582,0.296216233833959,0.492908974760117,0.18488032821069,0.313735654214292,0.510275096412973,0.171682314717275,0.276336346736762,0.460408970351426,0.208495642786482,0.301409012836879,0.524713088149881,0.290507391026261,0.377893585857039,0.561232277918976,0.208216698498368,0.206079454899036,0.368068897954409,0.160156457504393,0.284961214682577,0.414717572302712,0.171421837983356,0.288869746910762,0.413129505860213,0.209690754484395,0.221153846153846,0.398047176135411,0.245679868225492,0.39535316879654,0.484232822814034,0.199539465475484,0.232848695033569,0.366685280515219,0.241782244677984,0.353429113580916,0.440030999993049,0.214934284048394,0.325387459241225,0.412448377066299,0.208747110552698,0.295477166214825,0.453573965491877,0.0514848840643269,0.342305537599655,0.37016958819727
"119","ALGONQUIN",3,2113140,3,17,0.288375389904213,0.278395490390545,0.506565243111033,0.21597054375875,0.381332875706277,0.5051828724463,0.167981036912113,0.390563200815494,0.462367931882233,0.0915947050584539,0.266031243588616,0.350087634455875,0.140888345252557,0.275611193844626,0.323177406511128,0.1265866012838,0.334783810172989,0.365377695080538,0.0870872270822023,0.305517589582559,0.361599527534558,0.14645984081391,0.360744380131915,0.451852948654672,0.179568932890509,0.295579630788486,0.492315394242804,0.199334946971182,0.315832815080097,0.509421629388175,0.174557555036473,0.253181840339884,0.459873630844573,0.217174363476367,0.296900532691323,0.528878283508054,0.290116688991517,0.370538365339614,0.539820135697425,0.217961969757813,0.186952815428931,0.355359623342253,0.176047860146037,0.307805163532718,0.439578000259115,0.19568178984964,0.304208836675108,0.431903358379343,0.211413828998783,0.199107217941666,0.383850239807658,0.254554910509488,0.393903944330634,0.487543589243326,0.203008876678743,0.202906909890393,0.347824493782187,0.258734353134992,0.371343950619864,0.463267776465712,0.210786809470843,0.310908155845998,0.4019353656446,0.228089745055985,0.277687750368965,0.467702298123551,0.0613347224390156,0.317902074857092,0.349208968655335
"120","REGEN",3,2113150,3,18,0.33409840537528,0.267757810485745,0.559037254086457,0.229231890048491,0.39255519511274,0.50635794062904,0.149861894475657,0.40043982730707,0.460562901001379,0.0968596210710384,0.247545355960022,0.351399513467569,0.152852620539097,0.27316267151681,0.339127855158977,0.17747221245085,0.319113962528325,0.410743323323692,0.137548735591596,0.299327225246758,0.40367695876651,0.189262953746756,0.359556991370156,0.492620660773844,0.205601319305482,0.318454578639967,0.498760429703796,0.21832907688638,0.346639630378218,0.514364661741474,0.188633465756338,0.275727449796344,0.468361484086388,0.22013247350614,0.300871062823989,0.517449986489131,0.282861697247476,0.368682521049809,0.517344236450967,0.217579024632555,0.215245535714286,0.376580152894491,0.189257537860828,0.325860849390261,0.456313689750222,0.204235893868385,0.315663996014779,0.442999155907952,0.225367802235277,0.234515123200806,0.402485643195347,0.264669848591313,0.390685769371406,0.480356634227005,0.214967461889872,0.254819818699608,0.381313353966822,0.266090016183143,0.334126009670155,0.435497690537316,0.224244128766447,0.311941927208025,0.40442556763435,0.250476719118166,0.2945431161712,0.457144423360742,0.0791051378019735,0.32003663003663,0.362615562061929
"121","WL_349HQ",3,2113160,3,19,0.347957350381259,0.291893580543841,0.583616281717601,0.228937990935901,0.377240558058972,0.501898045120551,0.1488884332377,0.375858389743052,0.440717968139822,0.151647214653519,0.257439842902781,0.358279990621062,0.232108464270918,0.339807930962064,0.392663700988347,0.269797952040462,0.338233144808189,0.498052725631436,0.193717431621076,0.313529682618642,0.467987509009196,0.243693270717477,0.391556229333309,0.54973238579543,0.238134072567868,0.395397893199833,0.510454604714226,0.2448723076623,0.393871744833551,0.521446677103215,0.233188209091678,0.295524581988083,0.483069308044503,0.242525708946081,0.319695614012663,0.514460348558055,0.30195631520154,0.399043339355524,0.510858697982056,0.215627301661731,0.176104545985061,0.3410966678338,0.222157634154994,0.381948930555742,0.482146244994542,0.222224295482573,0.319762823972214,0.445500435883598,0.232987167295391,0.232925218632875,0.394083281715328,0.273550414484208,0.411959982610203,0.473641356951649,0.222231217601159,0.22218228157553,0.342275365890236,0.263018860278432,0.341616100534507,0.41962539358175,0.207828397487453,0.259489616769228,0.353268072378183,0.215658450090652,0.264881995670723,0.415582666078221,0.0590166735183099,0.290896026831785,0.314707946336429
"122","WL_349HQ",3,2113170,3,20,0.349028971428995,0.308519265386975,0.596028781594445,0.222764405580059,0.362285850184312,0.494393396043384,0.166760342006178,0.385099988007435,0.435764226179769,0.146371844982555,0.251305284445617,0.362039332923005,0.230963369568609,0.342771421464992,0.396838598018489,0.275332029779438,0.323706576272852,0.505023550290771,0.19646978850508,0.301971564990596,0.469052183671561,0.248807711125758,0.399179043089394,0.553874605524895,0.238814673611125,0.403446495619524,0.513940602836879,0.242949844933814,0.403135599618995,0.524469293048973,0.238993143656917,0.303990095434309,0.478825808705125,0.237823447762906,0.316297795302459,0.507542511042445,0.293990035420203,0.391174684345368,0.505520893938002,0.200249256090338,0.153428017040149,0.323684056956116,0.218703080411366,0.382998919586356,0.476620393488465,0.221632886053211,0.328028309947832,0.447092131003778,0.226346150765953,0.203048712362438,0.375351935646053,0.279470185110335,0.419783719548425,0.488256684491979,0.217081742049217,0.194730396866845,0.325350629894142,0.267452517658856,0.37383193972378,0.434970216374391,0.203841138863532,0.297888595293408,0.364688503076841,0.215410812544473,0.263541153111922,0.405124850003256,0.0551041192099438,0.301587005843061,0.330184797901061
"123","SW3407",3,2113180,3,21,0.368676624885165,0.372788249565292,0.601154337748634,0.242774279105103,0.395352378984093,0.496707053484547,0.191559701662637,0.398509024404869,0.451147838340229,0.12056224226851,0.251132067176646,0.348793634045546,0.213799303127289,0.318103573353231,0.374572892053227,0.277831846874672,0.336876777018355,0.505487494089399,0.192558554754158,0.307701292161345,0.460535030201404,0.252594708640131,0.39820852215791,0.551014642317644,0.246403148813,0.406739935335836,0.50966598873592,0.249130867946534,0.407467278562902,0.523777315519719,0.248496241753708,0.320700744153083,0.47980908929837,0.241215212504437,0.327129980774188,0.505487587082988,0.29811797600496,0.411673846568738,0.515767115355413,0.223745796876333,0.184982347105509,0.35188054388422,0.226467599370324,0.384386098937183,0.468362528424448,0.232838679144501,0.352915161830434,0.450222784950254,0.24168902458398,0.231880012076545,0.381787025433811,0.290378482173617,0.439392839722954,0.486417065001788,0.230810679254467,0.242024342693763,0.357129819912899,0.291052309910718,0.365896669557857,0.438767029284622,0.233891805461404,0.335490136965247,0.381295288088102,0.24151054659161,0.247404535233172,0.404634007944014,0.087679202616962,0.300249819384768,0.352088926068165
"124","N-R-GEE",3,2113190,3,22,0.336289942578798,0.320917035651648,0.582520564888153,0.204542045819581,0.340560888386975,0.46485079758737,0.138602554582418,0.390664961636829,0.425325077399381,0.119955577049494,0.266852926521879,0.349712183827193,0.194302477691279,0.322055850293704,0.362629529659965,0.234662496670475,0.30092368161455,0.466579561736004,0.142466812707217,0.283478636560921,0.420624536327789,0.216658101799073,0.362413674754529,0.529349240457218,0.210317399016024,0.345848326032541,0.495898779724656,0.215568601439196,0.354953571658339,0.507483433767236,0.214557579209721,0.301609403825943,0.455648024104972,0.211551789478576,0.30161323955944,0.493291912317618,0.264613807459718,0.40673375284523,0.500354951975585,0.20769524325389,0.180785922124256,0.353554561272682,0.189824280520524,0.315838467231656,0.453114217510502,0.199655704469101,0.30059432382692,0.427873441543166,0.219222230495779,0.224759005154802,0.374866545583073,0.261976189560379,0.393906922872862,0.474030606824387,0.213527689620679,0.22202734201025,0.335720578250132,0.259655052807494,0.365591397849462,0.435843002602686,0.206434078040397,0.303724839951054,0.368643293313708,0.242317784061214,0.254149061775248,0.411703563145688,0.0799436988141342,0.258128699443578,0.295299694538449
"125","NY0651",3,2113200,3,23,0.306220739470719,0.325872388155926,0.558186083601544,0.215588265124814,0.36504676530252,0.481137031009154,0.175226942644148,0.401250074953529,0.440230407147569,0.111229790967545,0.260400949617515,0.352796096016882,0.179469390038632,0.317854070803797,0.3592318534179,0.214541849476882,0.312471856335345,0.449642731278211,0.120160064386335,0.294805262431622,0.394786516385867,0.204779233421165,0.357835060797774,0.507856149324718,0.211083899453593,0.342126746975386,0.497814325198164,0.210762530749853,0.344575463479231,0.511367147569928,0.197514812302745,0.27394947436806,0.444169324356249,0.204008195262383,0.313837304286517,0.492018958700223,0.254603679289939,0.396824067577525,0.499842322461882,0.205241746223558,0.169047243058297,0.349822198827331,0.186241602751299,0.311369481338522,0.452123177819772,0.203239509798369,0.307025613350492,0.445041720287268,0.209512726327081,0.219455543773819,0.368995741077084,0.247198172436258,0.37961013744327,0.470829137425671,0.207037915280178,0.214378471695191,0.332926120639827,0.273464371154419,0.368933801808565,0.439780080766798,0.226707221379113,0.310156461338429,0.392610743154998,0.242457392985486,0.251440640564908,0.409211693251792,0.0738038395784564,0.271811002619671,0.328927585933159
"126","SW4107",3,2113210,3,24,0.345058430525551,0.351975493638686,0.586471802537014,0.219741771844852,0.366118006271459,0.45645371016215,0.156453673646516,0.386001170799528,0.414091365048585,0.136105860645211,0.237523374073097,0.360695946540051,0.217239482632175,0.327114229130471,0.380254870935716,0.269648450868059,0.422748853092764,0.512673921307005,0.165282714546828,0.288290265682715,0.443258535093478,0.239769546599153,0.405166240409207,0.533261991295374,0.239576150418792,0.394416588443888,0.49730274822695,0.23231783360057,0.392579328486772,0.511573416825717,0.220786640546559,0.31290033995348,0.451049254913989,0.222267814661522,0.320611746733382,0.491389700362781,0.269684807694993,0.415518123252953,0.498832915192946,0.207477097345065,0.161431182465529,0.333666564314018,0.212311560887369,0.363849314313711,0.465943974612705,0.219718659326491,0.326924183929041,0.441836799645758,0.22145802175292,0.233413915423719,0.372923579688286,0.258380715544281,0.380871719832212,0.457438168633954,0.220356108277508,0.234417533491739,0.337507507711182,0.270707722499518,0.336475325607237,0.422825424360542,0.218760142896843,0.277919807054567,0.359734700030148,0.235793869413051,0.23981506000042,0.389127209297438,0.0857032741762526,0.248390385565991,0.313608605206789
"127","HI-GEST_360",3,2113220,3,25,0.326099906659715,0.326544510417332,0.56415681767823,0.213193591109807,0.368057188926117,0.460522604615844,0.15954597988682,0.383875996881933,0.438908676620495,0.115686695263872,0.256295758961283,0.36668439872212,0.194150008892154,0.311348479666708,0.372276458151971,0.248936694830368,0.401732249292465,0.48239049171195,0.15651414362667,0.277284074732172,0.432168890343631,0.233189110686753,0.37607007490972,0.525318590145343,0.236946217875093,0.374197173550271,0.511918674384647,0.231589896646314,0.383036689201747,0.526268469473097,0.231543823607648,0.277081118592015,0.463763583746752,0.218049487492374,0.31954844457925,0.501155112383336,0.272095950278164,0.401715270691556,0.518918998406719,0.205546369007801,0.164906932198681,0.346247751897179,0.20914522980161,0.369490869181272,0.469632042077863,0.221131569074687,0.338628834737847,0.457239403877288,0.224461485077304,0.212214744902066,0.379071575801479,0.250234539234337,0.380222417325139,0.473702337983286,0.21413775524602,0.209853734337426,0.3334909858482,0.276502566795871,0.383327599029686,0.448022012775333,0.219208045704875,0.300880904668168,0.386994981290677,0.231750523626327,0.235600949919089,0.396202845554084,0.0707914428853901,0.254726288705527,0.310121170640202
"128","LIGHTNING_BOLT",3,2113230,3,26,0.322022795977431,0.283245980351382,0.564877514495577,0.209336547308285,0.371538549543665,0.464991407190896,0.167134865344147,0.398744110916678,0.442289526031618,0.123418057534205,0.250589993845072,0.368979307717108,0.196396361997901,0.314413196632109,0.369424111092019,0.24193116099015,0.394081235514702,0.475415862137735,0.147156117381196,0.271050800967939,0.432431257601251,0.20936982456396,0.355074212906665,0.517310767925058,0.215590424215964,0.34383171271782,0.497234106735984,0.212620786954422,0.363668375115267,0.514862216122322,0.220652575454936,0.308925695882218,0.459941271194468,0.196900338001799,0.300655820699894,0.486971794895687,0.253667079640598,0.409127567918279,0.502739615789884,0.197628918306605,0.193452354842011,0.363832083168838,0.196161517436541,0.349412127870132,0.457481486189166,0.207726163113898,0.306000525827833,0.440729793681763,0.220393183158955,0.233245792164859,0.390934181448717,0.253981869320592,0.39173551312946,0.467275003407586,0.212066646582954,0.246077153155917,0.354455637612051,0.261879507119083,0.329712251757123,0.422352622263327,0.219059666544952,0.268561835346137,0.373861686972045,0.226388310501695,0.233284840818048,0.399419776512756,0.0799715390433728,0.25976032041776,0.321538715033525
"129","WL_358LH",3,2113240,3,27,0.274402765902829,0.338855923724066,0.503048666118397,0.205283127343399,0.362206525122126,0.453234820498248,0.15020423069778,0.387365383462253,0.417683036517359,0.127699693557119,0.267440868724171,0.370373252439989,0.197140741373183,0.335058605894789,0.372451861294201,0.229178596404002,0.388284574713067,0.44716889887806,0.145342777491263,0.290851148585845,0.409842455107126,0.213129515868584,0.361078132927448,0.498467185961142,0.228538335421693,0.379264705882353,0.493217433249896,0.220402949247845,0.3766500557569,0.507650020908837,0.227777460986603,0.285266507205292,0.441534963382944,0.203345821981604,0.310920804028992,0.484665535566466,0.253577621291679,0.396017954292597,0.495514488981433,0.173077583475753,0.151184951236274,0.300385284613473,0.205248957925321,0.363029379747646,0.440475073602009,0.216588842158901,0.307986356151494,0.43347641385418,0.23003409065287,0.209578342134641,0.368557460464107,0.265111572045912,0.416812309473203,0.464859770321718,0.212944973709812,0.213331649094947,0.322892859881893,0.266465519174819,0.358471304154416,0.423180661842901,0.217985074273195,0.27404233686239,0.370082817570803,0.221630258022396,0.212571296471429,0.389690855977975,0.0812271517734725,0.2431330634278,0.293831610700961
"130","SW4602Z",3,2113250,3,28,0.293617015797311,0.341182367306586,0.50930408059183,0.226012166849872,0.407363974132341,0.476597313136244,0.192235731879072,0.415108039794988,0.446875276311738,0.116577652400612,0.245858465957384,0.35915105952695,0.177104083970895,0.312717175477786,0.35998541821792,0.20271068639329,0.36801366960815,0.412353463151625,0.134175516873202,0.289678132917817,0.391022892954412,0.191011281068029,0.356715163995583,0.478487181782911,0.209916842844235,0.365599316854401,0.480556033583646,0.215710432714268,0.383992622933242,0.498242656887764,0.218150486779351,0.304215363010475,0.43441468911773,0.198765873703373,0.301231818563003,0.471560862583589,0.242496041759751,0.403742548277952,0.485679650756872,0.171699429429219,0.156954862481906,0.288986562559401,0.191434068259992,0.33782316754453,0.416240988686809,0.211104174181812,0.301084035590242,0.420960604425256,0.226588754300254,0.198561672532261,0.352173481928384,0.258531096727398,0.422621012584138,0.466950866582122,0.219373728821322,0.213745340148484,0.32236036987078,0.263043321000058,0.338578927751595,0.415778757763542,0.234011747857797,0.295918944002081,0.386839986522194,0.249610853371354,0.252925834856987,0.421133598133787,0.124328096579229,0.274684616493656,0.32729509083045
"131","SEEDWAY_9558_SBR",3,2113260,3,29,0.282788619313805,0.336640388631378,0.501246528620726,0.219866136736919,0.378539505393725,0.478331112857967,0.190929557401379,0.369093212208431,0.451439707381424,0.101797344109649,0.259482253289956,0.372969459831765,0.156460886547984,0.304555040832401,0.354809984247399,0.166612329259583,0.317521938308678,0.374597004476705,0.0920373677072472,0.307623886862641,0.362377126261209,0.163154961404297,0.311711760218962,0.454473310300474,0.191190558723161,0.315467511472674,0.474230809345015,0.201524109486719,0.327997949772326,0.491803154911254,0.206733082563772,0.2789274746043,0.4293944897236,0.182869092127061,0.31313673586854,0.464197462004042,0.232895270550469,0.363604733001527,0.484914644542865,0.194601072570883,0.191300317293211,0.344187685514176,0.174528767702817,0.283871145481053,0.410684316257072,0.20331939792094,0.28260506178477,0.440399767528748,0.216512850874767,0.20846283328609,0.370495217897975,0.234919467457432,0.376763502747699,0.478409390953728,0.212580326597928,0.273408673814353,0.373595261859533,0.250360685255948,0.298770947584989,0.413691605674528,0.223962455084148,0.260474183442848,0.387246553865575,0.222886975380525,0.274735304625602,0.419549629069205,0.0894765918217257,0.235624294966856,0.302181071523632
"132","PERSIST_III",3,2113270,3,30,0.355363378780127,0.318598312409393,0.571698637544406,0.22352159015739,0.380561780854678,0.488722593274705,0.182618980711102,0.382948953799674,0.432995318646146,0.102588240760163,0.246305870629268,0.380696093085964,0.162869140788574,0.307428047695872,0.370464005749979,0.191200086122711,0.334532642034131,0.414456032785927,0.121941290344549,0.276080096133329,0.403582935145016,0.1951811192812,0.356702032411138,0.496084847942221,0.203299867393103,0.345756935753025,0.493689377346683,0.219010692758964,0.347386931440458,0.50998334441323,0.220474764533383,0.305210865881511,0.45912408978621,0.202030497120294,0.312509241530966,0.491671563888204,0.246062412403559,0.4061860142287,0.503187040042462,0.202554020032912,0.180425494582621,0.351920135690369,0.19015973175798,0.319244635653304,0.44667536339363,0.217942324119586,0.304119722695006,0.463670278273624,0.224561500326518,0.218732121797496,0.385369042494742,0.242768424116366,0.372461809907622,0.478771477344054,0.224504100694709,0.230037777822994,0.35948872957846,0.25930739169008,0.34551156325908,0.432872326666277,0.225025960660492,0.290900589358445,0.397372773649707,0.218819138166093,0.233219692177946,0.406753320683112,0.0665407466395107,0.244740230934003,0.311720090751233
