"Germplasm","Rep","Plot","Row","Range","GNDVI_133","GNDVI_159","GNDVI_164","GNDVI_168","GNDVI_171","GNDVI_175","GNDVI_178","GNDVI_181","GNDVI_187","GNDVI_189","GNDVI_192","GNDVI_194","GNDVI_196","GNDVI_207","GNDVI_223","GNDVI_231","GNDVI_236","GNDVI_238","GNDVI_243","GNDVI_245","GNDVI_252","GNDVI_258","GNDVI_259"
"NY1615",2,2112460,2,49,0.373159116531936,0.165637105417617,0.196633184390188,0.0839406046563867,0.160612117630227,0.243798379203241,0.139966958579002,0.202258903992239,0.231436066988138,0.266489926296067,0.0674609159094362,0.213306768876186,0.243982350037357,0.199284847135173,0.186564935856395,0.223229657030927,0.225999144029751,0.245535353505937,0.216776361748609,0.27048014126836,0.234643139094114,0.280806106666952,0.109407272890524
"NY1614",2,2112470,2,50,0.362199311037732,0.180921432946273,0.213329281763861,0.0840454811747674,0.149642415876023,0.22075881377776,0.114687836338325,0.191180794371083,0.220618821719042,0.264843993547061,0.0787355652773821,0.216701817740309,0.247052824798601,0.205273148653466,0.176509829783047,0.226088207453527,0.235242364137084,0.235308096757284,0.209624564848952,0.253835914915356,0.21697866425235,0.247392437766616,0.0821728932216759
"HI-GEST_360",2,2112480,2,51,0.38159099829116,0.192600625708539,0.232476760557582,0.100188798004574,0.191793827927711,0.292490332518897,0.169745491284407,0.251749818449133,0.259951034398335,0.310804381762685,0.10518075485421,0.261589351291797,0.285947063234722,0.222242061736831,0.217608342326339,0.26262495911231,0.251052659026267,0.265988217977961,0.202549792411116,0.290519475746761,0.261275138020468,0.203971215862838,0.0707697218981226
"NY2003",3,2113010,3,1,0.38147414955246,0.2622743825561,0.185665125978244,0.0753098182841606,0.0748310458501447,0.107683243858543,0.165061217393255,0.247484389057556,0.258222486998646,0.268975952292619,0.330939641015131,0.330747160238739,-0.0748963955228035,0.114556047203776,0.310199261632797,0.273666534475987,0.27435895728184,0.309560580757255,0.249407548119483,0.284227811042725,0.267178472370825,0.288571511526457,0.118277107082319
"LIGHTNING_BOLT",3,2113020,3,2,0.378775982374073,0.227587374838587,0.190646100457373,0.115880762730402,0.143940284682923,0.202154680727759,0.208855805138557,0.28109951180944,0.254568813857912,0.277232199966481,0.318508305944441,0.320390974149798,-0.0980964985207266,0.142291446673706,0.290616854063458,0.264260689069803,0.250881355370709,0.295690787235593,0.224276855391516,0.265953414242388,0.217016382295346,0.254546300223591,0.0835250238593981
"SW5210",3,2113030,3,3,0.375743519139572,0.266695099560364,0.19198800411489,0.118298222673205,0.149899816780096,0.217457394033566,0.228617557032239,0.288916389061366,0.26958307126533,0.282063941324394,0.320940614708303,0.326066095805623,-0.10366704740341,0.156893127966144,0.297535380157189,0.277645281389953,0.291489189887395,0.320637909291622,0.255131689279794,0.290883902121188,0.251695016484634,0.265844359427976,0.113685342829058
"N-R-GEE",3,2113040,3,4,0.34930416181214,0.225580570615071,0.16951705254606,0.12102808664679,0.149030223500415,0.196473031461563,0.197553874893429,0.249095283801071,0.238332452287793,0.249558500433812,0.286614091763473,0.298836611613181,-0.0965475902537516,0.124433130850379,0.269482752616583,0.250657397729584,0.267605492168693,0.294901467908115,0.228831423300426,0.260305752383966,0.214279261693248,0.257959697537589,0.102193557269818
"ALGONQUIN",3,2113050,3,5,0.322367102008283,0.206371182269244,0.158924348990221,0.0945882682279646,0.107582295210246,0.119497532324472,0.141865261311482,0.193598797460524,0.218102453868661,0.229734070081425,0.262501973746539,0.279762659243664,-0.097186263093408,0.108863211847635,0.255722266306214,0.250276131781344,0.256152281469894,0.280776643076252,0.214927002158136,0.25207897475237,0.206845101287128,0.227708481799516,0.0754084818541948
"SW3407",3,2113060,3,6,0.36823068303116,0.233937834153745,0.176309643628404,0.134988674463985,0.179133495521464,0.231242305364226,0.233002928405784,0.260445082401707,0.26517430673199,0.274284002325318,0.283653974414543,0.321728615210112,-0.109089466330496,0.161326596171274,0.291344367473547,0.271470848147311,0.267767600504179,0.299244828342075,0.228723654418533,0.257720215549911,0.21975824376596,0.228573117126118,0.0817704195899378
"N-R-GEE",3,2113070,3,7,0.318822715331763,0.226044159095545,0.158394158869174,0.12384832025455,0.155696898425717,0.173045415715966,0.181270120345767,0.210888467580736,0.230805459669803,0.233787978199797,0.253299827832124,0.298269384162168,-0.104256549864173,0.113070907431333,0.256234857701842,0.24247582375045,0.248424337930245,0.272784502945074,0.20690830111016,0.224765934402535,0.193691812865183,0.207251250584196,0.0554091701811113
"SW5210",3,2113080,3,8,0.354986882448945,0.236398952422044,0.172183138033274,0.124745544511113,0.166393167519828,0.201294196930174,0.213680785349461,0.233545189790939,0.258046022207879,0.258265243993391,0.274107933609667,0.319745955551173,-0.111519005093374,0.141734887797957,0.286367464975383,0.270458039161939,0.259057976760931,0.299574993966469,0.21853834334569,0.247313317072631,0.21186398688864,0.219644038831625,0.0767855047602993
"SW3407",3,2113090,3,9,0.35355772489285,0.252479809128102,0.188780120808858,0.121884439917149,0.171471482224751,0.204161417593259,0.219259616978916,0.22352354060074,0.259498649333361,0.251366699688087,0.285485495569743,0.316934340125076,-0.110467239411659,0.135804649707636,0.281038731494755,0.270948542465315,0.272158603137647,0.29623510800288,0.23231407139817,0.265812422781399,0.222025330969939,0.219192282714422,0.0744337735444137
"NY2003",3,2113100,3,10,0.335142981080055,0.229445941533202,0.177042641730711,0.08022058375021,0.110655977924871,0.0955605038978249,0.144375444462258,0.154183453592769,0.23195792342442,0.22241337398387,0.259286197130071,0.298679971006102,-0.102688331880241,0.0615543631537518,0.263192558299986,0.243797409855535,0.261357684351972,0.276572533064819,0.21962451850536,0.232722966766109,0.204681691879708,0.230474735497993,0.0676231196311548
"ALGONQUIN",3,2113110,3,11,0.290491497414448,0.211523332047821,0.172076642417964,0.0671411491998461,0.115212407072377,0.0986343244858487,0.119061012345085,0.136533727660203,0.198710061287406,0.210283929562946,0.224847741153887,0.277540901559792,-0.101255523490852,0.0398979838654223,0.243512060348401,0.236043149311221,0.242368996683895,0.248886319695599,0.20872134179927,0.212520402158984,0.187313151941285,0.197257616261405,0.0314623584362012
"LIGHTNING_BOLT",3,2113120,3,12,0.327937706307264,0.202350853540213,0.149803114904043,0.0808555108480756,0.159183654662823,0.186509876748334,0.180677142543872,0.195364412852202,0.22136822613433,0.235806513920907,0.229110501254502,0.289069519522979,-0.0549366935284067,0.09829642337812,0.256767663180549,0.244480583609063,0.226599308131619,0.262733801779653,0.200217955671228,0.236761058367386,0.181077208081926,0.185208631000812,0.0391337493932101
"BORDER",1,2113121,3,13,0.337786164824258,0.220237121854133,0.167676447098627,0.0915394209950462,0.178383059140407,0.207631528256147,0.191802194182559,0.212364091100604,0.242817563046854,0.250960603760826,0.237817300023313,0.294866726910787,0.205060514465034,0.196148553777645,0.219306409042905,0.218476304349526,0.23255921837962,0.268749930687517,0.222051178035021,0.258158981437132,0.216655212555389,-0.0170647094358108,-0.0407927070487083
"BORDER",1,2113122,3,14,0.347894844053423,0.215241568811622,0.155996224840245,0.109177235160911,0.198001432472499,0.222256815992413,0.197884457641169,0.217690005790946,0.241864380083969,0.249888634847817,0.225229293043058,0.2857894069377,0.279681035066269,0.200007682072249,0.217676538758621,0.215774290077027,0.234435063771999,0.273118495057856,0.222572225198702,0.262928352419785,0.212777133696506,-0.0403602546615786,-0.0859098532213012
"BORDER",1,2113123,3,15,0.330918905059488,0.222279380993931,0.156134966728054,0.102151600766828,0.188040227840945,0.212669582777214,0.180323602964533,0.209140566822371,0.23822745399152,0.241295087976054,0.224530297048476,0.272543483307491,0.32315812074107,0.219193488590079,0.222031257361606,0.218296263192961,0.240197833680647,0.276778786491844,0.227001984941705,0.277739584589922,0.243668489199536,-0.0494069315967404,-0.0845947918595655
"VERNAL",3,2113130,3,16,0.306448709203466,0.200092720303569,0.154823676806864,0.0770348933398206,0.131943493644428,0.107296239055891,0.0898007190093648,0.129537579616318,0.166109834062582,0.18488032821069,0.171682314717275,0.208495642786482,0.290507391026261,0.208216698498368,0.160156457504393,0.171421837983356,0.209690754484395,0.245679868225492,0.199539465475484,0.241782244677984,0.214934284048394,0.208747110552698,0.0514848840643269
"ALGONQUIN",3,2113140,3,17,0.288375389904213,0.21597054375875,0.167981036912113,0.0915947050584539,0.140888345252557,0.1265866012838,0.0870872270822023,0.14645984081391,0.179568932890509,0.199334946971182,0.174557555036473,0.217174363476367,0.290116688991517,0.217961969757813,0.176047860146037,0.19568178984964,0.211413828998783,0.254554910509488,0.203008876678743,0.258734353134992,0.210786809470843,0.228089745055985,0.0613347224390156
"REGEN",3,2113150,3,18,0.33409840537528,0.229231890048491,0.149861894475657,0.0968596210710384,0.152852620539097,0.17747221245085,0.137548735591596,0.189262953746756,0.205601319305482,0.21832907688638,0.188633465756338,0.22013247350614,0.282861697247476,0.217579024632555,0.189257537860828,0.204235893868385,0.225367802235277,0.264669848591313,0.214967461889872,0.266090016183143,0.224244128766447,0.250476719118166,0.0791051378019735
"WL_349HQ",3,2113160,3,19,0.347957350381259,0.228937990935901,0.1488884332377,0.151647214653519,0.232108464270918,0.269797952040462,0.193717431621076,0.243693270717477,0.238134072567868,0.2448723076623,0.233188209091678,0.242525708946081,0.30195631520154,0.215627301661731,0.222157634154994,0.222224295482573,0.232987167295391,0.273550414484208,0.222231217601159,0.263018860278432,0.207828397487453,0.215658450090652,0.0590166735183099
"WL_349HQ",3,2113170,3,20,0.349028971428995,0.222764405580059,0.166760342006178,0.146371844982555,0.230963369568609,0.275332029779438,0.19646978850508,0.248807711125758,0.238814673611125,0.242949844933814,0.238993143656917,0.237823447762906,0.293990035420203,0.200249256090338,0.218703080411366,0.221632886053211,0.226346150765953,0.279470185110335,0.217081742049217,0.267452517658856,0.203841138863532,0.215410812544473,0.0551041192099438
"SW3407",3,2113180,3,21,0.368676624885165,0.242774279105103,0.191559701662637,0.12056224226851,0.213799303127289,0.277831846874672,0.192558554754158,0.252594708640131,0.246403148813,0.249130867946534,0.248496241753708,0.241215212504437,0.29811797600496,0.223745796876333,0.226467599370324,0.232838679144501,0.24168902458398,0.290378482173617,0.230810679254467,0.291052309910718,0.233891805461404,0.24151054659161,0.087679202616962
"N-R-GEE",3,2113190,3,22,0.336289942578798,0.204542045819581,0.138602554582418,0.119955577049494,0.194302477691279,0.234662496670475,0.142466812707217,0.216658101799073,0.210317399016024,0.215568601439196,0.214557579209721,0.211551789478576,0.264613807459718,0.20769524325389,0.189824280520524,0.199655704469101,0.219222230495779,0.261976189560379,0.213527689620679,0.259655052807494,0.206434078040397,0.242317784061214,0.0799436988141342
"NY0651",3,2113200,3,23,0.306220739470719,0.215588265124814,0.175226942644148,0.111229790967545,0.179469390038632,0.214541849476882,0.120160064386335,0.204779233421165,0.211083899453593,0.210762530749853,0.197514812302745,0.204008195262383,0.254603679289939,0.205241746223558,0.186241602751299,0.203239509798369,0.209512726327081,0.247198172436258,0.207037915280178,0.273464371154419,0.226707221379113,0.242457392985486,0.0738038395784564
"SW4107",3,2113210,3,24,0.345058430525551,0.219741771844852,0.156453673646516,0.136105860645211,0.217239482632175,0.269648450868059,0.165282714546828,0.239769546599153,0.239576150418792,0.23231783360057,0.220786640546559,0.222267814661522,0.269684807694993,0.207477097345065,0.212311560887369,0.219718659326491,0.22145802175292,0.258380715544281,0.220356108277508,0.270707722499518,0.218760142896843,0.235793869413051,0.0857032741762526
"HI-GEST_360",3,2113220,3,25,0.326099906659715,0.213193591109807,0.15954597988682,0.115686695263872,0.194150008892154,0.248936694830368,0.15651414362667,0.233189110686753,0.236946217875093,0.231589896646314,0.231543823607648,0.218049487492374,0.272095950278164,0.205546369007801,0.20914522980161,0.221131569074687,0.224461485077304,0.250234539234337,0.21413775524602,0.276502566795871,0.219208045704875,0.231750523626327,0.0707914428853901
"LIGHTNING_BOLT",3,2113230,3,26,0.322022795977431,0.209336547308285,0.167134865344147,0.123418057534205,0.196396361997901,0.24193116099015,0.147156117381196,0.20936982456396,0.215590424215964,0.212620786954422,0.220652575454936,0.196900338001799,0.253667079640598,0.197628918306605,0.196161517436541,0.207726163113898,0.220393183158955,0.253981869320592,0.212066646582954,0.261879507119083,0.219059666544952,0.226388310501695,0.0799715390433728
"WL_358LH",3,2113240,3,27,0.274402765902829,0.205283127343399,0.15020423069778,0.127699693557119,0.197140741373183,0.229178596404002,0.145342777491263,0.213129515868584,0.228538335421693,0.220402949247845,0.227777460986603,0.203345821981604,0.253577621291679,0.173077583475753,0.205248957925321,0.216588842158901,0.23003409065287,0.265111572045912,0.212944973709812,0.266465519174819,0.217985074273195,0.221630258022396,0.0812271517734725
"SW4602Z",3,2113250,3,28,0.293617015797311,0.226012166849872,0.192235731879072,0.116577652400612,0.177104083970895,0.20271068639329,0.134175516873202,0.191011281068029,0.209916842844235,0.215710432714268,0.218150486779351,0.198765873703373,0.242496041759751,0.171699429429219,0.191434068259992,0.211104174181812,0.226588754300254,0.258531096727398,0.219373728821322,0.263043321000058,0.234011747857797,0.249610853371354,0.124328096579229
"SEEDWAY_9558_SBR",3,2113260,3,29,0.282788619313805,0.219866136736919,0.190929557401379,0.101797344109649,0.156460886547984,0.166612329259583,0.0920373677072472,0.163154961404297,0.191190558723161,0.201524109486719,0.206733082563772,0.182869092127061,0.232895270550469,0.194601072570883,0.174528767702817,0.20331939792094,0.216512850874767,0.234919467457432,0.212580326597928,0.250360685255948,0.223962455084148,0.222886975380525,0.0894765918217257
"PERSIST_III",3,2113270,3,30,0.355363378780127,0.22352159015739,0.182618980711102,0.102588240760163,0.162869140788574,0.191200086122711,0.121941290344549,0.1951811192812,0.203299867393103,0.219010692758964,0.220474764533383,0.202030497120294,0.246062412403559,0.202554020032912,0.19015973175798,0.217942324119586,0.224561500326518,0.242768424116366,0.224504100694709,0.25930739169008,0.225025960660492,0.218819138166093,0.0665407466395107
"LANDER",3,2113280,3,31,0.326910047749054,0.201561814934415,0.178688114011448,0.113585028752759,0.181519100020425,0.204468376386248,0.119655275579581,0.194138252676939,0.190391971452199,0.197798133504935,0.217651273137642,0.183035487126429,0.238904105167999,0.184555157877915,0.174595673095732,0.19816958088682,0.215472531662411,0.226150870790282,0.219910629751261,0.254987434577827,0.218214027415063,0.206423215794929,0.0808616480094483
"SW315_LH",3,2113290,3,32,0.287461655711891,0.225496101228791,0.194657396631599,0.113987211074241,0.156242291536738,0.132679641516786,0.0590410156195612,0.146133616829114,0.188650951996089,0.19516600608281,0.205865611953287,0.188829589496274,0.23644365850947,0.183999737220463,0.158648540705305,0.204093353237869,0.222507587168225,0.226565477630441,0.219038763633255,0.266195662984341,0.239984484003231,0.250661946578299,0.103870604096683
"NY1614",3,2113300,3,33,0.28897895093947,0.219810729509473,0.221003655417126,0.0982348470828629,0.146542209998858,0.160342842719397,0.0862335830911125,0.160052577948147,0.18364851364919,0.199813088978114,0.193032922762079,0.191505362404053,0.222322434385211,0.190227034815007,0.169638124812281,0.204200942850535,0.206563006350963,0.221394143073765,0.201762317066592,0.267763596203347,0.23911847374011,0.261199361209271,0.123337823861058
"NY1615",3,2113310,3,34,0.250942850228542,0.216138248388627,0.199927787279928,0.0944204818861267,0.142302025637591,0.158593312713356,0.090506988126445,0.170882351362646,0.193555744390497,0.206932570048863,0.203928344964202,0.199335731606048,0.231981584297926,0.209078351807364,0.174955959313567,0.204852285205628,0.21586698532765,0.216622667381784,0.213020487909803,0.252350110972308,0.217679198068365,0.240375818744651,0.0947233045965123
"PLUSS_III",3,2113320,3,35,0.321683663860779,0.20909704740071,0.199406150169599,0.138586756338045,0.213104996614422,0.244446302385221,0.148049599720077,0.226727966050277,0.219776929610185,0.230955259033316,0.232381062281969,0.217984575020789,0.259912731442424,0.210349819318161,0.209179442665777,0.228234346399716,0.229370752866852,0.230035932288244,0.22337710067561,0.270354088648684,0.22167400209877,0.227868705446805,0.0657151615774071
"NY0465",3,2113330,3,36,0.307944393767202,0.207186750483986,0.216438756663161,0.112375225372861,0.170100683189089,0.16944938802169,0.101103112846767,0.179245276223359,0.194014906090118,0.204849041179625,0.203624767588441,0.180376123096983,0.229217708017847,0.194941404622744,0.170241613245861,0.207092334641992,0.21028970213877,0.210326517034178,0.214947763724947,0.255900745233561,0.227204192859018,0.258639828349848,0.0921982051537012
"ONEIDA_ULTRA",3,2113340,3,37,0.322157216193646,0.198848153296902,0.202900741786533,0.11417991623201,0.187317397819242,0.17605094753943,0.097386987485521,0.179318353492347,0.193347709556221,0.205530736301175,0.198983299568353,0.167353812757917,0.2269376625122,0.198725037674749,0.171979273853447,0.205875058840846,0.20434133955866,0.199564605925717,0.210784322407904,0.259587806129508,0.225582926357858,0.230830661552357,0.0742588943155066
"GUARDSMAN_II",3,2113350,3,38,0.364931510382481,0.203182470600738,0.191833949621533,0.119644578213928,0.209394442107436,0.212575370441982,0.133779999084261,0.213927240766543,0.215195773982189,0.226226752504034,0.213587131811841,0.182931597958441,0.242091054919531,0.206753767252731,0.18937521916561,0.214098858805585,0.207377808290828,0.203703505272115,0.212506044716523,0.266805992064927,0.232111720267344,0.236144474262483,0.0759178409568714
"SW4412Y",3,2113360,3,39,0.371638832420936,0.226119589479569,0.221950081469192,0.132023751184712,0.237534152645737,0.250996349002498,0.169585736444277,0.237992578349624,0.239820129991782,0.249836711302422,0.240930580614067,0.205512395774178,0.268414330190867,0.211168690706844,0.215872176838059,0.232280822273794,0.236469397163285,0.210924075323704,0.232006931991425,0.270521650666905,0.232223764558253,0.242174190216241,0.0944863126786155
"AMERISTAND_427_TQ",3,2113370,3,40,0.343336425682822,0.207432793211257,0.223686045395656,0.13866382133861,0.241309990380739,0.239193485597193,0.164278526949513,0.228430033599464,0.230176216472116,0.237421132168128,0.242649071513701,0.192528998642712,0.26609156166486,0.208565818269369,0.205639516014531,0.222671845154755,0.217970542153624,0.202733824406646,0.219512880627882,0.260815094772043,0.225010440491894,0.213217492720929,0.0669646030148081
"ONEIDA_VR",3,2113380,3,41,0.310584647841858,0.202001479235099,0.214890571792743,0.105078667829523,0.188494563855756,0.158656034274527,0.100969356931555,0.167885903426623,0.194294104840734,0.207322043072508,0.209846759724083,0.15849815997051,0.2278202718451,0.218119740421184,0.161089257521385,0.196758552943701,0.189016172865301,0.186058033440971,0.207477413577322,0.254231040531226,0.228992989408617,0.256511515380394,0.0950166559907295
"SEEDWAY_9558",3,2113390,3,42,0.278134311972648,0.193117402982938,0.200930035172019,0.100547068107755,0.173913526346621,0.138459535093218,0.0949365746482719,0.161641298786556,0.197997682323011,0.218235118329478,0.208276557133893,0.166634364673634,0.237096449706761,0.219863938537797,0.172964465203865,0.209843540101709,0.201673133141609,0.21544847124061,0.206909447504039,0.256325997063538,0.222686457257645,0.230784801787275,0.0643241523400374
"SW5606",3,2113400,3,43,0.325777788381042,0.233250834317652,0.223270008605423,0.127664473385595,0.218932361333447,0.230599126266857,0.17615620120652,0.231640131355548,0.246135208320474,0.264286558059975,0.242801232493566,0.200802037127011,0.269941014897532,0.238725471907913,0.227822824791322,0.249238002992382,0.240906548670814,0.260897268253251,0.246219849303342,0.280454274418607,0.243851230167158,0.232685233335259,0.0870455508526004
"55V50",3,2113410,3,44,0.352436821166132,0.202839391517822,0.206021403724402,0.113260107841794,0.197465075291466,0.196521433962966,0.158904806713292,0.210692114087399,0.229466391045662,0.25119901509971,0.235132474898683,0.183406589781133,0.263155215246142,0.22530169940275,0.204037849001247,0.228634545640023,0.227507331660379,0.247314520930122,0.231395280570809,0.269648534102998,0.240058780991363,0.230869005797073,0.0790003118235939
"EZRA",3,2113420,3,45,0.340377519668913,0.205315816601523,0.20299154468217,0.096366481760734,0.162106004149607,0.14815292591799,0.127900116042367,0.181114723849844,0.214375968961899,0.235005292554493,0.227376152397689,0.170086211136483,0.253317680242861,0.224323454258942,0.178759494674124,0.213861346252663,0.220468467735993,0.242668550159617,0.230785368083772,0.263544699905906,0.231618757736583,0.241102533526848,0.0845431485909153
"FSG_415BR",3,2113430,3,46,0.353902051092635,0.190404075400536,0.197786297396076,0.106167990240602,0.175483722841899,0.167806337805037,0.138183488224555,0.198559458844086,0.213944836354495,0.241688738579058,0.226686465073855,0.166251828123889,0.254645087607999,0.21152802886939,0.186573103610622,0.21972927611996,0.225646984831763,0.244031148518929,0.232902060649387,0.274741801991185,0.245416121123716,0.241389764500877,0.0905988084614337
"FSG_421LH",3,2113440,3,47,0.294750257572379,0.217255632137267,0.228817093633733,0.109835056847785,0.151075085838906,0.131099334282022,0.127258453039746,0.178529678324144,0.215846893020557,0.236329692077877,0.229117242606105,0.165196953606196,0.261629524507817,0.215347186741602,0.182779897875566,0.221596847175595,0.239032736198718,0.258172279735236,0.252795476998904,0.266590200982857,0.242246981599865,0.264849538543625,0.132576890152244
"NY2003",3,2113450,3,48,0.328527833086472,0.208847708810376,0.220498803549859,0.0918284182073551,0.121845627653282,0.114845004613224,0.11134569679174,0.17796785786348,0.210399389300717,0.23311035188673,0.212019561066023,0.163916489915289,0.257566559753569,0.220147981968139,0.169234193511996,0.220120323558268,0.218913552706769,0.253546816334385,0.231601500509907,0.2659351264671,0.246595226534549,0.241293063291839,0.101610188344597
"ALFABAR",3,2113460,3,49,0.358190283463946,0.212840710747239,0.203253782084652,0.0869054234262524,0.134531822251866,0.168261032393879,0.12927300812974,0.198528422335411,0.200805994751204,0.243398398809055,0.219214950181838,0.173710461661384,0.268791712990947,0.22680917274101,0.174662832323388,0.218256525505175,0.215399107952164,0.237099980704484,0.197477633378919,0.257711985674714,0.248597091700848,0.214171906190101,0.111649464034846
"NY1517",3,2113470,3,50,0.338183039654358,0.236157590063044,0.211565126117983,0.0671474626357755,0.112592442325571,0.121177987759361,0.0979898729655806,0.181832764082884,0.199352617263592,0.243715782491878,0.209415843724723,0.194870128253825,0.263083239966498,0.237989913070012,0.167789216610665,0.220616942491988,0.22378206242571,0.25165255240563,0.207296661296976,0.271326998254621,0.25925097500997,0.22170984870583,0.12862739136013
"SW5210",3,2113480,3,51,0.356079208155665,0.261734397459512,0.251609566028706,0.0915828367893321,0.16196865322175,0.22417869470211,0.166737152831983,0.250805939769517,0.233797931445512,0.278295304344524,0.237132248379388,0.24128407281521,0.284034014328927,0.258081456068361,0.2092938359878,0.253084480755419,0.244519719524187,0.266727638295426,0.233223412287249,0.287593631488407,0.269415576304232,0.177306861837268,0.113794296448219
"NY2003",4,2114010,4,1,0.374454773958906,0.23216211971697,0.213480840743402,0.0976174287172202,0.0767035021076231,0.154063327508798,0.165868020330486,0.173580839912773,0.246890651683369,0.260882419597856,0.186902943847375,0.303202336145802,0.32119044612804,0.0346958883562117,0.296337844794578,0.297785710958169,0.306174929808278,0.282178506101401,0.270409544113647,0.318550631988483,0.304085046275452,0.248530260037639,0.160279983511238
"LIGHTNING_BOLT",4,2114020,4,2,0.37552600626721,0.230684696859306,0.209900198469846,0.13020713020713,0.143312446144414,0.246832781259419,0.208474065194411,0.204618343478679,0.246694536856701,0.261986669814266,0.190160178050459,0.299047676812512,0.316218456608315,0.0568946574052668,0.300120786041426,0.290822010480861,0.280567196077202,0.274152095295977,0.261982222111905,0.300121065094162,0.275766200330367,0.216593420428732,0.139107980697242
"ALGONQUIN",4,2114030,4,3,0.33097059699807,0.211186309909078,0.198537809424799,0.0948440624957641,0.0942252564997635,0.16967490901445,0.147023459656243,0.145549621714173,0.217006047016261,0.236093564933259,0.215066314518669,0.275793321284285,0.301512763811973,0.0426812653619397,0.270281507993058,0.251224971676822,0.257507415492751,0.250783638528626,0.24685245889502,0.281282388618051,0.262904428074884,0.212976031421029,0.120863314169031
"SW5210",4,2114040,4,4,0.364774988375478,0.233554958415031,0.211161094244357,0.118732773630096,0.152525381001297,0.258270353216177,0.206765058084503,0.189299752594961,0.255248603919643,0.267367034684569,0.235957510447595,0.305001634966298,0.33168890724229,0.0521330625862541,0.302928013890677,0.273808666856038,0.289587077225584,0.273405104117076,0.281614286004175,0.317765093969985,0.297564057443631,0.245962743753468,0.148557908733151
"NY2003",4,2114050,4,5,0.34548019439984,0.239315923078537,0.195611136286465,0.0936974337225067,0.116980775763718,0.169007211229338,0.131870581766733,0.119847984704935,0.224126172027937,0.236406956116384,0.266847423584952,0.281991210293825,0.311702878712804,0.0284050355321549,0.278258384609956,0.250085736948002,0.248999339028525,0.236254663910014,0.253401109930666,0.287689365848679,0.257535858749722,0.228382280614301,0.129935536974164
"SW5210",4,2114060,4,6,0.358697504437017,0.20105245969195,0.178067979522413,0.122403741128438,0.196833569586241,0.274551009654548,0.195172448820847,0.165656470573632,0.251049871938665,0.254285052427111,0.269451706670182,0.296540254733543,0.327731535888722,0.047742886698232,0.290434165271629,0.274411486642272,0.268056450489578,0.261862050149977,0.270850900262715,0.314445961579672,0.290388176107035,0.221216527665522,0.115782908112401
"ALGONQUIN",4,2114070,4,7,0.310554077251258,0.185418072164671,0.174289929194838,0.073080751983887,0.132082358618276,0.176767268359154,0.109531030175074,0.0968576984907592,0.196047284397115,0.206988036308833,0.2492407648832,0.248376304422587,0.294517839794843,0.0131164478313885,0.243909922870843,0.228381921825242,0.230954733120972,0.218481927425333,0.239337041143472,0.267255369962288,0.227548166225134,0.192735229336216,0.0779522700979665
"SW3407",4,2114080,4,8,0.343445938354369,0.205682423862371,0.168623271499987,0.105406078531495,0.191274248380214,0.277815192988519,0.177659403532873,0.177035808674924,0.243998031284052,0.241320154829996,0.25969973453745,0.272143109139285,0.314456022767336,0.00475579695227837,0.275912343095479,0.259925268700858,0.250418173008764,0.260825592314884,0.256928644716473,0.288421384789182,0.247649537792278,0.203119428724439,0.0787085532047805
"LIGHTNING_BOLT",4,2114090,4,9,0.325944701405352,0.18816114796454,0.148071917101259,0.0839476059940138,0.167510034129914,0.245265835474323,0.144623247406388,0.177071600799751,0.213500426473815,0.21870711830723,0.260140904617685,0.248033730218621,0.300265035328524,-0.0283656206850448,0.248579332556101,0.240986472386189,0.228684792421109,0.24356925342496,0.232546369468086,0.269969459859125,0.219004545595268,0.174080958293503,0.0542021117431927
"SW3407",4,2114100,4,10,0.345850487888459,0.203834220041741,0.186684134445325,0.104704776638502,0.199808882079615,0.288401665734638,0.184098045769179,0.232134967314051,0.237579805712387,0.238863007550836,0.258435926300982,0.268016113435287,0.312528936742555,-0.0317597760489698,0.268310597399004,0.261797705042062,0.255149693592218,0.275175335350553,0.260552100011332,0.298002509925134,0.244230829415516,0.190675385779517,0.0587990336783091
"N-R-GEE",4,2114110,4,11,0.313828335302954,0.189637724514341,0.173318518705572,0.0770656201829108,0.164397135038929,0.242903632827405,0.143179288096055,0.206341140251295,0.202028956974485,0.211000937722983,0.253547073174822,0.246285672559409,0.289335695277878,-0.0424808495831545,0.241216755793533,0.231106591800621,0.231546681629782,0.247220511457839,0.241882486719781,0.264545854938419,0.230937332802536,0.200780342378937,0.0746950580048085
"N-R-GEE",4,2114120,4,12,0.315966664952556,0.175073589819328,0.156220984609169,0.0852170029178694,0.174874154251666,0.24728567422126,0.151889724074914,0.210901868677365,0.206610888394922,0.210501401684239,0.253961702323467,0.244352205825491,0.278460319348275,0.0268071653103508,0.237245212479386,0.229471343545536,0.222772621898503,0.258101157383571,0.237999274111674,0.283020326702556,0.234626292046042,0.187571463343852,0.062726652190659
"BORDER",1,2114121,4,13,0.338546493927827,0.197536155003215,0.165936893206141,0.0811416871887596,0.172458024334509,0.256825426216381,0.174486470325585,0.222441348465654,0.229356924925491,0.228638734692739,0.281378589899631,0.254015521607435,0.290501759451109,0.174097021707854,0.240332673505614,0.236741616453025,0.237868810101446,0.26516871239305,0.246594080769919,0.29770966621617,0.262476717719204,-0.0324158557617122,-0.00673681086906484
