"Germplasm","Rep","Plot","Row","Range","NDRE_133","NDRE_159","NDRE_164","NDRE_168","NDRE_171","NDRE_175","NDRE_178","NDRE_181","NDRE_187","NDRE_189","NDRE_192","NDRE_194","NDRE_196","NDRE_207","NDRE_223","NDRE_231","NDRE_236","NDRE_238","NDRE_243","NDRE_245","NDRE_252","NDRE_258","NDRE_259"
"ALGONQUIN",4,2114370,4,40,0.312755676234613,0.367141391952229,0.445025634106854,0.476119024590404,0.296483567055514,0.342973139772664,0.296598891278822,0.302195511385681,0.392435726950355,0.305254301501862,0.313049471461945,0.317098859185683,0.307254059874861,0.185759366246499,0.312460592955949,0.272941038094843,0.196873057034105,0.347268369974252,0.212071570624483,0.301487096079126,0.314185272541335,0.270939068100358,0.263073754388633
"NY1517",4,2114380,4,41,0.290505342489557,0.382847596658338,0.422700378396973,0.484230487411706,0.320139374152777,0.349646592116333,0.297261798826872,0.315864595457666,0.409401204630788,0.317117803875105,0.320057781566733,0.341695260121451,0.297988450630024,0.226624941643324,0.324215917095174,0.282689055862288,0.203233478576616,0.360299641579864,0.305145636408989,0.290976465027698,0.277542310261458,0.346956055734191,0.275356857675197
"FSG_421LH",4,2114390,4,42,0.326705923755432,0.40347156868896,0.47558493733885,0.481617134148129,0.309321368610869,0.380263965905811,0.295254646806273,0.31706869475479,0.425157488527326,0.345524793949662,0.329481307583274,0.418089500967502,0.319944951175289,0.206670605742297,0.361565381070025,0.293047587418877,0.189016248298356,0.395242052543519,0.287279224375036,0.292983068334883,0.26421465179379,0.315331525965156,0.250740589029134
"REGEN",4,2114400,4,43,0.284749392606644,0.361622804589557,0.415264146398724,0.493260206922829,0.320150264747249,0.362307475031105,0.295840880388729,0.304858238577014,0.409827909887359,0.305982976721494,0.291951928382733,0.363078906249395,0.311539894458564,0.201847757745902,0.362013624712117,0.291827390095064,0.20988112110809,0.355357200923487,0.296829270860119,0.277522746071133,0.278226131574125,0.303477082151188,0.270544467787115
"LANDER",4,2114410,4,44,0.262511989471221,0.351432975473896,0.437954368291659,0.488773850347314,0.316457063798035,0.333469530972266,0.306802500481166,0.310603201836139,0.418981278681685,0.317164547189638,0.322469879518072,0.390573322464661,0.316501328586737,0.187687853664956,0.373851741653599,0.285292042010876,0.224479603013792,0.33747146619842,0.259240378412274,0.286868792181885,0.280946047396951,0.260856209150327,0.294432487927298
"SW315_LH",4,2114420,4,45,0.314216131849441,0.403642724536061,0.45393158941685,0.479801137196284,0.320537561015968,0.352513808286049,0.288153670710085,0.30635078745457,0.401263949728828,0.316549362727227,0.274351780433054,0.439011016678016,0.301272345436777,0.19872278516179,0.345635627988569,0.27977842799964,0.189801198257081,0.361036426670525,0.268590600081841,0.282597257265189,0.271292733084927,0.322185254893692,0.253080218512744
"PLUSS_III",4,2114430,4,46,0.297550240168851,0.334885697801299,0.394252863224801,0.440688033060758,0.332882130124777,0.303423100658519,0.346128209041104,0.401462530217567,0.45318288485607,0.351102069974909,0.336313932199386,0.462228520154436,0.333523695787529,0.170041233495635,0.436984767325325,0.327827500795661,0.203067264385676,0.342082069672599,0.264311374267221,0.275576214040328,0.245817919570602,0.239659542273501,0.283932872906248
"HI-GEST_360",4,2114440,4,47,0.306751016821208,0.386123443668201,0.427936829165917,0.458207890031947,0.311781123314305,0.30410855855026,0.323807761048245,0.351771286699272,0.432984981226533,0.348165955408777,0.265984203665363,0.454470234157341,0.321253272374744,0.179056893450893,0.419142329978243,0.313959760333209,0.21111911336014,0.365086683831782,0.254908553459698,0.291683348277276,0.268960967564596,0.266511989576109,0.279146228627198
"N-R-GEE",4,2114450,4,48,0.267331277783411,0.35745409274821,0.418848195474738,0.452541985404027,0.314472431353416,0.332824100513992,0.308749970339084,0.312488446179387,0.409849942636629,0.325865103150265,0.324689493267186,0.399607748352322,0.318393190065905,0.180892953751225,0.39056628499353,0.298183403213085,0.195168834622909,0.354151985172178,0.245892858084854,0.285333562705479,0.288257402448468,0.283799915665191,0.274956103765035
"SEEDWAY_9558",4,2114460,4,49,0.270869903218901,0.355388374058451,0.411833654895978,0.454980069755854,0.301906231902044,0.335516417653814,0.295794246526123,0.344175843853523,0.39431763662912,0.312535294832479,0.282104103047553,0.35845858064436,0.322921254063123,0.183805032825957,0.379152556222365,0.296369850692571,0.201165384784666,0.334855136084284,0.253850089941815,0.268309942559365,0.274623892366715,0.281580186200954,0.303383652103375
"GUARDSMAN_II",4,2114470,4,50,0.291710700752241,0.363939862377744,0.424665407447383,0.462845335443594,0.330954250093272,0.36746191116597,0.299117610724759,0.373044226080974,0.385630997079683,0.309424948889508,0.321215302386015,0.337352201360177,0.308851695096405,0.167981313330701,0.374572497792312,0.309635518286355,0.197255391894398,0.349698383491947,0.234763434564033,0.291561735383591,0.270227763098004,0.258930920706975,0.301514201794078
"ONEIDA_VR",4,2114480,4,51,0.300801012730011,0.346564239965775,0.435932271991365,0.468553738386236,0.380832866973428,0.341408237417877,0.272471396833387,0.384436947908178,0.379444879015436,0.312213477443475,0.268824447049351,0.336333908361927,0.31747379269955,0.207953970551681,0.335991493886231,0.29475417548812,0.216651023786277,0.31949332337396,0.285268156226709,0.255508059303126,0.260776983690673,0.301056049429418,0.29890680254002
