"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_131","NDVI_131","GNDVI_145","NDVI_145","GNDVI_154","NDVI_154","GNDVI_162","NDVI_162","GNDVI_164","NDVI_164","GNDVI_175","NDVI_175","GNDVI_178","NDVI_178","GNDVI_181","NDVI_181","GNDVI_187","NDVI_187","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_210","NDVI_210","GNDVI_215","NDVI_215","GNDVI_223","NDVI_223","GNDVI_236","NDVI_236","GNDVI_238","NDVI_238","GNDVI_243","NDVI_243","GNDVI_259","NDVI_259","GNDVI_263","NDVI_263"
"PERSIST_III","3","3","17","332",1.82,0.9,0.5,3.21,0.215884004686287,0.292365535183468,0.0981934601335692,0.279788729275365,0.537528513374088,0.28408346634711,0.537993763543153,0.225474319283618,0.538064977815944,0.000375204310653759,0.484702167155877,0.0289707563280033,0.370545238936899,0.230655984585258,0.502983466356628,0.180598935174824,0.493093383149001,0.266804616732914,0.525882069317602,0.209318193590795,0.480066148938135,0.255292617048277,0.471047189026139,0.217746910574894,0.345482999259386,0.0719455705043415,0.395870743734756,0.170155500727158,0.408923561728931,0.317960999936066,0.522461122379986,0.215126695090266,0.457196079878766,0.200849986261259,0.457657626687038,0.192078316395162,0.413458643731465,0.198454176396343,0.359597938450338,0.128574301907253,0.399124474984222
"SW315_LH","3","3","16","333",1.83,0.74,0.46,3.03,0.217070180536212,0.24038944003974,0.0903379833228837,0.285280571889139,0.530840038,0.289178785916156,0.546557132,0.235110085866029,0.495297457182386,-0.0075464201775661,0.49579253932447,0.00768696584869473,0.38984828181076,0.192120077659841,0.453585737179487,0.175100757511289,0.471716635649809,0.258362417458821,0.525021469316868,0.210219087656807,0.479937190481942,0.277805012500791,0.496527965301633,0.234090529767937,0.372067815873073,0.0705579202510083,0.393784524562513,0.162900263604026,0.400861255,0.289944783489329,0.492100332068311,0.176475160109381,0.402076286335011,0.176162126411534,0.42574401847807,0.171316372234332,0.405005550411272,0.19367405207544,0.34665071085136,0.126323357918006,0.385827125313793
"N-R-GEE","3","3","15","334",1.85,0.78,0.43,3.07,0.219442532236061,0.253383463825672,0.0844463757148695,0.287064425869288,0.55772206508185,0.281374432872526,0.557224248,0.217541443223246,0.532207591876978,-0.00419529649824937,0.467717715741735,0.0299513043804895,0.337231837,0.228616658493027,0.522533274551791,0.197532244310774,0.487109134523532,0.255628942830717,0.524395980560073,0.201421110802015,0.480135068884421,0.264478945377568,0.477102761676892,0.205752141195174,0.347593900047946,0.0640799092790769,0.406529414169691,0.151604228484393,0.403092598379508,0.30853322514309,0.507236995013523,0.191010135418917,0.430982042185738,0.190736680099556,0.44383470161432,0.178567583967038,0.403411227504701,0.185204871441914,0.336600942663736,0.124562176265411,0.37737105638103
"NY2003","3","3","14","335",1.93,0.82,0.53,3.28,0.228931939035458,0.266377487611604,0.104085067741583,0.318968153907148,0.565104777,0.29039122811571,0.560181280059194,0.221694680394428,0.519501773134233,-0.02774550268894,0.492531181572623,-0.00501600194478387,0.436792471751519,0.20443752322039,0.455617484707558,0.209868406160818,0.463295381908327,0.256234047567793,0.524277119705235,0.204556657836463,0.47413770620265,0.284303524089584,0.487620913637153,0.226134257176572,0.350621490486834,0.0400293244643968,0.423390006615236,0.145610593992347,0.398310166360451,0.298901932915087,0.495983554712207,0.190696704200233,0.430288306361151,0.189532220022216,0.426892920804686,0.181436960682579,0.404074616147829,0.186721503023109,0.321676110488813,0.118990019664964,0.372863016486872
"LIGHTNING_BOLT","3","3","13","336",2.25,1.13,0.61,3.98,0.266889566233047,0.367081171952577,0.119796021362954,0.306437650352564,0.568551260772123,0.290627703340456,0.571500317107975,0.221148724130186,0.510712116152219,-0.00710084638876827,0.471458507483196,0.0484020837043878,0.392687118866685,0.259451759055051,0.543854533,0.268596751898358,0.512314282142545,0.280140501852919,0.552450140809933,0.238738320806403,0.516037279480121,0.313739236534454,0.519265904290616,0.257472132197828,0.369837416207446,0.100750264083273,0.408069807096149,0.214234219849357,0.437617816,0.356987427435659,0.546264103701826,0.230983624152614,0.480211896607105,0.237503353550782,0.471006826164005,0.2209813350221,0.444417421870709,0.217269523585014,0.369467214288578,0.143513995117757,0.371338899044634
"PLUSS_III","3","3","12","337",2.06,1.1,0.56,3.72,0.244352225084479,0.357335654113128,0.109976675349598,0.303615980753235,0.56094597724545,0.304298100920704,0.577832963374029,0.213341736839521,0.505959480304693,0.000509409071526996,0.46748311939142,0.0691848528444197,0.376161716444665,0.274431140809633,0.541385617416131,0.291302964312172,0.527170649325531,0.301180546154929,0.565102884804521,0.259756078348603,0.517123646173048,0.333585677530539,0.535437193987235,0.264093726264875,0.38516671007812,0.106800479408468,0.416447692777589,0.236874747191035,0.449523112050935,0.357070895453816,0.540050023242055,0.21693197960864,0.456331696331002,0.234727685633291,0.458708533302634,0.218019034563777,0.432751621196424,0.213052938554943,0.352760788271434,0.145152443828375,0.343816783
"NY1517","3","3","11","338",2.16,0.85,0.58,3.58,0.256213983583725,0.276123005451053,0.11390441375494,0.277608798802818,0.522196904,0.276793058409057,0.546896437820411,0.208767018468983,0.506428923556446,-0.0178518035046493,0.485514861766241,0.0213817930953121,0.398584254057076,0.214639243160511,0.484836653678565,0.231594963915014,0.481922007344981,0.255294804335366,0.52939365371791,0.235189394446365,0.504412350615566,0.293224565222354,0.506695281934702,0.24195204042463,0.380695027470364,0.0609115430103043,0.426208883553421,0.188575606702744,0.418054426071504,0.311585489010421,0.511948397638625,0.187578146360113,0.45283218772118,0.206079193180237,0.467295036465611,0.201170670614311,0.437037171032797,0.219789982267272,0.381330029688023,0.158222912039556,0.387212700997354
"NY1614","3","3","10","339",2.12,0.81,0.53,3.47,0.251469280184026,0.263128981665121,0.104085067741583,0.27308588766213,0.543863757841731,0.271111882487773,0.551572194915702,0.211195521892164,0.529210756484265,-0.0258695082197972,0.480975773607087,0.0222370676714205,0.359401694968258,0.187997923438122,0.504413990489358,0.21420644367519,0.495361033863804,0.240728790061096,0.526572537505337,0.213941641270027,0.49852236582518,0.24533368226845,0.46310734179441,0.19354328880803,0.335545949183052,0.0554231459690236,0.424270594259209,0.180684814406862,0.419296627819071,0.296861566522922,0.509396789426978,0.181850941159761,0.447166509624445,0.202700807674196,0.471545571611814,0.20652737590313,0.444663320174797,0.208950863483708,0.367663436,0.148712791717331,0.372510889476898
"NY0465","3","3","9","340",2.01,0.8,0.6,3.4,0.238421345834855,0.259880475718638,0.117832152160283,0.267701571058948,0.532997840587136,0.274986879426643,0.549236336730232,0.195711048594176,0.514729577151217,-0.0232455348067762,0.495233605738707,0.0185631817015207,0.327385808549895,0.202473942440792,0.504432758113952,0.203693434949778,0.499381196000594,0.240133461599347,0.525859852137576,0.223152871120693,0.494654677911749,0.232819811616775,0.44431242765068,0.177998531823042,0.317669124070161,0.0420755866035674,0.424873077,0.153149486702033,0.402084895889139,0.290702249118724,0.505737816052807,0.180217106508826,0.45255559077547,0.195533141818467,0.466274748854914,0.212831940969425,0.447108914153897,0.202905517144909,0.365367028015891,0.134046710509621,0.38138204762874
"ALGONQUIN","3","3","8","341",1.85,0.71,0.56,3.12,0.219442532236061,0.230643922200292,0.109976675349598,0.247592433367308,0.509524127680723,0.260126282018424,0.550778896,0.192520728825087,0.513866227756309,-0.0219580396504139,0.481073032619996,0.0216441106387906,0.318510370520795,0.173295810756482,0.473030443480811,0.180167265960663,0.482507907529666,0.233233927799777,0.516979590955541,0.209790903991457,0.487989452423833,0.212920865899432,0.422372973957385,0.144732212701847,0.310633549337584,0.0567401977387294,0.433439129771047,0.149866717388388,0.406666641517121,0.277819401665156,0.493010215939824,0.187989031531002,0.453698019,0.191944091153448,0.468279831294705,0.197749368584341,0.456615742187286,0.200209980016106,0.39445410437832,0.133160829682823,0.386685273443451
"FSG_415BR","3","3","7","342",2.06,0.85,0.64,3.54,0.244352225084479,0.276123005451053,0.125687628970969,0.271143757241157,0.540028566014164,0.282878021285139,0.557571217166112,0.223436312730608,0.503090183,-0.00288884642178283,0.471250227428587,0.0427685484548402,0.380472714763736,0.236167848724049,0.532459385997989,0.214619106627501,0.510688433,0.266926676738276,0.535330459563321,0.239022515001463,0.495769010966426,0.233963787387581,0.439771468240625,0.165253450121688,0.314955804016278,0.0653324375809846,0.429085648732693,0.1794087970269,0.414184052491671,0.310763251238552,0.521858264811301,0.217910408003196,0.474125353166947,0.228377556779892,0.479261886024261,0.221313121893159,0.452284176415664,0.219287341928734,0.394602830907414,0.151812086702095,0.41147513111793
"LANDER","3","3","6","343",1.72,0.76,0.56,3.04,0.20402224618704,0.246886451932706,0.109976675349598,0.229931637539237,0.497021900582328,0.261084465372089,0.559567940383701,0.233024075721641,0.523960052796463,-0.0021506030169233,0.470261247059332,0.0393453219975297,0.389431172311816,0.220456225376528,0.505437161481295,0.200763013360036,0.490451879055484,0.261992037665827,0.528554911076248,0.227693465156625,0.485627349139922,0.234717287841196,0.434478572041606,0.156068177402799,0.315162168466991,0.0703354111756678,0.418704617330803,0.192524586439006,0.425598363206849,0.300335152325212,0.516722274931478,0.20112212179466,0.458961466,0.225788797397426,0.472439873957219,0.211113800619891,0.452032624814632,0.195803721992187,0.380661489358711,0.125146577482758,0.384548205441346
"ONEIDA_VR","3","3","5","344",1.69,0.74,0.57,3,0.200463718637266,0.24038944003974,0.111940544552269,0.217061442515953,0.48711635299744,0.255230720430796,0.545016251783732,0.236635979539767,0.5300658365536,-0.00308028773385275,0.477445191300841,0.0317230493637654,0.407855547,0.219735566540463,0.507053795877325,0.198963182712292,0.49114097220748,0.252485733904068,0.524054687307514,0.236852026666606,0.490943759280659,0.247864213365658,0.464336626077782,0.180116846555821,0.348608007,0.0689037427844291,0.42403462125591,0.190351059342464,0.421023008061687,0.302439135931723,0.516279343094997,0.198123841167356,0.464875083,0.22957154399328,0.484193513396247,0.22644904627363,0.465925109769935,0.210673933517824,0.395786081675652,0.140945304409689,0.371372685
"WL_358LH","3","3","4","345",1.78,0.81,0.5,3.09,0.211139301286588,0.263128981665121,0.0981934601335692,0.282521371508528,0.544032604092824,0.29818782974925,0.575986074,0.24881186791239,0.517280823115945,0.00434205731738185,0.456605372181792,0.0565361205510719,0.350494417862839,0.259496890087912,0.539674328598961,0.242575629503247,0.517613211530252,0.283918551517286,0.537216682621438,0.252310700660469,0.497219182502754,0.261529818734475,0.452182882334102,0.167172097826151,0.328784349537994,0.0902082536296279,0.412308953999851,0.186234060888392,0.420948452240641,0.303245449240709,0.503904306346194,0.195141272677275,0.406323952774437,0.223369046529928,0.449598929051553,0.229121613362824,0.444643501,0.189353930639681,0.350787558,0.124047764193043,0.351243503629826
